cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
0	ISLR	5.71697328112737e-73	5.14440140477582e-77	2.75360365793423	0.716	0.27
0	SLC6A1	2.38569596959564e-72	2.14676142319413e-76	1.75308900519102	0.871	0.425
0	SLC32A1	2.59214542679019e-71	2.33253435327111e-75	1.94830133862354	0.65	0.231
0	GAD1	7.27458577040926e-69	6.54601437092528e-73	2.84221713897562	0.571	0.181
0	SYT2	1.90960613978258e-63	1.71835340572535e-67	1.67748810138453	0.771	0.36
0	NRP1	9.35819725883074e-62	8.42094597213241e-66	1.58508545013876	0.693	0.262
0	FXYD6	1.84854530136266e-58	1.66340799186778e-62	1.3247849296821	0.687	0.259
0	LRP1B	1.18081321504725e-55	1.06255125982836e-59	1.29936065991319	0.783	0.362
0	FIBCD1	5.31871750448008e-54	4.78603212857022e-58	1.46071746074068	0.581	0.2
0	PCDH17	2.86019517170589e-53	2.57373811905507e-57	1.73824759532328	0.712	0.315
0	ATP13A5	2.90974264289266e-53	2.61832326364858e-57	2.1314904096969	0.914	0.608
0	GAD2	5.53133838969336e-53	4.97735839979606e-57	1.71909476079692	0.485	0.147
0	DNM3	6.71761174798133e-51	6.04482295328114e-55	1.20359562205598	0.658	0.255
0	GRIK5	6.37579144633086e-50	5.73723697141263e-54	1.1028884805873	0.867	0.484
0	ATP1B1	1.20867949574524e-49	1.08762664964028e-53	1.90766885738925	0.728	0.353
0	SHISA6	1.77248418498103e-49	1.5949646224971e-53	1.78882636407097	0.544	0.196
0	ATP1B3	6.4073946813852e-49	5.76567504848843e-53	0.677646220035241	0.922	0.536
0	GRIN2D	3.5398530498593e-46	3.18532623941267e-50	1.22373077071985	0.573	0.208
0	PPARGC1A	4.08943630190574e-46	3.67986709430914e-50	1.67805940561799	0.376	0.096
0	GABRA3	1.30858321495148e-45	1.17752471425491e-49	1.17997183228534	0.53	0.179
0	GRID1	1.54634552216569e-45	1.39147441929784e-49	1.22183596233782	0.945	0.652
0	LRRC4C	1.84127476625035e-44	1.6568656224695e-48	1.32570600663185	0.818	0.448
0	SLITRK1	2.06245209855393e-43	1.85589138716272e-47	1.00474273777145	0.667	0.28
0	VSNL1	2.74241670861722e-43	2.46775551931722e-47	1.05300446694026	0.806	0.444
0	ADCYAP1R1	2.95590991712634e-43	2.65986674806654e-47	1.10567311114003	0.654	0.275
0	ANK1	4.89693113965537e-43	4.40648892257299e-47	0.919602717046383	0.865	0.502
0	KIF5A	5.94636938143102e-43	5.35082280341134e-47	1.16859106654744	0.74	0.394
0	SYNGR3	1.07500631609598e-42	9.67341236476183e-47	1.30463587729826	0.708	0.32
0	TMEM59L	1.33691369640867e-42	1.20301781373947e-46	0.934694595744376	0.796	0.378
0	GRIN2A	1.43443421660269e-42	1.29077136381057e-46	1.56264459812124	0.757	0.392
0	GRID2	2.27114346116653e-42	2.04368168916272e-46	0.947895384786596	0.877	0.499
0	CALML3	2.77603944930912e-42	2.49801084253498e-46	1.29086957777417	0.91	0.632
0	ALDOC	1.30047628276987e-41	1.17022971544126e-45	1.00589263386882	0.757	0.397
0	HPCAL4	2.21543370041806e-41	1.99355142663373e-45	1.16750156493396	0.517	0.186
0	CSMD1	4.90801437354424e-41	4.41646213762642e-45	0.932882423331861	0.82	0.46
0	ALK	1.02485000377026e-40	9.22208227994477e-45	0.900322787874376	0.751	0.375
0	ATP6V0C	1.91540616729272e-40	1.7235725432311e-44	1.04602401093042	0.843	0.518
0	PCDHAC2	1.81275693004654e-39	1.63120393237338e-43	0.705919439911306	1	0.786
0	GLRA1	1.97298996228688e-39	1.7753891499027e-43	1.43829249145426	0.442	0.147
0	CAMTA1	2.58736164245309e-39	2.32822967916232e-43	1.05249959144644	0.693	0.334
0	BRSK2	2.67753587444818e-39	2.40937269364544e-43	1.20489486878277	0.832	0.473
0	NDUFA4	3.37699462582283e-39	3.03877857088349e-43	1.17681124437941	0.548	0.209
0	NLGN4Y	2.04241926030021e-38	1.83786489723766e-42	0.797789709167809	0.665	0.282
0	GAPDHS	3.93800506433327e-38	3.5436021455352e-42	1.04878811135094	0.675	0.317
0	SLC4A11	5.61938177837622e-38	5.05658398126178e-42	0.699495995588672	0.763	0.357
0	MAP1A	5.80741415644742e-37	5.22578435746191e-41	0.896831347746124	0.885	0.561
0	STMN2	1.92972733604251e-36	1.73645940433952e-40	1.29297472768987	0.732	0.392
