cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
17	NR5A2	3.91932854976635e-173	3.52679613944601e-177	6.34046064069515	0.81	0.007
17	CALB2	7.62029696887267e-48	6.8571015647194e-52	5.10186994303953	0.905	0.064
17	ZIC2	3.3277045286784e-30	2.99442502355655e-34	4.47239778627807	0.905	0.104
17	LYPD1	2.18331106854379e-23	1.96464597187419e-27	3.69709757569803	0.952	0.141
17	ZIC1	1.28688115797121e-22	1.15799618282301e-26	3.4374724109897	0.952	0.159
17	FGF10	1.55550634164403e-21	1.3997177554612e-25	5.52311892668793	0.238	0.007
17	GPC3	1.69069728814575e-21	1.52136892661365e-25	3.75804131614051	1	0.198
17	HEPACAM2	3.63232949467548e-19	3.26854089325607e-23	3.49740249062715	0.19	0.005
17	LHX9	4.71604148712561e-19	4.24371590670891e-23	3.03816334629281	0.667	0.073
17	CBLN2	7.44724075647208e-18	6.70137744665894e-22	3.7265476693155	0.714	0.096
17	ADRB2	4.45556766408567e-16	4.00932931169411e-20	3.45871322070437	0.524	0.053
17	TCF7L2	2.94428382746503e-14	2.64940504586073e-18	2.8415726277089	1	0.281
17	NTNG1	9.76228365068845e-14	8.78456191009489e-18	3.51856972933314	1	0.344
17	ZIC5	3.4927907029375e-12	3.14297732649824e-16	3.30263617887011	0.476	0.054
17	ZXDA	4.53635542829001e-11	4.08202594105103e-15	2.79557157870047	0.619	0.097
17	ZBTB18	8.63507614592332e-11	7.77024758924082e-15	1.92013833388093	0.81	0.154
17	ZIC3	6.16735400381487e-10	5.54967515865641e-14	2.66856037700798	0.81	0.186
17	CPNE2	8.31121867140437e-10	7.47882540394526e-14	2.54656201230728	1	0.385
17	PTPRZ1	2.3447206389555e-09	2.10988989377801e-13	2.00915450981833	0.619	0.103
17	PLXNB2	8.70522580738089e-09	7.83337155347871e-13	3.31163206309042	1	0.485
17	KCNB2	1.10979700328448e-08	9.98647532875443e-13	2.47855233475571	0.619	0.114
17	TSHZ2	1.83760036527493e-08	1.65355922367941e-12	2.42812177066744	0.524	0.082
17	OLFM1	3.00206408882879e-08	2.70139844221074e-12	2.47302301017892	0.952	0.478
17	KCNIP4	4.25377644698488e-08	3.82774808511192e-12	1.73430783074058	0.81	0.202
17	RAB26	4.43249098288088e-08	3.9885638287419e-12	2.1585547700437	0.952	0.343
17	CPNE4	4.81317859632561e-08	4.33112444553731e-12	1.95586387839453	0.857	0.257
17	CHRM3	7.75581452464358e-08	6.9790466342514e-12	3.07384326173856	0.524	0.094
17	PCP4	8.22050535379716e-08	7.39719729487731e-12	1.85047487138097	0.619	0.112
17	BTBD3	8.4346858575627e-07	7.58992698421911e-11	2.25256474938071	0.571	0.112
17	SLC17A6	1.30609851953615e-06	1.17528886847489e-10	2.17713088233119	1	0.441
17	ZNF423	1.49288280687735e-06	1.34336615394345e-10	2.25509188989609	0.81	0.255
17	MDGA1	3.24725913698186e-06	2.92203647708257e-10	1.37545400033534	0.952	0.315
17	NEUROD2	4.99417063025843e-06	4.49398958900246e-10	1.91445251428082	0.571	0.114
17	XIAP	1.68662935174668e-05	1.51770840614297e-09	2.78892976916392	0.238	0.024
17	ERBB4	1.80418617725681e-05	1.62349156596492e-09	2.06396644421531	1	0.616
17	HCN2	2.95218233463175e-05	2.65651249404459e-09	3.10677876870243	0.476	0.101
17	R3HDM1	3.03002116086452e-05	2.72655553033791e-09	1.81298098857747	1	0.508
17	TNR	3.18975355971786e-05	2.87029025440283e-09	1.44376426488269	0.952	0.364
