"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",0.0200451758989504,0.868625374383723,0.0333292117942639,0.763977420053178,0.0132840358953135,0.902828491510762,NA,TRUE,"1","1","1"
"2","trip4",0.189429364438384,0.266599043204896,-0.0195162942022511,0.903388238914627,-0.208945658640635,0.170299661322446,NA,TRUE,"1","1","1"
"3","chrna7a",-0.098264160751785,0.944796186880442,-0.523666256524919,0.711984071547206,-0.425402095773134,0.764242669988593,NA,TRUE,"1","1","1"
"4","cln6a",-0.510918063073626,0.0805757785578233,-0.0554625149930211,0.813795100345756,0.455455548080605,0.0881330370932951,NA,FALSE,"1","1","1"
"5","LOC118470268",0.60164759221143,0.502365303670498,1.37678846618869,0.0834481373171656,0.775140873977261,0.21385462836461,NA,FALSE,"1","1","1"
"6","calml4a",1.00359980334616,0.386486177440156,0.164151473725598,0.893671078139769,-0.839448329620558,0.36017189212571,NA,TRUE,"1","1","1"
"7","LOC111568352",0.598940487382678,0.626495033972278,1.41510509344064,0.187993332636877,0.816164606057966,0.313356383926258,NA,TRUE,"1","1","1"
"8","rxfp3.3a2",-53.697525821067,0.999989905508328,-0.11132367963836,0.959715351024134,53.5862021414286,0.999989926435847,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA"
"9","rps17",-0.0947441017733783,0.810742531727522,0.37466783694709,0.26954381516791,0.469411938720469,0.193728362378205,NA,FALSE,"1","1","1"
"10","LOC129347713",31.0380035667894,0.999992459996609,30.894749615692,0.99999249479702,-0.143253951097448,0.852085691184328,NA,TRUE,"1","1","1"
"11","csnk1g1",-0.134692375442033,0.423378188842648,-0.197939254174939,0.200462743015863,-0.0632468787329064,0.684631059959689,NA,TRUE,"1","1","1"
"12","LOC111571203",-0.278402288496827,0.516275893142695,0.151570568598359,0.680994296516566,0.429972857095186,0.26820092195629,NA,FALSE,"1","1","1"
"13","neo1a",-0.10546980532491,0.578742913898505,0.151373348097645,0.37182770833223,0.256843153422555,0.127217593674504,NA,FALSE,"1","1","1"
"14","LOC129349243",2.52295544310606,0.999999663630951,35.0233211403086,0.999993376649147,32.5003656972025,0.999993890320534,NA,TRUE,"1","1","1"
"15","LOC111567962",0.25595022716292,0.184838837841706,-0.0105218750540967,0.954752086290226,-0.266472102217017,0.123230067237437,NA,TRUE,"1","1","1"
"16","bbs4",0.00205469147912501,0.991761931862839,0.0984666938648154,0.584943923949748,0.0964120023856904,0.581681805770308,NA,TRUE,"1","1","1"
"17","scamp2l",0.362510272057779,0.290718682169861,0.20318689540135,0.534400905662111,-0.159323376656429,0.577854965843458,NA,TRUE,"1","1","1"
"18","LOC129347348",0.303669575160207,0.740845671787237,-0.120402546679496,0.895583051276989,-0.424072121839703,0.60573651564199,NA,TRUE,"1","1","1"
"19","myo9aa",1.34347672764695,0.000508455923715299,0.409059722134561,0.31375866855827,-0.934417005512389,0.000948514622091636,NA,TRUE,"0.144808247074117","1","0.355443374173287"
"20","senp8",-0.323553664605623,0.632890228895037,0.0565130623605055,0.920252128828681,0.380066726966129,0.531356620963831,NA,TRUE,"1","1","1"
"21","LOC111580711",1.98343314697512,0.0626042297507738,1.0825767364497,0.324701014496837,-0.900856410525419,0.118651159944657,NA,TRUE,"1","1","1"
"22","anp32a",-0.0464368943232056,0.910203164633338,-0.0247815020978812,0.947421364099814,0.0216553922253244,0.952977081678718,NA,TRUE,"1","1","1"
"23","coro2ba",0.563271013375957,0.0922924855602649,0.879532255847986,0.00394546262046085,0.316261242472029,0.216329337146481,NA,FALSE,"1","0.828684713209279","1"
"24","itga11a",-1.01755122148201,0.227193183360976,0.0621127652772844,0.912517485787017,1.07966398675929,0.170208057615278,NA,TRUE,"1","1","1"
"25","LOC111564424",0.375015144324349,0.516288090373494,-0.338973456466921,0.579483093076015,-0.71398860079127,0.191806446314197,NA,TRUE,"1","1","1"
"26","LOC129349160",-0.104025574705376,0.917546690675159,-0.117541060882961,0.898049581395849,-0.0135154861775854,0.988245731644657,NA,TRUE,"1","1","1"
"27","LOC111564416",0.186435389677155,0.734043247891518,-0.00505314049912448,0.99230831233558,-0.19148853017628,0.691634108282172,NA,TRUE,"1","1","1"
"28","cpeb1b",0.0452652605703229,7.40714500978907e-12,0.300717303477403,1,0.25545204290708,1,"Model failed to converge with max|grad| = 0.015116",FALSE,"NA","NA","NA"
