"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",-0.245234619872177,0.0711258837877371,-0.0256568380172706,0.845911227560141,0.219577781854907,0.0847507558774492,NA,TRUE,"1","1","1"
"2","trip4",-0.736157094830901,0.000300756721905616,-0.383821738817065,0.0409416992465077,0.352335356013836,0.08437490273873,NA,TRUE,"0.030560064026323","1","1"
"3","chrna7a",25.5491591767037,0.99994842403493,26.503185517238,0.999946498146536,0.954026340534338,0.549247201398878,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA"
"4","cln6a",0.0819242961611787,0.81910168429339,0.111025475274743,0.752975933505845,0.0291011791135646,0.928657293140148,NA,TRUE,"1","1","1"
"5","LOC118470268",-0.503427510838785,0.513613374013317,-0.924626979334001,0.289144721111779,-0.421199468495216,0.64629731644753,NA,TRUE,"1","1","1"
"6","calml4a",2649.45931950871,0.999504930833704,2617.55774129125,0.999636299102652,-31.9015782174621,0.999993370543118,NA,TRUE,"1","1","1"
"7","LOC111568352",0.390787961232492,0.433450874235383,0.370692916686424,0.447180445197234,-0.0200950445460674,0.964835488573578,NA,FALSE,"1","1","1"
"8","rxfp3.3a2",-0.0422523656578875,0.999999993803394,31.7080905435476,0.999993969091348,31.7503429092055,0.999992687316052,NA,TRUE,"1","1","1"
"9","rps17",-0.138256496994213,0.619428955979923,-0.0512506034201902,0.85040214228102,0.0870058935740228,0.742277657817011,NA,TRUE,"1","1","1"
"10","LOC129347713",31.2203129962914,0.999994106012842,31.1933579829181,0.999994111101597,-0.0269550133732884,0.984823349192993,NA,TRUE,"1","1","1"
"11","csnk1g1",-0.0740808061629527,0.72278275504456,0.192211701922213,0.334946919976221,0.266292508085166,0.163692225006762,NA,TRUE,"1","1","1"
"12","LOC111571203",-0.359775421332446,0.403760706441544,-0.107977611636168,0.79089911521439,0.251797809696278,0.546424367915417,NA,FALSE,"1","1","1"
"13","neo1a",-0.317476379836352,0.106611857304635,-0.224980613214489,0.239036471128331,0.0924957666218627,0.626691470448072,NA,FALSE,"1","1","1"
"14","LOC129349243",-31.4947371358019,0.999992784334751,-0.234703707572802,0.868501585452615,31.2600334282291,0.999992838107017,NA,TRUE,"1","1","1"
"15","LOC111567962",-0.234887301814628,0.257659343778504,-0.443689311936935,0.0412216882686923,-0.208802010122307,0.327777320302754,NA,TRUE,"1","1","1"
"16","bbs4",-0.527435792343848,0.257469339972379,-0.56517037969508,0.219626820590136,-0.037734587351232,0.938432489612569,NA,FALSE,"1","1","1"
"17","scamp2l",0.0101819673425686,0.988023184075078,-0.235788333506801,0.741383717309142,-0.24597030084937,0.716448909973096,NA,TRUE,"1","1","1"
"18","LOC129347348",-32.3169609053505,0.999992533002998,-1.33713849665706,0.249211669671409,30.9798224086935,0.999992841955599,NA,TRUE,"1","1","1"
"19","myo9aa",0.0321004087617953,0.935694040435831,0.514571055952452,0.167189967601342,0.482470647190657,0.177409871931967,NA,FALSE,"1","1","1"
"20","senp8",0.279106564525797,0.705069531294894,-32.7566215621951,0.922495818478397,-33.0357281267209,0.921837576357807,NA,TRUE,"1","1","1"
"21","LOC111580711",-0.46761299822948,0.577044772898987,0.944220692843193,0.211977061509344,1.41183369107267,0.0683753735383547,NA,FALSE,"1","1","1"
"22","anp32a",-0.49798686471079,0.364433150788812,-0.512940299691832,0.350472847652794,-0.0149534349810422,0.979594206437378,NA,TRUE,"1","1","1"
"23","coro2ba",-0.651965835422482,0.0255176514744559,-0.926383577306795,0.00321161467059931,-0.274417741884313,0.416833604671029,NA,TRUE,"1","0.324772612742183","1"
"24","itga11a",-0.660264247248562,0.282637211252441,-0.500328070766166,0.391242680030384,0.159936176482397,0.803689077827229,NA,FALSE,"1","1","1"
"25","LOC111588606",-0.210615644922751,0.882058962669953,0.454264315277757,0.712158280335889,0.664879960200508,0.588833587876199,NA,TRUE,"1","1","1"
"26","LOC111564424",0.483876159487181,0.693825078813995,-155.346491754595,0.629292795920395,-155.830367914082,0.628224721118609,NA,TRUE,"1","1","1"
"27","LOC129349160",-32.8714452243681,0.999992502734647,-0.236958145369948,0.867231295248579,32.6344870789981,0.999992556779673,NA,TRUE,"1","1","1"
"28","LOC111564416",-1.81309648379762,1,0.229819510531896,9.35055164437217e-125,2.04291599432952,1,"Model failed to converge with max|grad| = 0.007302",FALSE,"NA","NA","NA"
"29","cpeb1b",32.8137591078838,0.999993753780852,32.7643950625613,0.999993763177479,-0.0493640453225602,0.933441117850458,NA,TRUE,"1","1","1"
"30","LOC111564421",-30.2766972383037,0.999992137496261,0.460203353940631,0.707927593233003,30.7369005922444,0.999992017986838,NA,TRUE,"1","1","1"
"31","LOC111564418",1.58173380298489,0.0420959664685924,1.54807991406746,0.0463488616726796,-0.0336538889174299,0.938531198048126,NA,FALSE,"1","1","1"
"32","LOC111564417",-0.173454619505805,0.808418936361539,-0.90392662316306,0.300502389171495,-0.730472003657256,0.402029030620092,NA,TRUE,"1","1","1"
"33","LOC111564410",0.0391209474211335,0.922154234244634,-0.158211401874592,0.702046775076801,-0.197332349295726,0.61313034876842,NA,TRUE,"1","1","1"
"34","LOC111564425",4.44397224056132,0.99999935765797,37.0536479803086,0.999993076277995,32.6096757397473,0.999992562438602,NA,TRUE,"1","1","1"
"35","ccnb2",2.95980941056002,0.999999568666827,33.7929682056857,0.999993685557824,30.8331587951256,0.999992821037156,NA,TRUE,"1","1","1"
"36","cars1",0.132688533927389,0.642394083662475,-0.435514767198225,0.178066917036859,-0.568203301125615,0.0598940943882077,NA,TRUE,"1","1","1"
"37","pex16",-0.331654140925229,0.482302197870002,-0.232712022016399,0.613250345572165,0.0989421189088301,0.833366565101356,NA,TRUE,"1","1","1"
"38","arfgap2",-0.219820732214308,0.408643189006817,-0.233828837480852,0.383040231790871,-0.014008105266544,0.957641962037907,NA,TRUE,"1","1","1"
"39","LOC118469870",-452.402267020839,0.999896816832679,-33.4352104802037,0.999993034802693,418.967056540635,0.999935556182356,NA,TRUE,"1","1","1"
