"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",-0.0457365233084862,0.606396972538734,-0.0488679470109042,0.609530380873553,-0.00313142370241804,0.973959946178722,NA,FALSE,"1","1","1"
"2","trip4",-0.0220985610461609,0.861104828487734,0.0731189611360935,0.577917920357099,0.0952175221822544,0.455842250869144,NA,TRUE,"1","1","1"
"3","chrna7a",-1.49376721924411,0.182294683293759,-1.35106856560167,0.227928954624613,0.142698653642442,0.919730446407979,NA,TRUE,"1","1","1"
"4","cln6a",-0.0627970926228012,0.780892871601488,-0.1220532817363,0.602867008983418,-0.0592561891134988,0.798955577580362,NA,FALSE,"1","1","1"
"5","LOC118470268",-0.507852591203246,0.271850929062382,-2.44367380628429,0.0192564069963072,-1.93582121508104,0.0687335384071075,NA,TRUE,"1","1","1"
"6","calml4a",-0.110878157554118,0.892319609052368,1.01950192296661,0.134359676908547,1.13038008052072,0.096754913466026,NA,TRUE,"1","1","1"
"7","LOC111568352",-1.02481071811236,0.222064233356746,0.209051958972161,0.731883285236797,1.23386267708452,0.132228987508352,NA,TRUE,"1","1","1"
"8","rxfp3.3a2",-0.110207515359349,0.937950009846483,-33.6324910697178,0.910360442492618,-33.5222835543585,0.910652867530077,NA,TRUE,"1","1","1"
"9","rps17",0.208996723394583,0.386316752683603,0.264931052335734,0.288066126941637,0.0559343289411506,0.808422230343477,NA,TRUE,"1","1","1"
"10","LOC129347713",29.2722011243202,0.999990045351479,30.1069464877426,0.999989761478167,0.83474536342241,0.49656520992917,NA,TRUE,"1","1","1"
"11","csnk1g1",0.0700096469754354,0.565290054346978,-0.0989521370368796,0.454208872127512,-0.168961784012315,0.184467862266997,NA,TRUE,"1","1","1"
"12","LOC111571203",0.0365885683734874,0.882530829785726,-0.0037374132806365,0.988261555600302,-0.0403259816541239,0.871477162667915,NA,FALSE,"1","1","1"
"13","neo1a",-0.0594225995212745,0.429210420861527,-0.100270343386055,0.2192102246421,-0.0408477438647808,0.605896965562385,NA,TRUE,"1","1","1"
"14","LOC129349243",-0.341759447045399,0.493531328111177,-0.566836655604731,0.295080180376578,-0.225077208559332,0.693070398445719,NA,FALSE,"1","1","1"
"15","LOC111567962",-0.480203299291638,0.000478042176697559,-0.0820026161546685,0.546864785612867,0.398200683136969,0.00533794766032242,NA,TRUE,"0.118485409284361","1","0.730512873980444"
"16","LOC129347359",-31.7205932795475,0.999990526375753,0.0341482957273181,0.980760939260344,31.7547415752748,0.999990516177075,NA,TRUE,"1","1","1"
"17","bbs4",-0.192106294722139,0.259071130760767,-0.158058680106651,0.376341241760601,0.0340476146154881,0.850214787831772,NA,TRUE,"1","1","1"
"18","scamp2l",0.183401021620411,0.387633572082378,-0.0322303310506584,0.889715606870376,-0.215631352671069,0.322497571730924,NA,TRUE,"1","1","1"
