"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",0.124055328706211,0.537474272529278,-0.214334436883805,0.213988069564082,-0.338389765590016,0.0844181832058376,NA,TRUE,"1","1","1"
"2","trip4",0.100966801155068,0.683790184173301,0.342246698890102,0.0888943411000065,0.241279897735034,0.29515689310362,NA,TRUE,"1","1","1"
"3","chrna7a",-3066.44576995962,0.999690641751543,-32.4592996404128,0.999995441872984,3033.98647031921,0.999751416686231,NA,TRUE,"1","1","1"
"4","cln6a",-0.329211219316158,0.560519730028371,0.132382366205357,0.746236968294695,0.461593585521515,0.385570748238309,NA,TRUE,"1","1","1"
"5","LOC118470268",-0.266969390048035,0.829072707331921,-0.34246399151584,0.734638096992521,-0.0754946014678056,0.951293880981631,NA,TRUE,"1","1","1"
"6","calml4a",-39.949707198033,0.999995969675422,-1.23130930869443,0.427135253538892,38.7183978893386,0.999996093896011,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA"
"7","LOC111568352",0.433131737132006,0.761083551171298,0.763924236673016,0.511514902701576,0.33079249954101,0.776747857685423,NA,TRUE,"1","1","1"
"8","rxfp3.3a2",-8.88856448658369,0.999999264559057,31.6485212776581,0.999995423288632,40.5370857642418,0.999995910417759,NA,TRUE,"1","1","1"
"9","rps17",-0.197360883854642,0.627648010746068,0.104886543063347,0.738630550925062,0.302247426917989,0.42822409419649,NA,TRUE,"1","1","1"
"10","LOC129347713",0.417246885731011,0.999999966518698,34.9278534590407,0.99999537573288,34.5106065733097,0.999996518398866,NA,TRUE,"1","1","1"
"11","csnk1g1",0.133697729337653,0.537629364591951,0.0989905300499388,0.583615357333703,-0.0347071992877147,0.866405069943753,NA,TRUE,"1","1","1"
"12","LOC111571203",-0.0226141751242944,0.956749617925836,-0.219748013286515,0.535173786629569,-0.19713383816222,0.629345497822011,NA,TRUE,"1","1","1"
"13","neo1a",0.106161204820583,0.58000617714363,0.0648155321100052,0.687510216053087,-0.041345672710578,0.823481002307839,NA,TRUE,"1","1","1"
"14","LOC129349243",-0.339624662333609,0.764564008221643,-1.81754833416939,0.156360039800143,-1.47792367183578,0.29414879572814,NA,FALSE,"1","1","1"
"15","LOC111567962",-0.144381429566896,0.568446600586255,-0.165664278235061,0.430331704714097,-0.0212828486681654,0.930956430413687,NA,TRUE,"1","1","1"
"16","LOC129347359",-60.0310614593758,0.999993943768818,-32.4629607972387,0.999995441358862,27.5681006621371,0.999997741265495,NA,TRUE,"1","1","1"
"17","bbs4",0.218099658214574,2.69760125408076e-50,0.0397204695372179,0.000123860949995361,-0.178379188677356,1.20400831666738e-66,"Model failed to converge with max|grad| = 0.006793",FALSE,"NA","NA","NA"
"18","scamp2l",-0.0651090837658524,0.868055349411514,-0.198447498429414,0.548623013379327,-0.133338414663561,0.729013298143002,NA,TRUE,"1","1","1"
"19","LOC129347348",-0.0503073829943682,0.951490744075,0.815443823424954,0.18342929117903,0.865751206419322,0.239021777031009,NA,FALSE,"1","1","1"
"20","myo9aa",0.11551620806813,0.603647314620001,0.013237577930163,0.943464361125427,-0.102278630137967,0.636643241710462,NA,TRUE,"1","1","1"
"21","senp8",-1.5306032131,0.15713606199724,-0.237257637508484,0.65805053345281,1.29334557559152,0.228025710747124,NA,TRUE,"1","1","1"
"22","LOC111580711",0.34153909014822,0.360742655270286,0.221617053947266,0.491728391441745,-0.119922036200954,0.726326044881962,NA,TRUE,"1","1","1"
"23","anp32a",-0.230466473678514,0.64012012468538,0.103164746203082,0.780981093671517,0.333631219881596,0.472321203598022,NA,TRUE,"1","1","1"
"24","coro2ba",-0.29404317151109,0.173417338659277,0.00355912506462335,0.983588883407375,0.297602296575713,0.15462182157508,NA,TRUE,"1","1","1"
"25","itga11a",-0.626324619765868,0.473914112630864,-1.20662018152909,0.121927476070417,-0.580295561763218,0.538435923801282,NA,FALSE,"1","1","1"
"26","LOC111564424",0.227043428928491,0.741930955056603,-0.859669198167606,0.247233815779802,-1.0867126270961,0.163215083686345,NA,TRUE,"1","1","1"
"27","LOC129349160",2.99512524110301,0.997839366271545,23.5333552362515,0.974072389326209,20.5382299951485,0.980402302607496,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA","NA","NA"
"28","LOC111564416",-0.0463255356462968,0.950718887834763,0.773332768349431,0.149082152227761,0.819658303995728,0.209431606806195,NA,TRUE,"1","1","1"
"29","cpeb1b",-0.367765619632227,0.341357824567148,-0.453591373234821,0.14598762057245,-0.0858257536025936,0.826631244766955,NA,TRUE,"1","1","1"
"30","LOC111564421",0.934217461949585,0.212260685636796,0.158304847416101,0.831456070924954,-0.775912614533484,0.234496624056657,NA,TRUE,"1","1","1"
"31","LOC111564418",0.529424985401034,0.254946160471577,0.676067192475831,0.0848073919726223,0.146642207074797,0.705336312253403,NA,TRUE,"1","1","1"
"32","LOC111564417",0.555163425597503,0.280339874726445,-1.32069908936317,0.0563444702857092,-1.87586251496067,0.0062981566567844,NA,TRUE,"1","1","1"
"33","LOC111564423",-53.4368038192608,0.99999460903023,-32.6985388585391,0.999995400056063,20.7382649607217,0.9999982998199,NA,TRUE,"1","1","1"
"34","LOC111564410",-0.386144699071789,0.295119254258276,-0.331115267916823,0.261177486538881,0.0550294311549656,0.879814900399484,NA,TRUE,"1","1","1"
"35","LOC111564425",-30.6172734252783,0.999995573214979,0.367114676182577,0.765614538479063,30.9843881014608,0.999995520135865,NA,TRUE,"1","1","1"
"36","ccnb2",-26.4876504711265,0.999970316925239,-21.0776284398173,0.999473632004279,5.41002203130917,0.999993943417289,NA,TRUE,"1","1","1"
"37","cars1",-0.100187128756428,0.729463134410488,0.146907708205739,0.52784814935103,0.247094836962167,0.365137924723744,NA,TRUE,"1","1","1"
"38","pex16",0.239733425748025,0.648529787727397,-0.169210523934654,0.718527569714325,-0.408943949682679,0.417297192798684,NA,FALSE,"1","1","1"
"39","arfgap2",0.0487486787482382,0.859969876154188,-0.0806174781236067,0.730667470269039,-0.129366156871845,0.626492518087175,NA,TRUE,"1","1","1"
"40","LOC118469870",-0.208358576175918,0.999996303342006,21.60527780303,0.999341392316049,21.813636379206,0.999524074898458,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA"
"41","glceb",-0.0907421184994864,0.778439418660119,-0.317779436747756,0.271170253603317,-0.22703731824827,0.488784562535233,NA,FALSE,"1","1","1"
"42","paqr5b",1.39806682271109,0.284917314731094,0.802952533580625,0.518634874123277,-0.595114289130461,0.569396299891847,NA,FALSE,"1","1","1"
"43","LOC111564414",32.7443010564514,0.999995137025308,31.933569505957,0.999995257429986,-0.810731550494362,0.330049539452538,NA,TRUE,"1","1","1"
"44","tle3b",0.0710781971846661,0.793551353947275,-0.325987018512193,0.166267838715852,-0.397065215696859,0.135466089475375,NA,TRUE,"1","1","1"
"45","LOC129348677",-31.7156796629275,0.999996157729078,-0.339897766002918,0.735803569431727,31.3757818969246,0.999996198906796,NA,TRUE,"1","1","1"
"46","uacab",-0.23090632732084,0.851841951573272,-0.342026628421757,0.734961212373523,-0.111120301100917,0.928346083134031,NA,TRUE,"1","1","1"
"47","LOC111564639",0.240826111477367,0.435858208150708,0.0884907473031566,0.744579948282722,-0.15233536417421,0.597046833689282,NA,FALSE,"1","1","1"
"48","rxfp3.3a1",1.15866379161475,0.349186660521967,-0.339421268129335,0.811402895242783,-1.49808505974408,0.225849935105397,NA,TRUE,"1","1","1"
"49","pias1a",0.138217875293743,0.650001622825379,0.344129182851213,0.172686549672577,0.20591130755747,0.460492624237453,NA,FALSE,"1","1","1"
"50","skor1a",0.485134671800404,0.560187581350884,-0.310640026747457,0.70768594850493,-0.795774698547861,0.338733676353992,NA,TRUE,"1","1","1"
"51","map2k5",0.156988601492597,0.593726270430924,0.151404609369999,0.533803368523382,-0.00558399212259738,0.983693371552828,NA,FALSE,"1","1","1"
"52","smad3a",-0.904516692478716,0.179015542699902,-0.619534831679472,0.187095653963149,0.284981860799244,0.680471490341054,NA,TRUE,"1","1","1"
