"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",-0.260401722583954,0.0452648337872206,-0.236517707458896,0.0780221709820817,0.0238840151250582,0.856564547370328,NA,TRUE,"1","1","1"
"2","trip4",-0.143720021693249,0.410821435208477,-0.0425301404655678,0.809006103889287,0.101189881227681,0.554013807328229,NA,TRUE,"1","1","1"
"3","chrna7a",30.1875005825561,0.999991466743988,29.5222908016279,0.999991654782257,-0.665209780928168,0.588564537886522,NA,TRUE,"1","1","1"
"4","cln6a",0.222200715019915,0.561209714614036,0.00631154196842856,0.987439433033589,-0.215889173051487,0.551008598216108,NA,FALSE,"1","1","1"
"5","LOC118470268",0.830491062766703,0.484613856166806,1.33128912582492,0.240333963329134,0.500798063058217,0.521301030623,NA,FALSE,"1","1","1"
"6","calml4a",0.843716534184015,0.466437229839212,-30.6941911527218,0.892702113727849,-31.5379076869058,0.889771002583266,NA,TRUE,"1","1","1"
"7","LOC111568352",-16.9297860947663,0.995317829009003,0.475222967437214,0.613230661897865,17.4050090622035,0.995186400904545,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA"
"8","rxfp3.3a2",-0.264074909185503,0.852232277566525,-32.8208865319906,0.955728148334547,-32.5568116228051,0.956084008765827,NA,TRUE,"1","1","1"
"9","rps17",0.478042688299266,0.226999880200655,0.52239470770916,0.188681527515919,0.0443520194098938,0.891104229113238,NA,TRUE,"1","1","1"
"10","LOC129347713",-0.946742908678072,0.440847881137537,-31.8673632008892,0.912825116311316,-30.9206202922111,0.915405361438501,NA,TRUE,"1","1","1"
"11","csnk1g1",0.0892185954490826,0.618072543868044,0.157531234636818,0.386786689795809,0.0683126391877354,0.681820276381395,NA,TRUE,"1","1","1"
"12","LOC111571203",0.372510042528894,0.418725837484707,0.568955294807335,0.208673489659384,0.196445252278441,0.622851083943861,NA,FALSE,"1","1","1"
"13","neo1a",-0.213143516316635,0.0730260422165147,0.0121593072940913,0.919796169517114,0.225302823610726,0.0552997346021431,NA,TRUE,"1","1","1"
"14","LOC129349243",0.0405072379538924,0.941058247502513,-0.622914120589737,0.340480860901124,-0.663421358543629,0.284832709139335,NA,TRUE,"1","1","1"
"15","LOC111567962",-0.153969196839153,0.427277937152784,-0.0249399999982239,0.897958021989376,0.12902919684093,0.493776873168398,NA,FALSE,"1","1","1"
"16","LOC129347359",-0.269958453530379,0.848941394288473,-0.224660319853114,0.874110502780268,0.0452981336772655,0.974511597580953,NA,TRUE,"1","1","1"
"17","bbs4",-0.00267502005502407,0.990777606468524,0.0243215598356021,0.917702968506395,0.0269965798906262,0.903417832142048,NA,TRUE,"1","1","1"
"18","scamp2l",-0.248779951272285,0.523038002509734,-0.0440975359270522,0.906499858811786,0.204682415345232,0.584786515151829,NA,TRUE,"1","1","1"
"19","LOC129347348",0.381456394256758,0.773441594487426,0.843578574251748,0.488051273664759,0.46212217999499,0.652466780436,NA,FALSE,"1","1","1"
"20","myo9aa",0.257569989582548,0.359589576888413,0.176718070813062,0.540392938512318,-0.0808519187694856,0.75040596104501,NA,TRUE,"1","1","1"
"21","senp8",-0.252807153040946,0.801326021249303,0.196666838900224,0.830547212382589,0.44947399194117,0.624657718422268,NA,TRUE,"1","1","1"
"22","LOC111580711",-0.811880255047828,0.0754324632733816,-0.442812108905208,0.292053339352924,0.369068146142619,0.440772970210456,NA,TRUE,"1","1","1"
"23","anp32a",0.152196932922661,0.743487147486878,-0.00512769882145824,0.99155414821344,-0.157324631744119,0.719791343800628,NA,TRUE,"1","1","1"
"24","coro2ba",0.030409838254665,0.825983827921752,-0.173805006074317,0.239217515204711,-0.204214844328982,0.145617799226003,NA,TRUE,"1","1","1"
"25","itga11a",0.0537572078171759,0.910064071790901,0.165837081836991,0.724260375888914,0.112079874019815,0.795056596447703,NA,TRUE,"1","1","1"
"26","LOC111588606",4456.60460129137,0.999050671121459,4424.53564317281,0.999349508645542,-32.0689581185543,0.999993484669507,NA,TRUE,"1","1","1"
"27","LOC111564424",0.676009828561868,0.501998642491743,-0.279341386782674,0.8069384816432,-0.955351215344542,0.335812151802559,NA,FALSE,"1","1","1"
"28","LOC111564416",-1.18129009887465,0.160960774037991,0.363528841731494,0.522344699580597,1.54481894060614,0.0501989778407789,NA,TRUE,"1","1","1"
"29","cpeb1b",1.18572678284374,0.03515797394061,0.197145988073307,0.762720804478293,-0.988580794770431,0.0412353636675577,NA,TRUE,"1","1","1"
"30","LOC111564421",-0.95387301949706,0.437413563432704,0.177886249663797,0.846448709177737,1.13175926916086,0.328816049894339,NA,TRUE,"1","1","1"
"31","LOC111564418",0.090827180304542,0.878368984321968,0.483030407897891,0.386545888191009,0.392203227593349,0.435740309572134,NA,TRUE,"1","1","1"
"32","LOC111564417",-35.1422418251996,0.999991801771818,-0.0290486217932957,0.962223096801548,35.1131932034063,0.999991808548484,NA,TRUE,"1","1","1"
"33","LOC111564410",0.332516353418469,0.354375880212109,0.434861148224589,0.222586796468615,0.10234479480612,0.736908437011238,NA,TRUE,"1","1","1"
"34","ccnb2",16.4423822695112,0.999997406267676,48.3190933704054,0.999989707248983,31.8767111008942,0.999992517344702,NA,TRUE,"1","1","1"
"35","cars1",0.268640321297879,0.424285438335162,0.256577710826976,0.454336861421812,-0.0120626104709031,0.967711913805991,NA,TRUE,"1","1","1"
