"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",-0.0297091282577393,0.811235760550514,-0.00527473135257793,0.966947978220991,0.0244343969051614,0.844461353421597,NA,TRUE,"1","1","1"
"2","trip4",0.122217664440632,0.512640084515873,0.22822247629347,0.2384999633573,0.106004811852838,0.564372656187795,NA,FALSE,"1","1","1"
"3","chrna7a",0.867021661805742,0.00618980301318772,-0.0063818148525919,0.985529665234638,-0.873403476658334,0.00468822949869401,NA,FALSE,"0.955386716596111","1","0.97637375626063"
"4","cln6a",0.406278575438359,0.230117545018032,0.264052449098867,0.44871809094282,-0.142226126339492,0.640711412650318,NA,TRUE,"1","1","1"
"5","LOC118470268",0.935485396198037,0.419457118715723,1.65516864213146,0.127200277216987,0.719683245933421,0.313911129325393,NA,TRUE,"1","1","1"
"6","calml4a",187.089825870469,0.999962185421298,187.524741033452,0.999962097516285,0.434915162983435,0.919535838602027,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA"
"7","LOC111568352",1.44573304431677,0.188675501291761,-0.137785933967236,0.922609096881691,-1.58351897828401,0.150213892860809,NA,TRUE,"1","1","1"
"8","rxfp3.3a2",31.1862741062132,0.999993343079659,30.5065528848925,0.999993488170733,-0.679721221320693,0.582832110342682,NA,TRUE,"1","1","1"
"9","rps17",-0.00278454776950302,0.994712802921278,0.0989460107155035,0.811792773415243,0.101730558485006,0.798345418590769,NA,TRUE,"1","1","1"
"10","LOC129347713",-21670.6065100944,0.995470939229097,-33.4537530933664,0.999993717387176,21637.1527570011,0.996977528790442,NA,TRUE,"1","1","1"
"11","csnk1g1",-0.0894352870652354,0.656462344716756,0.0827788393517129,0.677330289754658,0.172214126416948,0.378604692699767,NA,TRUE,"1","1","1"
"12","LOC111571203",-0.244456063701189,0.566819802111984,-0.0461165111716157,0.910272155127956,0.198339552529573,0.633887602044956,NA,FALSE,"1","1","1"
"13","neo1a",-0.0493058862413859,0.780509484281683,0.0517355304302169,0.772937471277753,0.101041416671603,0.561488757863285,NA,FALSE,"1","1","1"
"14","LOC129349243",-0.859262677709549,0.228428709931049,-0.135609150633283,0.817159958000053,0.723653527076265,0.311126911063644,NA,TRUE,"1","1","1"
"15","LOC111567962",0.0720531954925889,0.757217983883302,-0.0478121359289598,0.842497244485537,-0.119865331421549,0.601564159449435,NA,FALSE,"1","1","1"
"16","bbs4",-0.535323124239741,0.0234425368256025,-0.44414239576617,0.058790709390933,0.0911807284735708,0.718960879325378,NA,TRUE,"1","1","1"
"17","scamp2l",-0.270525246012598,0.463834854029649,-0.214677237879837,0.557901601102798,0.055848008132761,0.882060852451781,NA,TRUE,"1","1","1"
"18","LOC129347348",0.12750521709853,0.868484718790057,-32.1590414266986,0.872773956856999,-32.2865466437971,0.872273928340645,NA,TRUE,"1","1","1"
"19","myo9aa",0.0092962818851634,0.987821504567029,0.378654980257413,0.525748206478397,0.369358698372249,0.517587017840301,NA,FALSE,"1","1","1"
"20","senp8",-1.26264446755279,0.12456161088689,-0.83444577223251,0.243042923283188,0.428198695320284,0.641156970342939,NA,TRUE,"1","1","1"
"21","LOC111580711",1.02047648435373,0.290183446673379,0.314667836400246,0.750507191611103,-0.705808647953486,0.42477954035429,NA,FALSE,"1","1","1"
"22","anp32a",0.242256296853366,0.651051389813684,0.531490743201594,0.298044894938035,0.289234446348228,0.522954455319658,NA,TRUE,"1","1","1"
"23","coro2ba",-0.155453996184169,0.602202839308819,-0.237507710191446,0.43229995442217,-0.082053714007277,0.787674536767614,NA,FALSE,"1","1","1"
"24","itga11a",-0.240792915741876,0.810293320118524,-0.225363813497232,0.818931020908018,0.0154291022446445,0.987583018298429,NA,FALSE,"1","1","1"
"25","LOC111588606",-31326.2096597309,0.993452999250673,-34.0759850169179,0.999993606947566,31292.133674714,0.995631272113559,NA,TRUE,"1","1","1"
"26","LOC111564424",-0.85601529751546,0.485996736556107,-0.829262184570507,0.500004098942753,0.0267531129449531,0.984949850306587,NA,TRUE,"1","1","1"
"27","LOC129349160",30.9603891879381,0.999993671363481,30.9869301439494,0.999993665938225,0.0265409560113483,0.98506379809153,NA,TRUE,"1","1","1"
"28","LOC111564416",0.930672412923909,0.257543924893875,0.936347913171172,0.255334022647398,0.00567550024726285,0.992280094803991,NA,TRUE,"1","1","1"
"29","cpeb1b",-0.0493713970760767,0.912063694336766,-1.04917222612943,0.0807459513598312,-0.999800829053352,0.0917284873122432,NA,TRUE,"1","1","1"
"30","LOC111564421",0.531326748514259,0.66542541319344,0.961192737019489,0.407192647763745,0.42986598850523,0.639970896025179,NA,TRUE,"1","1","1"
"31","LOC111564418",0.166561862002539,0.778842734084756,0.0472155475168041,0.938729714357599,-0.119346314485735,0.832885607465945,NA,TRUE,"1","1","1"
"32","LOC111564417",0.118719902345694,0.898154421266286,0.211475569352908,0.817810280568703,0.0927556670072147,0.915609973133062,NA,FALSE,"1","1","1"
"33","LOC111564410",-0.600402648620271,0.0817111423806954,-0.485861514766021,0.153398792196628,0.11454113385425,0.751581463373343,NA,FALSE,"1","1","1"
"34","cars1",-0.573170042972921,0.0641460413752606,-0.266228489298543,0.359782128305666,0.306941553674378,0.337710141761942,NA,TRUE,"1","1","1"
"35","pex16",-0.516676866456124,0.321131538904537,-0.31405151355428,0.544808141903513,0.202625352901844,0.702260652700672,NA,FALSE,"1","1","1"
"36","arfgap2",0.263229704839565,0.323634837947331,0.128950770752997,0.641869807235424,-0.134278934086568,0.595107474607212,NA,TRUE,"1","1","1"
"37","LOC118469870",1.95790102802079,0.0826309327106414,-17.5364114577924,0.97267727838872,-19.4943124858132,0.969628042146309,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA","NA","NA"
"38","glceb",-0.242414747402126,0.160436757794179,-0.20103502964827,0.25400458889136,0.0413797177538557,0.815809803227393,NA,TRUE,"1","1","1"
"39","paqr5b",-31.3324533609631,0.99999340072729,0.556263187912885,0.650490609146498,31.888716548876,0.99999328356658,NA,TRUE,"1","1","1"
"40","LOC111564414",29.9975490118183,0.999992840309244,30.7217189386624,0.999992667467365,0.724169926844119,0.55624492581998,NA,TRUE,"1","1","1"
"41","tle3b",0.367305532976687,0.574904778619635,0.398245733211548,0.537844905016388,0.0309402002348605,0.958104744438169,NA,FALSE,"1","1","1"
"42","LOC129348677",-21607.1250120407,0.99548420643913,-33.0858658985361,0.999993792705467,21574.0391461422,0.996988017675243,NA,TRUE,"1","1","1"
"43","uacab",22.9788152334155,0.964202647955636,23.6092206735844,0.963221173653684,0.630405440168865,0.571877927222904,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA","NA","NA"
"44","LOC111564639",-0.429274246510905,0.0437801450975539,-0.204354794964558,0.323830100323373,0.224919451546348,0.302641853120803,NA,TRUE,"1","1","1"
"45","rxfp3.3a1",3694.13026207559,0.999253342833881,3661.75700028731,0.999496491133102,-32.3732617882788,0.999993926398314,NA,TRUE,"1","1","1"
"46","pias1a",0.192445041219685,0.357815510885072,0.445565277916241,0.0310999982139489,0.253120236696556,0.18273204452931,NA,TRUE,"1","1","1"
"47","skor1a",1.07858782364715,0.181895286028121,0.268674676126645,0.770103491724444,-0.809913147520506,0.246207997679104,NA,TRUE,"1","1","1"
"48","map2k5",0.159242130118197,0.444781362906921,0.141202318181504,0.510436282965421,-0.0180398119366936,0.928070103627012,NA,TRUE,"1","1","1"
"49","smad3a",-1.22761855685632,0.164491886944116,1.00908374915771,0.0765713722468715,2.23670230601402,0.00559299031042914,NA,FALSE,"1","1","1"
"50","tmem208",-0.483863802642717,0.469086029829183,-2.06642008813088,0.0634718416189323,-1.58255628548816,0.16463679520964,NA,FALSE,"1","1","1"
"51","slc39a1",-0.583557923115992,0.525048512824536,-0.145111873582821,0.860126728697376,0.43844604953317,0.633306459824817,NA,TRUE,"1","1","1"
"52","LOC111565738",0.0392861389288915,0.860133641366058,-0.0217701144270104,0.924906213467033,-0.0610562533559019,0.782441905023533,NA,TRUE,"1","1","1"
"53","LOC111565745",0.341430716585959,0.642984013077396,-0.559798588308594,0.542397256450644,-0.901229304894554,0.285102634855079,NA,TRUE,"1","1","1"
"54","mibp2",0.0261001793505979,0.966090144277544,0.0500015106645772,0.935256603105609,0.0239013313139793,0.967553460175907,NA,TRUE,"1","1","1"
"55","LOC129350229",61.8553840596995,0.999987497795358,29.9198308269113,0.999995883665582,-31.9355532327882,0.999994002505019,NA,TRUE,"1","1","1"
"56","bloc1s6",0.231182742011128,0.507768337577385,0.0745723045674948,0.836636830714134,-0.156610437443634,0.635681157803596,NA,TRUE,"1","1","1"
"57","slc30a4",0.87574876461873,0.300672925222425,1.23414866564225,0.128219573369256,0.358399901023519,0.594845509801882,NA,FALSE,"1","1","1"
"58","c1h15orf48",-0.169386872701948,0.904893867613693,0.554700718183685,0.651881622385308,0.724087590885633,0.555884399118414,NA,TRUE,"1","1","1"
"59","spata5l1",1.34033730888727,0.0889509408187625,-0.835933519680862,0.496601505221384,-2.17627082856813,0.0399835199096775,NA,TRUE,"1","1","1"
"60","LOC111565744",0.52883794770424,0.667410401380859,-25.8267977322409,0.959146197866125,-26.3556356799451,0.958310460222996,NA,TRUE,"1","1","1"
