gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	0	10	11	12	13	14	15	16	17	18	19	1_0	1_1	1_2	1_3	1_4	1_5	2	20	21	22	23	24	25	26	3	4	5	6	7	8	9
UBASH3B	Q8TF42	True	UBS3B_HUMAN	Dehydroepiandrosterone_bySTS	CPI-CS0259A0EB4	UBASH3B	0.181	0.017	0.024	0.0	0.105	0.25	0.0	0.105	0.0	0.36	0.0	0.031	0.026	0.036	0.105	0.0	0.077	0.205	0.143	0.118	0.2	0.0	0.2	0.111	0.0	0.049	0.238	0.141	0.107	0.231	0.422	0.059
SRD5A3	Q9H8P0	True	PORED_HUMAN	Dihydrotestosterone_bySRD5A3	CPI-CS039E9FE7F	SRD5A3	0.038	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.154	0.026	0.0	0.0	0.067	0.059	0.05	0.0	0.0	0.0	0.05	0.0	0.0	0.019	0.031	0.015
SRD5A1	P18405	True	S5A1_HUMAN	Dihydrotestosterone_bySRD5A1	CPI-CS0EC7F7C75	SRD5A1	0.034	0.0	0.024	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.031	0.053	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.067	0.0	0.0	0.0	0.0	0.049	0.038	0.028	0.036	0.0	0.047	0.029
SRD5A2	P31213	True	S5A2_HUMAN	Dihydrotestosterone_bySRD5A2	CPI-CS0D228AF4D	SRD5A2	0.045	0.017	0.0	0.054	0.0	0.0	0.0	0.026	0.059	0.04	0.067	0.0	0.026	0.036	0.0	0.0	0.077	0.013	0.0	0.176	0.0	0.0	0.1	0.0	0.0	0.041	0.012	0.07	0.054	0.038	0.109	0.059
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Desmosterol_byDHCR7	CPI-CS0DC57DE37	DHCR7	0.075	0.0	0.024	0.027	0.0	0.0	0.0	0.0	0.029	0.0	0.067	0.0	0.053	0.0	0.0	0.0	0.0	0.013	0.0	0.059	0.067	0.059	0.05	0.0	0.0	0.098	0.012	0.028	0.071	0.058	0.031	0.015
DAGLA	Q9Y4D2	True	DGLA_HUMAN	2arachidonoylglycerol_byDAGLA	CPI-CS03629A52A	DAGLA	0.442	0.1	0.195	0.189	0.158	0.583	0.13	0.158	0.353	0.28	0.667	0.031	0.026	0.071	0.0	0.0	0.0	0.205	0.0	0.471	0.267	0.235	0.35	0.556	0.0	0.333	0.512	0.423	0.393	0.269	0.5	0.132
DAGLA	Q9Y4D2	True	DGLA_HUMAN	2arachidonoylglycerol_byDAGLA	CPI-CS045C37E64	DAGLA	0.442	0.1	0.195	0.189	0.158	0.583	0.13	0.158	0.353	0.28	0.667	0.031	0.026	0.071	0.0	0.0	0.0	0.205	0.0	0.471	0.267	0.235	0.35	0.556	0.0	0.333	0.512	0.423	0.393	0.269	0.5	0.132
DAGLB	Q8NCG7	True	DGLB_HUMAN	2arachidonoylglycerol_byDAGLB	CPI-CS007D418BE	DAGLB	0.185	0.033	0.073	0.027	0.105	0.167	0.0	0.079	0.088	0.2	0.067	0.031	0.105	0.0	0.105	0.0	0.0	0.013	0.19	0.176	0.267	0.0	0.25	0.111	0.0	0.065	0.062	0.113	0.125	0.173	0.062	0.074
DAGLB	Q8NCG7	True	DGLB_HUMAN	2arachidonoylglycerol_byDAGLB	CPI-CS01F7D06F1	DAGLB	0.185	0.033	0.073	0.027	0.105	0.167	0.0	0.079	0.088	0.2	0.067	0.031	0.105	0.0	0.105	0.0	0.0	0.013	0.19	0.176	0.267	0.0	0.25	0.111	0.0	0.065	0.062	0.113	0.125	0.173	0.062	0.074
DHRS9	Q9BPW9	True	DHRS9_HUMAN	5alphaDihydroprogesterone_byDHRS9	CPI-CS072C12EF4	DHRS9	0.011	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.067	0.0	0.0	0.0	0.0	0.008	0.038	0.0	0.018	0.0	0.016	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0E6BCEC26	INHBA	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.053	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0288FD89F	INHBA	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.053	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0021FE823	INHBA	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.053	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC00485C63D	INHBA	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.053	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0E6BCEC26	INHBB	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.053	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
