"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",0.0434324170608276,0.722816130315178,0.0382898870451511,0.732912580453228,-0.00514253001567653,0.962710271290413,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"2","csnk1g1",-0.121903665877364,0.467949987317055,-0.193633505965709,0.209587455835324,-0.0717298400883446,0.6445467293981,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"3","cdkl5",-0.128361534895376,0.283151960943356,-0.0815168114847049,0.453320466841515,0.0468447234106716,0.669146649295872,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"4","gpc6a",-0.146790020486048,0.340309491913425,-0.217000903858119,0.12389116467035,-0.0702108833720712,0.62174806748342,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"5","ankrd11",-0.0515973114200221,0.635994290225943,-0.00631588342813592,0.94915475020815,0.0452814279918862,0.646676197362794,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"6","fam189a1",-0.0311926954205629,0.811569912911232,0.0898893890373371,0.446771873646725,0.1210820844579,0.302993867308296,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"7","apba2b",0.18922499957468,0.115005262825065,-0.111365964925105,0.324501787714288,-0.300590964499785,0.00603394898454762,NA,TRUE,0.983535717964744,0.997800358776772,0.768322837365731
"8","syt7b",-0.142380328701524,0.162951527225063,-0.0430329828456318,0.642949266739927,0.0993473458558923,0.287061523941954,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"9","LOC111576189",-0.0383177836965669,0.684535304239808,0.0228736709542333,0.790381909817387,0.0611914546508002,0.477889870854102,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"10","pkma",0.107466519550975,0.541722240081078,0.016848561002733,0.917693923076969,-0.0906179585482417,0.576123883294894,NA,FALSE,0.983535717964744,0.997800358776772,0.999974623227668
"11","LOC111567616",-0.13721369423508,0.323284092653345,-0.108731128487235,0.391910541241936,0.0284825657478444,0.81990249850831,NA,FALSE,0.983535717964744,0.997800358776772,0.999974623227668
"12","celf6",-0.0352739664386055,0.729418588615631,-0.0963178250784979,0.303554451532362,-0.0610438586398925,0.514554449833321,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"13","LOC111572241",0.00265631857525251,0.981229952143601,0.0073617659078896,0.94323007634491,0.00470544733263709,0.96345633727115,NA,TRUE,0.99220297460956,0.997800358776772,0.999974623227668
"14","dpy19l3",0.155831719857576,0.341922065831881,0.226129300244884,0.130638555680429,0.0702975803873078,0.621812127408146,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"15","LOC111563846",0.112850563757594,0.438255738821049,0.0380890838153919,0.775888183778665,-0.0747614799422018,0.572134355922939,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"16","phkb",0.202357807209916,0.133239243216019,0.1183523823101,0.340607987827632,-0.0840054248998157,0.481671694845566,NA,FALSE,0.983535717964744,0.997800358776772,0.999974623227668
"17","LOC111565766",-0.10551008223716,0.36916256243373,-0.097112847124051,0.363498555565064,0.00839723511310895,0.93780767963467,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"18","LOC111563321",0.105518330590042,0.513735897999265,0.221882184053019,0.129941606551642,0.116363853462977,0.408829733710112,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"19","minar1",0.230917467830701,0.383736133055082,0.215249606955355,0.381524713216113,-0.0156678608753456,0.942970131370771,NA,FALSE,0.983535717964744,0.997800358776772,0.999974623227668
"20","shank2b",-0.0386206818808581,0.687793884765053,0.0610512795447327,0.485062796847897,0.0996719614255908,0.254024395131335,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"21","large2",0.00980516132027524,0.938254205270965,-0.0615072742463125,0.581713918441645,-0.0713124355665878,0.533708815928183,NA,FALSE,0.99220297460956,0.997800358776772,0.999974623227668
"22","map1aa",0.055387349425619,0.609022599535882,0.100451672852546,0.308786188541713,0.0450643234269275,0.64498825839102,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"23","LOC111575341",-0.106238422748468,0.44980047027924,-0.121225915510607,0.342716402361528,-0.0149874927621395,0.908082293798696,NA,FALSE,0.983535717964744,0.997800358776772,0.999974623227668
"24","lrp4",0.071331602606454,0.538596814220456,-0.0371805918280144,0.728166945207701,-0.108512194434468,0.305403436938657,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"25","luzp2",-0.0526894192097258,0.646455009307952,-0.0393511040713938,0.707963241956895,0.013338315138332,0.899263149038881,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"26","madd",0.0314634630966343,0.760499186179774,0.0613055450429418,0.516056120856184,0.0298420819463075,0.749515616889723,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"27","kcna4",0.0787028230973758,0.478679349525019,-0.0176222117454756,0.862786707169691,-0.0963250348428514,0.343721824108851,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"28","agbl4",-0.110170835699031,0.336234823801839,-0.0862841828148768,0.406545021086109,0.0238866528841544,0.819897671408806,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"29","negr1",0.0747880085487106,0.42192284297672,0.0504102911332911,0.554735873742063,-0.0243777174154194,0.773912335071021,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"30","ttll7",-0.00227670413012659,0.987775518427962,0.010243073428567,0.939863663507747,0.0125197775586936,0.925211549138944,NA,TRUE,0.992974336946004,0.997800358776772,0.999974623227668
"31","adgrl2a",-0.0168347695168954,0.915688267745054,0.146684599999351,0.307098439467693,0.163519369516247,0.250404464914569,NA,TRUE,0.988881985603388,0.997800358776772,0.999974623227668
"32","nfic",0.058031257167941,0.594651723339878,-0.096535734358447,0.340477726977148,-0.154566991526388,0.121303644975662,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"33","lrrc24",0.222328296392032,0.217359741924575,0.0496481401211764,0.76972729211131,-0.172680156270856,0.278040323542378,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"34","arhgap39",0.0288461166077996,0.849233745566132,0.166380570198791,0.22378169250301,0.137534453590991,0.304679091459214,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"35","st3gal3a",-0.211131030248532,0.278788731521991,-0.270313355540032,0.137203511850898,-0.0591823252915001,0.74383728096011,NA,FALSE,0.983535717964744,0.997800358776772,0.999974623227668
"36","adcyap1r1b",-0.0919465604973022,0.434814939341917,-0.0739319643970276,0.490205789635406,0.0180145961002745,0.867080953457373,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"37","LOC111580207",-0.0541545976569358,0.635858602318989,-0.0119652937227933,0.908714830926229,0.0421893039341425,0.685458093700584,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"38","lrrc7",-0.0838404557007406,0.406852309268245,0.0077510343325057,0.932760887060148,0.0915914900332463,0.319913922055433,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"39","lrp8",-0.145494614125229,0.242159251192446,-0.0247198910053253,0.825807572292244,0.120774723119904,0.286259210957535,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"40","raver2",-0.0734682712548998,0.459583949935285,0.00572366261310501,0.949705550746142,0.0791919338680048,0.383507947737124,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"41","lhx9",0.1889524953295,0.307056916861312,0.159284475323599,0.317678443550874,-0.0296680200059012,0.861316083752371,NA,FALSE,0.983535717964744,0.997800358776772,0.999974623227668
"42","ptprsa",-0.0556537428031914,0.524091772885633,-0.0871697115040934,0.275803165000642,-0.031515968700902,0.69400926202415,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"43","LOC111575595",-0.0830991643561486,0.678887866303054,0.0815731039401022,0.648583392137997,0.164672268296251,0.357215010890976,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"44","apc2",0.027420954202247,0.805849772005469,-0.00521404615460593,0.959544080204906,-0.0326350003568529,0.747407713138991,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"45","si:ch73-60h1.1",0.473701238712672,0.00095859888261942,0.205577262969834,0.133061696186135,-0.268123975742837,0.029873625179313,NA,TRUE,0.183092386580309,0.997800358776772,0.898669304876612
"46","btbd8",0.110541764944828,0.601262484499744,0.103247031398387,0.596412070686874,-0.00729473354644077,0.968571592346128,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"47","LOC111579959",-0.0347785590373463,0.861273422852635,-0.0344995158327793,0.85168816623787,0.000279043204566963,0.99877871962715,NA,FALSE,0.983931076072296,0.997800358776772,0.999974623227668
"48","tbl1xr1a",-0.0711035130275067,0.591738300049791,-0.119871185479305,0.325766362971955,-0.0487676724517988,0.688131296232575,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"49","nlgn1",-0.106310496138406,0.244611316316541,0.0196998286432152,0.813228752466067,0.126010324781621,0.132126664853378,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"50","ptprfa",-0.0904993556860901,0.438234727813171,-0.0435983925240175,0.682515542303307,0.0469009631620726,0.660538185189334,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"51","kif1aa",0.0340194129948691,0.760429549160934,-0.043988850675389,0.667599021384033,-0.0780082636702581,0.442157557374819,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"52","LOC111581777",-0.0620138607740911,0.651548227064481,0.0098064176678618,0.937157644074931,0.0718202784419529,0.564264905912399,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"53","lnx1",0.0926743531671999,0.501909035607208,-0.0890761264398702,0.487930051619335,-0.18175047960707,0.151021534255111,NA,FALSE,0.983535717964744,0.997800358776772,0.999974623227668
"54","midn",0.164665077541475,0.325465350283543,0.120166675389569,0.439208716839346,-0.0444984021519063,0.763906596926651,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"55","celf5a",0.0230033650580359,0.807857478887714,0.0423925342417044,0.623891881327959,0.0193891691836685,0.822309356671004,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"56","oaz1a",0.223326951211823,0.23935649663222,0.231734024006434,0.184612128433966,0.00840707279461101,0.958689411438702,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"57","sema6bb",-0.0714330425220052,0.596434827549635,0.111361004079273,0.35748890693012,0.182794046601278,0.131683570965991,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"58","cdh13",-0.0544125742422346,0.677844828901244,0.0614135794900109,0.605196900311014,0.115826153732246,0.330314220936251,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"59","cpt1ab",0.33945048731387,0.135350780314859,0.348179954032952,0.0968198929109272,0.0087294667190821,0.963069998710788,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"60","abcc8",0.0207132436157218,0.889482892296005,-0.181521464443175,0.199768667875905,-0.202234708058897,0.152422072099639,NA,FALSE,0.984370762951726,0.997800358776772,0.999974623227668
"61","iqsec3b",0.0678953418824486,0.706998649694218,-0.0412598359980768,0.806454384899626,-0.109155177880525,0.503226890675008,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"62","syt7a",0.076550635381134,0.506644942830125,-0.171375747437919,0.109790050745626,-0.247926382819053,0.0194520373132436,NA,TRUE,0.983535717964744,0.997800358776772,0.898669304876612
"63","LOC111584103",-0.0683071984869048,0.499152554130153,-0.00997003180691318,0.913559878122107,0.0583371666799916,0.527148296007691,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"64","LOC111587600",0.0524790824292903,0.639974205005981,0.00277233054212162,0.978551997898781,-0.0497067518871687,0.624502800234489,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"65","nell2a",-0.118046939285969,0.200825043007326,-0.14866611255148,0.0782736920383187,-0.0306191732655105,0.71865584241066,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"66","LOC111567130",0.0111371708272036,0.924719020387298,-0.0570512355248793,0.598463201439909,-0.0681884063520829,0.525087367818507,NA,TRUE,0.990096305837807,0.997800358776772,0.999974623227668
"67","LOC111577803",-0.0143763940813873,0.928133665125983,-0.00300384979425209,0.983549009857389,0.0113725442871352,0.936896924098003,NA,TRUE,0.991740028190561,0.997800358776772,0.999974623227668
"68","LOC111570087",-0.0331113695118643,0.811190532526753,0.0616062410382271,0.622911557556073,0.0947176105500914,0.444916343035634,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"69","LOC111571170",0.129867201885358,0.27485291204622,0.00875803213635464,0.936681746742125,-0.121109169749004,0.26143953519703,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"70","mgat4c",0.0316804040232616,0.789617927514081,0.103798631192952,0.337837351559456,0.0721182271696907,0.503549643816233,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
"71","glg1a",0.148279682372634,0.358040265473876,-0.236143321674328,0.130900707496841,-0.384423004046963,0.0101835625765415,NA,TRUE,0.983535717964744,0.997800358776772,0.898669304876612
"72","ntrk3a",0.0866736308903617,0.434906607717423,0.0811950281837882,0.424217487107461,-0.00547860270657353,0.956324999673119,NA,TRUE,0.983535717964744,0.997800358776772,0.999974623227668
