"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",-0.121133112526379,0.621469406723625,-0.199726922021647,0.405167773017734,-0.0785938094952681,0.758381067962148,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"2","dmxl2",-0.124521182906417,0.726664759135469,0.00442714192458918,0.989137304052906,0.128948324831006,0.722486491325072,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"3","ankrd11",-0.082838921120871,0.698189686172694,0.0520763720243139,0.79777229239189,0.134915293145185,0.538625256687346,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"4","LOC111580055",-0.341013475153128,0.248983239369114,-0.303748554338953,0.266388997262016,0.0372649208141747,0.904978987851659,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"5","tmem276b",-0.0868415116501896,0.789600686957563,0.171357355683887,0.565484204563628,0.258198867334076,0.429132819741111,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"6","lmo1",0.499726644428622,0.143033283197748,-0.124655094279435,0.678601017284572,-0.624381738708057,0.0719750823084944,NA,FALSE,0.990651424130928,0.998739030980036,0.992917078533573
"7","tmem9b",-0.112400669519913,0.703570029220414,-0.0616498614890323,0.825030835325228,0.0507508080308804,0.869007551142192,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"8","galnt18b",-0.181014031491098,0.560475868308721,0.383684428906531,0.178827697340276,0.564698460397629,0.0689298530751346,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"9","spon1a",-0.485629273488691,0.118166721242353,-0.689879642451839,0.0269607766140369,-0.204250368963148,0.546646589914744,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"10","kiaa1549lb",0.222611666386728,0.401304446434687,0.0140354235542323,0.957527546742302,-0.208576242832496,0.445292322622232,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"11","LOC111576189",0.438699205501298,0.038699973297194,0.337043649748407,0.112167669731953,-0.10165555575289,0.640562422424171,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"12","nptnb",0.290707662832457,0.189174145347961,-0.070686457750196,0.75061860918825,-0.361394120582653,0.113231242759724,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"13","phkb",0.276092618248044,0.318732136318874,0.239556744665678,0.366321438061484,-0.036535873582366,0.89486555517039,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"14","LOC111572897",0.108338397630188,0.72549915079742,-0.0870969243416051,0.774706565537683,-0.195435321971793,0.540862407648413,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"15","arnt2",0.036077866508093,0.905503564885172,0.149138843369255,0.596185257542013,0.113060976861162,0.710630324271951,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"16","LOC111584428",0.0923666980064108,0.802100571516399,-0.368950733271045,0.311707447693165,-0.461317431277456,0.22380170547393,NA,FALSE,0.990651424130928,0.998739030980036,0.992917078533573
"17","nav2a",0.277852953298124,0.294304113807439,0.204273341693832,0.436926560059689,-0.073579611604292,0.785454043054073,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"18","LOC111575341",0.507568848382821,0.125364324309861,0.106507445379864,0.751484557501948,-0.401061403002957,0.240364608779567,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"19","lrp4",0.0614833274949217,0.802662496742143,0.239957108299658,0.334667251029473,0.178473780804736,0.487760678073913,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"20","LOC111588881",-0.0549600457531607,0.803467990516489,-0.0369565105463786,0.864687164727841,0.0180035352067821,0.937338867111523,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"21","luzp2",0.665620582075184,0.124774467847512,-0.0644372832328143,0.885117956840098,-0.730057865307998,0.109453784049229,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"22","kcna4",0.0719519003142005,0.799391179862859,0.106776849708176,0.708505571136032,0.0348249493939757,0.905723965101962,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"23","ddb1",0.254198611022851,0.474496848697388,0.195881600311469,0.564866747087511,-0.0583170107113825,0.867723782194524,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"24","tspan4a",0.312398378741441,0.332670530422793,0.42617074703733,0.189115998494326,0.113772368295889,0.733154498184546,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"25","kifc3",0.105979501829597,0.745130993049623,-0.0384969026384958,0.903643697373692,-0.144476404468093,0.664984315450279,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"26","agbl4",0.277506413401752,0.273823637410836,0.159955754866212,0.516858794535329,-0.11755065853554,0.64850123425816,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"27","faf1",0.0517273465782432,0.883977473985501,-0.197468315483143,0.574887078893175,-0.249195662061386,0.505253933754439,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"28","negr1",0.0737837302677092,0.723067936662348,-0.0444264579352147,0.831064869582409,-0.118210188202924,0.587216115332809,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"29","pex5la",0.449557089203597,0.117884657263589,0.48025059805257,0.101357630120171,0.0306935088489731,0.918715395548595,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"30","nfic",0.0999920118723212,0.637006250870134,0.258395950733854,0.198997880221019,0.158403938861533,0.455958971913759,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"31","LOC111573629",0.0446680585940213,0.888545303620272,-0.297186560797118,0.349439036198951,-0.341854619391139,0.304410924000284,NA,FALSE,0.990651424130928,0.998739030980036,0.992917078533573
"32","LOC111569882",-0.0168176671624813,0.961508347423025,0.23879035765507,0.449877686185794,0.255608024817552,0.460586960594317,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"33","cachd1",0.0094200035643824,0.970641441908881,-0.119228962513031,0.636061889485428,-0.128648966077413,0.631749276570546,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"34","sgip1a",-0.0907819221468919,0.735008556091569,0.0104046993914162,0.967767002129082,0.101186621538308,0.714471276916625,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"35","LOC118470954",0.208790789624189,0.37504513052811,0.236871997379767,0.316751684167862,0.0280812077555782,0.90857845409696,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"36","apc2",-0.115940947572214,0.602069188343373,-0.14621084057902,0.497266729941732,-0.0302698930068059,0.896205010068602,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"37","si:ch73-60h1.1",-0.240457039623182,0.393194446080279,0.0158644937603523,0.951153064755578,0.256321533383534,0.37643272973997,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"38","LOC111579959",-0.127852408740406,0.671925163126073,0.0389745857635739,0.890713594317596,0.166826994503979,0.588265730224002,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"39","nlgn1",-0.0136597646984396,0.950622116775315,0.181189203679128,0.4080739343962,0.194848968377567,0.393447081944088,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"40","LOC111588740",0.205984617398069,0.363476223002008,-0.169738829339821,0.449582242176192,-0.37572344673789,0.111045801617125,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
"41","kif1aa",-0.0350605738922119,0.890295176867797,-0.0716001548103721,0.768969061319945,-0.0365395809181603,0.889324537409456,NA,TRUE,0.990651424130928,0.998739030980036,0.992917078533573
