"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",0.0187451827292412,0.834330413609674,0.0783297966181097,0.366844900996097,0.0595846138888686,0.479416054231479,NA,FALSE,"0.999237006784271","0.976486425461608","0.958034274018053"
"2","trip4",0.139697015065917,0.254706531308768,0.12732533344399,0.28749304849148,-0.0123716816219271,0.912769752992931,NA,FALSE,"0.912380010970399","0.968191926830574","1"
"3","cln6a",0.120095505467901,0.487452882942026,-0.152425033112035,0.383639454500688,-0.272520538579936,0.0980770750800101,NA,TRUE,"0.97566717698165","0.976486425461608","0.785225403083894"
"4","LOC118470268",-0.401798829198699,0.109757589942665,-0.288183172128144,0.21314994956624,0.113615657070555,0.645297869307664,NA,TRUE,"0.875125548983697","0.958148243676297","0.985219493440461"
"5","LOC111568352",-0.283107347149567,0.0220961729992153,-0.188063578635381,0.105845271867831,0.0950437685141862,0.423880108007268,NA,TRUE,"0.633327314421174","0.907152987724377","0.94624123777938"
"6","rps17",0.146449463094653,0.487644595729146,0.16314840191374,0.418497074433804,0.0166989388190868,0.929914749141415,NA,FALSE,"0.97566717698165","0.979402487769316","1"
"7","csnk1g1",0.186280976735278,0.172218300355093,0.167479079033012,0.212659230025773,-0.0188018977022664,0.8795460026056,NA,FALSE,"0.908227633714639","0.958148243676297","1"
"8","LOC111571203",0.13885245711151,0.503139744312344,0.0913752208052469,0.647994079418486,-0.0474772363062635,0.798737179946954,NA,TRUE,"0.977034665329453","0.993741070197679","1"
"9","neo1a",0.00445286514223581,0.94891622579286,0.0924885583812276,0.172102050730739,0.0880356932389918,0.176467331402649,NA,FALSE,"1","0.948113038162433","0.872240577354285"
"10","LOC129349243",-0.326464443042954,0.32592974104423,-0.735212050170919,0.0360751607479148,-0.408747607127965,0.263827689323894,NA,TRUE,"0.940121708445409","0.832520710036896","0.904433056806971"
"11","LOC111567962",0.000615337441433829,0.99363125755605,0.0123596347549202,0.867878019198292,0.0117442973134864,0.870018572536729,NA,TRUE,"1","1","1"
"12","bbs4",-0.165403476984049,0.212997086874637,-0.243561080327847,0.0588385440971492,-0.0781576033437979,0.543872400115462,NA,TRUE,"0.909368752761872","0.861226834833397","0.969832414732515"
"13","scamp2l",0.103648316203558,0.590690148174896,-0.0770234867111886,0.685541435831937,-0.180671802914747,0.316904143956137,NA,FALSE,"0.984340943900288","0.994229602748889","0.920927086630279"
"14","myo9aa",-0.0934016566559969,0.432482419001459,0.0345500971467582,0.762123702293762,0.127951753802755,0.254767576374338,NA,FALSE,"0.968812664980692","0.999842520710247","0.902324760240141"
"15","LOC111580711",0.0194664202927251,0.941096691392409,-0.264121078188535,0.327897170077526,-0.28358749848126,0.275876145520233,NA,FALSE,"1","0.971263847424619","0.908069958868016"
"16","anp32a",-0.185700707133803,0.428818748344614,0.0448479140803981,0.833197891129727,0.230548621214201,0.284406513339194,NA,TRUE,"0.966651867460862","1","0.912850710534121"
"17","coro2ba",-0.0549485899340731,0.552952235697392,-0.0925433523644262,0.302913674751881,-0.0375947624303531,0.667602556462108,NA,TRUE,"0.984340943900288","0.968191926830574","0.986267500455057"
"18","itga11a",-0.0620163726828139,3.0292445563408e-35,-0.390215687504932,1,-0.328199314822118,1,"Model failed to converge with max|grad| = 0.020049",FALSE,"NA","NA","NA"
"19","LOC111564418",0.122006402228951,0.675294587597696,-0.213470812843395,0.474523404646823,-0.335477215072346,0.232471608783379,NA,TRUE,"0.991478138896672","0.985057456960825","0.892039431010543"
"20","LOC111564410",0.386864577771748,0.0576912437892165,0.332755085871634,0.0926650902116371,-0.0541094919001141,0.751913302062655,NA,TRUE,"0.805140634953335","0.902215653782509","0.997254616526838"
"21","cars1",-0.0203224384391882,0.905295864577674,-0.16087108387582,0.337047417473816,-0.140548645436632,0.386044919416715,NA,TRUE,"0.999237006784271","0.972044383342678","0.938168927192275"
"22","arfgap2",-0.118507606390848,0.465814794157545,-0.0858701754606919,0.578014924454158,0.0326374309301564,0.831472179010164,NA,TRUE,"0.974638070718467","0.989747448956572","1"
"23","glceb",-0.33104749239252,0.00231013749730848,-0.0628825478571847,0.534205928326439,0.268164944535336,0.0095637237747442,NA,FALSE,"0.239257293010717","0.986693409309706","0.424412873208503"
"24","tle3b",0.0303250107089798,0.88858512742552,-0.0980332907882193,0.643220645862088,-0.128358301497199,0.537853534996567,NA,FALSE,"0.999237006784271","0.993741070197679","0.969355049504933"
"25","uacab",0.398809865762913,0.0126177316994275,0.336580097132142,0.0310257788990412,-0.0622297686307719,0.657239716969986,NA,FALSE,"0.528280264641136","0.801716794239519","0.985508584501586"
"26","LOC111564639",0.0371269347709023,0.784769289012603,0.100061513354549,0.440135657523369,0.0629345785836462,0.609697632105867,NA,TRUE,"0.998282227309445","0.982674732042724","0.978413263378996"
"27","pias1a",0.0963785144149127,0.547587273194632,0.418140178744543,0.00516780297491547,0.32176166432963,0.0248842647411171,NA,FALSE,"0.984340943900288","0.505925358340305","0.56794532033883"
"28","map2k5",-0.0341036040820797,0.759343160816194,0.0152924012856877,0.88655462200416,0.0493960053677674,0.633948775134103,NA,TRUE,"0.99728696357352","1","0.983285699102212"
"29","smad3a",0.0100533350626259,0.940823816338735,-0.0218004826493887,0.86784243081076,-0.0318538177120147,0.799591157853372,NA,TRUE,"1","1","1"
"30","smad6a",-1.02322164730262,0.00469623935065432,-0.408037186914922,0.200984888903566,0.615184460387697,0.0891885977378493,NA,FALSE,"0.352719839473953","0.953958291364979","0.773926945507862"
"31","LOC111565738",-0.139449107685103,0.44883126791865,-0.409673620472784,0.0252901444260434,-0.270224512787681,0.137288885540229,NA,FALSE,"0.971628348746227","0.773096093743964","0.830230697498654"
"32","LOC111565745",-0.231018908120746,0.127775940646723,-0.246850033785318,0.0919479990907409,-0.0158311256645712,0.913840515447598,NA,FALSE,"0.899944822221883","0.902215653782509","1"
"33","bloc1s6",0.335929491609636,0.0918046863743332,0.239035386153635,0.221392675214914,-0.0968941054560016,0.574120942620766,NA,TRUE,"0.85231943153386","0.95832813831624","0.974591342068474"
"34","slc30a4",-0.204236608432579,0.330566934248149,-0.379498943536902,0.069051228202779,-0.175262335104323,0.406108401210602,NA,TRUE,"0.941937526390396","0.88425714990041","0.943510431141661"
"35","LOC111565744",-0.656599316040598,0.0750227348033173,-0.660868982168393,0.0557976632402238,-0.00426966612779484,0.991335270501175,NA,TRUE,"0.834074056065495","0.850441208238803","1"
"36","LOC129349619",0.359731743778659,0.0771018398229048,0.273862541647603,0.169381043332791,-0.0858692021310559,0.642722682707681,NA,FALSE,"0.836648324011794","0.946897775767802","0.984173593739502"
"37","cops2",0.153239793654041,0.482071104733094,0.0718996338869278,0.734836036222645,-0.0813401597671135,0.678432901681672,NA,TRUE,"0.974638070718467","0.999842520710247","0.987581857299674"
"38","secisbp2l",-0.643481041814598,0.00558514683995163,-0.34375394072594,0.100318004378632,0.299727101088658,0.193121300272418,NA,FALSE,"0.391465863474159","0.902220150897034","0.883776964362941"
"39","fbn1",0.316273768221194,0.259171242150803,0.0994017754365587,0.72078369925251,-0.216871992784635,0.403264812877378,NA,FALSE,"0.913320068471282","0.999842520710247","0.942869815991742"
"40","slc12a1",0.357769034980513,0.202477284850763,0.289658600548734,0.288324343505321,-0.0681104344317784,0.776912619909196,NA,TRUE,"0.908227633714639","0.968191926830574","0.997805410990894"
"41","myef2",-0.197460744888513,0.175157017570211,-0.282544428365251,0.0454412277592049,-0.0850836834767376,0.551235265062286,NA,TRUE,"0.908227633714639","0.850065505345975","0.972441660075335"
"42","LOC111565754",-0.362335438972749,0.165202869131092,-0.190103490025192,0.43468537338728,0.172231948947558,0.498911801774851,NA,FALSE,"0.908227633714639","0.9808177994167","0.962917778934625"
"43","sema6dl",-0.289554604282656,0.00765006970732653,-0.0232355903957256,0.814368601322305,0.26631901388693,0.00899077847402039,NA,TRUE,"0.450712789523268","1","0.420940020409113"
"44","LOC118470001",-0.378382240418421,0.305029418433987,0.22052819100832,0.50965373404342,0.598910431426741,0.0854270944097291,NA,FALSE,"0.938546642557896","0.986693409309706","0.767039246855425"
"45","dmxl2",-0.209652450651635,0.171471694158483,-0.149345813225432,0.303280526905199,0.0603066374262023,0.680321226500178,NA,FALSE,"0.908227633714639","0.968191926830574","0.987581857299674"
