"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",0.173005959852326,0.234483815712222,0.0877121334061441,0.54438801446029,-0.0852938264461821,0.539539802983232,NA,TRUE,"0.999698219134771","0.996874665716811","1"
"2","trip4",-0.0444085505353668,0.811182785750929,-0.104974414563619,0.56357517161837,-0.0605658640282521,0.739631433739289,NA,TRUE,"0.999698219134771","0.996874665716811","1"
"3","cln6a",-0.266811938278003,0.301600892611902,-0.196709020287078,0.418504774215729,0.0701029179909246,0.786472255273959,NA,TRUE,"0.999698219134771","0.996874665716811","1"
"4","csnk1g1",-0.215204951960479,0.298734263636702,-0.0605082166751232,0.753888964577498,0.154696735285356,0.446257321856547,NA,TRUE,"0.999698219134771","0.996874665716811","1"
"5","LOC111567962",0.0870866804772299,0.599296584212329,0.0849949583008036,0.598228338723829,-0.00209172217642628,0.989427505947741,NA,TRUE,"0.999698219134771","0.996874665716811","1"
"6","myo9aa",-0.0623873114886926,0.677238427816079,-0.0195835985082547,0.894202126569718,0.0428037129804379,0.769308038295211,NA,FALSE,"0.999698219134771","0.996874665716811","1"
"7","coro2ba",-0.33275349522394,0.282247704664621,-0.22126053320666,0.442253129925807,0.11149296201728,0.718911571982185,NA,FALSE,"0.999698219134771","0.996874665716811","1"
"8","cpeb1b",0.0748661350038939,0.810204073236439,-0.207106826175778,0.515509283895031,-0.281972961179672,0.373847421010888,NA,TRUE,"0.999698219134771","0.996874665716811","1"
"9","arfgap2",0.248348714119432,0.338322428259907,0.129387432422877,0.612871286350172,-0.118961281696555,0.623834660522513,NA,TRUE,"0.999698219134771","0.996874665716811","1"
"10","glceb",0.022045526967318,0.926368342884119,-0.138731797394653,0.562633581316104,-0.160777324361971,0.498632021306257,NA,TRUE,"0.999698219134771","0.996874665716811","1"
"11","pias1a",0.527368156641796,0.0302989589445873,0.378218210794973,0.124183856387315,-0.149149945846823,0.499913006592838,NA,FALSE,"0.88647591175051","0.996874665716811","1"
"12","map2k5",0.153118692391534,0.415688675451343,-0.0489954954255668,0.795677407763478,-0.202114187817101,0.270034380969059,NA,TRUE,"0.999698219134771","0.996874665716811","1"
"13","LOC111565738",-0.391717320258958,0.178700892969655,-0.238381837945116,0.373571052325124,0.153335482313842,0.60337809314928,NA,TRUE,"0.999698219134771","0.996874665716811","1"
"14","myef2",-0.0515930145795645,0.844674363234897,0.17798939005954,0.464862747250658,0.229582404639105,0.351011252030256,NA,TRUE,"0.999698219134771","0.996874665716811","1"
"15","LOC111565754",-0.0475731914332265,1.68024471791391e-10,0.320207083658829,1,0.367780275092056,1,"Model failed to converge with max|grad| = 0.013190",FALSE,"NA","NA","NA"
"16","sema6dl",-0.00236238688496307,0.986675694270197,0.214376325481537,0.112513749779841,0.2167387123665,0.104584828736959,NA,TRUE,"0.999762772835468","0.996874665716811","1"
"17","LOC118470001",-0.188242251977132,1.7898568529439e-44,0.612336321780627,1,0.800578573757759,1,"Model failed to converge with max|grad| = 0.007440",FALSE,"NA","NA","NA"
"18","dmxl2",0.0202229527856261,0.92597880781125,0.0617273774187584,0.765686017241173,0.0415044246331323,0.841539646730826,NA,TRUE,"0.999698219134771","0.996874665716811","1"
