"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",-0.0031159712065105,0.98407487121056,-0.00480406178964238,0.975013971899408,-0.00168809058313188,0.990365160469661,NA,TRUE,"1","0.994532594906096","1"
"2","trip4",-0.0902032229333389,0.656798634283805,0.268140135470602,0.162660065320416,0.358343358403941,0.0432762855703557,NA,TRUE,"1","0.9915356281125","0.940734605315891"
"3","csnk1g1",-0.010432027667436,0.957920982360218,-0.13477855724977,0.493749544066652,-0.124346529582334,0.493370241360193,NA,TRUE,"1","0.9915356281125","0.974787184658087"
"4","LOC111571203",-0.247897739280891,0.466409370970835,-0.0405861662172001,0.897233049758923,0.207311573063691,0.502206952474321,NA,TRUE,"1","0.994532594906096","0.974787184658087"
"5","neo1a",-0.0233361340778327,0.919853722661379,-0.0911149162344289,0.68948671828743,-0.0677787821565962,0.746596668370909,NA,TRUE,"1","0.992226638348814","0.993929410939243"
"6","LOC111567962",-0.206561932233371,0.280260915758764,-0.190563626694362,0.31225906519605,0.0159983055390093,0.927594287538757,NA,TRUE,"1","0.9915356281125","0.999013921914561"
"7","bbs4",-0.0229445122503673,0.945774489525353,0.253341325297566,0.432073169129466,0.276285837547933,0.357383339246396,NA,FALSE,"1","0.9915356281125","0.974787184658087"
"8","coro2ba",-0.27699606477202,0.226519957703375,-0.053456536259006,0.803517341155698,0.223539528513014,0.280209239365786,NA,TRUE,"1","0.994532594906096","0.974787184658087"
"9","cpeb1b",-0.23935050492725,0.470713725505646,-0.28429331953385,0.377287080648291,-0.0449428146065999,0.885909351182753,NA,TRUE,"1","0.9915356281125","0.997776331555603"
"10","arfgap2",-0.328443676964683,0.204130611957383,0.0575988293766688,0.808196875907612,0.386042506341352,0.101098198068437,NA,FALSE,"1","0.994532594906096","0.967904239371643"
"11","glceb",-0.259026777741408,0.250081036530399,0.0576498887085111,0.784068911596072,0.316676666449919,0.117999285721536,NA,TRUE,"1","0.994532594906096","0.967904239371643"
"12","LOC111564639",0.159525436405762,0.503297657949422,0.186372711278443,0.424071288012254,0.0268472748726801,0.89574958898673,NA,TRUE,"1","0.9915356281125","0.997776331555603"
