"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",0.208131498184633,0.0579082285704704,0.0669082818026,0.542588133795065,-0.141223216382033,0.204216356627293,NA,FALSE,"0.414288786646136","0.966507329803117","0.678282690472388"
"2","gpc6a",0.0787516254074015,0.219835177179228,0.0668522258654134,0.304915935821939,-0.0118993995419881,0.850208633634674,NA,TRUE,"0.629423205575087","0.945107751506457","0.990394920004827"
"3","ankrd11",-0.0152017335572844,0.867049630817141,0.0753203969293217,0.399715556492724,0.0905221304866061,0.306559530207331,NA,TRUE,"0.981255485276813","0.95543607210163","0.771758257864608"
"4","slc17a6b",-0.117516501636527,0.151460073683632,0.10488433667298,0.188559551568266,0.222400838309507,0.00530270739083342,NA,TRUE,"0.595151826219666","0.913243024368048","0.15253318830694"
"5","apba2b",0.112466254747394,0.252846631134522,-0.128739611827782,0.195532741290876,-0.241205866575176,0.0139283733259055,NA,FALSE,"0.659404629494136","0.920154076662948","0.251607349627047"
"6","sbf2",0.173533064001254,0.102944110854717,0.0267420353949997,0.804166901856046,-0.146791028606255,0.158208912722483,NA,TRUE,"0.518790654059199","0.978887820049051","0.625881412968064"
"7","cpne7",0.0604752880751005,0.716580770997566,-0.000639177624778281,0.996791566281553,-0.0611144656998788,0.692907358876436,NA,FALSE,"0.94337833075964","0.999541842306933","0.94415237989829"
"8","tcf12",0.0182421802763411,0.876784771482565,0.0848641473767768,0.460423740341175,0.0666219671004357,0.561556975314418,NA,TRUE,"0.981255485276813","0.966507329803117","0.899408107284383"
"9","LOC111587591",0.226061706832137,0.123305777928801,0.359705690908715,0.0110096200916251,0.133643984076578,0.31903812816275,NA,TRUE,"0.554897623272814","0.464269210410889","0.783984478761707"
"10","LOC111562838",0.0863455337037465,0.557139376526973,0.130974282542406,0.327096842736751,0.0446287488386595,0.747612271297996,NA,FALSE,"0.859338307277915","0.945107751506457","0.970595282901204"
"11","insyn1",0.07844984648712,0.368370317488721,0.0103240157054706,0.906913349582448,-0.0681258307816495,0.428586629613745,NA,TRUE,"0.780272506507707","0.986278709687297","0.845431159786017"
