id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	6_0|6_0	6_0|6_1	6_0|6_2	6_0|6_3	6_1|6_0	6_1|6_1	6_1|6_2	6_1|6_3	6_2|6_0	6_2|6_1	6_2|6_2	6_2|6_3	6_3|6_0	6_3|6_1	6_3|6_2	6_3|6_3
CPI-SS0EE09A201	CDH2_CDH2	simple:P19022	simple:P19022	CDH2	CDH2	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	1.352	1.127	1.294	1.116	1.127	0.902	1.069	0.891	1.294	1.069	1.236	1.058	1.116	0.891	1.058	0.88
CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	1.81	2.912	2.98	1.838	2.912	4.013	4.082	2.94	2.98	4.082	4.151	3.008	1.838	2.94	3.008	1.866
CPI-SS09C06644C	CADM3_CADM1	simple:Q8N126	simple:Q9BY67	CADM3	CADM1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	1.427	2.528	2.597	1.455	1.118	2.219	2.288	1.146	1.186	2.288	2.356	1.214	1.398	2.5	2.568	1.426
CPI-SS0B990492C	CADM1_NECTIN3	simple:Q9BY67	simple:Q9NQS3	CADM1	NECTIN3	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	0.94	0.0	0.0	1.345	2.042	0.0	0.0	2.447	2.111	0.0	0.0	2.515	0.968	0.0	0.0	1.373
CPI-SS00550260E	CADM3_NECTIN3	simple:Q8N126	simple:Q9NQS3	CADM3	NECTIN3	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	0.557	0.0	0.0	0.962	0.248	0.0	0.0	0.653	0.316	0.0	0.0	0.721	0.528	0.0	0.0	0.933
CPI-SS0C5E9FBFB	NECTIN1_NECTIN3	simple:Q15223	simple:Q9NQS3	NECTIN1	NECTIN3	True	True	False	curated	False	Adhesion-Adhesion	Adhesion by Nectin	0.645	0.0	0.0	1.05	0.588	0.0	0.0	0.992	0.716	0.0	0.0	1.12	0.0	0.0	0.0	0.0
CPI-SS02FBD007E	NECTIN2_NECTIN3	simple:Q92692	simple:Q9NQS3	NECTIN2	NECTIN3	False	True	False	curated	False	Adhesion-Adhesion	Adhesion by Nectin	1.644	0.0	0.0	2.049	1.06	0.0	0.0	1.464	0.901	0.0	0.0	1.306	1.978	0.0	0.0	2.382
CPI-SS02D18D12B	CADM3_CADM4	simple:Q8N126	simple:Q8NFZ8	CADM3	CADM4	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	1.236	1.129	0.676	1.274	0.927	0.82	0.367	0.965	0.995	0.888	0.435	1.033	1.207	1.1	0.647	1.245
CPI-SS0B3829651	CADM3_EPB41L1	simple:Q8N126	simple:Q9H4G0	CADM3	EPB41L1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	0.93	0.956	1.308	1.37	0.622	0.647	1.0	1.061	0.69	0.715	1.068	1.129	0.902	0.927	1.28	1.341
CPI-SS0924C61F1	COL4A5_ADGRG6	simple:P29400	simple:Q86SQ4	COL4A5	ADGRG6	True	False	True	curated	False	Adhesion-Adhesion	Adhesion by Collagen/Integrin	0.079	0.0	0.108	0.311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
