,0,10,12,14,16,17,18,19,21,22,23,24,3,4,5,6,7,8
0,5.506885353045468,5.244674847130112,5.885843627631758,5.161452406069806,5.747082389875589,5.592169250659021,5.426921725619707,5.43473857288764,5.393011448219013,5.668612892949735,5.680724144702865,5.423610760391726,5.5566299510587065,5.348526353875111,5.28537620840748,5.29695936763968,5.396797419748164,5.711846882531111
10,5.520558285792721,5.888401189278363,6.27001483118393,6.025620028831085,5.911703387529133,6.117666929275403,4.794374652165268,6.028453555988444,5.7451175851731735,6.008019144700839,6.428478671255383,6.032921916015702,4.910303655186222,6.514165390033864,6.070477044959226,5.576826639477797,7.051044455507018,5.076514448927386
12,5.218586210500552,5.498715003885511,5.4328864112816975,5.75812383041412,4.825413611062212,5.164788419038557,5.517754739215121,4.636959767631689,5.532804739345774,5.563918931491317,4.547755801889457,4.7467912033063335,5.025045376401281,5.514064623008436,4.391018171090592,5.568732811786678,5.030710561919841,5.3687113682624235
14,5.357150784832109,5.446738094686289,6.125178358970551,5.320701655997142,5.451808595458757,5.107091986207289,5.735092242607532,6.039226911763425,5.2480973220171725,5.414247152856452,5.406310823512266,5.055599378330517,6.14093384302019,5.389396470748235,5.647880178735634,5.680226226501249,5.448795493573628,5.638825390173837
16,5.881696090845901,6.068823012889432,4.93067143380564,5.418704219124639,5.59339829296409,6.827195346754966,6.488277931148137,5.339664729342503,6.731556523659256,5.758868253136491,5.692606697957208,5.9424819405812945,5.9162025391625805,5.220349641026161,5.792726139182324,6.284894178869653,6.151184788135024,5.2686998727170575
17,5.4989698694955385,4.706592619354993,5.4733333088373,5.2722378927081746,5.313078186900354,4.985724376544088,5.925486190708183,5.4011333932652805,5.900616393229705,5.601843159170233,5.338536577821198,6.277678314713646,4.855883320808021,4.694555881072036,5.3102442302429225,5.209566132994361,5.096693264181984,5.399211384735824
18,6.2043298705848136,5.146547335400298,4.606411085100589,5.081525651855504,5.4702706669779415,5.323464221552127,5.0215885849174775,5.100158857043518,5.152968589346659,5.947044924883303,5.092146465869536,6.42722001620088,5.125624898753818,5.284289801000087,5.9004366647630135,4.682104830356213,5.133345738056628,5.4901431857412675
19,5.201957044120966,5.885664263535515,5.2552451341466755,5.432089712407653,5.501941860506456,5.473476521200823,5.370875418228562,5.326799106993704,4.830131524566922,4.78171063447563,5.7275443842729015,5.82186120152704,5.615872942187731,5.334451552398703,5.079436655025826,5.521288314942142,6.0344075393077645,5.959732478819205
21,5.317939341742353,5.727579053281281,5.58971184647937,5.4606820649921595,5.973123425067419,5.514648865019678,5.4248164873523175,5.265725632884303,5.691976811334752,5.29089756013024,5.645929132209799,5.2492798160952905,5.534928902317145,5.551740408719346,5.3265951084138,5.975606338681052,5.771048738444715,5.462314068738157
22,5.625418935698124,5.997549025769941,5.953066780823165,6.015807244704488,6.01581387185703,5.79254579870993,6.503328986908459,5.880100577889128,5.485028355095309,5.758173837924075,5.094967698172947,5.996085424960747,5.974092473002837,6.132199597620433,6.150590159484733,6.0644121787305485,5.78807067923229,5.655673226766868
23,5.203103296660001,6.913423381198373,6.5726349010017895,6.0849908860469375,5.678231363253111,6.443795911660255,5.289987724215692,6.258324136886275,6.29607506785984,5.9367580004474325,5.904631564723546,4.667616418072613,6.122326735155666,6.457534536115488,5.394800351973415,6.329946399777117,5.054423227154169,5.541900394250235
24,5.632961133023299,5.811097755539149,5.843888267083998,5.852439768415785,6.425489810130661,6.186170196548878,6.108078414074418,6.132654547662972,6.064405135677714,5.6558366318877615,6.053089294681326,5.439368690601335,6.17301019454536,5.952963850342448,6.203819630754469,5.901179569586142,5.49653790601238,6.371631902722609
3,5.47350339279661,5.408874283324455,5.440563323598287,5.5413081159070705,5.7098447566335455,5.4455604681214185,5.229802465143853,5.744752144190453,5.5567134063312755,5.53751809235514,5.418191067122303,5.234178899156645,5.931583910526088,5.478091231384966,5.1627921450155245,5.502474822185952,5.397056459649838,5.81251166677112
4,5.971586753230659,5.097901698393993,4.9194288678481435,5.453434840715412,5.140290749206477,4.484621816564611,5.453180881647013,5.048209200135846,5.256929940857156,5.245162971254985,6.003950708925146,5.948533203410861,4.850175614583473,5.4876074091151805,5.676048354961764,4.678769360901191,4.737989367933428,5.307302373557204
5,5.2523399332534355,5.320422169117496,5.816349100203216,5.502785897822276,5.361354042968047,5.8241087262312,5.2812026481957925,5.552743783663747,5.40739780045385,5.2521063286024905,5.659357696857428,5.464950608456641,5.441827551342821,5.262617351103008,5.32423335690211,5.400778991906191,5.764615718672758,5.536141088012946
6,5.546874903045686,5.21208320140937,5.7759954865657805,5.809829545627084,5.609698598173011,6.009133677451541,5.74376316020555,5.470393248035643,5.777815787789799,5.679828075524784,5.76881367677856,5.430832282600878,6.1545515117044305,5.137189953908617,5.50828391367473,5.762815135053299,5.8141142924247005,5.335974249883611
7,6.021775924340298,5.1017561539609195,4.861983621805874,5.110175151791919,4.7460593340929345,4.878775587936144,5.4771352555080455,5.740795790685637,4.677570534346183,5.209359877214861,5.179258449438093,5.388702391432287,5.09341902264554,5.429184697300703,5.769027892663345,5.287095762398701,4.914987085001764,5.451666457870411
8,5.564362876991469,5.523156911844505,5.246793613632236,5.6980910865687475,5.5253970573432225,4.829061900524054,5.208332492138858,5.599166043049761,5.251783034696438,5.690093530994229,5.357707143810027,5.452287534145543,5.577587557598068,5.811071251227177,6.006213793749085,5.276322938212019,5.918177265043882,5.611199559518718
