"","cluster","gene","KT_estimate","KT_p.value","KT_q.value"
"1",18,"LOC129348986",0.188395820149164,0.375779603525137,0.982944104121472
"2",18,"trip4",-0.0524064523028386,0.733902922544797,0.998550954237818
"3",18,"cln6a",0.129829287478952,0.101134709432583,0.93093568355965
"4",18,"rps17",0.0115069918225709,0.824057229000218,0.998550954237818
"5",18,"csnk1g1",0.0430117226124933,0.693015354439233,0.998550954237818
"6",18,"LOC111571203",0.0812548927968206,0.205722484286099,0.958655863113579
"7",18,"neo1a",0.150411856517398,0.254006873358431,0.967710272698671
"8",18,"LOC111567962",-0.0346260644881937,0.821342403305954,0.998550954237818
"9",18,"bbs4",0.0292117425377202,0.660460551952284,0.998550954237818
"10",18,"scamp2l",0.0234082526561669,0.752955178878143,0.998550954237818
"11",18,"myo9aa",-0.197124219570362,0.529518662331963,0.996650919773816
"12",18,"anp32a",0.00166913548320406,0.982459777814524,0.999946315594082
"13",18,"coro2ba",0.0325584002599533,0.728198764579664,0.998550954237818
"14",18,"itga11a",-0.101756107012585,0.0196403259770236,0.808361990578028
"15",18,"cpeb1b",-0.0219628791989513,0.709529252163428,0.998550954237818
"16",18,"LOC111564418",-0.0508886052491929,0.224983006529716,0.967710272698671
"17",18,"LOC111564410",-0.0382900123817517,0.628439802501588,0.998550954237818
"18",18,"cars1",-0.0776588602651873,0.560452643179191,0.997524955433237
"19",18,"pex16",-0.171642317576744,0.00499674708310464,0.686801419647053
"20",18,"arfgap2",-0.0303532281357342,0.789548526253743,0.998550954237818
"21",18,"glceb",-0.0560458336182278,0.546054078242008,0.996650919773816
"22",18,"LOC111564639",0.138366104908249,0.0417361122561357,0.885080733232496
"23",18,"pias1a",-0.0637900250471997,0.547285822379701,0.996650919773816
"24",18,"map2k5",-0.0830784135037923,0.598890782560441,0.998550954237818
"25",18,"smad3a",0.0459564743142463,0.557618642199502,0.996650919773816
"26",18,"LOC111565738",0.0974190955438035,0.157402386251728,0.938960553448214
"27",18,"bloc1s6",-0.0206920619113317,0.721573890969621,0.998550954237818
"28",18,"cops2",-0.054494321520728,0.164552018416709,0.944947760914794
"29",18,"slc12a1",-0.108224139377908,0.0607401483918795,0.909418121194128
"30",18,"ctxn2",0.0144623332360306,0.77263662011924,0.998550954237818
"31",18,"myef2",-0.0999059947081442,0.26081377174348,0.967710272698671
"32",18,"LOC111565754",0.0413376267692966,0.744329382586074,0.998550954237818
"33",18,"sema6dl",-0.0408772548183417,0.836441535338589,0.998550954237818
"34",18,"LOC118470001",-0.197807557663746,0.1470914123439,0.93477977771183
"35",18,"dmxl2",0.0549550846074188,0.364270173791764,0.982944104121472
"36",18,"tnfaip8l3",-0.0770647948381699,0.651223467169935,0.998550954237818
"37",18,"scg3",0.0675372746235622,0.485381680306224,0.992412990687529
"38",18,"lysmd2",0.0899558716254048,0.179850300292977,0.947913277864628
"39",18,"tmod2",-0.00426957126343661,0.921514958175971,0.998550954237818
"40",18,"mapk6",-0.0556443559929041,0.474764485038398,0.992412990687529
"41",18,"LOC118471234",0.00852931459225559,0.864735860907394,0.998550954237818
"42",18,"usp8",0.00343223879099401,0.943501820220392,0.998550954237818
"43",18,"pde8a",-0.17343424977369,0.288442991857701,0.968686938105896
"44",18,"LOC111563902",-0.0515950603870521,0.213573612058068,0.965974488536908
"45",18,"LOC111567330",0.0330032322062594,0.533491662154204,0.996650919773816
"46",18,"phka2",0.0320686080512267,0.677190681093088,0.998550954237818
"47",18,"cdkl5",-0.0471073237642248,0.760517929839118,0.998550954237818
"48",18,"scml2",-0.238292318405414,0.178410252869758,0.947913277864628
"49",18,"nhsb",-0.322596616267964,0.0728439468745451,0.926628247517053
"50",18,"ace2",0.0193244308118327,0.756466571765538,0.998550954237818
"51",18,"tmem39a",-0.0366154529448874,0.385356506786289,0.98417924405238
"52",18,"LOC111564828",0.0770268177967323,0.404447264203439,0.98417924405238
"53",18,"psmd14",-0.0162703166536218,0.757937004902567,0.998550954237818
"54",18,"rbms1a",0.0556686314911548,0.476356058260895,0.992412990687529
"55",18,"baz2ba",-0.076081126047979,0.552880923555797,0.996650919773816
"56",18,"LOC111564834",0.093789217593309,0.380781816859932,0.983412477179575
"57",18,"LOC111564858",0.00310026697496996,0.955569987859138,0.998550954237818
"58",18,"gtf2f2a",-0.0270685515352441,0.509978556193468,0.992498021751697
"59",18,"gpalpp1",0.00750666207687774,0.884233977178007,0.998550954237818
"60",18,"rbm26",-0.0382530973849184,0.561211816484054,0.997524955433237
"61",18,"LOC129349311",-0.0506448453545844,0.757472087334473,0.998550954237818
"62",18,"LOC111562565",-0.292327355240703,0.0919352639094255,0.927970912651416
"63",18,"LOC111562668",0.00249562989327968,0.979475870480217,0.999331625793093
"64",18,"tdrd3",-0.0374758146990613,0.445916109077643,0.992412990687529
"65",18,"LOC118470526",0.0558682269257732,0.262857134968198,0.967710272698671
"66",18,"pcdh17",0.00592273185168954,0.974751457918492,0.998550954237818
"67",18,"lims1",-0.0613483440241998,0.158873487755936,0.938960553448214
"68",18,"LOC111562382",0.0823367382829245,0.144227566637562,0.93477977771183
"69",18,"cul4a",0.0599620882726626,0.399521140020046,0.98417924405238
"70",18,"lamp1a",0.0189836281316341,0.692410955954864,0.998550954237818
"71",18,"tmco3",-0.00231062431993148,0.983439304352448,0.999946315594082
"72",18,"rasa3",-0.109630159842593,0.576243744468295,0.997524955433237
"73",18,"tpp2",-0.0146505517528745,0.889245733696945,0.998550954237818
"74",18,"gpc6a",-0.373865975097912,0.103371047781243,0.93093568355965
"75",18,"arl6",-0.00831485475673045,0.898589690949633,0.998550954237818
"76",18,"LOC111565060",0.0134392985658457,0.833017661817141,0.998550954237818
"77",18,"si:dkey-56m19.5",0.0493507916036733,0.700563062532204,0.998550954237818
"78",18,"dync1li2",0.0486744548777113,0.595155425437123,0.998550954237818
"79",18,"cmtm4",-0.0457016816475116,0.346048681328587,0.979611931995657
"80",18,"galns",-0.0467406547262298,0.243262307270709,0.967710272698671
"81",18,"spg7",-0.119024278485367,0.00633333010292474,0.686801419647053
"82",18,"ankrd11",-0.00704265362688613,0.972373495513559,0.998550954237818
"83",18,"ist1",0.0320049291236507,0.561941985454942,0.997524955433237
"84",18,"mphosph10",-0.0314086380074442,0.215433949189089,0.965974488536908
"85",18,"LOC111580055",0.112333429840609,0.262067828217158,0.967710272698671
"86",18,"rplp2l",-0.0933781445549163,0.440792193891174,0.991410614998993
"87",18,"mettl15",0.0216093731457954,0.834631187562015,0.998550954237818
"88",18,"lgr4",-0.10218358930215,0.321275450316551,0.972520667885959
"89",18,"slc39a13",-0.0158096462119981,0.783403896463402,0.998550954237818
"90",18,"tmem276b",-0.0402942641592144,0.736608735070292,0.998550954237818
"91",18,"slc17a6b",0.15888810898712,0.108433978461803,0.93093568355965
"92",18,"ano5b",-0.146435583432675,0.234350726008921,0.967710272698671
"93",18,"igdcc3",-0.281920661232803,0.0761404914059966,0.926628247517053
"94",18,"LOC129349470",-0.0710445459121774,0.278549972856603,0.967710272698671
"95",18,"ctdspl2b",-0.0105500149813757,0.746696062773302,0.998550954237818
"96",18,"golm2",-0.147267284492181,0.263390914605136,0.967710272698671
"97",18,"fam189a1",0.037543014542065,0.623830702562928,0.998550954237818
"98",18,"tjp1a",0.0565010955257722,0.693888182525221,0.998550954237818
"99",18,"apba2b",-0.222494397979081,0.111468062368059,0.93093568355965
"100",18,"syt7b",0.00680709944109401,0.92341403442158,0.998550954237818
"101",18,"LOC111574613",-0.0859771114137215,0.123340355395195,0.93477977771183
"102",18,"dagla",0.105829997467345,0.546565203738722,0.996650919773816
"103",18,"ext2",0.0383379683675643,0.659688560401133,0.998550954237818
"104",18,"caprin1a",-0.119273242610229,0.10822497652153,0.93093568355965
"105",18,"nucb2a",-0.0315909475528814,0.523113331908939,0.995769433935471
"106",18,"sox6",-0.094125403097909,0.592762075488343,0.998550954237818
"107",18,"pde3b",0.143477616403944,0.345578740091026,0.979611931995657
"108",18,"copb1",-0.0643886631947625,0.418298472455226,0.986652425305504
"109",18,"rras2",0.136596200235599,0.281561891998058,0.967827015773739
"110",18,"tub",-0.0950716439749848,0.614559377790674,0.998550954237818
"111",18,"LOC129348608",-0.0373569386124217,0.66815992397166,0.998550954237818
"112",18,"lmo1",0.0735716044214126,0.42056313661934,0.987233188686339
"113",18,"trim66",-0.0059305309582158,0.940703846117449,0.998550954237818
"114",18,"LOC129348803",0.0599384579094836,0.151891658245382,0.93477977771183
"115",18,"dennd2b",-0.113327359377855,0.358093777083288,0.980473190924489
"116",18,"tmem9b",0.0156387856690019,0.930347197064949,0.998550954237818
"117",18,"dennd5a",0.0265197615665505,0.848040509211797,0.998550954237818
"118",18,"swap70a",-0.106382742493636,0.00520665666726733,0.686801419647053
"119",18,"sbf2",-0.0415275877539492,0.773922467696511,0.998550954237818
"120",18,"ampd3a",0.133037431090936,0.392746600416288,0.98417924405238
"121",18,"mrvi1",-0.179049797449418,0.179256055264697,0.947913277864628
"122",18,"ctr9",-0.0147704994933861,0.744175940718951,0.998550954237818
"123",18,"LOC129349665",-0.147643321994115,0.221174697030632,0.967710272698671
"124",18,"tead1b",0.0924811016371689,0.406589564067487,0.98417924405238
"125",18,"usp47",0.0383756270452716,0.44908416274189,0.992412990687529
"126",18,"vat1l",0.0774080667143942,0.026323504628401,0.846980456614923
"127",18,"rpl13",-0.0779376884202951,0.533153415171153,0.996650919773816
"128",18,"LOC111582316",-0.0665779320819634,0.365768236398542,0.982944104121472
"129",18,"dhx38",0.00633735088426705,0.865382544727679,0.998550954237818
"130",18,"zfhx3b",0.0979355553741884,0.285656164636272,0.968686938105896
"131",18,"usp10",-0.160794996141065,0.0102852060797564,0.719220379299757
"132",18,"phlpp2",-0.211840616690727,0.269197947369662,0.967710272698671
"133",18,"ap1g1",-0.170866032802658,0.144741300043963,0.93477977771183
"134",18,"atxn1l",-0.0114512075802554,0.762309035329086,0.998550954237818
