cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
10	PRKCQ	3.60780579417049e-102	3.24647331429001e-106	6.83754791550509	0.977	0.056
10	KISS1	5.13222637498472e-81	4.6182186403174e-85	7.56849341005956	0.465	0.007
10	CNKSR1	1.81317906503713e-78	1.63158378928924e-82	7.65114871871523	0.442	0.006
10	NOTUM	4.23627309804028e-72	3.81199774861899e-76	6.63576400064205	0.442	0.008
10	PROX1	4.70222177355072e-68	4.23128027854829e-72	5.17448296878582	0.907	0.081
10	SLC18A3	6.75245496001045e-68	6.07617651400203e-72	5.5886341046012	0.535	0.017
10	LEF1	1.89526237921967e-60	1.70544621544108e-64	5.04119663471756	0.791	0.066
10	NR4A2	4.82047741778298e-60	4.33769226831907e-64	5.30483186776944	0.698	0.046
10	KCNH7	2.61819553382712e-57	2.35597546461543e-61	5.00702441499844	0.884	0.097
10	SLC1A6	1.8653061517379e-56	1.67849019323126e-60	5.32171854173995	0.744	0.062
10	CASZ1	1.82450054239143e-55	1.64177138701649e-59	4.12708074920945	0.767	0.064
10	RASAL1	5.51552959332418e-54	4.96313290139853e-58	5.49321661881541	0.767	0.073
10	RASGRP2	1.95021270821924e-47	1.75489310556937e-51	4.77096490643314	0.884	0.125
10	KCNIP3	4.52886191075737e-47	4.07528292158497e-51	4.85574939657946	0.977	0.178
10	TM4SF5	7.67106833634703e-46	6.90278802874744e-50	7.21951065245043	0.233	0.002
10	MEGF6	9.76537393136111e-44	8.78734268996771e-48	5.31441806198973	0.442	0.022
10	NR4A3	2.02162680940598e-43	1.81915487213711e-47	4.05745249482087	0.651	0.058
10	LURAP1L	1.68414485997954e-38	1.51547274361517e-42	6.86007648800806	0.233	0.003
10	ARHGAP20	7.45550133799688e-35	6.70881070637711e-39	4.05669734001975	0.767	0.115
10	ETV1	9.08249447070132e-33	8.1728556381727e-37	3.49303680786131	0.605	0.066
10	NTF3	1.13386248763719e-31	1.02030278739961e-35	6.31704232630962	0.256	0.008
10	TMCC3	3.22516180481424e-31	2.90215225844888e-35	5.33087359832567	0.605	0.077
10	ROBO3	1.13760760535933e-30	1.02367282044392e-34	5.63310806504122	1	0.366
10	SULF2	8.92618624694194e-28	8.03220214788261e-32	3.86303482324781	0.86	0.232
10	CNIH3	1.2519087819984e-27	1.12652639431153e-31	3.52497232564952	0.953	0.319
10	GLRA3	1.88232764411907e-27	1.69380693252864e-31	4.35276929547478	0.605	0.087
10	TRPM3	2.33444658671973e-27	2.10064481842863e-31	3.36464855926891	0.884	0.239
10	ARK2N	4.32507225758655e-27	3.89190340824849e-31	4.73681541526613	0.605	0.09
10	GPR149	6.03543406565978e-27	5.43096739463672e-31	4.36456881925114	0.535	0.066
10	MSI2	1.65506595564123e-25	1.48930617802684e-29	3.36021330745883	1	0.544
