id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	0|0	0|10	0|11	0|12	0|13	0|14	0|15	0|16	0|17	0|18	0|19	0|1_0	0|1_1	0|1_2	0|1_3	0|1_4	0|2	0|20	0|21	0|22	0|23	0|24	0|25	0|26	0|3	0|4	0|5	0|6	0|7	0|8	0|9	10|0	10|10	10|11	10|12	10|13	10|14	10|15	10|16	10|17	10|18	10|19	10|1_0	10|1_1	10|1_2	10|1_3	10|1_4	10|2	10|20	10|21	10|22	10|23	10|24	10|25	10|26	10|3	10|4	10|5	10|6	10|7	10|8	10|9	11|0	11|10	11|11	11|12	11|13	11|14	11|15	11|16	11|17	11|18	11|19	11|1_0	11|1_1	11|1_2	11|1_3	11|1_4	11|2	11|20	11|21	11|22	11|23	11|24	11|25	11|26	11|3	11|4	11|5	11|6	11|7	11|8	11|9	12|0	12|10	12|11	12|12	12|13	12|14	12|15	12|16	12|17	12|18	12|19	12|1_0	12|1_1	12|1_2	12|1_3	12|1_4	12|2	12|20	12|21	12|22	12|23	12|24	12|25	12|26	12|3	12|4	12|5	12|6	12|7	12|8	12|9	13|0	13|10	13|11	13|12	13|13	13|14	13|15	13|16	13|17	13|18	13|19	13|1_0	13|1_1	13|1_2	13|1_3	13|1_4	13|2	13|20	13|21	13|22	13|23	13|24	13|25	13|26	13|3	13|4	13|5	13|6	13|7	13|8	13|9	14|0	14|10	14|11	14|12	14|13	14|14	14|15	14|16	14|17	14|18	14|19	14|1_0	14|1_1	14|1_2	14|1_3	14|1_4	14|2	14|20	14|21	14|22	14|23	14|24	14|25	14|26	14|3	14|4	14|5	14|6	14|7	14|8	14|9	15|0	15|10	15|11	15|12	15|13	15|14	15|15	15|16	15|17	15|18	15|19	15|1_0	15|1_1	15|1_2	15|1_3	15|1_4	15|2	15|20	15|21	15|22	15|23	15|24	15|25	15|26	15|3	15|4	15|5	15|6	15|7	15|8	15|9	16|0	16|10	16|11	16|12	16|13	16|14	16|15	16|16	16|17	16|18	16|19	16|1_0	16|1_1	16|1_2	16|1_3	16|1_4	16|2	16|20	16|21	16|22	16|23	16|24	16|25	16|26	16|3	16|4	16|5	16|6	16|7	16|8	16|9	17|0	17|10	17|11	17|12	17|13	17|14	17|15	17|16	17|17	17|18	17|19	17|1_0	17|1_1	17|1_2	17|1_3	17|1_4	17|2	17|20	17|21	17|22	17|23	17|24	17|25	17|26	17|3	17|4	17|5	17|6	17|7	17|8	17|9	18|0	18|10	18|11	18|12	18|13	18|14	18|15	18|16	18|17	18|18	18|19	18|1_0	18|1_1	18|1_2	18|1_3	18|1_4	18|2	18|20	18|21	18|22	18|23	18|24	18|25	18|26	18|3	18|4	18|5	18|6	18|7	18|8	18|9	19|0	19|10	19|11	19|12	19|13	19|14	19|15	19|16	19|17	19|18	19|19	19|1_0	19|1_1	19|1_2	19|1_3	19|1_4	19|2	19|20	19|21	19|22	19|23	19|24	19|25	19|26	19|3	19|4	19|5	19|6	19|7	19|8	19|9	1_0|0	1_0|10	1_0|11	1_0|12	1_0|13	1_0|14	1_0|15	1_0|16	1_0|17	1_0|18	1_0|19	1_0|1_0	1_0|1_1	1_0|1_2	1_0|1_3	1_0|1_4	1_0|2	1_0|20	1_0|21	1_0|22	1_0|23	1_0|24	1_0|25	1_0|26	1_0|3	1_0|4	1_0|5	1_0|6	1_0|7	1_0|8	1_0|9	1_1|0	1_1|10	1_1|11	1_1|12	1_1|13	1_1|14	1_1|15	1_1|16	1_1|17	1_1|18	1_1|19	1_1|1_0	1_1|1_1	1_1|1_2	1_1|1_3	1_1|1_4	1_1|2	1_1|20	1_1|21	1_1|22	1_1|23	1_1|24	1_1|25	1_1|26	1_1|3	1_1|4	1_1|5	1_1|6	1_1|7	1_1|8	1_1|9	1_2|0	1_2|10	1_2|11	1_2|12	1_2|13	1_2|14	1_2|15	1_2|16	1_2|17	1_2|18	1_2|19	1_2|1_0	1_2|1_1	1_2|1_2	1_2|1_3	1_2|1_4	1_2|2	1_2|20	1_2|21	1_2|22	1_2|23	1_2|24	1_2|25	1_2|26	1_2|3	1_2|4	1_2|5	1_2|6	1_2|7	1_2|8	1_2|9	1_3|0	1_3|10	1_3|11	1_3|12	1_3|13	1_3|14	1_3|15	1_3|16	1_3|17	1_3|18	1_3|19	1_3|1_0	1_3|1_1	1_3|1_2	1_3|1_3	1_3|1_4	1_3|2	1_3|20	1_3|21	1_3|22	1_3|23	1_3|24	1_3|25	1_3|26	1_3|3	1_3|4	1_3|5	1_3|6	1_3|7	1_3|8	1_3|9	1_4|0	1_4|10	1_4|11	1_4|12	1_4|13	1_4|14	1_4|15	1_4|16	1_4|17	1_4|18	1_4|19	1_4|1_0	1_4|1_1	1_4|1_2	1_4|1_3	1_4|1_4	1_4|2	1_4|20	1_4|21	1_4|22	1_4|23	1_4|24	1_4|25	1_4|26	1_4|3	1_4|4	1_4|5	1_4|6	1_4|7	1_4|8	1_4|9	2|0	2|10	2|11	2|12	2|13	2|14	2|15	2|16	2|17	2|18	2|19	2|1_0	2|1_1	2|1_2	2|1_3	2|1_4	2|2	2|20	2|21	2|22	2|23	2|24	2|25	2|26	2|3	2|4	2|5	2|6	2|7	2|8	2|9	20|0	20|10	20|11	20|12	20|13	20|14	20|15	20|16	20|17	20|18	20|19	20|1_0	20|1_1	20|1_2	20|1_3	20|1_4	20|2	20|20	20|21	20|22	20|23	20|24	20|25	20|26	20|3	20|4	20|5	20|6	20|7	20|8	20|9	21|0	21|10	21|11	21|12	21|13	21|14	21|15	21|16	21|17	21|18	21|19	21|1_0	21|1_1	21|1_2	21|1_3	21|1_4	21|2	21|20	21|21	21|22	21|23	21|24	21|25	21|26	21|3	21|4	21|5	21|6	21|7	21|8	21|9	22|0	22|10	22|11	22|12	22|13	22|14	22|15	22|16	22|17	22|18	22|19	22|1_0	22|1_1	22|1_2	22|1_3	22|1_4	22|2	22|20	22|21	22|22	22|23	22|24	22|25	22|26	22|3	22|4	22|5	22|6	22|7	22|8	22|9	23|0	23|10	23|11	23|12	23|13	23|14	23|15	23|16	23|17	23|18	23|19	23|1_0	23|1_1	23|1_2	23|1_3	23|1_4	23|2	23|20	23|21	23|22	23|23	23|24	23|25	23|26	23|3	23|4	23|5	23|6	23|7	23|8	23|9	24|0	24|10	24|11	24|12	24|13	24|14	24|15	24|16	24|17	24|18	24|19	24|1_0	24|1_1	24|1_2	24|1_3	24|1_4	24|2	24|20	24|21	24|22	24|23	24|24	24|25	24|26	24|3	24|4	24|5	24|6	24|7	24|8	24|9	25|0	25|10	25|11	25|12	25|13	25|14	25|15	25|16	25|17	25|18	25|19	25|1_0	25|1_1	25|1_2	25|1_3	25|1_4	25|2	25|20	25|21	25|22	25|23	25|24	25|25	25|26	25|3	25|4	25|5	25|6	25|7	25|8	25|9	26|0	26|10	26|11	26|12	26|13	26|14	26|15	26|16	26|17	26|18	26|19	26|1_0	26|1_1	26|1_2	26|1_3	26|1_4	26|2	26|20	26|21	26|22	26|23	26|24	26|25	26|26	26|3	26|4	26|5	26|6	26|7	26|8	26|9	3|0	3|10	3|11	3|12	3|13	3|14	3|15	3|16	3|17	3|18	3|19	3|1_0	3|1_1	3|1_2	3|1_3	3|1_4	3|2	3|20	3|21	3|22	3|23	3|24	3|25	3|26	3|3	3|4	3|5	3|6	3|7	3|8	3|9	4|0	4|10	4|11	4|12	4|13	4|14	4|15	4|16	4|17	4|18	4|19	4|1_0	4|1_1	4|1_2	4|1_3	4|1_4	4|2	4|20	4|21	4|22	4|23	4|24	4|25	4|26	4|3	4|4	4|5	4|6	4|7	4|8	4|9	5|0	5|10	5|11	5|12	5|13	5|14	5|15	5|16	5|17	5|18	5|19	5|1_0	5|1_1	5|1_2	5|1_3	5|1_4	5|2	5|20	5|21	5|22	5|23	5|24	5|25	5|26	5|3	5|4	5|5	5|6	5|7	5|8	5|9	6|0	6|10	6|11	6|12	6|13	6|14	6|15	6|16	6|17	6|18	6|19	6|1_0	6|1_1	6|1_2	6|1_3	6|1_4	6|2	6|20	6|21	6|22	6|23	6|24	6|25	6|26	6|3	6|4	6|5	6|6	6|7	6|8	6|9	7|0	7|10	7|11	7|12	7|13	7|14	7|15	7|16	7|17	7|18	7|19	7|1_0	7|1_1	7|1_2	7|1_3	7|1_4	7|2	7|20	7|21	7|22	7|23	7|24	7|25	7|26	7|3	7|4	7|5	7|6	7|7	7|8	7|9	8|0	8|10	8|11	8|12	8|13	8|14	8|15	8|16	8|17	8|18	8|19	8|1_0	8|1_1	8|1_2	8|1_3	8|1_4	8|2	8|20	8|21	8|22	8|23	8|24	8|25	8|26	8|3	8|4	8|5	8|6	8|7	8|8	8|9	9|0	9|10	9|11	9|12	9|13	9|14	9|15	9|16	9|17	9|18	9|19	9|1_0	9|1_1	9|1_2	9|1_3	9|1_4	9|2	9|20	9|21	9|22	9|23	9|24	9|25	9|26	9|3	9|4	9|5	9|6	9|7	9|8	9|9
CPI-SS0EE09A201	CDH2_CDH2	simple:P19022	simple:P19022	CDH2	CDH2	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	34.938	10.39	0.0	38.956	55.664	32.149	39.01	33.02	44.601	14.865	8.303	19.15	22.216	16.653	44.969	56.551	8.888	3.268	19.224	31.881	2.712	28.893	59.108	40.719	45.293	38.524	49.479	33.985	17.223	28.804	28.15	10.39	3.09	0.0	11.585	16.554	9.561	11.601	9.82	13.264	4.421	2.469	5.695	6.607	4.953	13.374	16.818	2.643	0.972	5.717	9.481	0.806	8.593	17.579	12.11	13.47	11.457	14.715	10.107	5.122	8.566	8.372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.956	11.585	0.0	43.437	62.066	35.846	43.497	36.817	49.731	16.575	9.258	21.353	24.771	18.569	50.142	63.056	9.91	3.644	21.435	35.548	3.024	32.216	65.907	45.402	50.503	42.955	55.17	37.894	19.204	32.117	31.388	55.664	16.554	0.0	62.066	88.686	51.22	62.152	52.608	71.059	23.684	13.229	30.511	35.396	26.532	71.647	90.1	14.16	5.207	30.629	50.794	4.32	46.034	94.173	64.875	72.163	61.378	78.831	54.146	27.441	45.892	44.85	32.149	9.561	0.0	35.846	51.22	29.582	35.896	30.384	41.04	13.678	7.64	17.621	20.443	15.324	41.379	52.037	8.178	3.007	17.689	29.336	2.495	26.587	54.39	37.468	41.677	35.449	45.529	31.272	15.848	26.505	25.903	39.01	11.601	0.0	43.497	62.152	35.896	43.557	36.869	49.799	16.598	9.271	21.382	24.806	18.594	50.211	63.143	9.924	3.649	21.465	35.597	3.028	32.261	65.998	45.465	50.573	43.015	55.246	37.946	19.231	32.162	31.431	33.02	9.82	0.0	36.817	52.608	30.384	36.869	31.207	42.152	14.049	7.847	18.099	20.997	15.739	42.501	53.447	8.4	3.089	18.169	30.131	2.563	27.307	55.863	38.483	42.807	36.409	46.762	32.119	16.278	27.223	26.605	44.601	13.264	0.0	49.731	71.059	41.04	49.799	42.152	56.936	18.976	10.6	24.447	28.361	21.259	57.407	72.192	11.346	4.172	24.541	40.699	3.462	36.884	75.456	51.981	57.82	49.179	63.163	43.384	21.987	36.771	35.936	14.865	4.421	0.0	16.575	23.684	13.678	16.598	14.049	18.976	6.325	3.533	8.148	9.452	7.085	19.133	24.061	3.781	1.391	8.179	13.565	1.154	12.293	25.149	17.325	19.271	16.391	21.052	14.46	7.328	12.255	11.977	8.303	2.469	0.0	9.258	13.229	7.64	9.271	7.847	10.6	3.533	1.973	4.551	5.28	3.958	10.687	13.44	2.112	0.777	4.569	7.577	0.644	6.867	14.048	9.677	10.764	9.156	11.759	8.077	4.093	6.846	6.69	19.15	5.695	0.0	21.353	30.511	17.621	21.382	18.099	24.447	8.148	4.551	10.497	12.177	9.128	24.649	30.997	4.872	1.791	10.537	17.475	1.486	15.837	32.399	22.319	24.826	21.116	27.12	18.628	9.441	15.788	15.43	22.216	6.607	0.0	24.771	35.396	20.443	24.806	20.997	28.361	9.452	5.28	12.177	14.127	10.589	28.595	35.96	5.651	2.078	12.224	20.273	1.724	18.373	37.586	25.892	28.801	24.497	31.463	21.61	10.952	18.316	17.9	16.653	4.953	0.0	18.569	26.532	15.324	18.594	15.739	21.259	7.085	3.958	9.128	10.589	7.938	21.435	26.955	4.236	1.558	9.163	15.196	1.293	13.772	28.174	19.409	21.589	18.363	23.584	16.199	8.21	13.73	13.418	44.969	13.374	0.0	50.142	71.647	41.379	50.211	42.501	57.407	19.133	10.687	24.649	28.595	21.435	57.881	72.789	11.439	4.207	24.744	41.035	3.49	37.189	76.08	52.41	58.298	49.586	63.685	43.743	22.169	37.075	36.233	56.551	16.818	0.0	63.056	90.1	52.037	63.143	53.447	72.192	24.061	13.44	30.997	35.96	26.955	72.789	91.536	14.386	5.29	31.117	51.604	4.389	46.767	95.674	65.909	73.313	62.357	80.088	55.009	27.878	46.623	45.565	8.888	2.643	0.0	9.91	14.16	8.178	9.924	8.4	11.346	3.781	2.112	4.872	5.651	4.236	11.439	14.386	2.261	0.831	4.89	8.11	0.69	7.35	15.036	10.358	11.522	9.8	12.587	8.645	4.381	7.327	7.161	3.268	0.972	0.0	3.644	5.207	3.007	3.649	3.089	4.172	1.391	0.777	1.791	2.078	1.558	4.207	5.29	0.831	0.306	1.798	2.982	0.254	2.703	5.529	3.809	4.237	3.604	4.629	3.179	1.611	2.695	2.633	19.224	5.717	0.0	21.435	30.629	17.689	21.465	18.169	24.541	8.179	4.569	10.537	12.224	9.163	24.744	31.117	4.89	1.798	10.578	17.542	1.492	15.898	32.524	22.405	24.922	21.198	27.225	18.7	9.477	15.849	15.489	31.881	9.481	0.0	35.548	50.794	29.336	35.597	30.131	40.699	13.565	7.577	17.475	20.273	15.196	41.035	51.604	8.11	2.982	17.542	29.092	2.475	26.365	53.937	37.156	41.331	35.154	45.15	31.012	15.716	26.284	25.687	2.712	0.806	0.0	3.024	4.32	2.495	3.028	2.563	3.462	1.154	0.644	1.486	1.724	1.293	3.49	4.389	0.69	0.254	1.492	2.475	0.21	2.243	4.588	3.16	3.516	2.99	3.84	2.638	1.337	2.236	2.185	28.893	8.593	0.0	32.216	46.034	26.587	32.261	27.307	36.884	12.293	6.867	15.837	18.373	13.772	37.189	46.767	7.35	2.703	15.898	26.365	2.243	23.894	48.882	33.674	37.457	31.859	40.918	28.105	14.244	23.821	23.28	59.108	17.579	0.0	65.907	94.173	54.39	65.998	55.863	75.456	25.149	14.048	32.399	37.586	28.174	76.08	95.674	15.036	5.529	32.524	53.937	4.588	48.882	100.0	68.888	76.628	65.176	83.709	57.496	29.139	48.731	47.625	40.719	12.11	0.0	45.402	64.875	37.468	45.465	38.483	51.981	17.325	9.677	22.319	25.892	19.409	52.41	65.909	10.358	3.809	22.405	37.156	3.16	33.674	68.888	47.456	52.788	44.899	57.666	39.608	20.073	33.57	32.808	45.293	13.47	0.0	50.503	72.163	41.677	50.573	42.807	57.82	19.271	10.764	24.826	28.801	21.589	58.298	73.313	11.522	4.237	24.922	41.331	3.516	37.457	76.628	52.788	58.718	49.943	64.144	44.058	22.328	37.342	36.494	38.524	11.457	0.0	42.955	61.378	35.449	43.015	36.409	49.179	16.391	9.156	21.116	24.497	18.363	49.586	62.357	9.8	3.604	21.198	35.154	2.99	31.859	65.176	44.899	49.943	42.479	54.558	37.474	18.991	31.761	31.04	49.479	14.715	0.0	55.17	78.831	45.529	55.246	46.762	63.163	21.052	11.759	27.12	31.463	23.584	63.685	80.088	12.587	4.629	27.225	45.15	3.84	40.918	83.709	57.666	64.144	54.558	70.072	48.129	24.392	40.792	39.866	33.985	10.107	0.0	37.894	54.146	31.272	37.946	32.119	43.384	14.46	8.077	18.628	21.61	16.199	43.743	55.009	8.645	3.179	18.7	31.012	2.638	28.105	57.496	39.608	44.058	37.474	48.129	33.058	16.754	28.019	27.382	17.223	5.122	0.0	19.204	27.441	15.848	19.231	16.278	21.987	7.328	4.093	9.441	10.952	8.21	22.169	27.878	4.381	1.611	9.477	15.716	1.337	14.244	29.139	20.073	22.328	18.991	24.392	16.754	8.491	14.2	13.877	28.804	8.566	0.0	32.117	45.892	26.505	32.162	27.223	36.771	12.255	6.846	15.788	18.316	13.73	37.075	46.623	7.327	2.695	15.849	26.284	2.236	23.821	48.731	33.57	37.342	31.761	40.792	28.019	14.2	23.747	23.208	28.15	8.372	0.0	31.388	44.85	25.903	31.431	26.605	35.936	11.977	6.69	15.43	17.9	13.418	36.233	45.565	7.161	2.633	15.489	25.687	2.185	23.28	47.625	32.808	36.494	31.04	39.866	27.382	13.877	23.208	22.681
CPI-SS0DA0F5556	CDH3_CDH3	simple:P22223	simple:P22223	CDH3	CDH3	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
