"","cluster","gene","length_estimate","length_summary_p.value","length_summary_q.value"
"1",17,"LOC129348986",0.00499182255000907,0.89099613618198,0.993654275925445
"2",17,"trip4",-0.0135075875113158,0.262888467700459,0.969216837967678
"3",17,"chrna7a",0.00308568754861095,0.528139533720387,0.993654275925445
"4",17,"cln6a",0.000215142014359305,0.98825754144903,0.997086689175416
"5",17,"LOC118470268",0.0370750592781926,0.304067499844167,0.993654275925445
"6",17,"calml4a",-0.000268035328544658,0.889739305839634,0.993654275925445
"7",17,"LOC111568352",0.0253880218057542,0.0642931327196392,0.624576674790946
"8",17,"rxfp3.3a2",0.000186678360281903,0.974306138317764,0.993654275925445
"9",17,"rps17",-0.0158992110041809,0.284263942683342,0.987045829856419
"10",17,"LOC129347713",0.000330548852862339,0.931972187536977,0.993654275925445
"11",17,"csnk1g1",-0.0153231861237615,0.6273597514193,0.993654275925445
"12",17,"LOC111571203",-0.00614755003242363,0.662610649002094,0.993654275925445
"13",17,"neo1a",0.0493788511223376,0.406866541051354,0.993654275925445
"14",17,"LOC129349243",-0.000332585202365607,0.888158362117863,0.993654275925445
"15",17,"LOC111567962",0.022136537059491,0.632764271796953,0.993654275925445
"16",17,"LOC129347359",-4.44843449558044e-05,0.976863081188404,0.993654275925445
"17",17,"bbs4",-0.0179248052866483,0.174281794669402,0.884578019067815
"18",17,"scamp2l",0.000208119088282496,0.979522474352491,0.994452243775441
"19",17,"LOC129347348",-0.00379915814241475,0.0133311985690279,0.249244433428996
"20",17,"myo9aa",0.00544724468858579,0.681383175298526,0.993654275925445
"21",17,"senp8",0.00133062999076142,0.837953947867217,0.993654275925445
"22",17,"LOC111580711",0.0140060676511408,0.369846675561375,0.993654275925445
"23",17,"anp32a",-0.00452840284601824,0.288386350505361,0.989715663301305
"24",17,"coro2ba",-0.00236761600806179,0.88096655463692,0.993654275925445
"25",17,"itga11a",0.0021029309593695,0.608357206595762,0.993654275925445
"26",17,"LOC111564424",0.0102108274261015,0.332547330185208,0.993654275925445
"27",17,"LOC111564416",0.0099879821804026,0.548154767367096,0.993654275925445
"28",17,"cpeb1b",-0.00788707929619292,0.282518835157462,0.986236043408129
"29",17,"LOC111564421",0.000813708800520714,0.744195044940581,0.993654275925445
"30",17,"LOC111564418",-0.0110785138168611,0.0851266821303201,0.695203157456948
"31",17,"LOC111564417",0.0026369471430057,0.736565728330324,0.993654275925445
"32",17,"LOC111564410",-0.00466303722146226,0.710586544452049,0.993654275925445
"33",17,"cars1",-0.00646523499074217,0.487711383552487,0.993654275925445
"34",17,"pex16",0.000643411916364575,0.947250594191736,0.993654275925445
"35",17,"arfgap2",0.0134691962018741,0.566266266140066,0.993654275925445
"36",17,"glceb",0.0330415038576636,0.295299492195622,0.993654275925445
"37",17,"paqr5b",-4.40521319118497e-05,0.976863081188404,0.993654275925445
"38",17,"LOC111564414",0.0128562908877785,0.459034305371827,0.993654275925445
"39",17,"tle3b",0.00115592896031979,0.919811914553157,0.993654275925445
"40",17,"LOC129348677",-0.00454489360071528,0.063609970632688,0.621890810863435
"41",17,"uacab",0.00272864609465493,0.530082255201033,0.993654275925445
"42",17,"LOC111564639",0.00774913943895167,0.704284279087857,0.993654275925445
"43",17,"rxfp3.3a1",-0.00394300993119934,0.11572333223189,0.771588520331376
"44",17,"pias1a",0.0341670748449469,0.0470429705746754,0.530976319883273
"45",17,"skor1a",0.0423478009331311,0.213607597263662,0.92780072446806
"46",17,"map2k5",0.0276455171251419,0.181364463546428,0.891515229093576
"47",17,"smad3a",0.00963653894601195,0.672054425347867,0.993654275925445
"48",17,"tmem208",-0.00727308636218335,0.43857197184535,0.993654275925445
"49",17,"slc39a1",0.00744630604629287,0.165215519862091,0.866169320280882
"50",17,"rlbp1a",0.00307147699007249,0.723125882645144,0.993654275925445
"51",17,"LOC111565738",0.0149340730596861,0.512003846630132,0.993654275925445
"52",17,"LOC111565745",0.000253890773093718,0.958024349734982,0.993654275925445
"53",17,"mibp2",0.0146250982577266,0.217130770223442,0.933905233793708
"54",17,"bloc1s6",-0.0149383052147766,0.303777444670855,0.993654275925445
"55",17,"slc30a4",-0.00245241303610693,0.523305611083543,0.993654275925445
"56",17,"c1h15orf48",-0.00249010174575305,0.012248839713383,0.23823927317666
"57",17,"spata5l1",0.00610997304194014,0.393339257777085,0.993654275925445
"58",17,"dtwd1",-0.000224584380760607,0.912643681197611,0.993654275925445
"59",17,"cops2",0.0168696118519541,0.132895317384576,0.811793607106793
"60",17,"secisbp2l",-0.00567144378895507,0.770740754213999,0.993654275925445
"61",17,"LOC111565759",-0.00292085999888675,0.0800629597216251,0.681718605805237
"62",17,"LOC129349512",-4.02656400383051e-05,0.976863081188404,0.993654275925445
"63",17,"dut",-0.00385106618422741,0.522196633676674,0.993654275925445
"64",17,"slc12a1",-0.00118861536591987,0.885172489576278,0.993654275925445
"65",17,"ctxn2",-0.00730732045110119,0.568528859830378,0.993654275925445
"66",17,"myef2",0.00261244768443034,0.860864495554281,0.993654275925445
"67",17,"slc24a5",-0.0029690222748915,0.0893441443803594,0.707114497872685
"68",17,"LOC111565754",0.000972625629566978,0.746600793391369,0.993654275925445
"69",17,"sema6dl",-0.0078512484322919,0.360255258821209,0.993654275925445
"70",17,"LOC118470001",0.00393103086437953,0.425873188905895,0.993654275925445
"71",17,"dmxl2",0.00643409867948672,0.86195227132586,0.993654275925445
"72",17,"LOC111565746",-0.000686234418873682,0.939192736220205,0.993654275925445
"73",17,"tnfaip8l3",-0.0224798502969374,0.128233730633834,0.800103523939167
"74",17,"LOC129349365",-0.00265382888661491,0.0838335059369776,0.693472009517301
"75",17,"scg3",-0.0410309560227398,0.112489323387452,0.763719425042113
"76",17,"lysmd2",-0.00904449597805132,0.173763254052833,0.884218949140651
"77",17,"tmod2",-0.000207750973528507,0.97131417581418,0.993654275925445
"78",17,"leo1",-0.0136716406569362,0.0228841281536751,0.349825136724835
"79",17,"mapk6",-0.0386793294422539,0.0276667013143815,0.392701984328012
"80",17,"LOC118471234",-0.00255342183283294,0.592621204573244,0.993654275925445
"81",17,"LOC111577620",-0.000130804764192406,0.917750089378055,0.993654275925445
"82",17,"usp8",-0.00749667428727004,0.410509028975484,0.993654275925445
"83",17,"zgc:158482",0.00162337609034905,0.536312499635449,0.993654275925445
"84",17,"LOC129349407",-0.000352802120785748,0.895106088567285,0.993654275925445
"85",17,"pde8a",0.0321011389892428,0.418792369652009,0.993654275925445
"86",17,"LOC111563916",0.00102825456825298,0.858502842128939,0.993654275925445
"87",17,"LOC111563902",-0.00477188398480323,0.157229205949996,0.856646630446698
"88",17,"LOC111563893",-0.00305859507108632,0.64849862670852,0.993654275925445
"89",17,"homer2",0.00828879936070616,0.437799192686051,0.993654275925445
"90",17,"ramac",0.00572446608694221,0.409347790774859,0.993654275925445
"91",17,"LOC111567331",-0.00460598396072779,0.494242014901477,0.993654275925445
"92",17,"LOC111567348",-0.00206255961953823,0.829130505288589,0.993654275925445
"93",17,"zrsr2",-0.00215352038760682,0.78638540607183,0.993654275925445
"94",17,"LOC111567330",-0.000506226614022334,0.978777727302114,0.994295539136554
"95",17,"phka2",-0.0199101905291871,0.0874768184903445,0.702593366160745
"96",17,"ppef1",0.0152491493837769,0.390472344179356,0.993654275925445
