"","cluster","gene","length_estimate","length_summary_p.value","length_summary_q.value"
"1",4,"LOC129348986",0.0228152999120883,0.234072671791786,0.951772422677667
"2",4,"trip4",0.0159119682884824,0.260909880082689,0.951772422677667
"3",4,"cln6a",0.0110440608665966,0.0392023412550149,0.779524241896726
"4",4,"LOC118470268",0.00200537261708937,0.407164970714297,0.951772422677667
"5",4,"calml4a",0.000641367260004561,0.745978626953611,0.972257830014463
"6",4,"LOC111568352",-1.84543413295756e-05,0.994608748802255,0.999093767446975
"7",4,"rxfp3.3a2",-0.000194913507814553,0.791757139484935,0.972257830014463
"8",4,"rps17",-0.00778343664198974,0.177001996324119,0.951772422677667
"9",4,"csnk1g1",0.0142478457598385,0.462254967798434,0.951772422677667
"10",4,"LOC111571203",0.0142614463897026,0.105204434759333,0.951772422677667
"11",4,"neo1a",0.00262334485423016,0.615657583934222,0.960833693074505
"12",4,"LOC129349243",0.000859920826190961,0.692738840399358,0.972257830014463
"13",4,"LOC111567962",-0.012746116187733,0.149706111973257,0.951772422677667
"14",4,"LOC129347359",-0.000182627895278354,0.816479351549597,0.972257830014463
"15",4,"bbs4",-0.0128486384608573,0.0627375677390011,0.911232659268929
"16",4,"scamp2l",-0.00117412022258559,0.390893810107792,0.951772422677667
"17",4,"LOC129347348",0.00282099547424404,0.11604203212915,0.951772422677667
"18",4,"myo9aa",0.0151720951454443,0.252471672954404,0.951772422677667
"19",4,"senp8",0.000596794502921302,0.800573352118994,0.972257830014463
"20",4,"LOC111580711",-0.000988382596096287,0.325940248537428,0.951772422677667
"21",4,"anp32a",-0.000572578047569452,0.899978145569838,0.977409852475521
"22",4,"coro2ba",0.0126160397256382,0.389866296238206,0.951772422677667
"23",4,"itga11a",0.00304856236163114,0.77303820868296,0.972257830014463
"24",4,"LOC111564424",0.00128195964093195,0.629184456071258,0.964688387092973
"25",4,"LOC111564416",0.00265902010551345,0.431288975208497,0.951772422677667
"26",4,"cpeb1b",-0.0107360862817973,0.0761938941797295,0.951772422677667
"27",4,"LOC111564421",-0.00018577510742816,0.90403321200743,0.977409852475521
"28",4,"LOC111564418",-0.00802737262170536,0.0794381803810442,0.951772422677667
"29",4,"LOC111564417",0.003109907995449,0.224459224667225,0.951772422677667
"30",4,"LOC111564410",0.000245325230820423,0.945425538499575,0.988207557134574
"31",4,"LOC111564425",-0.00222778983533158,0.00460848838921997,0.248871502614429
"32",4,"cars1",0.00390457905051891,0.258504234428442,0.951772422677667
"33",4,"pex16",0.00337158532312711,0.541964713206033,0.951772422677667
"34",4,"arfgap2",0.0109615499332038,0.163353781937863,0.951772422677667
"35",4,"glceb",-0.0147443775248484,0.176657897556357,0.951772422677667
"36",4,"paqr5b",-0.00129158083707186,0.487574202666358,0.951772422677667
"37",4,"LOC111564414",0.000234949673041578,0.76655086165713,0.972257830014463
"38",4,"tle3b",-0.000605483644279354,0.861371093006745,0.977409852475521
"39",4,"uacab",0.00122985238923792,0.234872108353887,0.951772422677667
"40",4,"LOC111564639",0.000709691372932444,0.958750234965081,0.991819609439672
"41",4,"rxfp3.3a1",0.000265532563844044,0.76655086165713,0.972257830014463
"42",4,"pias1a",0.00805759229536237,0.399444626338728,0.951772422677667
"43",4,"skor1a",-0.00412497420485667,0.100053920507081,0.951772422677667
"44",4,"map2k5",0.0101305653702109,0.346219789641498,0.951772422677667
"45",4,"smad3a",-0.005535215353605,0.39170427215142,0.951772422677667
"46",4,"tmem208",0.00130944656387069,0.682952045085202,0.972257830014463
"47",4,"slc39a1",-0.00119160591066344,0.586301468689866,0.951772422677667
"48",4,"rlbp1a",-0.00257332620425069,0.00460848838921996,0.248871502614429
"49",4,"LOC111565738",0.00233546278975563,0.847294102467061,0.977409852475521
"50",4,"LOC111565745",-0.00168018183151436,0.629228542490019,0.964688387092973
"51",4,"mibp2",-0.00889833886430382,0.0052116080617302,0.277488850590157
"52",4,"bloc1s6",0.0021041791172775,0.804332383225183,0.972257830014463
"53",4,"slc30a4",-0.00727265710345215,0.202342487987961,0.951772422677667
"54",4,"c1h15orf48",0.000107002740285129,0.954876093480106,0.990215724079935
"55",4,"spata5l1",0.00233532660141717,0.204510176184806,0.951772422677667
"56",4,"LOC111565744",0.000397194655447137,0.674284496256755,0.972257830014463
"57",4,"dtwd1",-0.00171501898858806,0.420244471191405,0.951772422677667
"58",4,"LOC129349619",0.000625571077757233,0.687525082929032,0.972257830014463
"59",4,"cops2",0.00299017442945717,0.575808617836058,0.951772422677667
"60",4,"secisbp2l",0.000539376649782805,0.970408026260545,0.994497826602812
"61",4,"LOC111565759",0.00121804343931832,0.710501071789368,0.972257830014463
"62",4,"LOC129349512",0.0012110535064023,0.34768257081503,0.951772422677667
"63",4,"fbn1",0.00972223787231189,0.292747277087177,0.951772422677667
"64",4,"slc12a1",0.00447754005966407,0.230460116114519,0.951772422677667
"65",4,"ctxn2",0.00379054344009048,0.050802848283083,0.852184061244105
"66",4,"myef2",-0.00142198766408908,0.886253347502561,0.977409852475521
"67",4,"slc24a5",-0.00278194058689199,0.00460848838921996,0.248871502614429
"68",4,"LOC111565754",0.00695009999548342,0.586805153947786,0.95179381320398
"69",4,"sema6dl",0.00956857680501677,0.550912409185654,0.951772422677667
"70",4,"LOC118470001",-0.00985455529604015,0.737452434886882,0.972257830014463
"71",4,"dmxl2",0.0114617796324199,0.205896239266247,0.951772422677667
"72",4,"LOC111565746",-0.000567185194271949,0.646656942664107,0.97100527126529
"73",4,"tnfaip8l3",-0.00830550014123585,0.453078488606544,0.951772422677667
"74",4,"LOC129349365",0.000481439256029889,0.644060885721189,0.970098675305579
"75",4,"scg3",-0.00585923871868831,0.4436032836545,0.951772422677667
"76",4,"lysmd2",0.00045529047013715,0.850596718050682,0.977409852475521
"77",4,"tmod2",0.00288526598968105,0.508480226405341,0.951772422677667
"78",4,"leo1",0.00402286888936075,0.482863816804983,0.951772422677667
"79",4,"mapk6",0.00379519782148523,0.504326534972813,0.951772422677667
"80",4,"LOC118471234",-0.00678867350492986,0.412892661949243,0.951772422677667
"81",4,"LOC111577620",-0.00431295078927957,0.00778675857246996,0.364439527755971
"82",4,"usp8",0.00254963667262082,0.580307081410639,0.951772422677667
"83",4,"LOC111577621",-0.00148939299034166,0.420176194199327,0.951772422677667
"84",4,"LOC129349535",-0.00264531388692247,0.00460848838921995,0.248871502614429
"85",4,"zgc:158482",0.000598325229876666,0.916760615148213,0.981868889112987
"86",4,"LOC129349407",0.000588003823243639,0.554877440955613,0.951772422677667
"87",4,"pde8a",0.00418986783754343,0.805721138714411,0.972257830014463
