cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
2	NINJ2	1.44767471518471e-169	1.30268578708244e-173	7.70097509387832	0.789	0.018
2	PLP1	3.39564441004214e-169	3.05556052374889e-173	8.12888919807446	0.989	0.056
2	CLDN19	3.14340900482741e-162	2.8285872445131e-166	6.72374925150764	0.916	0.044
2	MPZ	2.17268328017094e-156	1.95508258811387e-160	7.75579436349969	1	0.072
2	GJC2	1.11393452985691e-144	1.00237067385667e-148	8.53281195012535	0.589	0.005
2	PTTG1IP	1.66479939998775e-139	1.49806478897485e-143	7.63123813211123	0.716	0.023
2	PDLIM7	5.14905201199674e-136	4.63335913974331e-140	6.80804255062471	0.716	0.025
2	PLA1A	6.93510023691923e-119	6.24052932324235e-123	5.16453242757055	0.821	0.058
2	STXBP6	6.34982944223073e-109	5.71387513923399e-113	6.39168776365752	0.621	0.025
2	UGT8	5.68829415302351e-107	5.11859457664313e-111	5.7525824593326	0.653	0.032
2	RNF220	3.80083484869619e-104	3.42016993493763e-108	5.04493265583979	0.926	0.118
2	MAG	5.33416538427177e-101	4.79993285725886e-105	6.50960889969817	0.674	0.043
2	MYRF	1.92194280009154e-95	1.72945451281521e-99	7.03869976866483	0.505	0.016
2	AP1S3	5.85197223017797e-95	5.26587980759288e-99	6.23496167523372	0.716	0.059
2	PLCL1	2.67804408686555e-87	2.40983000707779e-91	5.40375386112802	0.968	0.198
2	ST18	2.05479736204225e-79	1.84900329527782e-83	5.41400666214284	0.653	0.059
2	ERBB3	8.23893691200359e-77	7.41378287771402e-81	6.60058487280476	0.484	0.024
2	CD82	7.79879602237442e-75	7.01772340715776e-79	4.47073896867963	0.632	0.057
2	MBP	1.61681428074198e-70	1.45488552212902e-74	7.22520513101276	0.895	0.207
2	PPFIBP1	2.10808458015733e-70	1.89695364002279e-74	6.79599013466294	0.558	0.045
2	NIPAL2	3.20604081287416e-69	2.88494629071732e-73	6.01490887777979	0.389	0.013
2	ARHGAP23	1.25354708773615e-68	1.12800061885733e-72	4.6208042581346	0.958	0.293
2	MAL2	6.5596818506875e-64	5.90271020488392e-68	7.26695910893467	0.316	0.007
2	PHLDB1	8.21851154908863e-64	7.39540317563991e-68	5.63058876615998	0.411	0.02
2	SYDE1	2.13101462081517e-62	1.91758716891494e-66	5.67574926175096	0.4	0.019
2	FRMD6	4.84400897567475e-62	4.35886707070526e-66	6.12190325594241	0.432	0.025
2	CSRP1	9.71308069215654e-62	8.74028677418928e-66	6.56669302635613	0.347	0.011
2	GJB1	2.26054240832213e-60	2.03414236328816e-64	6.51496739516493	0.347	0.012
2	FAM20A	2.8702401318645e-60	2.58277704658013e-64	7.05069275358205	0.316	0.008
2	CRYAB	1.54672017564992e-58	1.39181155012141e-62	6.89700414961637	0.316	0.009
2	DEF6	1.34195106093672e-57	1.20755067122894e-61	5.48999889592869	0.295	0.007
2	EEIG1	2.18975424587089e-57	1.97044384583001e-61	3.58366974492919	0.716	0.116
2	DLC1	1.01209756490039e-53	9.10732983803107e-58	4.63586486219259	0.695	0.13
2	LMO7	3.73424893008391e-53	3.36025279410052e-57	4.92625810592092	0.421	0.03
2	MAP7D3	7.28649128258361e-51	6.55672751064844e-55	4.5006100630675	0.568	0.078
2	HAVCR2	7.96327990665176e-49	7.16573374125058e-53	8.42653286920248	0.211	0.002
2	SOX10	1.06533414234253e-48	9.58637759689132e-53	4.90551522649611	0.411	0.032
2	ABCA2	1.34176529432886e-46	1.20738350969932e-50	3.723652823004	0.916	0.455
2	SLC2A9	6.21652284608804e-46	5.59391959514806e-50	5.12274411304217	0.326	0.018
2	GNA12	2.05961017579804e-45	1.8533340914227e-49	6.25531655916105	0.253	0.007
2	PACS2	3.96064872367953e-45	3.56397797505581e-49	3.642035213722	0.821	0.266
2	TNNC1	4.51565039425374e-45	4.06339457775015e-49	7.03602388887093	0.263	0.009
2	ATP11C	1.41048593876762e-44	1.26922157722273e-48	4.28535105294191	0.632	0.124
2	SLC41A1	3.9456779931859e-44	3.55050660774399e-48	5.05497127194011	0.347	0.024
2	ELOVL1	1.00789164284728e-42	9.06948297352002e-47	4.62077907431915	0.358	0.027
2	PAQR6	1.64329866271922e-42	1.47871741448684e-46	3.62116084240102	0.632	0.12
2	ATRNL1	3.25123432390858e-42	2.9256135372164e-46	3.96055534119893	0.968	0.546
2	FA2H	2.06167908280347e-41	1.85519579123861e-45	5.4497355174343	0.305	0.018
2	MYO6	3.16456014423951e-40	2.84762003440971e-44	2.74273808254388	0.926	0.529
2	ST3GAL1	1.83157782619697e-39	1.64813985980111e-43	3.86600686482628	0.621	0.131
2	PADI6	3.58844538909375e-38	3.22905191135945e-42	5.0490609437005	0.358	0.033
2	SLC2A3	7.73902859634988e-38	6.96394186659757e-42	5.53523281486183	0.305	0.021
2	LY75	1.36034989499141e-37	1.22410680733502e-41	4.84720906484903	0.358	0.034
2	SPTBN5	3.37726899710288e-37	3.03902546306387e-41	5.13668333988321	0.337	0.029
2	TMEM80	4.57751518833652e-37	4.11906342871998e-41	5.66364825933858	0.358	0.034
2	GLB1L3	6.13036171662765e-37	5.51638775904585e-41	4.7490860536802	0.4	0.045
2	GAB1	3.84983740411418e-36	3.46426473869719e-40	3.30877960985428	0.589	0.118
2	AATK	5.79942642359731e-36	5.21859661981222e-40	5.366122011418	0.905	0.562
2	PCBP4	6.57717522561101e-36	5.91845156628364e-40	2.91169488805037	0.863	0.376
2	ADAMTS14	3.19989317839421e-35	2.87941436011357e-39	4.66951419979993	0.4	0.048
2	CA14	4.6474750056791e-33	4.1820165622956e-37	3.49875439576795	0.537	0.103
2	NKX6-2	8.37319671510382e-32	7.53459616224586e-36	6.55832697146103	0.179	0.005
2	TPPP2	3.55742241695773e-31	3.20113598214499e-35	5.26709342105983	0.347	0.04
2	MERTK	3.66284620884529e-31	3.29600126774524e-35	6.52326719740457	0.189	0.007
2	NAAA	4.57563394924755e-31	4.11737060132057e-35	4.70302401534155	0.326	0.034
2	SH3TC2	6.50097916374666e-31	5.84988676662167e-35	6.73143544808842	0.168	0.004
2	PPP1R16B	4.97463040442215e-30	4.4764063748962e-34	3.96881006052001	0.537	0.123
2	SLC13A4	1.89818496700696e-29	1.70807609736971e-33	5.26749302898252	0.211	0.011
2	RASGRP3	3.33499668240262e-29	3.00098684639847e-33	6.66987667643416	0.168	0.005
2	FEZ1	7.79718395209163e-28	7.01627279050808e-32	3.83999399804424	0.621	0.199
2	MAP3K11	9.31965141211351e-28	8.38626060659904e-32	3.59939879214466	0.389	0.058
2	QKI	2.14689366242144e-27	1.93187587728016e-31	2.51104366832417	0.632	0.173
2	PDLIM3	2.32770494300977e-27	2.09457837038582e-31	5.30922459356096	0.316	0.037
2	OLIG2	4.55993830451993e-27	4.10324692209118e-31	4.05771408002103	0.295	0.03
2	EFNA1	9.53083311317852e-27	8.57629183224919e-31	4.6837636347846	0.316	0.038
