id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	0|0	0|1	0|10	0|11	0|12	0|13	0|14	0|15	0|16	0|17	0|18	0|19	0|2	0|20	0|21	0|22	0|23	0|24	0|25	0|3	0|4	0|5	0|6_0	0|6_1	0|6_2	0|6_3	0|7	0|8	0|9	1|0	1|1	1|10	1|11	1|12	1|13	1|14	1|15	1|16	1|17	1|18	1|19	1|2	1|20	1|21	1|22	1|23	1|24	1|25	1|3	1|4	1|5	1|6_0	1|6_1	1|6_2	1|6_3	1|7	1|8	1|9	10|0	10|1	10|10	10|11	10|12	10|13	10|14	10|15	10|16	10|17	10|18	10|19	10|2	10|20	10|21	10|22	10|23	10|24	10|25	10|3	10|4	10|5	10|6_0	10|6_1	10|6_2	10|6_3	10|7	10|8	10|9	11|0	11|1	11|10	11|11	11|12	11|13	11|14	11|15	11|16	11|17	11|18	11|19	11|2	11|20	11|21	11|22	11|23	11|24	11|25	11|3	11|4	11|5	11|6_0	11|6_1	11|6_2	11|6_3	11|7	11|8	11|9	12|0	12|1	12|10	12|11	12|12	12|13	12|14	12|15	12|16	12|17	12|18	12|19	12|2	12|20	12|21	12|22	12|23	12|24	12|25	12|3	12|4	12|5	12|6_0	12|6_1	12|6_2	12|6_3	12|7	12|8	12|9	13|0	13|1	13|10	13|11	13|12	13|13	13|14	13|15	13|16	13|17	13|18	13|19	13|2	13|20	13|21	13|22	13|23	13|24	13|25	13|3	13|4	13|5	13|6_0	13|6_1	13|6_2	13|6_3	13|7	13|8	13|9	14|0	14|1	14|10	14|11	14|12	14|13	14|14	14|15	14|16	14|17	14|18	14|19	14|2	14|20	14|21	14|22	14|23	14|24	14|25	14|3	14|4	14|5	14|6_0	14|6_1	14|6_2	14|6_3	14|7	14|8	14|9	15|0	15|1	15|10	15|11	15|12	15|13	15|14	15|15	15|16	15|17	15|18	15|19	15|2	15|20	15|21	15|22	15|23	15|24	15|25	15|3	15|4	15|5	15|6_0	15|6_1	15|6_2	15|6_3	15|7	15|8	15|9	16|0	16|1	16|10	16|11	16|12	16|13	16|14	16|15	16|16	16|17	16|18	16|19	16|2	16|20	16|21	16|22	16|23	16|24	16|25	16|3	16|4	16|5	16|6_0	16|6_1	16|6_2	16|6_3	16|7	16|8	16|9	17|0	17|1	17|10	17|11	17|12	17|13	17|14	17|15	17|16	17|17	17|18	17|19	17|2	17|20	17|21	17|22	17|23	17|24	17|25	17|3	17|4	17|5	17|6_0	17|6_1	17|6_2	17|6_3	17|7	17|8	17|9	18|0	18|1	18|10	18|11	18|12	18|13	18|14	18|15	18|16	18|17	18|18	18|19	18|2	18|20	18|21	18|22	18|23	18|24	18|25	18|3	18|4	18|5	18|6_0	18|6_1	18|6_2	18|6_3	18|7	18|8	18|9	19|0	19|1	19|10	19|11	19|12	19|13	19|14	19|15	19|16	19|17	19|18	19|19	19|2	19|20	19|21	19|22	19|23	19|24	19|25	19|3	19|4	19|5	19|6_0	19|6_1	19|6_2	19|6_3	19|7	19|8	19|9	2|0	2|1	2|10	2|11	2|12	2|13	2|14	2|15	2|16	2|17	2|18	2|19	2|2	2|20	2|21	2|22	2|23	2|24	2|25	2|3	2|4	2|5	2|6_0	2|6_1	2|6_2	2|6_3	2|7	2|8	2|9	20|0	20|1	20|10	20|11	20|12	20|13	20|14	20|15	20|16	20|17	20|18	20|19	20|2	20|20	20|21	20|22	20|23	20|24	20|25	20|3	20|4	20|5	20|6_0	20|6_1	20|6_2	20|6_3	20|7	20|8	20|9	21|0	21|1	21|10	21|11	21|12	21|13	21|14	21|15	21|16	21|17	21|18	21|19	21|2	21|20	21|21	21|22	21|23	21|24	21|25	21|3	21|4	21|5	21|6_0	21|6_1	21|6_2	21|6_3	21|7	21|8	21|9	22|0	22|1	22|10	22|11	22|12	22|13	22|14	22|15	22|16	22|17	22|18	22|19	22|2	22|20	22|21	22|22	22|23	22|24	22|25	22|3	22|4	22|5	22|6_0	22|6_1	22|6_2	22|6_3	22|7	22|8	22|9	23|0	23|1	23|10	23|11	23|12	23|13	23|14	23|15	23|16	23|17	23|18	23|19	23|2	23|20	23|21	23|22	23|23	23|24	23|25	23|3	23|4	23|5	23|6_0	23|6_1	23|6_2	23|6_3	23|7	23|8	23|9	24|0	24|1	24|10	24|11	24|12	24|13	24|14	24|15	24|16	24|17	24|18	24|19	24|2	24|20	24|21	24|22	24|23	24|24	24|25	24|3	24|4	24|5	24|6_0	24|6_1	24|6_2	24|6_3	24|7	24|8	24|9	25|0	25|1	25|10	25|11	25|12	25|13	25|14	25|15	25|16	25|17	25|18	25|19	25|2	25|20	25|21	25|22	25|23	25|24	25|25	25|3	25|4	25|5	25|6_0	25|6_1	25|6_2	25|6_3	25|7	25|8	25|9	3|0	3|1	3|10	3|11	3|12	3|13	3|14	3|15	3|16	3|17	3|18	3|19	3|2	3|20	3|21	3|22	3|23	3|24	3|25	3|3	3|4	3|5	3|6_0	3|6_1	3|6_2	3|6_3	3|7	3|8	3|9	4|0	4|1	4|10	4|11	4|12	4|13	4|14	4|15	4|16	4|17	4|18	4|19	4|2	4|20	4|21	4|22	4|23	4|24	4|25	4|3	4|4	4|5	4|6_0	4|6_1	4|6_2	4|6_3	4|7	4|8	4|9	5|0	5|1	5|10	5|11	5|12	5|13	5|14	5|15	5|16	5|17	5|18	5|19	5|2	5|20	5|21	5|22	5|23	5|24	5|25	5|3	5|4	5|5	5|6_0	5|6_1	5|6_2	5|6_3	5|7	5|8	5|9	6_0|0	6_0|1	6_0|10	6_0|11	6_0|12	6_0|13	6_0|14	6_0|15	6_0|16	6_0|17	6_0|18	6_0|19	6_0|2	6_0|20	6_0|21	6_0|22	6_0|23	6_0|24	6_0|25	6_0|3	6_0|4	6_0|5	6_0|6_0	6_0|6_1	6_0|6_2	6_0|6_3	6_0|7	6_0|8	6_0|9	6_1|0	6_1|1	6_1|10	6_1|11	6_1|12	6_1|13	6_1|14	6_1|15	6_1|16	6_1|17	6_1|18	6_1|19	6_1|2	6_1|20	6_1|21	6_1|22	6_1|23	6_1|24	6_1|25	6_1|3	6_1|4	6_1|5	6_1|6_0	6_1|6_1	6_1|6_2	6_1|6_3	6_1|7	6_1|8	6_1|9	6_2|0	6_2|1	6_2|10	6_2|11	6_2|12	6_2|13	6_2|14	6_2|15	6_2|16	6_2|17	6_2|18	6_2|19	6_2|2	6_2|20	6_2|21	6_2|22	6_2|23	6_2|24	6_2|25	6_2|3	6_2|4	6_2|5	6_2|6_0	6_2|6_1	6_2|6_2	6_2|6_3	6_2|7	6_2|8	6_2|9	6_3|0	6_3|1	6_3|10	6_3|11	6_3|12	6_3|13	6_3|14	6_3|15	6_3|16	6_3|17	6_3|18	6_3|19	6_3|2	6_3|20	6_3|21	6_3|22	6_3|23	6_3|24	6_3|25	6_3|3	6_3|4	6_3|5	6_3|6_0	6_3|6_1	6_3|6_2	6_3|6_3	6_3|7	6_3|8	6_3|9	7|0	7|1	7|10	7|11	7|12	7|13	7|14	7|15	7|16	7|17	7|18	7|19	7|2	7|20	7|21	7|22	7|23	7|24	7|25	7|3	7|4	7|5	7|6_0	7|6_1	7|6_2	7|6_3	7|7	7|8	7|9	8|0	8|1	8|10	8|11	8|12	8|13	8|14	8|15	8|16	8|17	8|18	8|19	8|2	8|20	8|21	8|22	8|23	8|24	8|25	8|3	8|4	8|5	8|6_0	8|6_1	8|6_2	8|6_3	8|7	8|8	8|9	9|0	9|1	9|10	9|11	9|12	9|13	9|14	9|15	9|16	9|17	9|18	9|19	9|2	9|20	9|21	9|22	9|23	9|24	9|25	9|3	9|4	9|5	9|6_0	9|6_1	9|6_2	9|6_3	9|7	9|8	9|9
CPI-SS0EE09A201	CDH2_CDH2	simple:P19022	simple:P19022	CDH2	CDH2	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	44.193	25.003	14.056	0.0	52.958	61.519	26.861	35.491	24.106	36.031	17.147	18.956	12.524	18.092	46.196	32.831	5.125	56.231	60.831	36.62	52.111	52.974	61.45	38.811	52.089	66.478	6.622	26.891	36.805	25.003	14.146	7.953	0.0	29.962	34.806	15.197	20.08	13.638	20.386	9.701	10.725	7.086	10.236	26.137	18.575	2.9	31.814	34.417	20.719	29.483	29.972	34.767	21.958	29.471	37.612	3.747	15.214	20.823	14.056	7.953	4.471	0.0	16.844	19.567	8.543	11.288	7.667	11.46	5.454	6.029	3.983	5.754	14.693	10.442	1.63	17.885	19.348	11.647	16.574	16.849	19.545	12.344	16.567	21.144	2.106	8.553	11.706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.958	29.962	16.844	0.0	63.461	73.719	32.188	42.53	28.886	43.177	20.547	22.716	15.008	21.68	55.358	39.342	6.141	67.383	72.895	43.883	62.446	63.48	73.637	46.508	62.42	79.662	7.935	32.224	44.104	61.519	34.806	19.567	0.0	73.719	85.636	37.391	49.405	33.556	50.157	23.869	26.388	17.434	25.184	64.307	45.702	7.134	78.276	84.679	50.977	72.54	73.742	85.541	54.026	72.51	92.54	9.218	37.434	51.233	26.861	15.197	8.543	0.0	32.188	37.391	16.326	21.572	14.651	21.9	10.422	11.522	7.612	10.996	28.078	19.955	3.115	34.178	36.973	22.258	31.673	32.198	37.35	23.589	31.66	40.406	4.025	16.345	22.37	35.491	20.08	11.288	0.0	42.53	49.405	21.572	28.503	19.359	28.936	13.77	15.224	10.058	14.529	37.1	26.366	4.116	45.159	48.853	29.409	41.85	42.543	49.35	31.169	41.832	53.388	5.318	21.596	29.557	24.106	13.638	7.667	0.0	28.886	33.556	14.651	19.359	13.149	19.653	9.353	10.34	6.831	9.868	25.198	17.908	2.796	30.672	33.181	19.975	28.424	28.895	33.518	21.17	28.412	36.261	3.612	14.668	20.075	36.031	20.386	11.46	0.0	43.177	50.157	21.9	28.936	19.653	29.376	13.98	15.455	10.211	14.75	37.664	26.767	4.179	45.846	49.596	29.857	42.486	43.19	50.101	31.643	42.469	54.2	5.399	21.925	30.007	17.147	9.701	5.454	0.0	20.547	23.869	10.422	13.77	9.353	13.98	6.653	7.355	4.859	7.02	17.924	12.738	1.989	21.817	23.602	14.208	20.219	20.554	23.842	15.058	20.21	25.793	2.569	10.434	14.28	18.956	10.725	6.029	0.0	22.716	26.388	11.522	15.224	10.34	15.455	7.355	8.131	5.372	7.76	19.815	14.082	2.198	24.12	26.093	15.708	22.352	22.723	26.358	16.647	22.343	28.515	2.84	11.535	15.787	12.524	7.086	3.983	0.0	15.008	17.434	7.612	10.058	6.831	10.211	4.859	5.372	3.549	5.127	13.092	9.304	1.452	15.935	17.239	10.378	14.768	15.012	17.414	10.999	14.762	18.839	1.877	7.621	10.43	18.092	10.236	5.754	0.0	21.68	25.184	10.996	14.529	9.868	14.75	7.02	7.76	5.127	7.406	18.912	13.44	2.098	23.02	24.903	14.991	21.333	21.686	25.156	15.888	21.324	27.215	2.711	11.009	15.067	46.196	26.137	14.693	0.0	55.358	64.307	28.078	37.1	25.198	37.664	17.924	19.815	13.092	18.912	48.29	34.319	5.357	58.78	63.588	38.28	54.473	55.375	64.235	40.57	54.45	69.491	6.922	28.11	38.473	32.831	18.575	10.442	0.0	39.342	45.702	19.955	26.366	17.908	26.767	12.738	14.082	9.304	13.44	34.319	24.39	3.807	41.774	45.191	27.205	38.713	39.354	45.651	28.832	38.697	49.386	4.919	19.977	27.342	5.125	2.9	1.63	0.0	6.141	7.134	3.115	4.116	2.796	4.179	1.989	2.198	1.452	2.098	5.357	3.807	0.594	6.521	7.055	4.247	6.043	6.143	7.126	4.501	6.041	7.709	0.768	3.119	4.268	56.231	31.814	17.885	0.0	67.383	78.276	34.178	45.159	30.672	45.846	21.817	24.12	15.935	23.02	58.78	41.774	6.521	71.548	77.401	46.595	66.306	67.404	78.189	49.383	66.278	84.586	8.426	34.216	46.83	60.831	34.417	19.348	0.0	72.895	84.679	36.973	48.853	33.181	49.596	23.602	26.093	17.239	24.903	63.588	45.191	7.055	77.401	83.732	50.407	71.729	72.918	84.585	53.422	71.7	91.505	9.115	37.015	50.661	36.62	20.719	11.647	0.0	43.883	50.977	22.258	29.409	19.975	29.857	14.208	15.708	10.378	14.991	38.28	27.205	4.247	46.595	50.407	30.345	43.181	43.897	50.92	32.16	43.163	55.086	5.487	22.283	30.498	52.111	29.483	16.574	0.0	62.446	72.54	31.673	41.85	28.424	42.486	20.219	22.352	14.768	21.333	54.473	38.713	6.043	66.306	71.729	43.181	61.447	62.465	72.459	45.764	61.421	78.388	7.808	31.709	43.398	52.974	29.972	16.849	0.0	63.48	73.742	32.198	42.543	28.895	43.19	20.554	22.723	15.012	21.686	55.375	39.354	6.143	67.404	72.918	43.897	62.465	63.5	73.66	46.522	62.439	79.687	7.938	32.234	44.117	61.45	34.767	19.545	0.0	73.637	85.541	37.35	49.35	33.518	50.101	23.842	26.358	17.414	25.156	64.235	45.651	7.126	78.189	84.585	50.92	72.459	73.66	85.446	53.966	72.429	92.437	9.208	37.392	51.176	38.811	21.958	12.344	0.0	46.508	54.026	23.589	31.169	21.17	31.643	15.058	16.647	10.999	15.888	40.57	28.832	4.501	49.383	53.422	32.16	45.764	46.522	53.966	34.084	45.745	58.381	5.815	23.616	32.322	52.089	29.471	16.567	0.0	62.42	72.51	31.66	41.832	28.412	42.469	20.21	22.343	14.762	21.324	54.45	38.697	6.041	66.278	71.7	43.163	61.421	62.439	72.429	45.745	61.396	78.356	7.805	31.696	43.38	66.478	37.612	21.144	0.0	79.662	92.54	40.406	53.388	36.261	54.2	25.793	28.515	18.839	27.215	69.491	49.386	7.709	84.586	91.505	55.086	78.388	79.687	92.437	58.381	78.356	100.0	9.961	40.451	55.363	6.622	3.747	2.106	0.0	7.935	9.218	4.025	5.318	3.612	5.399	2.569	2.84	1.877	2.711	6.922	4.919	0.768	8.426	9.115	5.487	7.808	7.938	9.208	5.815	7.805	9.961	0.992	4.029	5.515	26.891	15.214	8.553	0.0	32.224	37.434	16.345	21.596	14.668	21.925	10.434	11.535	7.621	11.009	28.11	19.977	3.119	34.216	37.015	22.283	31.709	32.234	37.392	23.616	31.696	40.451	4.029	16.363	22.395	36.805	20.823	11.706	0.0	44.104	51.233	22.37	29.557	20.075	30.007	14.28	15.787	10.43	15.067	38.473	27.342	4.268	46.83	50.661	30.498	43.398	44.117	51.176	32.322	43.38	55.363	5.515	22.395	30.651
CPI-SS0DA0F5556	CDH3_CDH3	simple:P22223	simple:P22223	CDH3	CDH3	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
