"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",-0.0434799276074043,0.778115556777202,-0.0441984399971798,0.766991270155422,-0.000718512389775433,0.995975552290486,NA,TRUE,"1","1","1"
"2","trip4",-0.0341113268416168,0.866628672651385,-0.04335864096357,0.825811364987401,-0.00924731412195319,0.959896526225078,NA,TRUE,"1","1","1"
"3","chrna7a",0.36750650503689,0.449369916203938,0.278682210465724,0.564113037884118,-0.0888242945711655,0.835124898150393,NA,FALSE,"1","1","1"
"4","cln6a",-0.352291103419461,0.285784959863511,-0.373681516040267,0.237781649734925,-0.0213904126208052,0.947445253712689,NA,TRUE,"1","1","1"
"5","LOC118470268",0.407575069772992,0.640968507764336,0.210244834589227,0.809838563675726,-0.197330235183765,0.782807787821901,NA,TRUE,"1","1","1"
"6","calml4a",-0.289430589805072,0.838428787450886,0.199563481966858,0.871173052243682,0.48899407177193,0.691008024685819,NA,TRUE,"1","1","1"
"7","LOC111568352",0.0389603565192098,0.967303140208217,-0.916950738289217,0.366346855549556,-0.955911094808427,0.339313784037462,NA,FALSE,"1","1","1"
"8","rxfp3.3a2",16.2860811434599,0.999998184113775,47.6859142386287,0.999992850941518,31.3998330951688,0.999994762688515,NA,TRUE,"1","1","1"
"9","rps17",0.608962648794132,0.288561767928479,0.591354478310021,0.292034469404878,-0.0176081704841111,0.971299025903741,NA,FALSE,"1","1","1"
"10","LOC129347713",-2105.8919784836,0.99965126373196,-32.5636300079396,0.999994436436954,2073.32834847566,0.999753459719439,NA,TRUE,"1","1","1"
"11","csnk1g1",0.256946360864869,0.240915758830777,0.405324391270476,0.0535478089356728,0.148378030405607,0.414921494373549,NA,TRUE,"1","1","1"
"12","LOC111571203",0.329486098959262,0.520998199848519,0.472999614111485,0.334768005302633,0.143513515152223,0.735432278686171,NA,FALSE,"1","1","1"
"13","neo1a",0.0130225172913604,0.921332771603985,0.179424866110719,0.158828890649265,0.166402348819359,0.164168669626848,NA,TRUE,"1","1","1"
