"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",-0.013922734501749,0.929346022609576,-0.00415007230484206,0.978545409315056,0.00977266219690695,0.94460579663834,NA,TRUE,"1","1","1"
"2","trip4",-0.102173127584918,0.613228250500881,0.264725250396094,0.166060152980878,0.366898377981013,0.037657871605395,NA,TRUE,"1","1","1"
"3","chrna7a",-41.6138527303673,0.999992529227291,-22.8187020705448,0.999746148243801,18.7951506598225,0.999996626219167,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA"
"4","cln6a",-0.0362581150937498,0.922167494735343,0.132502650948574,0.703690522943206,0.168760766042324,0.605365046222081,NA,TRUE,"1","1","1"
"5","LOC118470268",0.948044281404582,0.277999428080356,0.506317122151663,0.580949622204302,-0.441727159252919,0.526849812697096,NA,FALSE,"1","1","1"
"6","calml4a",-0.763348054787094,0.344629260136265,-1.34019044552796,0.138626200249127,-0.576842390740864,0.552311054194778,NA,FALSE,"1","1","1"
"7","LOC111568352",0.0692901486921533,0.909151207370007,0.438979165321318,0.430513217363311,0.369689016629165,0.457335319449374,NA,TRUE,"1","1","1"
"8","rxfp3.3a2",-0.779576920270784,0.292198364092543,-0.120473570034503,0.840399854205701,0.659103350236282,0.345506295367711,NA,TRUE,"1","1","1"
"9","rps17",-0.220895056451741,0.604259263835077,0.368333067121175,0.317705420855632,0.589228123572916,0.105411758168655,NA,TRUE,"1","1","1"
"10","LOC129347713",0.412827351777494,0.737490145694455,-30.7844725121397,0.922397034023122,-31.1972998639172,0.921359493810691,NA,TRUE,"1","1","1"
"11","csnk1g1",-0.021561793163698,0.91293338470863,-0.13801282722253,0.482313556890437,-0.116451034058832,0.520270092577479,NA,TRUE,"1","1","1"
"12","LOC111571203",-0.255943946813519,0.450851030554698,-0.0389176058125508,0.9011267407402,0.217026341000968,0.481205361598367,NA,TRUE,"1","1","1"
"13","neo1a",-0.0412103944309816,0.858847530395386,-0.0977244577954636,0.668003418667741,-0.056514063364482,0.787516436447588,NA,TRUE,"1","1","1"
"14","LOC129349243",1.10906905848718,0.324246844817842,-0.465088126690154,0.743283067097483,-1.57415718517734,0.161323186217868,NA,TRUE,"1","1","1"
"15","LOC111567962",-0.220139887445564,0.24837728025985,-0.192386814651602,0.30605623287188,0.0277530727939614,0.874404874179667,NA,TRUE,"1","1","1"
"16","LOC129347359",-33.4560686065237,0.999993993762464,0.221069880683216,0.85729332302136,33.6771384872069,0.99999395407465,NA,TRUE,"1","1","1"
"17","bbs4",-0.0320509378479246,0.924836458239673,0.255144871868013,0.432176928839303,0.287195809715937,0.342511039570324,NA,FALSE,"1","1","1"
"18","scamp2l",0.655392122757377,0.0914193164543591,-0.499593184640408,0.27620531497141,-1.15498530739779,0.00323221541205694,NA,FALSE,"1","1","0.680985344087714"
"19","LOC129347348",0.456922518971412,0.726260086103077,0.178684010333477,0.893568052898017,-0.278238508637935,0.809685485830119,NA,FALSE,"1","1","1"
"20","myo9aa",-0.74398818204105,0.115716878123719,0.110513694085486,0.77135708695028,0.854501876126537,0.048926206002826,NA,TRUE,"1","1","1"
"21","senp8",0.995395507833741,0.220211384024255,-0.0448394476177966,0.961222225983232,-1.04023495545154,0.137108173637596,NA,TRUE,"1","1","1"
"22","LOC111580711",0.736564511638258,0.348749667960107,-0.426227103327705,0.640187676104142,-1.16279161496596,0.117201221950551,NA,FALSE,"1","1","1"
"23","anp32a",-0.0867977473229605,0.851906427643624,-0.259508802670392,0.577104253106219,-0.172711055347431,0.694716336555196,NA,TRUE,"1","1","1"
"24","coro2ba",-0.284004107695018,0.214585074139103,-0.0492409726377723,0.818522174216844,0.234763135057245,0.256316179871133,NA,TRUE,"1","1","1"
"25","itga11a",-0.177880752106565,1,-0.175778359474548,1,0.00210239263201672,0.515145335630667,"Model failed to converge with max|grad| = 0.021886",FALSE,"NA","NA","NA"
"26","LOC111564424",0.136030543544954,0.906929987213632,0.232638052250312,0.83623577295524,0.0966075087053573,0.925909357272678,NA,FALSE,"1","1","1"
"27","LOC129349160",-3.91645908064382,0.999999508937485,31.7643371886551,0.999994435089955,35.6807962692989,0.999993594365782,NA,TRUE,"1","1","1"
"28","LOC111564416",-0.2751261440435,0.640867906840894,-0.477620527670854,0.418487014812198,-0.202494383627354,0.73042293708155,NA,TRUE,"1","1","1"
"29","cpeb1b",-0.250392211864675,0.44916470549747,-0.28355209648943,0.376928010294392,-0.0331598846247541,0.915454675683043,NA,TRUE,"1","1","1"
"30","LOC111564421",-30.4196924656239,0.999993436221094,0.629978686940786,0.637196156503965,31.0496711525646,0.999993300288069,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA"
"31","LOC111564418",0.333625080062419,0.52229606389041,0.0560931953029239,0.915815968987349,-0.277531884759495,0.53758597150298,NA,TRUE,"1","1","1"
"32","LOC111564417",0.0979449905104716,0.856529886741628,-0.33725244193394,0.55475842712486,-0.435197432444411,0.399731396143951,NA,TRUE,"1","1","1"
"33","LOC111564410",0.0440787069715712,0.892196093104327,0.00653032849399905,0.98364322645117,-0.0375483784775721,0.896906049170911,NA,TRUE,"1","1","1"
"34","LOC111564425",-0.277485072702255,0.845112918639336,-47.3287250613478,0.913683058785399,-47.0512399886456,0.914187275122772,NA,TRUE,"1","1","1"
"35","ccnb2",12.8644328032525,0.999998522709935,44.2126629836638,0.999993413470001,31.3482301804114,0.999994348933762,NA,TRUE,"1","1","1"
"36","cars1",0.157352523855031,0.618190011264421,0.0215275388154906,0.945255661863803,-0.135824985039541,0.621979020488008,NA,TRUE,"1","1","1"
"37","pex16",-0.163178421391501,0.732526826192432,0.0768278377141534,0.861991910744428,0.240006259105655,0.572089942369291,NA,TRUE,"1","1","1"
"38","arfgap2",-0.3416411878126,0.185557002588939,0.055040642446828,0.816056213729607,0.396681830259428,0.0913248962596255,NA,FALSE,"1","1","1"
"39","LOC118469870",0.932288426308111,0.335752871901116,-1.24465880989094,0.354278133059831,-2.17694723619905,0.0697859263141752,NA,FALSE,"1","1","1"
"40","glceb",-0.266401799142173,0.236007980895283,0.0575341329205701,0.784036673395663,0.323935932062743,0.109091693435759,NA,TRUE,"1","1","1"
"41","paqr5b",30.6745229503938,0.99999525411539,30.4057504020848,0.999995295699199,-0.268772548309022,0.889245038320308,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA"
"42","LOC111564414",1.11346533332428,0.322339462536126,0.212783110318963,0.862821221672059,-0.90068222300532,0.30253180635712,NA,TRUE,"1","1","1"
"43","tle3b",0.510355225404367,0.356300058979719,-0.00967902787743163,0.986775204210726,-0.520034253281798,0.276607683400867,NA,TRUE,"1","1","1"
"44","LOC129348677",12.885130243256,0.999998521282838,45.1042732206127,0.999993280643404,32.2191429773567,0.999994201109821,NA,TRUE,"1","1","1"
"45","uacab",-39.0973908068977,0.999992980997888,-0.470579910062773,0.740259896067287,38.6268108968349,0.999993065479264,NA,TRUE,"1","1","1"
"46","LOC111564639",0.150186495071348,0.527796738055363,0.183420373251611,0.430473496825794,0.033233878180263,0.870887788120643,NA,TRUE,"1","1","1"
"47","rxfp3.3a1",19.0939210144464,0.999266849097105,19.4489855989815,0.999253215655507,0.35506458453508,0.828316418466984,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA"
"48","pias1a",0.0965199285240415,0.667787142718875,0.0355460475331575,0.87290739549156,-0.060973880990884,0.759460486350811,NA,TRUE,"1","1","1"
"49","skor1a",31.9707491527164,0.999994462954666,31.0964361031607,0.999994614377799,-0.874313049555674,0.318564720313311,NA,TRUE,"1","1","1"
"50","map2k5",-0.00950753935583487,0.964716469575158,0.359706884341321,0.073468804826792,0.369214423697156,0.0427588864615633,NA,TRUE,"1","1","1"
"51","smad3a",0.404680425356425,0.646310185904125,0.206354561824203,0.81514034755068,-0.198325863532222,0.783869928323422,NA,TRUE,"1","1","1"
"52","tmem208",-0.661013119500502,0.361455345418014,0.129805025854216,0.834662077590092,0.790818145354718,0.236593389101786,NA,FALSE,"1","1","1"
"53","slc39a1",-0.291739684444581,0.723848018105923,-0.192907745412602,0.803179434918479,0.098831939031979,0.898122228688171,NA,TRUE,"1","1","1"
"54","rlbp1a",0.426979739503565,0.7287576656931,-61.4243752120836,0.89598605073753,-61.8513549515872,0.895267214487739,NA,TRUE,"1","1","1"
"55","LOC111565738",-0.204915640737424,0.432579758204595,-0.175963494736729,0.484377671569384,0.028952146000695,0.905132830107217,NA,FALSE,"1","1","1"
"56","LOC111565745",31.206578700508,0.999994445996714,30.3218643765454,0.999994603454099,-0.884714323962623,0.471248966961034,NA,TRUE,"1","1","1"
"57","mibp2",0.137855139842356,0.798909690845793,0.31527336617002,0.535891893132929,0.177418226327664,0.691885169212446,NA,TRUE,"1","1","1"
"58","bloc1s6",-0.247728382611931,0.462371071381846,-0.0398320050550805,0.897931521636513,0.20789637755685,0.496703192697441,NA,TRUE,"1","1","1"
