"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",0.0033800518352535,0.947056785305232,0.018779742754562,0.708398678178132,0.0153996909193085,0.756339546091374,NA,FALSE,"1","1","1"
"2","trip4",-0.00769350857566116,0.920408098249005,0.0591851074855524,0.430128961884746,0.0668786160612136,0.367712678806334,NA,FALSE,"1","1","1"
"3","chrna7a",-0.24608796583905,0.522453595121109,0.145490509632691,0.681973884885422,0.39157847547174,0.284787686288535,NA,FALSE,"1","1","1"
"4","cln6a",-0.268784020634576,0.01052963040453,-0.161295047444732,0.106382745932058,0.107488973189843,0.302364549336622,NA,TRUE,"0.903735816700787","1","1"
"5","LOC118470268",0.00329262131640355,0.986049175160124,-0.0124623737950395,0.945564353328809,-0.015754995111443,0.930500191708981,NA,FALSE,"1","1","1"
"6","calml4a",-0.498807983543603,0.0922208551061778,-0.444443357916131,0.113156475172595,0.0543646256274727,0.862056492609784,NA,TRUE,"1","1","1"
"7","LOC111568352",0.094705956117022,0.587605872827407,0.152840255717609,0.364532483737124,0.0581342996005868,0.725161887983879,NA,FALSE,"1","1","1"
"8","rxfp3.3a2",-0.166205914329479,0.480905881478928,-0.274011098596859,0.238970099624153,-0.10780518426738,0.648780659526694,NA,FALSE,"1","1","1"
"9","rps17",-0.0671158705124674,0.567504370650551,-0.207310545431696,0.0779461046046685,-0.140194674919229,0.234530763560501,NA,TRUE,"1","1","1"
"10","LOC129347713",-0.815562547371487,0.0995771467198479,-0.668379143276053,0.138600162261809,0.147183404095435,0.785794967969643,NA,TRUE,"1","1","1"
"11","csnk1g1",-0.00798041319645287,0.903990052313543,-0.059507717696382,0.365883929936992,-0.0515273044999291,0.426266786376149,NA,TRUE,"1","1","1"
"12","LOC111571203",0.0352684721630091,0.779868191529958,0.031589411860819,0.797345231412201,-0.00367906030219016,0.975560601668542,NA,TRUE,"1","1","1"
"13","neo1a",-0.0735199794730009,0.158831551049397,0.0236825212174806,0.648371715619181,0.0972025006904815,0.0586616407694485,NA,TRUE,"1","1","0.950760323665277"
"14","LOC129349243",-0.214141243143119,0.484711257264657,-0.0792166326374659,0.7823569309148,0.134924610505653,0.651917365089567,NA,FALSE,"1","1","1"
"15","LOC111567962",-0.0525304528040624,0.601401526443536,-0.054167119176006,0.580937972716049,-0.00163666637194362,0.986653580449602,NA,FALSE,"1","1","1"
"16","LOC129347359",-0.957091474218448,0.253340768421595,-32.2735812262433,0.836266383322897,-31.3164897520248,0.841057387258464,NA,TRUE,"1","1","1"
"17","bbs4",0.0344161399358211,0.656402409179965,0.0638697795803968,0.399259639667904,0.0294536396445757,0.691099701998109,NA,TRUE,"1","1","1"
"18","scamp2l",0.214049482337655,0.0768052542423043,0.311494056420207,0.00737774042948379,0.0974445740825517,0.370639479942705,NA,TRUE,"1","1","1"
"19","LOC129347348",0.140800412347115,0.74340549911405,0.462184420491419,0.239508275930098,0.321384008144303,0.386298591320616,NA,TRUE,"1","1","1"
"20","myo9aa",0.0389886838783736,0.781031250010452,-0.101804188269838,0.463360880846308,-0.140792872148212,0.30370257746703,NA,FALSE,"1","1","1"
"21","senp8",-0.073047508160118,0.794445832101011,0.00527961495716415,0.984249429809395,0.0783271231172822,0.770287309401663,NA,FALSE,"1","1","1"
"22","LOC111580711",0.397863968155752,0.182776413801049,-0.0274207776457684,0.926550458514802,-0.425284745801521,0.136673570484807,NA,FALSE,"1","1","1"
"23","anp32a",-0.0630062401791327,0.710979818148965,0.164922830510319,0.295187098131222,0.227929070689452,0.148561138373397,NA,TRUE,"1","1","1"
"24","coro2ba",0.0354407453487692,0.621316548342148,-0.0227712242374353,0.750583139559778,-0.0582119695862044,0.403905313002065,NA,FALSE,"1","1","1"
"25","itga11a",-0.0693341339376809,0.789696773770267,0.114463917232639,0.643429505105778,0.18379805117032,0.458407531544493,NA,FALSE,"1","1","1"
"26","LOC111588606",1.05652300787011,0.360522559182204,0.920016544324062,0.425915830155756,-0.136506463546044,0.867394905403038,NA,TRUE,"1","1","1"
"27","LOC111564424",0.061865468690542,0.808886580295401,-0.105584354177494,0.68217221234665,-0.167449822868036,0.505731429041164,NA,TRUE,"1","1","1"
"28","LOC129349160",-0.182416202511996,0.73442314760113,-0.319649884367228,0.550903856891069,-0.137233681855232,0.803442708876391,NA,FALSE,"1","1","1"
"29","LOC111564416",0.0907642515090797,0.625728799856521,-0.0583250343845014,0.755116313025364,-0.149089285893581,0.409514412781057,NA,TRUE,"1","1","1"
"30","cpeb1b",0.442060884885599,0.000759279223920631,0.125497890403547,0.356231869507261,-0.316562994482052,0.00897989350760873,NA,TRUE,"0.257908683411743","1","0.67987531086522"
"31","LOC111564421",0.336882831422668,0.251161287415099,-0.172519772002227,0.588708840369856,-0.509402603424895,0.082648307157477,NA,TRUE,"1","1","1"
"32","LOC111564418",0.174462219434782,0.20438874650289,-0.128740671205123,0.366271019501757,-0.303202890639905,0.0249078034990317,NA,TRUE,"1","1","0.873197418063681"
"33","LOC111564417",-0.0389803595363803,0.860657171559622,-0.0535057750455292,0.803900206941628,-0.0145254155091488,0.946193403958217,NA,TRUE,"1","1","1"
"34","LOC111564410",-0.169460998861641,0.184244319541889,0.00605589598853292,0.960034101196713,0.175516894850174,0.154678799172059,NA,FALSE,"1","1","1"
"35","LOC111564425",-0.0416611509028753,0.976509005072403,1.42430747755816,0.193877991537192,1.46596862846104,0.181137489321672,NA,TRUE,"1","1","1"
"36","crybgx",-933.236503238469,0.999534909200714,-30.2479758557334,0.999985612533311,902.988527382736,0.99968929509804,NA,TRUE,"1","1","1"
"37","ccnb2",0.469132441009914,0.521314356376359,0.331424272809113,0.650531386422094,-0.137708168200801,0.828003931774345,NA,TRUE,"1","1","1"
"38","cars1",0.0372751623998965,0.663235279314237,-0.0325679666558674,0.702239782285103,-0.0698431290557638,0.401545930841037,NA,TRUE,"1","1","1"
"39","pex16",-0.231099468476005,0.143592577001016,-0.377676789020904,0.0163094653271489,-0.146577320544899,0.366899779429549,NA,FALSE,"1","1","1"
"40","arfgap2",-0.0423839443638079,0.610030743793647,-0.0296063562860572,0.715618318578683,0.0127775880777506,0.874206013974613,NA,TRUE,"1","1","1"
"41","LOC118469870",0.587152750029324,0.190443837920698,0.38474073100142,0.395988152252883,-0.202412019027904,0.597256450105413,NA,FALSE,"1","1","1"
"42","glceb",0.150150160931118,0.116342956433347,0.0688878070532788,0.464433489594606,-0.0812623538778393,0.377247517765864,NA,FALSE,"1","1","1"
"43","paqr5b",-0.0103989440220572,0.986326312145452,-0.32326970918845,0.59912342988993,-0.312870765166393,0.610134583518645,NA,FALSE,"1","1","1"
"44","LOC111564414",0.260647081221866,0.479856365138,0.179174823661985,0.621443404335387,-0.0814722575598806,0.810283134064408,NA,FALSE,"1","1","1"
"45","tle3b",0.11175667184334,0.19041960346311,0.0996394369325031,0.238854764093906,-0.0121172349108371,0.881664490144498,NA,TRUE,"1","1","1"
"46","LOC129348677",0.0102698582928256,0.98088861349239,-0.180306588962392,0.674335121134607,-0.190576447255218,0.653523780130776,NA,FALSE,"1","1","1"
"47","uacab",0.0290392163257014,0.945828291916896,-0.166381268692739,0.690569521895205,-0.195420485018441,0.638947898407528,NA,FALSE,"1","1","1"
