"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",0.0159274950107951,0.856813419239406,0.0763065494767857,0.371813335438386,0.0603790544659906,0.466824353273345,NA,FALSE,"1","1","1"
"2","trip4",0.140485010640509,0.24590109981709,0.131690446492372,0.265220440596446,-0.00879456414813682,0.9370233643308,NA,FALSE,"1","1","1"
"3","chrna7a",-0.0839438840434084,0.910234164480514,0.316529255578359,0.654775420046119,0.400473139621767,0.566946182996136,NA,FALSE,"1","1","1"
"4","cln6a",0.117341563632771,0.497373694747427,-0.153586030959689,0.379800838039819,-0.270927594592459,0.0999940704386543,NA,TRUE,"1","1","1"
"5","LOC118470268",-0.403669198373722,0.108110906393987,-0.287159442068794,0.214723711673654,0.116509756304928,0.636901294372752,NA,TRUE,"1","1","1"
"6","calml4a",0.0787470332669972,0.862225231785529,0.111731148251529,0.795778215053776,0.0329841149845315,0.935434128209791,NA,TRUE,"1","1","1"
"7","LOC111568352",-0.285625495098651,0.0208497016537282,-0.187967249676897,0.105655930857402,0.0976582454217544,0.410971261661927,NA,TRUE,"0.921086822557814","1","1"
"8","rxfp3.3a2",0.427668588194805,0.792559431490802,-0.28414192400427,0.869321035955077,-0.711810512199075,0.655963388798877,NA,FALSE,"1","1","1"
"9","rps17",0.145041942307902,0.493231570452713,0.164076680054938,0.417396840238139,0.0190347377470363,0.920441741011845,NA,FALSE,"1","1","1"
"10","LOC129347713",0.773313220560553,0.375773711156429,0.0541949720247219,0.954091138206278,-0.719118248535831,0.348389869216298,NA,FALSE,"1","1","1"
"11","csnk1g1",0.184618817668462,0.176039501887244,0.167941268839371,0.211177599714116,-0.0166775488290916,0.893000871005556,NA,FALSE,"1","1","1"
"12","LOC111571203",0.137716112817345,0.506600332901193,0.0923887984119947,0.64427520187423,-0.0453273144053503,0.807652198091142,NA,TRUE,"1","1","1"
