"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value"
"1","LOC129348986",-0.0911938825331034,0.616871367507505,-0.0177520567376234,0.918679894103412,0.07344182579548,0.675207747632359,NA,TRUE,"1","1","1"
"2","trip4",0.602292634228533,0.0721290589871169,0.562517726228877,0.0892793821463538,-0.039774907999656,0.895003554036679,NA,FALSE,"1","1","1"
"3","chrna7a",-0.439463399960163,0.623745613504394,0.0785185729176863,0.925698961083446,0.517981972877849,0.536261924016055,NA,FALSE,"1","1","1"
"4","cln6a",-0.119217386740702,0.756285011402599,0.0498743273287055,0.887617477357153,0.169091714069407,0.637003659273737,NA,TRUE,"1","1","1"
"5","LOC118470268",-0.0699590634390466,0.899709869998233,0.312785547931855,0.525145034960142,0.382744611370901,0.436222181528929,NA,TRUE,"1","1","1"
"6","calml4a",0.289111691963995,0.758068149393388,0.819288431924978,0.332522974822086,0.530176739960984,0.473282311784589,NA,TRUE,"1","1","1"
"7","LOC111568352",0.214411348598643,0.421800599090298,0.0523543749976354,0.842843662829981,-0.162056973601008,0.51593419949582,NA,TRUE,"1","1","1"
"8","rxfp3.3a2",-6.57248861573071,0.999999199192745,30.3688197837513,0.999994221209038,36.941308399482,0.999994140204651,NA,TRUE,"1","1","1"
"9","rps17",-0.439466200520424,0.269691123023945,-0.306094899857866,0.397671442652412,0.133371300662558,0.737847803669777,NA,TRUE,"1","1","1"
"10","LOC129347713",0.293808447419432,0.750752856877707,-0.322992806546796,0.749408961718337,-0.616801253966229,0.50495362895155,NA,TRUE,"1","1","1"
"11","csnk1g1",-0.159615748134933,0.604034871763253,0.0578636589543122,0.838354812379629,0.217479407089245,0.447823187291338,NA,TRUE,"1","1","1"
"12","LOC111571203",-1.30046311504643,0.054102880661811,-0.296023140786593,0.530348082949583,1.00443997425984,0.136898085732213,NA,TRUE,"1","1","1"
"13","neo1a",-0.0712407747038793,0.677204007315586,0.0304974012567939,0.852516120940102,0.101738175960673,0.533265646032974,NA,FALSE,"1","1","1"
"14","LOC111567962",-0.0651763677731754,0.714417038075872,0.093280687673509,0.580939725397743,0.158457055446684,0.343371022216061,NA,TRUE,"1","1","1"
"15","LOC129347359",32.0014569054944,0.999995007417238,31.7724287892171,0.999995043148169,-0.229028116277326,0.872118139406756,NA,TRUE,"1","1","1"
"16","bbs4",0.0975324465328797,0.738385676825325,0.233754885729652,0.394898775014093,0.136222439196772,0.604492460774242,NA,TRUE,"1","1","1"
"17","scamp2l",0.54323042808162,0.268782352400322,-0.163283370960062,0.761785842339749,-0.706513799041682,0.134760782663577,NA,TRUE,"1","1","1"
"18","LOC129347348",3411.21761842131,0.999471196855252,3370.50890645126,0.999623061790454,-40.708711970045,0.99999342575748,NA,TRUE,"1","1","1"
"19","myo9aa",0.104139192946832,0.725015034770143,0.227207361487183,0.41709392418418,0.123068168540351,0.641735532923861,NA,TRUE,"1","1","1"
"20","senp8",1.00975743921651,0.385688869200461,-0.324116611356815,0.819734492884966,-1.33387405057332,0.251882910724186,NA,TRUE,"1","1","1"
"21","LOC111580711",0.318187762855655,0.205497629073513,0.218433546989787,0.375548204624169,-0.0997542158658686,0.662156286333947,NA,TRUE,"1","1","1"
"22","anp32a",-0.666394902137299,0.2460183721614,-0.0851067010878166,0.854062358235009,0.581288201049483,0.290780595766514,NA,TRUE,"1","1","1"
"23","coro2ba",0.20613452491362,0.356449340342699,-0.125465962837676,0.579340843008118,-0.331600487751296,0.125646674872876,NA,TRUE,"1","1","1"
"24","itga11a",-0.249497077280838,0.723146765671953,-0.222803649905793,0.739014336712109,0.0266934273750448,0.9697702598093,NA,TRUE,"1","1","1"
"25","LOC111588606",-0.0203328607954017,0.937232581597746,-0.361450157060765,0.170124991068403,-0.341117296265363,0.189665134367047,NA,TRUE,"1","1","1"
"26","LOC111564424",-0.167751196272627,0.739854152007616,-0.138277577400003,0.771582700829598,0.0294736188726242,0.951889560278439,NA,FALSE,"1","1","1"
"27","LOC129349160",1.04162611228875,0.372003572490407,-0.312031853720908,0.826637727237185,-1.35365796600966,0.246074652657505,NA,TRUE,"1","1","1"
"28","LOC111564416",32.3522832207762,0.999994658976826,31.7229245523879,0.999994762877351,-0.62935866838831,0.495114610283608,NA,TRUE,"1","1","1"
"29","cpeb1b",1.68460356081222,0.145893107130169,1.46621591863378,0.204175295048825,-0.218387642178435,0.757073854086847,NA,FALSE,"1","1","1"
"30","LOC111564421",-32.598923790818,0.999994754434738,-0.3205551569668,0.751559727806717,32.2783686338512,0.999994806015981,NA,TRUE,"1","1","1"
"31","LOC111564418",-0.0462221414407181,0.950821598740925,0.791912098335375,0.21351960516592,0.838134239776093,0.185741705315046,NA,FALSE,"1","1","1"
"32","LOC111564417",-0.089207010293567,0.949993105574826,-0.320425304635432,0.821813318666694,-0.231218294341865,0.870879323739836,NA,TRUE,"1","1","1"
"33","LOC111564410",-0.204156922138238,0.686332685927922,-0.250922415265973,0.601487579318938,-0.0467654931277351,0.924671866170834,NA,TRUE,"1","1","1"
"34","cars1",-0.366862404741452,0.497171211557762,0.0526310077740589,0.913746977788862,0.419493412515511,0.414039391792841,NA,FALSE,"1","1","1"
"35","pex16",0.20409477620198,0.70013008235439,-0.212228371915196,0.696310395826539,-0.416323148117176,0.417196651287219,NA,TRUE,"1","1","1"
"36","arfgap2",0.94947690805832,0.0166056222022029,0.557105247860517,0.165625819067304,-0.392371660197803,0.210151938120133,NA,TRUE,"1","1","1"
"37","LOC118469870",32.0333597150387,0.999994770006265,31.0955513824079,0.999994923119512,-0.937808332630766,0.446836528429595,NA,TRUE,"1","1","1"
"38","glceb",-0.383419397297857,0.312829145083119,-0.0174657917608043,0.960010821951908,0.365953605537052,0.312059476215637,NA,FALSE,"1","1","1"
"39","paqr5b",10.7761828153712,0.999998804833599,43.0187967698411,0.99999333127369,32.2426139544699,0.999994881710825,NA,TRUE,"1","1","1"
"40","LOC111564414",-9.33492798260916,0.999998956662897,31.5001308660653,0.999995038529598,40.8350588486744,0.999993522560562,NA,TRUE,"1","1","1"
"41","tle3b",0.850486378678792,0.0551240054068978,0.100051452520133,0.835110672621107,-0.75043492615866,0.0558645987733751,NA,TRUE,"1","1","1"
"42","uacab",-0.105223299599589,0.764078844042313,-0.0341701957016523,0.919505766661774,0.0710531038979363,0.832805610659164,NA,FALSE,"1","1","1"
"43","LOC111564639",-0.411378171101199,0.184563803424287,-0.121264175785669,0.663186222901216,0.290113995315529,0.33200029715755,NA,TRUE,"1","1","1"
