"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"10073","fgf12a",3.48454874743052e-06,TRUE,NA,0.000395868419107361,0.470875211468258,8.02803051994128e-05,-0.0802230908484836,0.509949964731186,0.551098302316741,4.02216590716224e-06
"14153","st6gal1",9.29535152618437e-06,FALSE,NA,0.00105091358341687,0.59648484526425,0.000174183418902921,-0.107622031696568,0.51921562845151,0.704106876960818,1.14485873412911e-05
"13430","LOC111575939",2.48250430119748e-05,TRUE,NA,0.00279317539235215,0.528677030179346,5.61458104401825e-05,0.0338852259631157,0.803865457358568,0.49479180421623,0.000136296146767946
"17744","ptprea",3.55930121103105e-05,FALSE,NA,0.00398556584888802,0.202661880845848,0.243240338942659,-0.606277417356144,0.00118297075304488,0.808939298201992,9.40781198537657e-06
"20939","abi1a",4.39434397750717e-05,TRUE,NA,0.00489718248121907,0.356906984525782,0.0203958049635073,-0.382341670279667,0.02719976069621,0.739248654805449,8.57734331203663e-06
"4345","podxl2",4.99715009100798e-05,FALSE,NA,0.00554257362937723,0.533862062555425,4.65404240608262e-05,0.0688060328361176,0.602747979133325,0.465056029719307,0.000371049793062715
"3322","LOC111576424",7.99500483481748e-05,FALSE,NA,0.00882580651647327,0.53571145684587,0.00182725896432623,-0.180990597078198,0.324693657561696,0.716702053924068,4.35299292217522e-05
"8316","sort1b",8.27912553903201e-05,FALSE,NA,0.00909654342675897,0.524710678151078,0.0014389870494232,-0.151095390868116,0.398566781315375,0.675806069019194,6.03097533058709e-05
"8096","slc6a6a",8.43835379565256e-05,FALSE,NA,0.00922816793830172,0.67609689297418,3.57448935648624e-05,0.211819594413483,0.218238355502315,0.464277298560697,0.0032960806343375
"3316","helz",8.62759643344647e-05,FALSE,NA,0.00939123903869524,0.662563965200005,4.22570980463065e-05,0.166784278442193,0.319058766628711,0.495779686757812,0.00185900332705258
"21356","LOC118470033",8.85049230728284e-05,TRUE,NA,0.00958926256793243,0.737104749890581,0.000956419252465222,-0.125976978176684,0.626590990941811,0.863081728067266,0.000172059511485873
"3815","LOC111580853",9.08912615109666e-05,FALSE,NA,0.00980243406977489,0.453115138564245,0.00578079169876352,-0.260641908910251,0.152219903365673,0.713757047474495,3.19102560274815e-05
"6618","rsrc1",9.20459418643959e-05,FALSE,NA,0.00984139858537503,0.623198508537502,0.000306229091851726,-0.0131128275353314,0.943469207512422,0.636311336072833,0.000237805670034601
"18942","sobpa",9.20935901464399e-05,FALSE,NA,0.00984139858537503,0.453928643084744,0.000961948373847962,-0.10056814404986,0.478479671009467,0.554496787134603,6.28871028507717e-05
"22326","LOC111581543",0.000104228883485063,FALSE,NA,0.0110875843645497,0.51722869032214,0.000312400274218439,-0.014922387732447,0.920047024366292,0.532151078054587,0.000202448549346321
"4934","tusc2b",0.000108993967397977,TRUE,NA,0.0115420172806102,0.773047691290476,0.00216638378680612,-0.256703747806474,0.400821315392999,1.02975143909695,0.000145673335103464
