"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"7347","zgc:92606",1.11169494397206e-05,TRUE,NA,0.00162648273408583,-1.28719795282272,1.07616459869972e-05,-0.936939851162928,0.000324461370655552,-0.350258101659787,0.234296192823739
"15809","fbxl16",1.3689713049475e-05,TRUE,NA,0.00198838122002664,1.04329980464894,4.41755591862192e-05,0.035401927050916,0.875365212840926,1.00789787759802,1.63060465657921e-05
"3744","pmepa1",2.16651489746029e-05,TRUE,NA,0.00312414565501396,0.587381067654624,0.0736570742337284,-1.50535371697191,0.00225467100563472,2.09273478462654,4.57603833834153e-06
"6020","ubash3bb",3.94570558737754e-05,TRUE,NA,0.0056491230566711,0.574285977682838,0.0305585363905017,-0.601515949676402,0.0413502661339058,1.17580192735924,7.67603447588382e-06
"6543","plch2a",5.17163006709467e-05,TRUE,NA,0.00735178390530819,0.624838118839567,0.00807092030304018,-0.320147873655285,0.15572485817354,0.944985992494852,1.01432332716087e-05
"15186","hdac5",7.43843745404875e-05,TRUE,NA,0.0104997211499263,0.638514188394314,0.00673462340502924,-0.282970133773826,0.226054212579345,0.92148432216814,1.83161555779017e-05
"17205","LOC111573495",8.6194031389e-05,TRUE,NA,0.0120816305256022,1.13549927819227,2.75239302708649e-05,0.969444693906139,0.000256704241961327,0.166054584286131,0.433633175896335
"7510","brd9",0.000118850545013395,TRUE,NA,0.016543335585059,2.85364975993687,0.00567202473643763,0.680504787173212,0.557501437370517,2.17314497276365,0.000544592670505488
"11415","septin8a",0.000169434045628684,TRUE,NA,0.0234216276591817,0.465305108383921,0.0465614080901187,-0.431898365255725,0.0631827786780076,0.897203473639646,3.08713519614706e-05
"6980","rnf114",0.00018024759988703,TRUE,NA,0.0245774346403784,1.65335714634821,0.00281281235265124,0.138646493278571,0.827703640736311,1.51471065306964,0.00063217566465232
"10953","LOC111585140",0.00018000348451978,TRUE,NA,0.0245774346403784,1.42237041692763,0.0049645824170311,-0.251606016170091,0.683016096992872,1.67397643309772,0.000361091391123298
"3101","rnf24",0.0001853753415165,TRUE,NA,0.0251058334145725,0.924942849296371,0.00040040420653607,0.155575642825016,0.558674709445692,0.769367206471355,0.00063057185131929
"10771","zdhhc9",0.000248355132012053,TRUE,NA,0.0334095991010039,0.502457374095474,0.0656455490000219,-0.599150423552434,0.0484860198554691,1.10160779764791,4.88982858727662e-05
"8651","LOC111570141",0.000268390679880668,TRUE,NA,0.035864151916854,-0.0254035676001333,0.930745936875808,-1.35677486529957,0.000240249578295449,1.33137129769943,0.000177864085969655
"2852","pnpla6",0.000283192877723493,TRUE,NA,0.037591510205892,1.03669183597659,0.000484706251474861,0.254479991743188,0.409703779874191,0.782211844233399,0.00148600147490951
"16908","cand1",0.000310494325676955,TRUE,NA,0.0409443964728216,0.890171320640505,0.00535846098228382,-0.172973124669713,0.623647560442752,1.06314444531022,0.000248722678948523
"2971","atf7ip",0.00033824348810225,FALSE,NA,0.044312107683147,0.983794502426752,0.000174770083357767,0.29282670079861,0.270308596197536,0.690967801628142,0.00383000014235057
"18535","hecw2b",0.000345587211374931,TRUE,NA,0.0449801952259682,-0.0898736660034275,0.750847898178446,-1.2556252574965,0.000230163984164232,1.16575159149308,0.000387759658923709
"14823","luc7l",0.000433191737388855,TRUE,NA,0.0560186786078852,NA,NA,NA,NA,NA,NA
"15918","ern1",0.000463372875330094,TRUE,NA,0.0595374738020282,NA,NA,NA,NA,NA,NA
"15545","LOC111588890",0.000632788897805956,TRUE,NA,0.080787392787405,NA,NA,NA,NA,NA,NA
"13836","edf1",0.000764196361591805,TRUE,NA,0.0969465308338364,NA,NA,NA,NA,NA,NA
"8655","LOC111570143",0.000773703056166341,TRUE,NA,0.0975352456465292,NA,NA,NA,NA,NA,NA
"17971","sorcs2",0.000802127255579969,TRUE,NA,0.100486491942781,NA,NA,NA,NA,NA,NA
"6254","LOC111579668",0.00084555379406361,TRUE,NA,0.10526882141746,NA,NA,NA,NA,NA,NA
"520","chd9",0.000918182467935433,TRUE,NA,0.113605243131468,NA,NA,NA,NA,NA,NA
"5722","septin4b",0.000940681894775353,TRUE,NA,0.115675017784522,NA,NA,NA,NA,NA,NA
"1827","phrf1",0.0010947674781859,TRUE,NA,0.133801947150964,NA,NA,NA,NA,NA,NA
"10759","nkap",0.00110486038985383,TRUE,NA,0.134217100934728,NA,NA,NA,NA,NA,NA
"1344","evi5b",0.00114383737163581,TRUE,NA,0.136470692125406,NA,NA,NA,NA,NA,NA
"9741","sucla2",0.00113786241839712,FALSE,NA,0.136470692125406,NA,NA,NA,NA,NA,NA
"15133","LOC111562452",0.00113755367872883,TRUE,NA,0.136470692125406,NA,NA,NA,NA,NA,NA
"15798","abat",0.00115070633813158,TRUE,NA,0.136477857050352,NA,NA,NA,NA,NA,NA
"7312","flcn",0.0011745634667203,TRUE,NA,0.138487941923186,NA,NA,NA,NA,NA,NA
"6465","marchf9",0.00121777838139315,TRUE,NA,0.142743566530084,NA,NA,NA,NA,NA,NA
"5324","rnf122",0.0012495096233547,TRUE,NA,0.145611458665824,NA,NA,NA,NA,NA,NA
"17832","map7d2b",0.00127926573257315,FALSE,NA,0.148217354587839,NA,NA,NA,NA,NA,NA
"955","plppr3b",0.00131448089219499,TRUE,NA,0.151422155190554,NA,NA,NA,NA,NA,NA
"16645","atl1",0.00133047897226784,TRUE,NA,0.152389260115067,NA,NA,NA,NA,NA,NA
"2890","LOC111564222",0.00139108999436617,TRUE,NA,0.158426180949293,NA,NA,NA,NA,NA,NA
"12589","tac1",0.00151241892760747,FALSE,NA,0.171270762626916,NA,NA,NA,NA,NA,NA
"5361","slc23a2",0.00153878444297144,TRUE,NA,0.172764577619241,NA,NA,NA,NA,NA,NA
"13471","usp54a",0.0015428487025466,FALSE,NA,0.172764577619241,NA,NA,NA,NA,NA,NA
"7246","LOC111577710",0.00161787960523008,TRUE,NA,0.180159882262399,NA,NA,NA,NA,NA,NA
"13154","mapk8a",0.00166436667351787,FALSE,NA,0.184312517149129,NA,NA,NA,NA,NA,NA
"12309","znf704",0.00170390616890521,TRUE,NA,0.187654369502945,NA,NA,NA,NA,NA,NA
"1442","tomm70a",0.0018027501348385,TRUE,NA,0.195681532169581,NA,NA,NA,NA,NA,NA
"4422","syn2b",0.00180608079482002,TRUE,NA,0.195681532169581,NA,NA,NA,NA,NA,NA
"13074","eif4ebp2",0.00179930268172861,TRUE,NA,0.195681532169581,NA,NA,NA,NA,NA,NA
"1555","serbp1a",0.00183160325393228,TRUE,NA,0.197379868934509,NA,NA,NA,NA,NA,NA
"15240","prr36b",0.00195033251313011,TRUE,NA,0.209050614402032,NA,NA,NA,NA,NA,NA
"15033","scd",0.00207902231850471,TRUE,NA,0.221659166766534,NA,NA,NA,NA,NA,NA
"7629","col6a4a",0.00217890942920307,TRUE,NA,0.231079685708711,NA,NA,NA,NA,NA,NA
"2047","slc25a22a",0.00219320200405168,FALSE,NA,0.23137126825901,NA,NA,NA,NA,NA,NA
"7502","setd2",0.00223607827486782,TRUE,NA,0.234659439484035,NA,NA,NA,NA,NA,NA
"1573","ncanb",0.00229347238070723,TRUE,NA,0.239428960410916,NA,NA,NA,NA,NA,NA
"18052","LOC111588381",0.00234552126676372,FALSE,NA,0.243593928865347,NA,NA,NA,NA,NA,NA
"10256","pcmt",0.00242100348150487,FALSE,NA,0.250137081357132,NA,NA,NA,NA,NA,NA
"4818","zgc:113436",0.00251787325861712,TRUE,NA,0.258811546644726,NA,NA,NA,NA,NA,NA
"10465","pak5",0.00255026412793831,TRUE,NA,0.260803541736712,NA,NA,NA,NA,NA,NA
"4358","cbfa2t2",0.00262086632809985,FALSE,NA,0.265965005098004,NA,NA,NA,NA,NA,NA
"4414","atp2b2",0.00262727354866318,FALSE,NA,0.265965005098004,NA,NA,NA,NA,NA,NA
"10228","susd6",0.00264308218936593,FALSE,NA,0.26622080102337,NA,NA,NA,NA,NA,NA
"3930","lrig1",0.00272204205245579,FALSE,NA,0.27280305449712,NA,NA,NA,NA,NA,NA
"1909","LOC129348560",0.00277457511530254,TRUE,NA,0.276684495577732,NA,NA,NA,NA,NA,NA
"942","patj",0.00296996481237738,FALSE,NA,0.294702845046001,NA,NA,NA,NA,NA,NA
