"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"3521","LOC111562426",9.54475873979356e-65,FALSE,NA,5.7809422100683e-62,-7234.91888600122,4.55184664548379e-66,0.079614783307079,0.992355852498553,-7234.99850078453,4.44130020788627e-66
"6385","clic1",9.54475873979356e-65,FALSE,NA,5.7809422100683e-62,-7234.91888600122,4.55184664548379e-66,0.079614783307079,0.992355852498553,-7234.99850078453,4.44130020788627e-66
"8226","LOC111576402",9.54475873979356e-65,FALSE,NA,5.7809422100683e-62,-7234.91888600122,4.55184664548379e-66,0.079614783307079,0.992355852498553,-7234.99850078453,4.44130020788627e-66
"8656","coq6",9.54475873979356e-65,FALSE,NA,5.7809422100683e-62,-7234.91888600122,4.55184664548379e-66,0.079614783307079,0.992355852498553,-7234.99850078453,4.44130020788627e-66
"1386","tbc1d15",9.92753218888322e-64,FALSE,NA,5.73946735956389e-61,-7234.91833770184,4.77417830601589e-65,0.0796154256295267,0.992355856949133,-7234.99795312747,4.6532087134246e-65
"6207","frmd8",5.10195821495203e-61,FALSE,NA,2.82138289286847e-58,-7234.91827865014,2.45284677292067e-62,0.0796148192084729,0.992355862579256,-7234.99789346935,2.48161867229563e-62
"3142","LOC111585446",1.60462828499661e-50,FALSE,NA,7.8497181372584e-48,-7234.91673879845,8.62783072554571e-52,0.0796147092733008,0.992355999707599,-7234.99635350772,8.42585032651935e-52
"5259","LOC111576875",1.60462828499661e-50,FALSE,NA,7.8497181372584e-48,-7234.91673879845,8.62783072554571e-52,0.0796147092733008,0.992355999707599,-7234.99635350772,8.42585032651935e-52
"5987","faxdc2",1.60462828499661e-50,FALSE,NA,7.8497181372584e-48,-7234.91673879845,8.62783072554571e-52,0.0796147092733008,0.992355999707599,-7234.99635350772,8.42585032651935e-52
"471","pole4",1.80099131276114e-47,FALSE,NA,8.48400315074405e-45,-7234.91844578317,9.79143414469615e-49,0.0796155498219377,0.99235584521761,-7234.998061333,9.86676406496445e-49
"4890","dcaf17",5.27694679562792e-39,FALSE,NA,2.31439607908936e-36,-7234.91869961169,3.16168041224216e-40,0.0796147686905897,0.992355954514771,-7234.99831438038,3.18079599094124e-40
"7511","ccnb1",5.27694679562792e-39,FALSE,NA,2.31439607908936e-36,-7234.91869961169,3.16168041224216e-40,0.0796147686905897,0.992355954514771,-7234.99831438038,3.18079599094124e-40
"1888","LOC111570904",1.24181137765208e-36,FALSE,NA,5.26486630411895e-34,-7234.91918643229,7.67174527830475e-38,0.0796146927950758,0.992355984902762,-7234.99880112509,7.72861683166091e-38
"2196","c1galt1lb",1.33659470250368e-34,FALSE,NA,4.85718514889837e-32,-7234.91875415723,8.53268323326193e-36,0.0796148906483722,0.992355901075901,-7234.99836904787,8.50788590449305e-36
"2846","LOC118470205",1.33659470250368e-34,FALSE,NA,4.85718514889837e-32,-7234.91875415723,8.53268323326193e-36,0.0796148906483722,0.992355901075901,-7234.99836904787,8.50788590449305e-36
"4687","LOC111575884",1.33659470250368e-34,FALSE,NA,4.85718514889837e-32,-7234.91875415723,8.53268323326193e-36,0.0796148906483722,0.992355901075901,-7234.99836904787,8.50788590449305e-36
"7768","LOC111575370",1.33659470250368e-34,FALSE,NA,4.85718514889837e-32,-7234.91875415723,8.53268323326193e-36,0.0796148906483722,0.992355901075901,-7234.99836904787,8.50788590449305e-36
"9299","ube2wb",1.33659470250368e-34,FALSE,NA,4.85718514889837e-32,-7234.91875415723,8.53268323326193e-36,0.0796148906483722,0.992355901075901,-7234.99836904787,8.50788590449305e-36
"1","LOC129348986",0.749129736599228,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"2","trip4",0.844126698028782,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"3","chrna7a",0.830257809560083,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"4","LOC111568352",0.759193019988429,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"5","rps17",0.999999999996635,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"6","csnk1g1",0.475740886349596,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"7","LOC111571203",0.985246320553841,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"8","neo1a",0.0875471703490361,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"9","LOC111567962",0.968467218593512,FALSE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"10","bbs4",0.999999999996055,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"11","scamp2l",0.999999999996656,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"12","myo9aa",0.999999999997419,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"13","senp8",0.999999999995868,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"14","anp32a",0.929130256557568,FALSE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"15","coro2ba",0.91069066491462,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"16","itga11a",0.331404638080523,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"17","LOC111564424",0.999999999996915,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"18","LOC129349160",0.999999999995868,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"19","LOC111564416",0.999999999971346,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"20","LOC111564418",0.999999925303205,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"21","LOC111564417",0.999999999997048,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"22","LOC111564410",0.999999999997037,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"23","cars1",0.982102151552764,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"24","pex16",0.386912963263906,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"25","LOC111564414",0.372764651639911,TRUE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
"26","uacab",0.880737439532259,FALSE,NA,0.999999999997876,NA,NA,NA,NA,NA,NA
