"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"13205","glmp",0.00748901276452684,TRUE,NA,0.704001396270841,NA,NA,NA,NA,NA,NA
"13143","gsk3aa",0.00768763241513813,TRUE,NA,0.71524070945725,NA,NA,NA,NA,NA,NA
"14593","purg",0.00769809332159084,TRUE,NA,0.71524070945725,NA,NA,NA,NA,NA,NA
"18447","tnikb",0.00771280116090297,TRUE,NA,0.71524070945725,NA,NA,NA,NA,NA,NA
"1919","LOC111563348",0.00777568023665246,TRUE,NA,0.717838246780108,NA,NA,NA,NA,NA,NA
"16187","olfm2a",0.0079110634459582,FALSE,NA,0.727076174830096,NA,NA,NA,NA,NA,NA
"3118","ugt8",0.00795594631195978,TRUE,NA,0.727154809973648,NA,NA,NA,NA,NA,NA
"5932","gucy1a2",0.00798410391018579,TRUE,NA,0.727154809973648,NA,NA,NA,NA,NA,NA
"16342","natd1",0.00801788224918726,TRUE,NA,0.727154809973648,NA,NA,NA,NA,NA,NA
"7775","LOC111588843",0.0080939714235437,TRUE,NA,0.727644496491241,NA,NA,NA,NA,NA,NA
"15742","ankrd54",0.00809395555591971,TRUE,NA,0.727644496491241,NA,NA,NA,NA,NA,NA
"14260","nup214",0.00817329400890907,TRUE,NA,0.728413869097018,NA,NA,NA,NA,NA,NA
"19333","LOC111579458",0.00816649257347493,TRUE,NA,0.728413869097018,NA,NA,NA,NA,NA,NA
"6118","LOC111566028",0.00836127204775118,TRUE,NA,0.741954774340748,NA,NA,NA,NA,NA,NA
"18230","oxsr1b",0.00841207918859517,FALSE,NA,0.743259546161411,NA,NA,NA,NA,NA,NA
"8535","LOC111580727",0.00858369470967964,FALSE,NA,0.751968182928403,NA,NA,NA,NA,NA,NA
"16472","LOC111576159",0.00857888666762584,FALSE,NA,0.751968182928403,NA,NA,NA,NA,NA,NA
"12791","cspg5b",0.00875983668669437,TRUE,NA,0.764147279105835,NA,NA,NA,NA,NA,NA
"10228","nkain2",0.00883454215208473,FALSE,NA,0.767412317658094,NA,NA,NA,NA,NA,NA
"1424","LOC111588740",0.00895466321811064,FALSE,NA,0.771337454691396,NA,NA,NA,NA,NA,NA
"15668","LOC111566418",0.00891838095703079,FALSE,NA,0.771337454691396,NA,NA,NA,NA,NA,NA
"6370","si:ch211-14c7.2",0.00907922876234693,TRUE,NA,0.773051011209203,NA,NA,NA,NA,NA,NA
"17515","magi2a",0.00906213907480197,FALSE,NA,0.773051011209203,NA,NA,NA,NA,NA,NA
"18788","tesk1b",0.00908720768993186,TRUE,NA,0.773051011209203,NA,NA,NA,NA,NA,NA
"4992","golga3",0.00915944328534676,FALSE,NA,0.775989542861867,NA,NA,NA,NA,NA,NA
"7479","mgll",0.00933648315132676,FALSE,NA,0.78774663375559,NA,NA,NA,NA,NA,NA
"9638","atp5mc3a",0.00938878336797496,TRUE,NA,0.788926053863267,NA,NA,NA,NA,NA,NA
"9662","rapgef4a",0.00946870385524523,FALSE,NA,0.792407342552575,NA,NA,NA,NA,NA,NA
"14081","nsmfa",0.00957767984520359,TRUE,NA,0.798282165883426,NA,NA,NA,NA,NA,NA
"6154","fam131ab",0.00964160083377973,TRUE,NA,0.800369501471868,NA,NA,NA,NA,NA,NA
"5803","ttc9b",0.00973178184568637,TRUE,NA,0.804611216293756,NA,NA,NA,NA,NA,NA
"18355","LOC111569235",0.009876069246938,FALSE,NA,0.813274550346851,NA,NA,NA,NA,NA,NA
"7211","kcnd3",0.00992699045229687,FALSE,NA,0.814210965902134,NA,NA,NA,NA,NA,NA
"16096","mmd",0.010021364639701,TRUE,NA,0.81868981681557,NA,NA,NA,NA,NA,NA
"5919","si:ch211-136a13.1",0.0101271609028172,FALSE,NA,0.824062693700784,NA,NA,NA,NA,NA,NA
"10888","hnrnpub",0.0102009525865424,TRUE,NA,0.826799255508457,NA,NA,NA,NA,NA,NA
"588","LOC111587385",0.0104530581541948,FALSE,NA,0.831813888752659,NA,NA,NA,NA,NA,NA
"619","itfg1",0.0104345625304289,FALSE,NA,0.831813888752659,NA,NA,NA,NA,NA,NA
"7100","LOC111588707",0.0104402077412616,FALSE,NA,0.831813888752659,NA,NA,NA,NA,NA,NA
"10057","htr2aa",0.0103217723580404,FALSE,NA,0.831813888752659,NA,NA,NA,NA,NA,NA
"17327","sec23a",0.0104648466113051,FALSE,NA,0.831813888752659,NA,NA,NA,NA,NA,NA
"692","il16",0.0108144755493745,FALSE,NA,0.85118240631239,NA,NA,NA,NA,NA,NA
"741","ppip5k1a",0.0109796269108043,TRUE,NA,0.85118240631239,NA,NA,NA,NA,NA,NA
"3200","dnajb14",0.010932282129791,TRUE,NA,0.85118240631239,NA,NA,NA,NA,NA,NA
"5343","clip1a",0.01099793656575,TRUE,NA,0.85118240631239,NA,NA,NA,NA,NA,NA
"6626","flna",0.010932289917084,TRUE,NA,0.85118240631239,NA,NA,NA,NA,NA,NA
"9681","cers6",0.0109334185135377,TRUE,NA,0.85118240631239,NA,NA,NA,NA,NA,NA
"19504","lrrfip1b",0.0109215883617822,TRUE,NA,0.85118240631239,NA,NA,NA,NA,NA,NA
"8557","nedd8l",0.0112524016331694,TRUE,NA,0.867614952891604,NA,NA,NA,NA,NA,NA
"4984","arvcfb",0.0115644177465814,FALSE,NA,0.871520354229661,NA,NA,NA,NA,NA,NA
"6529","hcfc1b",0.0113691175957153,TRUE,NA,0.871520354229661,NA,NA,NA,NA,NA,NA
"7075","LOC111567033",0.0114704613306338,FALSE,NA,0.871520354229661,NA,NA,NA,NA,NA,NA
"9329","retreg1",0.0116521356453903,TRUE,NA,0.871520354229661,NA,NA,NA,NA,NA,NA
"11382","hnrnpaba",0.0116097302096211,FALSE,NA,0.871520354229661,NA,NA,NA,NA,NA,NA
"11416","LOC111565143",0.0115420712270289,TRUE,NA,0.871520354229661,NA,NA,NA,NA,NA,NA
"14053","LOC111565980",0.0116840539062217,FALSE,NA,0.871520354229661,NA,NA,NA,NA,NA,NA
"19249","LOC129348340",0.0116763069344313,TRUE,NA,0.871520354229661,NA,NA,NA,NA,NA,NA
"19399","LOC111563022",0.011412031722586,TRUE,NA,0.871520354229661,NA,NA,NA,NA,NA,NA
"10893","snap25a",0.0120563142047898,TRUE,NA,0.896040940555986,NA,NA,NA,NA,NA,NA
"1300","abca7",0.0121987050588194,FALSE,NA,0.903362377863004,NA,NA,NA,NA,NA,NA
"18616","efnb3b",0.0123116872380726,TRUE,NA,0.908461308853769,NA,NA,NA,NA,NA,NA
"2480","siah1",0.012576963891295,TRUE,NA,0.918162963227268,NA,NA,NA,NA,NA,NA
"11297","LOC111576787",0.0125407300118174,FALSE,NA,0.918162963227268,NA,NA,NA,NA,NA,NA
"12117","nlgn3b",0.0125369905552772,TRUE,NA,0.918162963227268,NA,NA,NA,NA,NA,NA
"3995","cdh4",0.0127269236886042,FALSE,NA,0.92582748401871,NA,NA,NA,NA,NA,NA
"4555","cacna2d2a",0.0129776140030913,FALSE,NA,0.926885604705097,NA,NA,NA,NA,NA,NA
"5175","arsk",0.0128835181486341,TRUE,NA,0.926885604705097,NA,NA,NA,NA,NA,NA
"7456","atp5f1e",0.0128982963561472,FALSE,NA,0.926885604705097,NA,NA,NA,NA,NA,NA
"12190","nlgn2b",0.0128697371842726,FALSE,NA,0.926885604705097,NA,NA,NA,NA,NA,NA
"17451","cand1",0.0129573483746069,FALSE,NA,0.926885604705097,NA,NA,NA,NA,NA,NA
"19353","slc19a1",0.0130116063418552,TRUE,NA,0.926885604705097,NA,NA,NA,NA,NA,NA
"7099","fgd",0.0131017775880875,TRUE,NA,0.92689448524384,NA,NA,NA,NA,NA,NA
"19162","hecw2b",0.0130865224759483,FALSE,NA,0.92689448524384,NA,NA,NA,NA,NA,NA
"6241","LOC118470123",0.0131587321839951,TRUE,NA,0.927735683122971,NA,NA,NA,NA,NA,NA
"16282","LOC111579432",0.0133541744662717,FALSE,NA,0.938301671457802,NA,NA,NA,NA,NA,NA
"11644","fam193b",0.0134217025728866,TRUE,NA,0.939838744449037,NA,NA,NA,NA,NA,NA
"12819","zgc:85777",0.0137463553314347,TRUE,NA,0.959309210875414,NA,NA,NA,NA,NA,NA
"10823","LOC111569679",0.0139654500721317,FALSE,NA,0.97130648863167,NA,NA,NA,NA,NA,NA
"17533","atp6v1e1b",0.0140496209810412,TRUE,NA,0.973870529079781,NA,NA,NA,NA,NA,NA
"2179","LOC111574670",0.0141288110217451,TRUE,NA,0.976073263438475,NA,NA,NA,NA,NA,NA
"262","ampd3a",0.0142307030587313,TRUE,NA,0.977925640585104,NA,NA,NA,NA,NA,NA
"18363","acbd5a",0.0142506286576738,TRUE,NA,0.977925640585104,NA,NA,NA,NA,NA,NA
"4403","LOC111579185",0.014505150623817,TRUE,NA,0.979073888172202,NA,NA,NA,NA,NA,NA
"7610","LOC129349701",0.0143753862951363,TRUE,NA,0.979073888172202,NA,NA,NA,NA,NA,NA
"9210","LOC111562882",0.0143599937340932,FALSE,NA,0.979073888172202,NA,NA,NA,NA,NA,NA
"17529","LOC111584035",0.0144702875992099,TRUE,NA,0.979073888172202,NA,NA,NA,NA,NA,NA
"17585","dock4b",0.0144450346592688,TRUE,NA,0.979073888172202,NA,NA,NA,NA,NA,NA
"4205","LOC111587369",0.0145584101717822,TRUE,NA,0.979457484334902,NA,NA,NA,NA,NA,NA
"18599","fxr2",0.0146305590010243,FALSE,NA,0.981105270860218,NA,NA,NA,NA,NA,NA
"5109","LOC111580367",0.0148018059750023,TRUE,NA,0.982875821373956,NA,NA,NA,NA,NA,NA
"6778","LOC111564743",0.0147554420826132,TRUE,NA,0.982875821373956,NA,NA,NA,NA,NA,NA
"7875","LOC111568265",0.0148479322119444,FALSE,NA,0.982875821373956,NA,NA,NA,NA,NA,NA
"13077","tmem65",0.0147747006609771,TRUE,NA,0.982875821373956,NA,NA,NA,NA,NA,NA
"1102","LOC118471701",0.0152358616316915,TRUE,NA,0.98326233044399,NA,NA,NA,NA,NA,NA
"3864","zgc:171566",0.0149978166572652,FALSE,NA,0.98326233044399,NA,NA,NA,NA,NA,NA
"4691","LOC111586503",0.0151933301535964,TRUE,NA,0.98326233044399,NA,NA,NA,NA,NA,NA
"12610","znf687b",0.0151961661024882,TRUE,NA,0.98326233044399,NA,NA,NA,NA,NA,NA
"13654","tasp1",0.0150836301461775,TRUE,NA,0.98326233044399,NA,NA,NA,NA,NA,NA
"13923","arfgef3",0.0151120747899183,TRUE,NA,0.98326233044399,NA,NA,NA,NA,NA,NA
"15175","get4",0.0149787674741926,TRUE,NA,0.98326233044399,NA,NA,NA,NA,NA,NA
"17064","nkx2.2a",0.0149122099824094,TRUE,NA,0.98326233044399,NA,NA,NA,NA,NA,NA
"14230","sapcd2",0.015431879641396,FALSE,NA,0.992800331804435,NA,NA,NA,NA,NA,NA
"11440","pcdh10b",0.0155799694369176,TRUE,NA,0.996101958999451,NA,NA,NA,NA,NA,NA
"15970","stard3",0.0155691830294156,TRUE,NA,0.996101958999451,NA,NA,NA,NA,NA,NA
"1","LOC129348986",0.641105402931297,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"2","trip4",0.797767437202715,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"3","cln6a",0.470697781840168,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"4","LOC118470268",0.412709181919821,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"5","calml4a",0.872268836979487,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"6","LOC111568352",0.200383282622591,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"7","rps17",0.893597422278004,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"8","LOC129347713",0.999999999893198,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"9","csnk1g1",0.26571007715155,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"10","LOC111571203",0.866906747137627,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"11","neo1a",0.948190756429333,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"12","LOC129349243",0.999634383995546,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"13","LOC111567962",0.448978640401945,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"14","LOC129347359",0.999250662857118,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"15","bbs4",0.331159833134971,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"16","scamp2l",0.252253231695347,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"17","LOC129347348",0.33312815905917,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"18","myo9aa",0.76301053936866,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"19","senp8",0.85868584424624,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"20","LOC111580711",0.383029152137549,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"21","anp32a",0.604740354112824,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"22","coro2ba",0.564694040352676,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"23","itga11a",0.526739123206693,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"24","LOC111564424",0.997817203005148,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"25","LOC129349160",0.999999999892494,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"26","LOC111564416",0.164922335490006,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"27","cpeb1b",0.854439153830039,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"28","LOC111564421",0.6624067226711,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"29","LOC111564418",0.186649286089641,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"30","LOC111564417",0.818569994538183,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"31","LOC111564410",0.424212333567734,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"32","cars1",0.488349358153394,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"33","pex16",0.540722613263122,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"34","arfgap2",0.684017788067974,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"35","LOC118469870",0.788617670129042,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"36","glceb",0.964484458833774,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"37","paqr5b",0.999999999777444,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"38","LOC111564414",0.999999999913545,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"39","tle3b",0.631344423156501,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"40","LOC129348677",0.812146480817422,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"41","uacab",0.999999999892972,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"42","LOC111564639",0.619007139882663,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"43","rxfp3.3a1",0.999250664026152,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"44","pias1a",0.430915382152083,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"45","skor1a",0.921520396130334,TRUE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"46","map2k5",0.963223817133722,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
"47","smad3a",0.231752541763369,FALSE,NA,0.999999999943724,NA,NA,NA,NA,NA,NA
