"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"3487","LOC111581294",1.19780372962102e-05,TRUE,NA,0.00229703590461175,0.929051432464368,0.000503697882009418,1.45058871182529,5.43489695317398e-06,-0.521537279360918,0.0797619200483758
"6380","cntn5",6.56899981743508e-05,TRUE,NA,0.0124828911985314,1.22905247076601,3.1906453083794e-05,0.364055033375656,0.327857079848889,0.864997437390353,0.00939415759420879
"14889","ptpa",0.000115089859765706,TRUE,NA,0.0216731832313744,1.36615762629182,2.06386608431265e-05,0.983949380347923,0.00898696624880051,0.382208245943897,0.229346884842242
"18737","cnpy3",0.000136094644604856,TRUE,NA,0.0253998781801366,1.07356153903765,0.000979677575049471,-0.466883501907465,0.354375966565658,1.54044504094512,0.000931148898234476
"16316","srcin1a",0.000180408574923588,TRUE,NA,0.0333723932887412,1.24942629539577,5.72897703272968e-05,0.801036142569369,0.0232891326951594,0.448390152826404,0.247475479825585
"12453","spns2",0.000236570653965411,TRUE,NA,0.0433775121038508,0.883190783404987,0.00054480284960087,1.08618976862446,0.000456994589009541,-0.20299898521947,0.498094006750457
"14783","LOC111563720",0.00026232461965354,TRUE,NA,0.047681491518417,1.13589313499625,0.00016037327181585,0.252702369605296,0.512678473265559,0.88319076539095,0.0108336384608454
"8054","cspg5a",0.00032363106608318,TRUE,NA,0.0583177601235923,NA,NA,NA,NA,NA,NA
"10587","igf2r",0.000445426147769706,FALSE,NA,0.0789045997188998,NA,NA,NA,NA,NA,NA
"16845","gabrb1",0.000442374289356928,TRUE,NA,0.0789045997188998,NA,NA,NA,NA,NA,NA
"2016","rasgrf1",0.000535610295941315,TRUE,NA,0.0940828740845489,NA,NA,NA,NA,NA,NA
"6662","LOC111579966",0.000572034707982342,TRUE,NA,0.0996436791746242,NA,NA,NA,NA,NA,NA
"5129","dtx1",0.000685878156726759,TRUE,NA,0.118486868678177,NA,NA,NA,NA,NA,NA
"19303","LOC111584642",0.000722724018775764,TRUE,NA,0.123828689872703,NA,NA,NA,NA,NA,NA
"18544","scrib",0.000730979810442919,FALSE,NA,0.124224967298279,NA,NA,NA,NA,NA,NA
"3849","chd5",0.000914403719447619,TRUE,NA,0.154143394738819,NA,NA,NA,NA,NA,NA
"13124","top2b",0.00103804865778496,TRUE,NA,0.173586648749431,NA,NA,NA,NA,NA,NA
"11900","stk32a",0.0012910643667738,TRUE,NA,0.214183479830736,NA,NA,NA,NA,NA,NA
"4201","stx16",0.00136605205691247,TRUE,NA,0.223269192455182,NA,NA,NA,NA,NA,NA
"11210","diaph2",0.00136719402163629,TRUE,NA,0.223269192455182,NA,NA,NA,NA,NA,NA
"5089","cabin1",0.00144016639295231,TRUE,NA,0.231567677783708,NA,NA,NA,NA,NA,NA
"8182","lipeb",0.00143365022335108,FALSE,NA,0.231567677783708,NA,NA,NA,NA,NA,NA
"4445","stau1",0.00152236318019259,TRUE,NA,0.242915706531036,NA,NA,NA,NA,NA,NA
"8523","slc25a24l",0.00153851288225169,TRUE,NA,0.243632839225053,NA,NA,NA,NA,NA,NA
"2603","cmip",0.00160911794389151,TRUE,NA,0.252897687076423,NA,NA,NA,NA,NA,NA
"3607","sh3pxd2aa",0.00163619766836188,TRUE,NA,0.255234625834093,NA,NA,NA,NA,NA,NA
"10486","tnfaip2a",0.00166957705796317,TRUE,NA,0.258512364760031,NA,NA,NA,NA,NA,NA
"18797","sorcs2",0.00169068489628553,TRUE,NA,0.259855782257768,NA,NA,NA,NA,NA,NA
"14011","smap1",0.00171492664575604,TRUE,NA,0.261657749461596,NA,NA,NA,NA,NA,NA
"11006","disp1",0.00178727576011823,TRUE,NA,0.270720472563415,NA,NA,NA,NA,NA,NA
"12171","LOC111574271",0.00190832395885517,TRUE,NA,0.286976228143523,NA,NA,NA,NA,NA,NA
