"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"7297","rabgef1l",0.000145351006641872,FALSE,NA,0.0187945491989259,0.15230768904309,0.225041793592147,-0.415214559029015,0.00354582450472254,0.567522248072105,3.06603144216914e-05
"7006","LOC129349178",0.000154574652342603,FALSE,NA,0.0198862632278946,-0.232060915341798,0.267622193135698,-0.982202819823594,3.94073465527332e-05,0.750141904481796,0.00157992328036952
"15533","LOC111585110",0.000163977008532089,FALSE,NA,0.0209898810971753,0.485256473596217,5.41435156588424e-05,0.188505231726134,0.13533654915089,0.296751241870083,0.00834891687963299
"15913","tshz1",0.000167451141281849,TRUE,NA,0.0213274146093627,0.438711256964777,0.000109049716726544,0.111696638665731,0.351157868241866,0.327014618299046,0.00250142199188134
"17968","kcmf1",0.000170536960432303,TRUE,NA,0.0216123780750848,0.547863419616284,0.000197578134538383,0.10593338003154,0.506314434465472,0.441930039584743,0.00158842189174029
"13999","c1galt1c1",0.000185014400582626,FALSE,NA,0.0233310486437685,0.862988400367839,4.15816272010479e-05,0.700763146334066,0.00110454419879968,0.162225254033773,0.336981797229469
"19085","LOC111588432",0.00018689018213209,TRUE,NA,0.0234514956130578,0.795104903312042,3.57050725425882e-05,0.591941648512168,0.00281995806439256,0.203163254799875,0.199970730457721
"21390","LOC111569658",0.000189305752512466,TRUE,NA,0.0236381638909316,0.39727498067834,0.00243051263983277,-0.103155221822086,0.475086096983303,0.500430202500425,0.000149609131481001
"22779","ythdf3",0.000195150250645881,FALSE,NA,0.0242490845595246,0.362723796277114,5.57735864876554e-05,0.277703545699677,0.00229562219623609,0.0850202505774362,0.311665094861146
"2021","atp5f1d",0.000208002924809465,FALSE,NA,0.0257206723479199,0.321276482442776,0.0031981665874452,-0.0986128300386888,0.386801365784786,0.419889312481465,9.98207866478011e-05
"296","lmo1",0.000237565514565941,FALSE,NA,0.0292343302054986,0.113471918977692,0.197458556464869,-0.246176631282332,0.00818114500973014,0.359648550260024,5.25023117703334e-05
"22241","LOC118471353",0.000244691752730422,FALSE,NA,0.0299665048908752,0.460742406630838,0.000604260336601649,0.0162208666815659,0.911263077794355,0.444521539949273,0.000696106927559664
"16330","sf3a3",0.000257629449064353,FALSE,NA,0.0313999758661066,0.264696729294482,0.00905557320725173,-0.138632310359792,0.199924198601077,0.403329039654275,8.03562557667049e-05
"16113","ppp1r9a",0.000264035074365685,FALSE,NA,0.0320274545205576,0.240472982703973,0.00123049630520516,-0.0219240056015393,0.772366841967386,0.262396988305512,0.000242723598080138
"7578","gmps",0.000266419632258524,TRUE,NA,0.0321635416707175,0.36322478608579,0.000736443828174662,-0.00243143633370585,0.983083175854478,0.365656222419496,0.000532891928858556
"691","ap3s2",0.000276988013695863,FALSE,NA,0.0332816777022392,0.364314178387415,0.00657854453804774,-0.157332906839428,0.266787110923793,0.521647085226843,9.96805718164766e-05
"6118","LOC129349051",0.00028152259539786,TRUE,NA,0.0336677233453976,1.80573777182571,0.000179578201715951,1.10086962684993,0.032015535144111,0.704868144975781,0.0220725371356315
"10813","LOC111588080",0.000303650221356725,FALSE,NA,0.0361443088253264,0.387942214763753,0.000259975344991514,0.0665695178553078,0.55007656372882,0.321372696908446,0.00186144094290466
"3236","coq9",0.000323427701853182,TRUE,NA,0.0383194132525865,0.457090303878792,6.21723566180507e-05,0.295767179510343,0.0115093162051916,0.161323124368448,0.122532693040029
"9825","znf1035",0.000331888355333822,TRUE,NA,0.0391397781269373,0.137296057515274,0.0587590082289929,-0.153855669396537,0.0399965590840718,0.291151726911811,6.26367689299433e-05
"15509","LOC111564926",0.00034621479854975,TRUE,NA,0.040454722768155,0.723040118425713,0.0142078930248572,1.10703459091712,7.7360948917528e-05,-0.383994472491409,0.0753426013060131
"17117","LOC111576116",0.000344636746141554,TRUE,NA,0.040454722768155,0.570861837210049,6.713175672126e-05,0.391681409316957,0.00786071604439836,0.179180427893092,0.157216353418544
"13371","LOC111574121",0.000357668681081552,FALSE,NA,0.0416022571378556,0.320287828380595,0.00190234273540215,-0.0461190654665802,0.674484482157179,0.366406893847175,0.000336858363187648
"18438","fech",0.000381995459039358,FALSE,NA,0.0442298651277707,0.425856002074567,0.000128714228321686,0.149270592351716,0.196459798678119,0.276585409722851,0.00921439536041321
"9794","kirrel3l",0.000387554818024959,TRUE,NA,0.0445300494234339,0.290626745609846,0.000298238503121737,0.0488555428722716,0.555223174178329,0.241771202737574,0.00200319540349624
"16479","LOC111584596",0.000388084284222602,TRUE,NA,0.0445300494234339,0.325181392573374,0.0344848180939536,-0.319451518715794,0.0714756405694413,0.644632911289168,9.34854180100957e-05
"10320","scgn",0.000401292571369483,FALSE,NA,0.0458391285672414,0.570376306091375,0.000191440392969158,0.190381846421314,0.242458277036798,0.379994459670061,0.00751617598070474
"15883","LOC111571291",0.000408952689562549,FALSE,NA,0.0464487755978402,0.452167358395353,0.000159587203054303,0.144157864167555,0.247598039134327,0.308009494227798,0.00720788332666873
"22264","strap",0.000410276548090686,FALSE,NA,0.0464487755978402,0.479392662042185,9.32840798554371e-05,0.345279557059789,0.00585317817197587,0.134113104982396,0.234472431205288
"15476","specc1",0.00042842990207033,FALSE,NA,0.0482893579444138,0.259632669765212,0.00213654688661145,-0.040746043378304,0.640425952815893,0.300378713143516,0.000314592713646083
"8077","LOC129349297",0.000438592462739165,FALSE,NA,0.0492170299707258,-0.216982267201766,0.323746625771817,0.518746878548792,0.00765227900033043,-0.735729145750559,0.000229972914244401
"16036","zcchc17",0.000476244124274384,TRUE,NA,0.05320774814755,NA,NA,NA,NA,NA,NA
"4709","pigu",0.000480213196141673,TRUE,NA,0.0534169028179774,NA,NA,NA,NA,NA,NA
"17393","LOC129350791",0.000482801249968305,FALSE,NA,0.0534712880019245,NA,NA,NA,NA,NA,NA
"17201","mrpl2",0.000496588429389034,TRUE,NA,0.054760160440809,NA,NA,NA,NA,NA,NA
"3394","aplf",0.000523654722917539,FALSE,NA,0.0574659476393299,NA,NA,NA,NA,NA,NA
"7249","plch1",0.00052563756918949,FALSE,NA,0.0574659476393299,NA,NA,NA,NA,NA,NA
"908","LOC111581978",0.000532410354023962,FALSE,NA,0.0574664785934423,NA,NA,NA,NA,NA,NA
"6853","ercc6l2",0.000532061273158414,TRUE,NA,0.0574664785934423,NA,NA,NA,NA,NA,NA
"16537","LOC111569254",0.00052937507123344,TRUE,NA,0.0574664785934423,NA,NA,NA,NA,NA,NA
"3296","LOC111578303",0.000536617541639652,FALSE,NA,0.0576761967855986,NA,NA,NA,NA,NA,NA
"1090","shc2",0.000594406599430193,TRUE,NA,0.0636189886860727,NA,NA,NA,NA,NA,NA
"6734","mat2ab",0.000625160392958867,TRUE,NA,0.0666305886604235,NA,NA,NA,NA,NA,NA
"2306","fjx1",0.00063008004756778,TRUE,NA,0.0668751210487252,NA,NA,NA,NA,NA,NA
"3037","carmil2",0.000645600747935421,FALSE,NA,0.0676764932187612,NA,NA,NA,NA,NA,NA
"5532","p4htmb",0.000645517510981586,FALSE,NA,0.0676764932187612,NA,NA,NA,NA,NA,NA
"20486","znf598",0.000643627014658928,TRUE,NA,0.0676764932187612,NA,NA,NA,NA,NA,NA
"17990","pdcl",0.000649708579882532,FALSE,NA,0.0678279780956874,NA,NA,NA,NA,NA,NA
"2893","scamp2",0.000664959979046868,FALSE,NA,0.0688150896744882,NA,NA,NA,NA,NA,NA
"8864","frmd4bb",0.000667268368452816,FALSE,NA,0.0688150896744882,NA,NA,NA,NA,NA,NA
"9536","nop2",0.000663198054281865,TRUE,NA,0.0688150896744882,NA,NA,NA,NA,NA,NA
"5721","iffo2b",0.000677353744742006,FALSE,NA,0.0692941041759563,NA,NA,NA,NA,NA,NA
"23000","abi1a",0.000674785778381464,FALSE,NA,0.0692941041759563,NA,NA,NA,NA,NA,NA
"21343","dnajc17",0.000680690755657116,FALSE,NA,0.0693569424754149,NA,NA,NA,NA,NA,NA
"1310","stil",0.000706821072632386,FALSE,NA,0.0714478300919237,NA,NA,NA,NA,NA,NA
"5477","mrpl20",0.000704019380601079,TRUE,NA,0.0714478300919237,NA,NA,NA,NA,NA,NA
"8392","spryd3",0.000718400571578409,FALSE,NA,0.072046526613452,NA,NA,NA,NA,NA,NA
"14816","LOC111575683",0.000716203808609563,FALSE,NA,0.072046526613452,NA,NA,NA,NA,NA,NA
"8477","LOC111576077",0.00073067583819849,FALSE,NA,0.0729902181428633,NA,NA,NA,NA,NA,NA
"6908","commd10",0.000738261988930125,TRUE,NA,0.0734599517344417,NA,NA,NA,NA,NA,NA
"7226","arhgap32a",0.000765651689593986,TRUE,NA,0.0755947499574713,NA,NA,NA,NA,NA,NA
"17553","ubr2",0.000765341792653109,TRUE,NA,0.0755947499574713,NA,NA,NA,NA,NA,NA
"7774","inpp5ka",0.000779329809158042,TRUE,NA,0.0763533393410877,NA,NA,NA,NA,NA,NA
"8391","igfbp6b",0.000777745659704221,FALSE,NA,0.0763533393410877,NA,NA,NA,NA,NA,NA
"11512","LOC111570366",0.000795866101116624,FALSE,NA,0.0776747018917386,NA,NA,NA,NA,NA,NA
"20318","camsap3",0.000809879315401717,FALSE,NA,0.0787406709970532,NA,NA,NA,NA,NA,NA
"12572","gtpbp8",0.00081558991098125,TRUE,NA,0.0789943794769026,NA,NA,NA,NA,NA,NA
"24460","mid1ip1b",0.000819354333816409,TRUE,NA,0.079058382368581,NA,NA,NA,NA,NA,NA
"20632","LOC111578204",0.000858453313443463,FALSE,NA,0.0822082002005463,NA,NA,NA,NA,NA,NA
"22229","atp23",0.000855242563466659,FALSE,NA,0.0822082002005463,NA,NA,NA,NA,NA,NA
"14231","LOC129350338",0.000864644943438604,FALSE,NA,0.0824910136487324,NA,NA,NA,NA,NA,NA
"11866","mgat4a",0.000897396206803485,FALSE,NA,0.0852961700593476,NA,NA,NA,NA,NA,NA
"12591","mphosph8",0.000962550836377677,TRUE,NA,0.0911489124722995,NA,NA,NA,NA,NA,NA
"12604","idh1",0.000982211572162632,TRUE,NA,0.0926662051025879,NA,NA,NA,NA,NA,NA
"1121","LOC111569286",0.000987938640398809,FALSE,NA,0.0927470295384658,NA,NA,NA,NA,NA,NA
"23877","LOC129348177",0.000990350254562192,FALSE,NA,0.0927470295384658,NA,NA,NA,NA,NA,NA
"22255","golt1ba",0.00100701084044001,TRUE,NA,0.0937704074806032,NA,NA,NA,NA,NA,NA
"22403","psmc2",0.0010086401935259,FALSE,NA,0.0937704074806032,NA,NA,NA,NA,NA,NA
"6846","dock8",0.00102487121647973,FALSE,NA,0.0949328890814119,NA,NA,NA,NA,NA,NA
"14750","LOC111563001",0.00102965201468365,TRUE,NA,0.0950301658334656,NA,NA,NA,NA,NA,NA
"13682","LOC111563592",0.00106190044795188,FALSE,NA,0.0976526718797045,NA,NA,NA,NA,NA,NA
"15374","slc37a4b",0.00107091794048492,FALSE,NA,0.09812767157544,NA,NA,NA,NA,NA,NA
"4244","tmem131l",0.00110882585850816,FALSE,NA,0.10087543247778,NA,NA,NA,NA,NA,NA
"16714","dnaaf10",0.00110596945643869,TRUE,NA,0.10087543247778,NA,NA,NA,NA,NA,NA
"8139","zgc:113149",0.00111797632373106,TRUE,NA,0.101345946243421,NA,NA,NA,NA,NA,NA
"12728","rif1",0.00114867194178743,TRUE,NA,0.103759292103373,NA,NA,NA,NA,NA,NA
"19751","tom1",0.00116188465273252,FALSE,NA,0.104581935544366,NA,NA,NA,NA,NA,NA
"15991","ggcta",0.00117188990563435,FALSE,NA,0.104742286197276,NA,NA,NA,NA,NA,NA
"20558","grapa",0.0011713163530393,TRUE,NA,0.104742286197276,NA,NA,NA,NA,NA,NA
"1514","csnk1g2b",0.00119234253408173,FALSE,NA,0.105856866338339,NA,NA,NA,NA,NA,NA
"17837","LOC111566835",0.00119267148114094,FALSE,NA,0.105856866338339,NA,NA,NA,NA,NA,NA
"14716","ccdc90b",0.00120162500650156,FALSE,NA,0.106281228439633,NA,NA,NA,NA,NA,NA
"13294","srsf5b",0.00123449512093263,FALSE,NA,0.108435497294886,NA,NA,NA,NA,NA,NA
"20479","flii",0.00123295082818183,TRUE,NA,0.108435497294886,NA,NA,NA,NA,NA,NA
"3301","tbc1d15",0.00125348968690316,TRUE,NA,0.109725576613348,NA,NA,NA,NA,NA,NA
"6650","LOC111584860",0.0012710010539847,FALSE,NA,0.110123162748817,NA,NA,NA,NA,NA,NA
"11548","LOC111573208",0.00127017207358564,FALSE,NA,0.110123162748817,NA,NA,NA,NA,NA,NA
"14516","LOC129350381",0.00126934988048355,TRUE,NA,0.110123162748817,NA,NA,NA,NA,NA,NA
"1512","rexo1",0.0012951159390795,TRUE,NA,0.111079085239636,NA,NA,NA,NA,NA,NA
"8428","gpr173",0.00129280759485611,FALSE,NA,0.111079085239636,NA,NA,NA,NA,NA,NA
"24740","LOC129348487",0.00129376393504344,FALSE,NA,0.111079085239636,NA,NA,NA,NA,NA,NA
"2875","LOC111567884",0.0013227164830752,TRUE,NA,0.112687481516303,NA,NA,NA,NA,NA,NA
"7858","akap1b",0.00132080698266156,TRUE,NA,0.112687481516303,NA,NA,NA,NA,NA,NA
"23552","intu",0.00133087320786647,FALSE,NA,0.113004444079942,NA,NA,NA,NA,NA,NA
"2976","dldh",0.00134002480636351,FALSE,NA,0.113403494659461,NA,NA,NA,NA,NA,NA
"10236","cicb",0.00135451451304729,FALSE,NA,0.114250159572363,NA,NA,NA,NA,NA,NA
"12389","ccnt2a",0.00138476900615124,FALSE,NA,0.116416570606239,NA,NA,NA,NA,NA,NA
"15915","vps72a",0.00140865344231525,FALSE,NA,0.118034964263475,NA,NA,NA,NA,NA,NA
"10910","LOC111585401",0.00142415134651457,TRUE,NA,0.11894231885169,NA,NA,NA,NA,NA,NA
"23230","LOC111583616",0.00147047756190149,FALSE,NA,0.122410048804956,NA,NA,NA,NA,NA,NA
"20458","LOC111579416",0.00148268081951777,FALSE,NA,0.123023871386241,NA,NA,NA,NA,NA,NA
"21136","tonsl",0.00150697240287194,FALSE,NA,0.124633467592068,NA,NA,NA,NA,NA,NA
"6704","wscd2",0.00154881044212473,FALSE,NA,0.126580855005665,NA,NA,NA,NA,NA,NA
"7693","nudt8",0.00154839285409835,TRUE,NA,0.126580855005665,NA,NA,NA,NA,NA,NA
"16472","LOC129350626",0.0015410697967262,TRUE,NA,0.126580855005665,NA,NA,NA,NA,NA,NA
"21040","senp2",0.00155039558598388,TRUE,NA,0.126580855005665,NA,NA,NA,NA,NA,NA
"17131","nolc1",0.00155723073926856,TRUE,NA,0.126732711250441,NA,NA,NA,NA,NA,NA
"8378","sarnp",0.00157737466511159,TRUE,NA,0.127963263835629,NA,NA,NA,NA,NA,NA
"9977","il21r.1",0.00158509514324333,FALSE,NA,0.12818136058361,NA,NA,NA,NA,NA,NA
"21491","bcl11ba",0.00159138961052658,FALSE,NA,0.128283125154884,NA,NA,NA,NA,NA,NA
"6239","p4ha3",0.001613827240236,FALSE,NA,0.129681455175178,NA,NA,NA,NA,NA,NA
"11169","rc3h1b",0.00164028928111318,FALSE,NA,0.131393361188038,NA,NA,NA,NA,NA,NA
"18059","hexb",0.00165026405017098,FALSE,NA,0.131777981661459,NA,NA,NA,NA,NA,NA
"19836","xpnpep3",0.00165681985565503,TRUE,NA,0.131888038072189,NA,NA,NA,NA,NA,NA
"4830","dram2b",0.0016703418763773,FALSE,NA,0.132157844155454,NA,NA,NA,NA,NA,NA
"16790","LOC111571501",0.00167058555403981,FALSE,NA,0.132157844155454,NA,NA,NA,NA,NA,NA
"16980","slc25a28",0.00170555078087712,TRUE,NA,0.134091034078034,NA,NA,NA,NA,NA,NA
"22937","vps41",0.00170283402283168,FALSE,NA,0.134091034078034,NA,NA,NA,NA,NA,NA
"1923","usp24",0.00175232745886481,FALSE,NA,0.137344730337425,NA,NA,NA,NA,NA,NA
"3270","arpin",0.00177588304959115,TRUE,NA,0.138584589156035,NA,NA,NA,NA,NA,NA
"23681","sf1",0.00177902723095134,FALSE,NA,0.138584589156035,NA,NA,NA,NA,NA,NA
"2761","LOC129347925",0.00180059567658045,TRUE,NA,0.13983711484614,NA,NA,NA,NA,NA,NA
"24032","LOC111571497",0.0018604209745487,FALSE,NA,0.144044083540058,NA,NA,NA,NA,NA,NA
"4291","LOC129348769",0.00191150321037527,FALSE,NA,0.146958304892651,NA,NA,NA,NA,NA,NA
"10592","LOC111578494",0.00192113671453118,FALSE,NA,0.146958304892651,NA,NA,NA,NA,NA,NA
"15099","ppp3ca",0.00191899323353424,FALSE,NA,0.146958304892651,NA,NA,NA,NA,NA,NA
"22064","il17rel",0.00190637006379457,TRUE,NA,0.146958304892651,NA,NA,NA,NA,NA,NA
"4564","gaa2",0.00193278537849891,FALSE,NA,0.147406712414679,NA,NA,NA,NA,NA,NA
"22499","abcd3a",0.00198196168532896,FALSE,NA,0.150706000030999,NA,NA,NA,NA,NA,NA
"7114","fbxw8",0.00200958542457521,TRUE,NA,0.151728337812776,NA,NA,NA,NA,NA,NA
"20265","hs3st4",0.00200985372570314,TRUE,NA,0.151728337812776,NA,NA,NA,NA,NA,NA
"20673","mrps7",0.00201327594632428,FALSE,NA,0.151728337812776,NA,NA,NA,NA,NA,NA
"24674","LOC129348425",0.0020373103210183,FALSE,NA,0.153086742794392,NA,NA,NA,NA,NA,NA
"772","kif13ba",0.00206387085747045,FALSE,NA,0.154172968775204,NA,NA,NA,NA,NA,NA
"7924","LOC111563676",0.00205832889665312,FALSE,NA,0.154172968775204,NA,NA,NA,NA,NA,NA
"12478","LOC111563312",0.00209657899740078,TRUE,NA,0.156158353218684,NA,NA,NA,NA,NA,NA
"23978","LOC129348108",0.00215059893596697,FALSE,NA,0.1597148883262,NA,NA,NA,NA,NA,NA
"15969","chrac1",0.00217680091858731,FALSE,NA,0.161190842439461,NA,NA,NA,NA,NA,NA
"17842","exosc2",0.0021908955862699,TRUE,NA,0.161764299330589,NA,NA,NA,NA,NA,NA
"3912","LOC111565574",0.00223549228202414,FALSE,NA,0.164580043063586,NA,NA,NA,NA,NA,NA
"17099","gpr75",0.00225922514360153,TRUE,NA,0.165847959893261,NA,NA,NA,NA,NA,NA
"17241","sgpl1",0.00227557319248169,TRUE,NA,0.166568034287604,NA,NA,NA,NA,NA,NA
"18537","fer",0.00229603359624049,FALSE,NA,0.167584136954252,NA,NA,NA,NA,NA,NA
"2748","bmt2",0.00234075222809902,FALSE,NA,0.169408998019892,NA,NA,NA,NA,NA,NA
"16143","wu:fc38h03",0.00232982331250791,TRUE,NA,0.169408998019892,NA,NA,NA,NA,NA,NA
"19529","LOC111580270",0.00234098721403062,FALSE,NA,0.169408998019892,NA,NA,NA,NA,NA,NA
"5603","manbal",0.00235127497158887,FALSE,NA,0.169671465584372,NA,NA,NA,NA,NA,NA
"1855","fbxl5",0.00239311844713169,FALSE,NA,0.17104671261563,NA,NA,NA,NA,NA,NA
"15027","smpd1",0.00238682597521112,TRUE,NA,0.17104671261563,NA,NA,NA,NA,NA,NA
"16855","bnip4",0.00239719218010364,FALSE,NA,0.17104671261563,NA,NA,NA,NA,NA,NA
"22649","LOC111580683",0.00239078121918864,FALSE,NA,0.17104671261563,NA,NA,NA,NA,NA,NA
"17632","LOC129347304",0.00242623139447598,FALSE,NA,0.17242653377273,NA,NA,NA,NA,NA,NA
"23667","cnpy4",0.00243006813584619,FALSE,NA,0.17242653377273,NA,NA,NA,NA,NA,NA
"23034","hhla2b.1",0.00244033851780366,TRUE,NA,0.172674286288924,NA,NA,NA,NA,NA,NA
"2014","gatad2ab",0.00248124155358099,FALSE,NA,0.175082177546728,NA,NA,NA,NA,NA,NA
"8046","sae1",0.00253247796702176,FALSE,NA,0.176406243911183,NA,NA,NA,NA,NA,NA
"9284","ctnnbip1",0.0025318612028141,FALSE,NA,0.176406243911183,NA,NA,NA,NA,NA,NA
"15676","camk2a",0.00251433523961904,FALSE,NA,0.176406243911183,NA,NA,NA,NA,NA,NA
"18535","pisd",0.00253463217019955,TRUE,NA,0.176406243911183,NA,NA,NA,NA,NA,NA
"21820","lta4h",0.00251226435205572,TRUE,NA,0.176406243911183,NA,NA,NA,NA,NA,NA
"13255","fut8b",0.00255390826675724,FALSE,NA,0.177263502122908,NA,NA,NA,NA,NA,NA
"20602","LOC111576172",0.00257920603226731,FALSE,NA,0.178532921902025,NA,NA,NA,NA,NA,NA
"1804","gabrb3",0.00262707903944484,TRUE,NA,0.178997225930444,NA,NA,NA,NA,NA,NA
"6932","gpat2",0.00259409614398815,FALSE,NA,0.178997225930444,NA,NA,NA,NA,NA,NA
"8873","LOC111572069",0.00261396361206528,FALSE,NA,0.178997225930444,NA,NA,NA,NA,NA,NA
"20960","mideasb",0.0026280753149604,FALSE,NA,0.178997225930444,NA,NA,NA,NA,NA,NA
"21014","LOC111567723",0.00262468579115636,TRUE,NA,0.178997225930444,NA,NA,NA,NA,NA,NA
"23625","si:dkey-19b23.7",0.00261989609707671,FALSE,NA,0.178997225930444,NA,NA,NA,NA,NA,NA
"11092","LOC111572323",0.00264487208210101,TRUE,NA,0.179220818779553,NA,NA,NA,NA,NA,NA
"22800","rnf6",0.00264542958666479,FALSE,NA,0.179220818779553,NA,NA,NA,NA,NA,NA
"9028","LOC111574204",0.00268349618268522,FALSE,NA,0.180969293035455,NA,NA,NA,NA,NA,NA
"17322","eno4",0.00268544705246347,FALSE,NA,0.180969293035455,NA,NA,NA,NA,NA,NA
"13568","fkbp3",0.00270300199126732,FALSE,NA,0.18167168792494,NA,NA,NA,NA,NA,NA
"4087","LOC111581369",0.0027447535490491,FALSE,NA,0.182551193615999,NA,NA,NA,NA,NA,NA
