"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"3721","plxnb1b",0.00482399897484334,TRUE,NA,0.619475145855415,NA,NA,NA,NA,NA,NA
"9606","acvr2aa",0.00484949026340657,TRUE,NA,0.619475145855415,NA,NA,NA,NA,NA,NA
"9331","epha3",0.00488782097785582,TRUE,NA,0.620343317912127,NA,NA,NA,NA,NA,NA
"5598","drd2a",0.00504480853666512,FALSE,NA,0.623909706521558,NA,NA,NA,NA,NA,NA
"6467","ctnnbl1",0.00514695735350519,TRUE,NA,0.623909706521558,NA,NA,NA,NA,NA,NA
"7544","pear1",0.00496618668087786,TRUE,NA,0.623909706521558,NA,NA,NA,NA,NA,NA
"8501","LOC111570141",0.00514842169273702,TRUE,NA,0.623909706521558,NA,NA,NA,NA,NA,NA
"10886","LOC111580096",0.00516964630759526,FALSE,NA,0.623909706521558,NA,NA,NA,NA,NA,NA
"13155","eno4",0.00515226766718895,TRUE,NA,0.623909706521558,NA,NA,NA,NA,NA,NA
"15184","aclya",0.00514695941635366,TRUE,NA,0.623909706521558,NA,NA,NA,NA,NA,NA
"17017","kcnc2",0.00505589973486849,FALSE,NA,0.623909706521558,NA,NA,NA,NA,NA,NA
"6517","ppdpfb",0.00524253591358908,TRUE,NA,0.62884857617149,NA,NA,NA,NA,NA,NA
"7070","kazna",0.00543985074984721,TRUE,NA,0.648562084551481,NA,NA,NA,NA,NA,NA
"12036","znf687b",0.00555074368663395,TRUE,NA,0.657796565081103,NA,NA,NA,NA,NA,NA
"12756","LOC111574098",0.00558691111929795,TRUE,NA,0.658118057118738,NA,NA,NA,NA,NA,NA
"2281","LOC111564031",0.00570313507182274,TRUE,NA,0.663863998514503,NA,NA,NA,NA,NA,NA
"8379","LOC111580339",0.00570318298845827,FALSE,NA,0.663863998514503,NA,NA,NA,NA,NA,NA
"6217","LOC111584472",0.00592534716223397,TRUE,NA,0.680889165140525,NA,NA,NA,NA,NA,NA
"16165","LOC111588168",0.00591105652981854,TRUE,NA,0.680889165140525,NA,NA,NA,NA,NA,NA
"16891","tmtc1",0.00595328062241614,TRUE,NA,0.680889165140525,NA,NA,NA,NA,NA,NA
"11611","gabra3",0.0060385252621721,TRUE,NA,0.68664664137254,NA,NA,NA,NA,NA,NA
"9800","ylpm1",0.00608468806725629,TRUE,NA,0.687752873394541,NA,NA,NA,NA,NA,NA
"13174","cpeb3",0.00615619402336138,TRUE,NA,0.687752873394541,NA,NA,NA,NA,NA,NA
"14344","LOC111572501",0.00618809773235226,FALSE,NA,0.687752873394541,NA,NA,NA,NA,NA,NA
"16757","LOC129347902",0.0061570691144721,TRUE,NA,0.687752873394541,NA,NA,NA,NA,NA,NA
"7666","si:dkey-22o22.2",0.00624368377626426,TRUE,NA,0.690032287902644,NA,NA,NA,NA,NA,NA
"11931","LOC111568090",0.00632915692301244,TRUE,NA,0.695570809997211,NA,NA,NA,NA,NA,NA
"3230","LOC111569158",0.0064557176331866,TRUE,NA,0.705538207111371,NA,NA,NA,NA,NA,NA
"5665","LOC111580968",0.00672017016187256,TRUE,NA,0.730382250963298,NA,NA,NA,NA,NA,NA
"2985","ndst3",0.00693554682677824,TRUE,NA,0.741586847272307,NA,NA,NA,NA,NA,NA
"5724","slitrk3a",0.00691233949574468,FALSE,NA,0.741586847272307,NA,NA,NA,NA,NA,NA
"7253","pex5",0.00693635522052178,TRUE,NA,0.741586847272307,NA,NA,NA,NA,NA,NA
"8946","rpl24",0.00723386822481799,TRUE,NA,0.76921435523578,NA,NA,NA,NA,NA,NA
"1593","tmem59l",0.00732494210220325,FALSE,NA,0.773139963334141,NA,NA,NA,NA,NA,NA
"16117","tmem260",0.00734938863071799,TRUE,NA,0.773139963334141,NA,NA,NA,NA,NA,NA
"1092","LOC111575815",0.00742540800543313,FALSE,NA,0.774641988178621,NA,NA,NA,NA,NA,NA
"13040","arid4b",0.00744242251757622,TRUE,NA,0.774641988178621,NA,NA,NA,NA,NA,NA
"542","LOC111577671",0.00754177553879902,TRUE,NA,0.776193743788587,NA,NA,NA,NA,NA,NA
"4145","sdhb",0.00757828012382008,TRUE,NA,0.776193743788587,NA,NA,NA,NA,NA,NA
"14558","rnf40",0.0075740163824737,TRUE,NA,0.776193743788587,NA,NA,NA,NA,NA,NA
"15107","LOC111562966",0.00761515822240734,TRUE,NA,0.776193743788587,NA,NA,NA,NA,NA,NA
"10684","mid2",0.00767506143467192,TRUE,NA,0.77826705434467,NA,NA,NA,NA,NA,NA
"11203","rapgef6",0.00777110929640487,TRUE,NA,0.783965446558342,NA,NA,NA,NA,NA,NA
"18203","LOC111573286",0.00785229752885498,TRUE,NA,0.788114270345077,NA,NA,NA,NA,NA,NA
"496","hcn4",0.00809385113892339,TRUE,NA,0.799348818728426,NA,NA,NA,NA,NA,NA
"5172","grid2",0.0080464120042541,FALSE,NA,0.799348818728426,NA,NA,NA,NA,NA,NA
"10576","cul4b",0.00810054552875755,TRUE,NA,0.799348818728426,NA,NA,NA,NA,NA,NA
"11253","LOC111573051",0.00812676716885346,TRUE,NA,0.799348818728426,NA,NA,NA,NA,NA,NA
"3512","LOC111587353",0.00835481744838862,TRUE,NA,0.802801955572289,NA,NA,NA,NA,NA,NA
"5396","nos1",0.00830188546442059,TRUE,NA,0.802801955572289,NA,NA,NA,NA,NA,NA
"5952","mrps23",0.00837415125587425,TRUE,NA,0.802801955572289,NA,NA,NA,NA,NA,NA
"14758","ghitm",0.00840673052297131,FALSE,NA,0.802801955572289,NA,NA,NA,NA,NA,NA
"15853","lamtor3",0.00837415183394873,TRUE,NA,0.802801955572289,NA,NA,NA,NA,NA,NA
"17673","camk2d1",0.00833489503281287,TRUE,NA,0.802801955572289,NA,NA,NA,NA,NA,NA
"3826","sulf2a",0.00872050981176548,TRUE,NA,0.824758985658897,NA,NA,NA,NA,NA,NA
"11482","LOC111575218",0.00868781787541862,TRUE,NA,0.824758985658897,NA,NA,NA,NA,NA,NA
"4017","LOC111583687",0.00912636883635942,TRUE,NA,0.854923465470773,NA,NA,NA,NA,NA,NA
"15570","cdr2l",0.00909139312644552,TRUE,NA,0.854923465470773,NA,NA,NA,NA,NA,NA
"8137","LOC111584813",0.00925510717948305,TRUE,NA,0.862874257984789,NA,NA,NA,NA,NA,NA
"6954","phf8",0.00930956167372769,TRUE,NA,0.863857062479109,NA,NA,NA,NA,NA,NA
"8659","LOC111576984",0.0094012787124023,TRUE,NA,0.864214742198028,NA,NA,NA,NA,NA,NA
"16635","nrip2",0.00936098892187047,TRUE,NA,0.864214742198028,NA,NA,NA,NA,NA,NA
"16878","mapk11",0.00945665370233116,TRUE,NA,0.865261821545389,NA,NA,NA,NA,NA,NA
"2105","kcna1a",0.0095303003243666,TRUE,NA,0.865359016869421,NA,NA,NA,NA,NA,NA
"13714","olfm1b",0.00954569472654862,TRUE,NA,0.865359016869421,NA,NA,NA,NA,NA,NA
"17706","kirrel1a",0.00977050104769469,TRUE,NA,0.881675672524083,NA,NA,NA,NA,NA,NA
"2155","LOC111574135",0.00996736215782487,TRUE,NA,0.89019059887407,NA,NA,NA,NA,NA,NA
"4458","smpd4",0.0100490689396372,TRUE,NA,0.89019059887407,NA,NA,NA,NA,NA,NA
"6866","kcnd3",0.00995684358103241,TRUE,NA,0.89019059887407,NA,NA,NA,NA,NA,NA
"9964","dnajc5ga",0.0100911195378669,TRUE,NA,0.89019059887407,NA,NA,NA,NA,NA,NA
"15878","hadhab",0.0100207668892563,TRUE,NA,0.89019059887407,NA,NA,NA,NA,NA,NA
"9750","acp1",0.0101559253899461,TRUE,NA,0.891907876209913,NA,NA,NA,NA,NA,NA
"404","ctsba",0.0103091928844653,FALSE,NA,0.901344188547564,NA,NA,NA,NA,NA,NA
"3293","rps15a",0.0104204106103272,TRUE,NA,0.902494063804213,NA,NA,NA,NA,NA,NA
"4641","unc5db",0.0104628023471834,TRUE,NA,0.902494063804213,NA,NA,NA,NA,NA,NA
"10155","bach2b",0.0104555531657417,TRUE,NA,0.902494063804213,NA,NA,NA,NA,NA,NA
"11074","unc5a",0.0105058530200877,TRUE,NA,0.902494063804213,NA,NA,NA,NA,NA,NA
"672","shank2b",0.01060708152306,FALSE,NA,0.907228294441895,NA,NA,NA,NA,NA,NA
"12819","sorcs3b",0.0106681683114275,FALSE,NA,0.908503060703042,NA,NA,NA,NA,NA,NA
"999","mrpl55",0.0108228511312514,TRUE,NA,0.914255253782368,NA,NA,NA,NA,NA,NA
"3706","epha8",0.0109147757442821,TRUE,NA,0.914255253782368,NA,NA,NA,NA,NA,NA
"9095","myo16",0.0109216136965665,TRUE,NA,0.914255253782368,NA,NA,NA,NA,NA,NA
"14902","LOC111566415",0.0108796018498008,TRUE,NA,0.914255253782368,NA,NA,NA,NA,NA,NA
"17037","upf2",0.011183575105005,TRUE,NA,0.932217328244318,NA,NA,NA,NA,NA,NA
"8493","eif4g1a",0.0112353857856478,TRUE,NA,0.932584426899842,NA,NA,NA,NA,NA,NA
"15325","tmem104",0.0112974810128079,TRUE,NA,0.933798514638472,NA,NA,NA,NA,NA,NA
"2824","ube2o",0.0116435593114187,TRUE,NA,0.955675060657848,NA,NA,NA,NA,NA,NA
"15052","st13",0.0116593134687822,FALSE,NA,0.955675060657848,NA,NA,NA,NA,NA,NA
"1258","ptprsa",0.0117710609948371,TRUE,NA,0.960831169669853,NA,NA,NA,NA,NA,NA
"830","rnf11b",0.0118733341842025,TRUE,NA,0.964809829592792,NA,NA,NA,NA,NA,NA
"4784","gnb1l",0.0119178928726641,TRUE,NA,0.964809829592792,NA,NA,NA,NA,NA,NA
"2681","LOC111564581",0.0119892537282176,FALSE,NA,0.965986558291562,NA,NA,NA,NA,NA,NA
"13402","LOC129347324",0.0120306377989748,TRUE,NA,0.965986558291562,NA,NA,NA,NA,NA,NA
"2365","znf423",0.0121126929266223,TRUE,NA,0.968621525416723,NA,NA,NA,NA,NA,NA
"688","jph3a",0.0121632744087143,TRUE,NA,0.968728478413876,NA,NA,NA,NA,NA,NA
"10042","rgs6",0.0124086260156668,FALSE,NA,0.984284237823373,NA,NA,NA,NA,NA,NA
"36","arfgap2",0.0125661315290194,FALSE,NA,0.984864300553265,NA,NA,NA,NA,NA,NA
"10256","fkbp3",0.0125504329287209,TRUE,NA,0.984864300553265,NA,NA,NA,NA,NA,NA
"17864","gal3st3",0.0125623993332272,TRUE,NA,0.984864300553265,NA,NA,NA,NA,NA,NA
"8295","LOC111585503",0.0127274424962672,TRUE,NA,0.989621536705806,NA,NA,NA,NA,NA,NA
"13924","LOC111570357",0.0126826090694312,TRUE,NA,0.989621536705806,NA,NA,NA,NA,NA,NA
"2124","LOC129347891",0.0129922898060806,TRUE,NA,0.994058632788446,NA,NA,NA,NA,NA,NA
"4842","ncor2",0.0129755089203116,FALSE,NA,0.994058632788446,NA,NA,NA,NA,NA,NA
"9578","lrch1",0.0130876975341708,TRUE,NA,0.994058632788446,NA,NA,NA,NA,NA,NA
"12153","runx1t1",0.0128603220675584,FALSE,NA,0.994058632788446,NA,NA,NA,NA,NA,NA
"13677","cdk5rap2",0.0128935760829109,TRUE,NA,0.994058632788446,NA,NA,NA,NA,NA,NA
"15020","LOC111583841",0.0130838548489141,TRUE,NA,0.994058632788446,NA,NA,NA,NA,NA,NA
"3454","LOC111587652",0.0135366395231596,TRUE,NA,0.99696432464588,NA,NA,NA,NA,NA,NA
"5342","si:dkey-215k6.1",0.0132200755349124,TRUE,NA,0.99696432464588,NA,NA,NA,NA,NA,NA
"6345","bsna",0.0134324493881069,TRUE,NA,0.99696432464588,NA,NA,NA,NA,NA,NA
"6399","LOC111576077",0.0135756540834133,TRUE,NA,0.99696432464588,NA,NA,NA,NA,NA,NA
"6488","chchd6a",0.0135145431212178,TRUE,NA,0.99696432464588,NA,NA,NA,NA,NA,NA
"7340","LOC111577840",0.013465127046048,TRUE,NA,0.99696432464588,NA,NA,NA,NA,NA,NA
"7461","paqr7b",0.0135134722630957,TRUE,NA,0.99696432464588,NA,NA,NA,NA,NA,NA
"12018","snx27a",0.0133979249884708,TRUE,NA,0.99696432464588,NA,NA,NA,NA,NA,NA
"12316","LOC111562451",0.0135820678632115,TRUE,NA,0.99696432464588,NA,NA,NA,NA,NA,NA
"5798","blmh",0.0136949761340906,TRUE,NA,0.997805816703077,NA,NA,NA,NA,NA,NA
"11249","LOC111573066",0.0136776329001294,TRUE,NA,0.997805816703077,NA,NA,NA,NA,NA,NA
"1","LOC129348986",0.0695252768050848,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"2","trip4",0.281689155477438,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"3","chrna7a",0.99253206114132,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"4","cln6a",0.632952218594885,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"5","LOC118470268",0.0745254724909927,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"6","calml4a",0.720418133382089,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"7","LOC111568352",0.148172117250299,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"8","rps17",0.232185808312298,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"9","LOC129347713",0.999997191756735,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"10","csnk1g1",0.305178554496855,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"11","LOC111571203",0.19693538734394,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"12","neo1a",0.103948814242482,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"13","LOC129349243",0.499298213418433,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"14","LOC111567962",0.704446206714404,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"15","LOC129347359",0.999999915018827,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"16","bbs4",0.454723317337666,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"17","scamp2l",0.98788813937603,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"18","LOC129347348",0.723760032714435,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"19","myo9aa",0.350531139359845,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"20","senp8",0.382150357170945,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"21","LOC111580711",0.40420932628379,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"22","anp32a",0.722489149022274,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"23","coro2ba",0.806163342092513,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"24","itga11a",0.518320731597827,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"25","LOC111564424",0.478531695891099,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"26","LOC129349160",0.992498716241777,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"27","LOC111564416",0.296882876980933,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"28","cpeb1b",0.957735950378278,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"29","LOC111564421",0.796292892300934,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"30","LOC111564418",0.391437794382068,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"31","LOC111564417",0.9669335256698,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"32","LOC111564410",0.196519330611862,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"33","LOC111564425",0.999999999966714,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"34","cars1",0.196613483628338,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"35","pex16",0.0913785129555768,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"37","LOC118469870",0.810143054819393,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"38","glceb",0.127907468772321,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"39","paqr5b",0.99767142955843,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"40","LOC111564414",0.992498726485234,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"41","tle3b",0.777206442953593,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"42","LOC129348677",0.99999998836968,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"43","uacab",0.999997191756735,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"44","LOC111564639",0.628375946243408,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"45","LOC129348555",0.999999999884427,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"46","rxfp3.3a1",0.984916214460341,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"47","pias1a",0.580077465425064,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"48","skor1a",0.529493018571315,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"49","map2k5",0.413835148454779,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"50","smad3a",0.530547420435639,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"51","smad6a",0.997671427923687,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"52","tmem208",0.901568449815334,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"53","slc39a1",0.696175371227703,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"54","LOC111565738",0.201931052893584,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"55","mibp2",0.665931026924469,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"56","bloc1s6",0.573874710952519,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"57","slc30a4",0.354057204270298,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"58","c1h15orf48",0.852471865630096,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"59","spata5l1",0.765416565215354,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"60","dtwd1",0.777603923933722,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"61","LOC129349619",0.99999998836968,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"62","cops2",0.354298760850688,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"63","secisbp2l",0.146620226135888,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"64","LOC111565759",0.999999999884427,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"65","LOC129349512",0.999999999951252,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"66","fbn1",0.999999999966714,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"67","dut",0.410599218475026,FALSE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
"68","slc12a1",0.921071506961162,TRUE,NA,0.999999999980035,NA,NA,NA,NA,NA,NA
