"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"13246","ubl3a",1.92052267598708e-05,FALSE,NA,0.00255351355099701,0.636177574595946,0.000126993841479287,-0.0187876620142603,0.911588721632438,0.654965236610206,3.86315802181192e-05
"12030","LOC111569680",3.4741682887975e-05,FALSE,NA,0.00459252916742832,0.67135119360519,3.10110634048838e-05,0.0946236365899839,0.542850567762021,0.576727557015206,0.000223644475014887
"9886","gpc1b",7.30688590939916e-05,FALSE,NA,0.00960351573919824,0.761590716588862,1.285137977336e-05,0.449812650037643,0.00920988871427112,0.311778066551219,0.051948887978693
"18316","baiap2l1b",9.58180905748647e-05,TRUE,NA,0.0125215080763233,0.928431025097984,0.00259271871260998,-0.30579382239835,0.411658261711788,1.23422484749633,0.000124949287574387
"17933","stat5a",0.000112411287873554,FALSE,NA,0.0146064417180699,0.7842753318824,2.7975696662605e-05,0.360431361856639,0.054932003685857,0.423843970025761,0.0105651284941349
"21040","rgs12a",0.000131072101638041,TRUE,NA,0.0169349598438439,0.777862137483498,5.41128044857501e-05,0.662659882003978,0.000427829876627634,0.11520225547952,0.481516293108166
"15799","LOC111574922",0.000174960957644034,FALSE,NA,0.0224785513503451,0.648896723811905,0.0223420799181917,-0.65654286275963,0.0605492465768746,1.30543958657154,5.20668987057525e-05
"13741","ca4a",0.000202478873945663,FALSE,NA,0.0258686556886222,0.651207736874212,0.0211152959829113,-0.640856904674724,0.0698562373718226,1.29206464154894,6.73309027355524e-05
"2511","syt12",0.00024133251056206,FALSE,NA,0.0306612954669097,0.70801518156276,0.000386378064358531,0.0669766271440058,0.745800265007261,0.641038554418754,0.000755401962948202
"695","vstm2b",0.000286531159310722,TRUE,NA,0.036202657913132,0.705608400997757,0.00112487476709778,0.813565263854333,8.46334423747728e-05,-0.107956862856576,0.543586881531353
"7300","magixa",0.000303096649230768,FALSE,NA,0.0380852597321892,0.707235305562098,5.95042564011661e-05,0.436440364478036,0.0123136895917605,0.270794941084061,0.0981636874245362
"13250","fryb",0.000335302417799412,FALSE,NA,0.0419018087030315,0.578616665683799,6.43518502060785e-05,0.301269324540751,0.0278897831429886,0.277347341143048,0.0464784295237709
"9625","scp2a",0.000361269870223361,TRUE,NA,0.0449015253377068,0.927812881274773,6.85524960733688e-05,0.609205952147512,0.00931376816166612,0.318606929127261,0.0981528947252735
"16460","si:dkey-21e13.3",0.00036985830236585,FALSE,NA,0.0457204838746195,0.623929543661228,0.0178497784985923,1.02080964015796,7.02832722615432e-05,-0.396880096496734,0.0929543891056484
"21112","ctdnep1a",0.000374608143669354,TRUE,NA,0.0460586754708305,0.679638265563621,0.0245013960405123,1.0942774132807,8.78912672714921e-05,-0.414639147717081,0.0711615801096344
"845","LOC111575341",0.000413783980401153,FALSE,NA,0.0506033467796469,NA,NA,NA,NA,NA,NA
"11196","pde1a",0.000438551589210641,TRUE,NA,0.0533470015620114,NA,NA,NA,NA,NA,NA
"20141","zfhx4",0.000480749454826951,TRUE,NA,0.058170684034061,NA,NA,NA,NA,NA,NA
"16416","rpl17",0.000494443736169507,FALSE,NA,0.059512809486634,NA,NA,NA,NA,NA,NA
