"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"4727","tubb2b",2.81140061462998e-06,FALSE,NA,0.0004792723285076,1.4551184767245,4.97787326959832e-07,0.925236895114648,0.000698881324143118,0.529881581609854,0.0383452389101847
"7305","epn1a",6.2966079553679e-06,TRUE,NA,0.00106439130781664,0.632270325908327,0.0243388637971458,-0.979717524158017,0.00370169160297345,1.61198785006634,1.04677300212412e-06
"13466","napba",8.83869465125962e-06,TRUE,NA,0.00148165984670615,1.16730579654773,2.12339375381796e-06,0.320256849553349,0.131749777531105,0.847048946994376,0.00031544254807723
"5904","dpf1",2.43417496931058e-05,TRUE,NA,0.00404676559360758,0.885690291419809,0.000425122479646186,-0.173443882577358,0.484721545641692,1.05913417399717,1.47001707849666e-05
"5701","LOC111572996",2.62410608638093e-05,FALSE,NA,0.00432676377324908,0.973396925139912,0.000120217481689321,-0.0467861901637425,0.841361456340887,1.02018311530365,2.42033916525976e-05
"91","cdkl5",2.81273418142378e-05,TRUE,NA,0.00460007811329438,1.09382185995678,9.54234389578722e-06,0.323765585084978,0.15841449632125,0.7700562748718,0.0007756603923224
"7031","arf3a",5.04751059485169e-05,TRUE,NA,0.00818836476822875,1.04328270661585,0.000126602630165444,0.0818149073715979,0.76412592940392,0.96146779924425,0.000155885020719328
"13634","stard7",6.0761606721847e-05,TRUE,NA,0.00977824384653339,1.90593061205604,0.000721571080501765,0.207639362268169,0.750963340585633,1.69829124978787,0.000437723880552092
"5692","LOC111564745",6.25060629989917e-05,TRUE,NA,0.00997914256577553,1.49310836535468,6.09172795625742e-05,0.536199296060624,0.164073835905029,0.956909069294055,0.00163351040793423
"8125","LOC111578495",8.92672255272748e-05,TRUE,NA,0.0141393662102887,0.907625848988429,0.00028662333602709,-0.0831537348764633,0.692866000861877,0.990779583864892,3.94618865127493e-05
"9168","fhip1b",0.000127596972167139,TRUE,NA,0.020052661657142,0.857879969717738,0.00339644291240437,-0.332754760220624,0.292318288853505,1.19063472993836,5.9764743780447e-05
"13721","rab14l",0.000143994341769312,TRUE,NA,0.0224541874343525,1.281664572568,8.79466754876776e-05,0.444424904697336,0.179362785124451,0.837239667870662,0.00269373503845859
"2319","grm8b",0.000212875305484103,TRUE,NA,0.0329399972701401,0.552598215276743,0.0772658505199427,1.10368676177446,5.8488138532876e-05,-0.551088546497716,0.0349106423493542
"16529","sntg2",0.000222133331142463,TRUE,NA,0.0341101838874946,0.796854149090632,0.00093104678870097,0.797850336204177,0.000215263013599736,-0.000996187113545694,0.996619579244241
"1509","vamp4",0.000232542759439455,TRUE,NA,0.0354381071885157,1.84305276326337,0.00113331828091956,0.366931444396892,0.563869675085492,1.47612131886647,0.00135830232992716
"7684","si:dkey-256h2.1",0.000249729039231296,TRUE,NA,0.0377710477682462,1.70787798520228,0.00283625583787292,-0.208029912812809,0.771110872817119,1.91590789801508,0.000794931294903988
"8724","tcea1",0.000313074096118333,TRUE,NA,0.0469984963993761,1.54774750547432,0.0030978937172688,-0.209210456927115,0.744289034149057,1.75695796240143,0.000765511939645964
"17969","LOC111582709",0.000331077428411298,FALSE,NA,0.049332989258679,1.76811094027048,0.00023466637547472,0.823558798706597,0.0945110765123735,0.944552141563884,0.00688162079172837
"15764","sez6l2",0.000354526837443771,FALSE,NA,0.0524386901619037,NA,NA,NA,NA,NA,NA
"3766","cdk18",0.000374916336419519,TRUE,NA,0.0550497592950003,NA,NA,NA,NA,NA,NA
"1027","zbtb37",0.000418499161368563,TRUE,NA,0.0605638329781725,NA,NA,NA,NA,NA,NA
"3695","eif4g3a",0.000421262653335391,TRUE,NA,0.0605638329781725,NA,NA,NA,NA,NA,NA
"9071","nck2a",0.000421502118559562,FALSE,NA,0.0605638329781725,NA,NA,NA,NA,NA,NA
"12222","jarid2b",0.000427452410090667,TRUE,NA,0.0609832105062685,NA,NA,NA,NA,NA,NA
"511","LOC111572241",0.000461188607627402,TRUE,NA,0.0653328875424846,NA,NA,NA,NA,NA,NA
"1807","brsk2a",0.000488136071788679,TRUE,NA,0.0686048252057091,NA,NA,NA,NA,NA,NA
"17795","rnf152",0.000491106324797281,FALSE,NA,0.0686048252057091,NA,NA,NA,NA,NA,NA
"5240","smarcad1a",0.000520898362831604,TRUE,NA,0.0722071554011865,NA,NA,NA,NA,NA,NA
"14699","tom1l2",0.000524072613271686,FALSE,NA,0.0722071554011865,NA,NA,NA,NA,NA,NA
"7347","LOC111571074",0.000532922157770698,TRUE,NA,0.0729269532361589,NA,NA,NA,NA,NA,NA
"2956","camk2d2",0.000580525056522005,TRUE,NA,0.0789043380878153,NA,NA,NA,NA,NA,NA
"13253","eif3s10",0.00061809501249484,TRUE,NA,0.0834469749754779,NA,NA,NA,NA,NA,NA
