"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"18228","cacng5b",8.22846124519534e-06,TRUE,NA,0.000953540821150073,0.52972196399951,0.00338064164709491,-0.306075942841485,0.108542363721184,0.835797906840995,2.17379668636935e-06
"12789","purab",4.76370656308964e-05,FALSE,NA,0.00549245743074613,1.01723140333993,8.14443849885201e-06,0.620942414871377,0.00605196237399541,0.396288988468555,0.0460858995078399
"4842","tmcc2",6.23925688050461e-05,TRUE,NA,0.00715758770477587,0.417430032644161,0.0606231749664676,-0.635198078365488,0.0134374186873053,1.05262811100965,1.10501128949935e-05
"11050","adcy5",7.76089568643676e-05,FALSE,NA,0.00885867438128323,0.810201659337317,2.54554026087614e-05,0.19125805018435,0.268096565189842,0.618943609152967,0.000833156244818434
"18292","LOC111576174",0.000123653746583276,TRUE,NA,0.0140442357251224,0.38202114770341,0.0326952594364866,-0.363858383471706,0.0517142970026029,0.745879531175116,2.30713175790821e-05
"15932","uck1",0.000166203601504856,TRUE,NA,0.0187834753403681,1.46896712015806,0.000248038234705453,0.603352338818047,0.158583345242138,0.865614781340015,0.0034533716156218
"18829","acyp1",0.000192014631279836,TRUE,NA,0.0215936059974748,0.859295250824801,0.00267248984154699,-0.142690202121239,0.657733487240277,1.00198545294604,0.000227633234309376
"13813","ap4m1",0.000244261961565092,FALSE,NA,0.0273345898067132,0.503116482105361,0.0264717283450851,-0.417969440747564,0.0883205762834138,0.921085922852925,5.42023591623175e-05
"19231","sec23a",0.000278915899321204,FALSE,NA,0.0310603466614818,1.14840468350133,0.00045897749336219,0.215859187254403,0.53539035369962,0.932545496246927,0.00143702486330091
"15982","fcho2",0.000323400376342207,FALSE,NA,0.0358393552986226,0.688640041420679,0.000134925513035665,0.234682725309681,0.191147815638047,0.453957316110999,0.00483212639185713
"7066","gpr4",0.000329854443179327,FALSE,NA,0.0363780052335307,0.685178059860647,0.00166455950576947,-0.0457305467568302,0.839602466518796,0.730908606617478,0.000336183495074642
"5505","vps37ba",0.00034289864818706,TRUE,NA,0.037634775189723,0.744633753733932,0.00236949030109551,-0.0637076127462809,0.809851706344312,0.808341366480213,0.000395209711523388
"19388","ntn4",0.0004119661349637,TRUE,NA,0.0449989229429967,1.09753759753821,8.30449972124613e-05,0.725528923394384,0.00977246808247858,0.372008674143826,0.0791938939212697
"20747","dhx15",0.00043186114823896,FALSE,NA,0.0469474197768916,0.804381792901955,0.00228660301954185,-0.0401655970187663,0.888116053839333,0.844547389920721,0.000571279168129747
