"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"12560","fam49al",3.54041381955457e-06,TRUE,NA,0.000648967597382572,0.353931457992981,0.0954220610464296,-0.731522743753022,0.00101448874151618,1.085454201746,7.19690391968865e-07
"8034","LOC111589160",3.83174960353494e-06,TRUE,NA,0.000695985064351164,2.35330389779519,1.25616164704931e-05,1.31383928163018,0.0209211571892021,1.03946461616501,0.00116156190339655
"5539","rtn4r",1.27609915444992e-05,TRUE,NA,0.00229697847800985,0.924621943821744,3.38095177508404e-05,0.00570758641936464,0.977890615089516,0.918914357402379,2.22023695605677e-05
"15795","prkacaa",1.81389716371082e-05,TRUE,NA,0.00323586297597698,1.20734548879831,0.000604426830006641,-0.233339331142019,0.588014942237426,1.44068481994033,6.73827977014736e-05
"14935","atp6v0cb",2.77615878050042e-05,TRUE,NA,0.00490864180835385,0.718464988460956,0.000831912930766886,-0.201482054510526,0.352683716209433,0.919947042971482,1.32080286890574e-05
"11390","LOC111572858",4.45549658416125e-05,TRUE,NA,0.00780884401329314,0.880632894902135,0.000973364534522077,-0.198090608878876,0.510778072509489,1.07872350378101,5.72023764457402e-05
"583","itfg1",4.53422080068594e-05,TRUE,NA,0.0078777157911048,0.742858122257573,0.000561831645719118,-0.132077423875291,0.541543723797517,0.874935546132864,3.18418043688157e-05
"1585","midn",6.43061169769353e-05,TRUE,NA,0.0110761742861997,0.866567296521601,0.00163094851680024,-0.249530306487516,0.42823898155231,1.11609760300912,6.77039438804298e-05
"12016","ca4a",6.57646721142967e-05,FALSE,NA,0.0111763986981923,1.11660691563522,2.7191279464646e-05,0.346260279391318,0.199409741854061,0.770346636243905,0.00218739535636431
"12848","pleca",6.60067590784129e-05,FALSE,NA,0.0111763986981923,1.02051862294128,1.40249008638015e-05,0.382110516884006,0.0908182746188282,0.638408106057276,0.00506496745429312
"1297","LOC111575594",6.83468406798931e-05,TRUE,NA,0.0114753771158341,0.843795229465416,0.000226474170792685,0.0207052918855088,0.930571364442489,0.823089937579907,0.000181534777386432
"12628","trappc9",8.54465853781512e-05,TRUE,NA,0.0142268564654622,0.843033459822704,0.000185750208728238,0.0591319199415339,0.798544200247825,0.78390153988117,0.000282416267567759
"17118","LOC111563662",8.71353636510545e-05,FALSE,NA,0.0143881369070088,0.48117609365594,0.0393685801517792,-0.580702354943347,0.0234467100269021,1.06187844859929,1.5750158123239e-05
"4763","LOC111587607",0.000103415549655293,FALSE,NA,0.0169364154271537,1.36814387976852,0.000161189947727994,0.362140803940408,0.360258176428461,1.00600307582811,0.00157824954729853
"8080","znf516",0.000116033445910004,TRUE,NA,0.0188483597502591,0.6771932526177,0.0140292983784184,-0.582137785031358,0.080325366828995,1.25933103764906,3.86752284520135e-05
"7208","kif1b",0.000117381849725931,TRUE,NA,0.0189136238510008,0.915770034127426,0.000198038581338141,-0.0205395646372213,0.923540836130707,0.936309598764647,9.30903838653308e-05
"13537","psda",0.000127627103354978,TRUE,NA,0.0203999162002597,0.879808533590291,8.87644154399678e-05,0.197272187267712,0.385393967514676,0.682536346322579,0.00127238503706463
"11172","csnk1a1",0.000163461917264347,FALSE,NA,0.0259203897376322,0.860541726122622,0.000303255726844347,0.0291578832095535,0.902560727384128,0.831383842913069,0.000333502895565744
"565","znf536",0.000186538293476018,FALSE,NA,0.0293467330996129,1.15680939757874,0.00193745212913502,-0.152680342236152,0.727544310144153,1.30948973981489,0.000375682042454462
"1518","dab1a",0.000193105129749386,TRUE,NA,0.0299088410263003,0.77300094030893,0.000329291710968656,0.0168489314078811,0.935135741739623,0.756152008901049,0.000287060403262602
"5363","sema6a",0.000191798388042091,TRUE,NA,0.0299088410263003,0.888514582105113,3.97773169558649e-05,0.526173900706028,0.0113339180585493,0.362340681399084,0.0829199242102613
"8575","LOC111571008",0.000198906804036241,TRUE,NA,0.0305704457280316,0.82376736171946,0.000150974488815569,0.145182008618258,0.501924519997226,0.678585353101202,0.00108911241177559
"363","hipk3b",0.000251277106854548,TRUE,NA,0.0383245541599533,0.889832270334726,0.000156385443417246,0.230037646634221,0.341422095561503,0.659794623700505,0.00262271435827099
