"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"7520","lmtk3",1.66227528484549e-05,FALSE,NA,0.00344206191160976,0.028199766102698,0.894538102417692,-0.838432863831254,0.000138208524077452,0.866632629933952,1.9776977971872e-05
"13517","ank3a",0.000103123334928992,TRUE,NA,0.0211443277127935,1.05101060716248,0.000169518364633483,0.0213911899813177,0.927753583644097,1.02961941718116,7.99244200075172e-05
"4811","rasgef1ba",0.00011823545726114,TRUE,NA,0.0240075374093153,0.872518260896353,7.44239975744027e-05,0.264398393200429,0.230826864375854,0.608119867695924,0.00175544471674489
"14358","ric1",0.000153191596242708,FALSE,NA,0.0305128480363808,0.496723336570326,0.115360238626149,-1.05678877522178,0.00913842762651396,1.5535121117921,2.89192930343654e-05
"18276","LOC111589147",0.000206338347302507,TRUE,NA,0.0407109452404211,0.650893691938535,0.00811014664560167,-0.247294964943844,0.354261998562758,0.898188656882379,9.10621079310678e-05
"15949","srebf2",0.000218084767601557,TRUE,NA,0.0426264002768128,0.524519531449347,0.0487041812798535,-0.571720060358232,0.0633852805966893,1.09623959180758,4.94791981531003e-05
"1763","srgap1a",0.000249901055883133,FALSE,NA,0.0483928766920356,1.27417012090399,5.45980096585838e-05,0.816732649009695,0.0119663234095899,0.457437471894295,0.0572448857400742
"12398","ubb",0.000345404240416719,TRUE,NA,0.066273250312617,NA,NA,NA,NA,NA,NA
"17053","mboat2a",0.000439514822971367,TRUE,NA,0.083563754614756,NA,NA,NA,NA,NA,NA
"4095","LOC111563283",0.000469155164744876,TRUE,NA,0.088395595634904,NA,NA,NA,NA,NA,NA
"1880","cpt1ab",0.000504684340670583,FALSE,NA,0.0942407883998623,NA,NA,NA,NA,NA,NA
"358","si:dkey-234i14.2",0.000531593616675712,FALSE,NA,0.0975241131504898,NA,NA,NA,NA,NA,NA
"10887","phip",0.000529236607964875,FALSE,NA,0.0975241131504898,NA,NA,NA,NA,NA,NA
"19130","cd99l2",0.000620507255325621,TRUE,NA,0.112845989025044,NA,NA,NA,NA,NA,NA
"9122","LOC111576984",0.000659990798114057,TRUE,NA,0.118991789239288,NA,NA,NA,NA,NA,NA
"1458","slc9a7",0.000750169058304157,TRUE,NA,0.134094322097206,NA,NA,NA,NA,NA,NA
"12138","LOC111574271",0.000844631823967262,TRUE,NA,0.149700253952977,NA,NA,NA,NA,NA,NA
"15027","LOC111575976",0.000940409688544625,FALSE,NA,0.165275027111112,NA,NA,NA,NA,NA,NA
"15647","LOC111565601",0.000989372594348332,TRUE,NA,0.172431153651675,NA,NA,NA,NA,NA,NA
"14354","LOC111566835",0.000999856604957959,FALSE,NA,0.172818190380915,NA,NA,NA,NA,NA,NA
"19530","pspc1",0.0011609307129816,TRUE,NA,0.199013974846699,NA,NA,NA,NA,NA,NA
"1671","zgc:77486",0.00123077803989954,TRUE,NA,0.205902062140567,NA,NA,NA,NA,NA,NA
"8216","LOC111578982",0.00122628999903916,TRUE,NA,0.205902062140567,NA,NA,NA,NA,NA,NA
"10786","LOC111566442",0.00124049248492452,TRUE,NA,0.205902062140567,NA,NA,NA,NA,NA,NA
"13981","papolg",0.00123023292716469,FALSE,NA,0.205902062140567,NA,NA,NA,NA,NA,NA
