"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"6576","chrnb2",0.00017753693350883,TRUE,NA,0.0362569870876922,0.700777569425636,0.0313962337231513,-0.849671044530913,0.023921200838497,1.55044861395655,3.54222192363147e-05
"9270","hsp90aa1.2",0.000218610596979032,TRUE,NA,0.0441545359612594,1.0134544803278,0.00366351197805001,-0.430782916092452,0.275315634257585,1.44423739642025,0.000125238373147978
"14531","LOC111577962",0.000306855770580794,TRUE,NA,0.0613044463399456,NA,NA,NA,NA,NA,NA
"3208","rps23",0.00122994130456976,TRUE,NA,0.242659746630741,NA,NA,NA,NA,NA,NA
"5706","ctdsp2",0.00124102373140858,TRUE,NA,0.242659746630741,NA,NA,NA,NA,NA,NA
"1866","hsp90b1",0.00126398460754726,TRUE,NA,0.244547758807564,NA,NA,NA,NA,NA,NA
"12807","LOC111570752",0.00153430751356297,TRUE,NA,0.290727547415334,NA,NA,NA,NA,NA,NA
"14465","lclat1",0.00153330087090636,TRUE,NA,0.290727547415334,NA,NA,NA,NA,NA,NA
"7096","elovl4a",0.00226555874380528,TRUE,NA,0.424907854195316,NA,NA,NA,NA,NA,NA
"13998","dnm2a",0.00336686030587013,FALSE,NA,0.62486037616946,NA,NA,NA,NA,NA,NA
"16977","LOC129348476",0.00339967560483928,FALSE,NA,0.62486037616946,NA,NA,NA,NA,NA,NA
"7820","LOC111576984",0.00374139597905529,TRUE,NA,0.680859981138972,NA,NA,NA,NA,NA,NA
"460","tent4b",0.00407976746669413,TRUE,NA,0.728195282157935,NA,NA,NA,NA,NA,NA
"10315","nrxn2a",0.00408074614049333,TRUE,NA,0.728195282157935,NA,NA,NA,NA,NA,NA
"6422","atp5f1e",0.00436144078582094,TRUE,NA,0.763459825175133,NA,NA,NA,NA,NA,NA
"9075","sipa1l1",0.0043524744478442,TRUE,NA,0.763459825175133,NA,NA,NA,NA,NA,NA
"648","LOC111576513",0.00479335826471108,TRUE,NA,0.831150234956506,NA,NA,NA,NA,NA,NA
"2482","LOC111583510",0.00527684114548888,TRUE,NA,0.906433086486781,NA,NA,NA,NA,NA,NA
"7379","acin1a",0.00552682523715292,TRUE,NA,0.940583776471024,NA,NA,NA,NA,NA,NA
"13348","adkb",0.00590496809792501,TRUE,NA,0.995718473760199,NA,NA,NA,NA,NA,NA
"1","LOC129348986",0.687078902041318,FALSE,NA,0.999999999978837,NA,NA,NA,NA,NA,NA
"2","trip4",0.52456197722994,FALSE,NA,0.999999999978837,NA,NA,NA,NA,NA,NA
