"","gene","av_p.value","singular","warning","av_q.value","d_m_estimate","d_m_p.value","f_m_estimate","f_m_p.value","d_f_estimate","d_f_p.value"
"20574","LOC111571821",3.94891139898789e-05,TRUE,NA,0.0065461496137726,0.615463726415572,0.000286759745852429,-0.102361040859203,0.584065760828618,0.717824767274775,7.08387803410383e-05
"13084","elmod1",4.81619052978619e-05,FALSE,NA,0.00792336314733613,0.314277208631598,0.0649078075323853,-0.533099183680496,0.00590489401655109,0.847376392312095,8.25449564980277e-06
"11457","LOC111569679",6.50162145157497e-05,TRUE,NA,0.0106157301836393,0.37330609390507,0.0250072661159289,-0.37838692839044,0.0211850617576509,0.75169302229551,1.13249945254799e-05
"14077","LOC111571302",0.000148937250048302,TRUE,NA,0.0241367262839473,0.133603727971221,0.434815153941222,-0.676125492990515,0.000696986921110965,0.809729220961736,4.88395445228304e-05
"15782","LOC111575976",0.000163852286846065,TRUE,NA,0.0263571574899937,0.353277706988688,0.0257930696693417,-0.341084081843542,0.0365786974747143,0.69436178883223,3.0282400278793e-05
"9644","LOC111573927",0.000195278697627636,FALSE,NA,0.0310906004307156,0.346083068714102,0.0342617987738308,-0.389225086350281,0.0300931499281643,0.735308155064383,3.73773607056998e-05
"17097","gpatch8",0.000196141658639162,TRUE,NA,0.0310906004307156,0.433444272838795,0.00627370395511454,-0.244759754279751,0.145199163802277,0.678204027118546,5.72385374025452e-05
"4960","LOC111567141",0.000223524995490539,FALSE,NA,0.0351744116092214,0.681119819747029,0.0013261688749919,-0.132242124057945,0.58169927939724,0.813361943804974,0.000297767722532144
"19461","LOC111572618",0.000231846994259391,TRUE,NA,0.0362215059520642,0.120140012548083,0.471539650589301,-0.629237784612134,0.00093327202170376,0.749377797160217,8.39466428070519e-05
"6943","hm13",0.000428086376434481,FALSE,NA,0.0664023125046514,NA,NA,NA,NA,NA,NA
"9472","cdh2",0.000602141973347072,FALSE,NA,0.0927384049163477,NA,NA,NA,NA,NA,NA
"5551","LOC118471146",0.000620327712997763,FALSE,NA,0.094203053254961,NA,NA,NA,NA,NA,NA
"14888","LOC111571154",0.000617205160885455,TRUE,NA,0.094203053254961,NA,NA,NA,NA,NA,NA
"13226","LOC111571070",0.000803327330148379,FALSE,NA,0.121146224315987,NA,NA,NA,NA,NA,NA
