cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
0	GLRA1	7.4754596010529e-51	6.7267700900323e-55	1.8838883461168	0.649	0.181
0	ISLR	3.56230786984075e-49	3.20553214239247e-53	1.98923381697177	0.862	0.367
0	ATP13A5	2.90286001855905e-45	2.61212995461086e-49	2.03457783147084	0.975	0.681
0	SLC32A1	9.03980704912126e-42	8.13444348881603e-46	2.20533794645532	0.656	0.257
0	SHISA6	2.18961297659224e-41	1.97031672508975e-45	1.17160041312213	0.699	0.245
0	SLC6A1	6.4730733763357e-41	5.82477582681157e-45	1.34004109034887	0.936	0.532
0	GAD2	1.1256146760256e-40	1.01288101864987e-44	1.9975443707525	0.61	0.197
0	ADCYAP1R1	6.84232670072451e-39	6.15704733260552e-43	1.0201735084716	0.844	0.336
0	ATP1B1	7.10517772961387e-39	6.39357304923412e-43	2.04996549924164	0.883	0.497
0	ANK1	1.37475862721207e-38	1.2370724621723e-42	1.24252233535251	0.94	0.555
0	GABRA3	4.57173547581357e-36	4.11386257159505e-40	1.31807344551825	0.674	0.231
0	NRP1	6.93849894732307e-36	6.24358764269151e-40	1.81376947038983	0.752	0.334
0	LRP1B	7.54293952123977e-36	6.78749169552756e-40	1.19583558725552	0.89	0.446
0	GRIN2A	1.50838781090592e-34	1.35731828570676e-38	1.1774596677629	0.887	0.462
0	DNM3	1.86194339832029e-34	1.67546422956924e-38	1.18613416808223	0.791	0.353
0	SLC4A11	3.58297566745689e-34	3.22412999861144e-38	0.898843550048878	0.865	0.395
0	GRIN2D	5.49053168109338e-34	4.94063860442129e-38	1.2345748165732	0.741	0.296
0	RCAN3	9.49118741621915e-34	8.54061676974637e-38	1.34250011432859	0.684	0.265
0	LRFN5	1.26226775449562e-32	1.13584788490562e-36	1.25399080673071	0.766	0.323
0	GAD1	3.925099079903e-32	3.53198873382795e-36	1.97057601568584	0.624	0.236
0	SV2A	2.76079912560713e-31	2.48429688257638e-35	1.0558801948941	0.862	0.446
0	HSPA12A	4.41697176611148e-31	3.97459890768602e-35	1.42612584665921	0.553	0.176
0	SYT2	1.87182419097951e-30	1.68435543145821e-34	1.47991893255935	0.805	0.45
0	NDUFA4	2.51067842818886e-30	2.25922651686211e-34	1.22599269750439	0.66	0.247
0	SLITRK1	3.34972229475362e-30	3.01423764487863e-34	1.0915276228853	0.762	0.322
0	CAMTA1	6.74487347385793e-30	6.06935433623497e-34	1.15748964794856	0.844	0.425
0	GRIK5	1.9964617467832e-29	1.79651016537677e-33	0.651578544815605	0.943	0.56
0	LRRC3B	2.664706798908e-29	2.39782848817421e-33	1.49214337771787	0.457	0.124
0	MGAT4C	3.34634419857965e-29	3.01119787508292e-33	1.14493191447737	0.716	0.297
0	YWHAG	9.61971936252738e-29	8.65627585937855e-33	1.08497892277541	0.922	0.591
0	STMN2	1.90770977227336e-28	1.71664696506196e-32	0.851341759686239	0.89	0.5
0	FIBCD1	7.31523043120777e-28	6.58258834806782e-32	1.20107000104702	0.631	0.24
0	KIF5A	1.121832723574e-27	1.0094778399838e-31	1.13915076902015	0.908	0.531
0	NOVA1	2.79241284319968e-27	2.51274439233301e-31	0.792018170292924	0.989	0.84
0	GRID1	6.30665829757035e-27	5.67502771310208e-31	0.871236055317721	0.986	0.707
0	CDH18	1.16995598403631e-26	1.05278141279251e-30	1.04685545337743	0.613	0.22
0	HPCAL4	1.38129560049108e-26	1.24295473813649e-30	1.14981027782432	0.656	0.269
0	ALK	1.77106560591128e-26	1.59368811834004e-30	0.804810090126832	0.819	0.412
0	SNAP25	4.15957674381036e-26	3.74298276235972e-30	0.99858918548463	0.989	0.804
0	FXYD6	5.18475723662414e-26	4.66548837993714e-30	1.01005839590137	0.784	0.353
0	MAP1A	7.18440856951175e-26	6.46486868488414e-30	0.865962061814533	0.957	0.737
0	ITM2C	1.06562706921131e-25	9.58901349060838e-30	0.999394809806797	0.713	0.309
0	SYNGR3	1.66255123097829e-25	1.49604178077773e-29	0.877136425999276	0.865	0.45
0	ARHGDIG	1.71411567679669e-25	1.54244189399504e-29	1.20664512388628	0.55	0.188
0	SCAMP5	1.73077368577067e-25	1.55743155382945e-29	0.966847665151597	0.787	0.371
0	ATP1B3	2.13884153397869e-25	1.92463019344794e-29	0.86175091340786	0.94	0.61
0	PCDH17	3.15788060458997e-25	2.84160947052098e-29	1.02554766578649	0.762	0.374
0	ATP6V0C	1.01878114957598e-24	9.16747187596487e-29	0.99074839636054	0.915	0.607
0	FRMPD3	1.51368966765799e-24	1.36208914573742e-28	0.912520735990721	0.621	0.231
0	GALNT16	2.09455935485004e-24	1.88478300625397e-28	1.15678663806154	0.617	0.239
0	STXBP1	3.23152804384445e-24	2.90788089970706e-28	0.858973051860653	0.897	0.53
0	DNM1	4.04971538493566e-24	3.6441243453034e-28	0.754090901874448	0.741	0.367
0	ALDOC	4.39625466133761e-24	3.95595668256781e-28	0.938047175451558	0.862	0.543
0	NSG1	8.58098145760606e-24	7.72157064483583e-28	0.834506799622478	0.869	0.439
0	LRRC4C	8.63599920289618e-24	7.77107819931268e-28	0.863136792648412	0.879	0.515
0	CACNA1I	9.85357471452357e-24	8.86670990238781e-28	0.918109902717444	0.635	0.266
0	DKK3	1.09172240106386e-23	9.82383155820983e-28	2.26850327460475	0.248	0.042
0	SORCS3	1.13435497400017e-23	1.02074594978869e-27	2.16121550163071	0.706	0.371
0	ARF3	1.23612104903499e-23	1.11231984975704e-27	1.40111421796414	0.635	0.289
0	CABP7	2.19799680921616e-23	1.97786089194291e-27	1.70651013832515	0.39	0.112
0	CSMD1	2.25098497348115e-23	2.02554213397026e-27	0.711915446698139	0.915	0.521
0	OPRL1	2.91040951979183e-23	2.618923350843e-27	1.21256549204821	0.599	0.255
0	GLRB	3.29640108123478e-23	2.96625670947069e-27	0.940483792144807	0.777	0.384
0	MAP1B	4.9716971917735e-23	4.47376693221767e-27	0.871706786773317	0.801	0.404
0	SNCB	5.65786253029228e-23	5.09121077143191e-27	0.927917051804717	0.787	0.396
0	KIRREL1	6.20121122824279e-23	5.58014148136668e-27	0.96790783503198	0.833	0.447
0	NECTIN1	6.3387267413397e-23	5.70388440685656e-27	0.92098339485073	0.734	0.339
0	CAMK1D	8.11361642647151e-23	7.3010136115104e-27	1.32462442635869	0.553	0.213
0	PPARGC1A	1.00891923752294e-22	9.07872975364833e-27	1.69724933579986	0.383	0.111
0	BRSK2	1.2736420901981e-22	1.14608304706029e-26	0.719153761896127	0.908	0.58
0	NRXN2	1.83198415726857e-22	1.64850549560746e-26	0.729813924332075	0.989	0.777
0	ATP2A2	1.90390659939971e-22	1.71322469126223e-26	1.00762115583828	0.567	0.218
