cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
6_0	TMEFF2	7.31934898717806e-05	6.58629441840913e-09	3.19530384220828	0.857	0.231
6_0	BCL11A	0.000149099313183861	1.34166573547972e-08	4.01347572754381	0.786	0.128
6_0	BRINP2	0.0015343550058794	1.38068478887735e-07	3.09836743739704	1	0.641
6_1	TRHR	1.22392166599133e-05	1.10134227120609e-09	6.5922763942246	0.75	0.039
6_1	PRLH	0.000109482422416473	9.85174322113496e-09	8.06538106629861	0.625	0.02
6_3	NDNF	4.5552240726605e-10	4.09900483457258e-14	9.95578232296109	0.889	0
6_3	PENK	6.12634870254163e-05	5.51277666025522e-09	8.30451628285484	0.556	0
6_3	CRHR1	0.0029448640103224	2.64992712167947e-07	3.90384905385525	0.889	0.155
6_3	ILK	0.0126670993036247	1.1398451636484e-06	5.74084977397009	0.556	0.034
6_3	VAX2	0.0137690248235452	1.23900160384642e-06	4.22304305225953	0.667	0.069
6_3	CRTAC1	0.0252862041336445	2.275371558863e-06	4.13798036327388	0.556	0.034
6_3	NAP1L1	0.0411155675805684	3.69977212099059e-06	3.38663510606823	0.889	0.224
6_2	SLIT3	0.000427053306508248	3.84282647807296e-08	3.91472567878202	0.857	0.151
6_2	IL1RAP	0.000856570738362432	7.70782631478837e-08	7.03791281479495	0.5	0
6_2	MAP3K13	0.00236728449311321	2.13019391083704e-07	2.62203715769546	0.643	0.038
6_2	OTP	0.00891618332777083	8.02320105081511e-07	6.61421204204056	0.429	0
6_2	ACVR1C	0.00891618332777083	8.02320105081511e-07	7.93885933646887	0.429	0
6_2	PCBP4	0.0446237410936433	4.01545407123578e-06	3.25756388502737	0.857	0.264
