"","cluster","gene","Time_estimate","Time_p.value","Time_q.value"
"1",28,"LOC129348986",-9.633101926851e-05,0.776293681402008,0.99984141203032
"2",28,"trip4",-0.0001792240395683,0.759273434091932,0.99984141203032
"3",28,"cln6a",-0.000178766526044729,0.140426354512258,0.99984141203032
"4",28,"LOC118470268",9.21629747337756e-05,0.423171861696018,0.99984141203032
"5",28,"rps17",-4.82875434269413e-05,0.815519320074987,0.99984141203032
"6",28,"csnk1g1",-0.000180461172529448,0.653018980367807,0.99984141203032
"7",28,"LOC111571203",6.28075700284694e-05,0.703773166744516,0.99984141203032
"8",28,"neo1a",-0.000601625387503827,0.371472987741541,0.99984141203032
"9",28,"LOC111567962",-0.000418149681174734,0.420611605011158,0.99984141203032
"10",28,"bbs4",-0.000427257716977396,0.344344278402726,0.99984141203032
"11",28,"scamp2l",3.64560852814012e-05,0.888922456512711,0.99984141203032
"12",28,"myo9aa",-0.0003879496715396,0.239773356238933,0.99984141203032
"13",28,"LOC111580711",-2.23563987239786e-05,0.894072108025295,0.99984141203032
"14",28,"anp32a",4.12679235243264e-05,0.671773837717475,0.99984141203032
"15",28,"coro2ba",-0.000112060714375721,0.555228049451119,0.99984141203032
"16",28,"itga11a",-0.000266231965757966,0.0143703847507098,0.99984141203032
"17",28,"LOC111564410",0.000180508992517622,0.312558846888485,0.99984141203032
"18",28,"cars1",-0.000126284389127746,0.581700390854716,0.99984141203032
"19",28,"pex16",-1.78727862671494e-05,0.93680641097089,0.99984141203032
"20",28,"arfgap2",6.69740547671573e-05,0.753429755265406,0.99984141203032
"21",28,"glceb",-0.000111015601757861,0.633064467420279,0.99984141203032
"22",28,"tle3b",-0.000299182922121441,0.256382712449245,0.99984141203032
"23",28,"LOC111564639",0.0003080975013843,0.339029603294387,0.99984141203032
"24",28,"pias1a",3.09147629152174e-05,0.922921984169131,0.99984141203032
"25",28,"skor1a",0.000223832011070686,0.343714950846459,0.99984141203032
"26",28,"map2k5",0.000367048581604496,0.429519056440836,0.99984141203032
"27",28,"smad3a",0.00018090688728916,0.302683240154647,0.99984141203032
"28",28,"smad6a",4.21040975186094e-05,0.831513069837131,0.99984141203032
"29",28,"tmem208",-0.000234024938631802,0.210687122586582,0.99984141203032
"30",28,"LOC111565738",0.000112960292902994,0.652138101746508,0.99984141203032
"31",28,"bloc1s6",9.60850949172115e-06,0.952980160347449,0.99984141203032
"32",28,"slc30a4",6.73217634060601e-05,0.529217755947623,0.99984141203032
"33",28,"c1h15orf48",9.64378368808525e-05,0.593534871743696,0.99984141203032
"34",28,"LOC129349619",4.01329825288423e-05,0.79869959813636,0.99984141203032
"35",28,"cops2",-0.000146000968600509,0.331392948490493,0.99984141203032
"36",28,"secisbp2l",0.000225508992198015,0.330604744337067,0.99984141203032
"37",28,"slc12a1",-0.000102715209417411,0.237220942359834,0.99984141203032
"38",28,"ctxn2",-1.63936169186235e-05,0.923643127384169,0.99984141203032
"39",28,"myef2",1.70605181632238e-05,0.957416940574675,0.99984141203032
"40",28,"LOC111565754",6.11063484166352e-05,0.186983382314729,0.99984141203032
"41",28,"sema6dl",-0.000119709125865757,0.25579639407401,0.99984141203032
"42",28,"LOC118470001",-2.52174977790435e-05,0.74841909999995,0.99984141203032
"43",28,"dmxl2",0.000337821375918759,0.34492457202343,0.99984141203032
"44",28,"tnfaip8l3",-0.000276494167379191,0.511406682958452,0.99984141203032
"45",28,"LOC129349365",0.000119768580932169,0.443231673181265,0.99984141203032
"46",28,"scg3",-8.19611192054346e-05,0.889768855283462,0.99984141203032
"47",28,"lysmd2",-0.00022670956345364,0.108121231141898,0.99984141203032
"48",28,"leo1",3.84930516646926e-05,0.698175032741346,0.99984141203032
"49",28,"mapk6",0.000203981116300639,0.257570529168213,0.99984141203032
"50",28,"usp8",3.2906923275816e-05,0.730434237268349,0.99984141203032
"51",28,"pde8a",9.97722360655779e-05,0.790715047206631,0.99984141203032
"52",28,"LOC111563916",2.74082052593366e-05,0.808087035904049,0.99984141203032
"53",28,"LOC111563902",8.35382090077022e-05,0.384978463684538,0.99984141203032
"54",28,"LOC111563893",-0.000105194928093916,0.58976588048012,0.99984141203032
"55",28,"homer2",8.93699296810483e-05,0.417766960401213,0.99984141203032
"56",28,"LOC111567331",2.21824651829375e-05,0.865525331722313,0.99984141203032
"57",28,"LOC111567348",0.000264071663994229,0.212346304255532,0.99984141203032
"58",28,"zrsr2",-1.10001675147122e-05,0.93712652163863,0.99984141203032
"59",28,"LOC111567330",0.000371043156206911,0.188625193951642,0.99984141203032
"60",28,"phka2",-6.74782664590949e-05,0.739961309355416,0.99984141203032
"61",28,"ppef1",0.000770407410046706,0.0636075694394664,0.99984141203032
"62",28,"cdkl5",7.00464785014891e-05,0.832940418702994,0.99984141203032
"63",28,"scml2",-0.000521712420482177,0.128090197012559,0.99984141203032
"64",28,"nhsb",-0.000466236410996953,0.492376850841708,0.99984141203032
"65",28,"ace2",8.70226695782935e-05,0.593685330614907,0.99984141203032
"66",28,"LOC111566424",-4.54945184897944e-05,0.837675778790753,0.99984141203032
"67",28,"tmem39a",-0.000183519819408527,0.182069641725514,0.99984141203032
"68",28,"LOC111564828",2.70105555800107e-05,0.826770151134734,0.99984141203032
"69",28,"LOC111564831",2.68281489195185e-05,0.911275157264608,0.99984141203032
"70",28,"stk16",0.00015960703311048,0.276011824762421,0.99984141203032
"71",28,"atic",2.59759740057592e-05,0.765401281877057,0.99984141203032
"72",28,"psmd14",1.26700656418199e-05,0.88488562283337,0.99984141203032
