"","cluster","gene","Time_estimate","Time_p.value","Time_q.value"
"1",7,"LOC129348986",-0.000877083827997462,0.0716057870580955,0.998273146634742
"2",7,"trip4",-0.000399284490370975,0.562475226512084,0.998273146634742
"3",7,"cln6a",-0.000263125658935768,0.403778078903541,0.998273146634742
"4",7,"LOC118470268",-6.61341499310826e-05,0.592714043548381,0.998273146634742
"5",7,"rps17",9.1700913355528e-05,0.377326471544,0.998273146634742
"6",7,"csnk1g1",-0.000284776807214848,0.568247146501727,0.998273146634742
"7",7,"LOC111571203",-3.55626178273991e-05,0.734912845102406,0.998273146634742
"8",7,"neo1a",-0.000201716286232376,0.760450665486302,0.998273146634742
"9",7,"LOC129349243",2.80511666265169e-05,0.261795651703604,0.998273146634742
"10",7,"LOC111567962",-0.000148738996841949,0.585722595966919,0.998273146634742
"11",7,"bbs4",-0.00019727096435248,0.323230404513758,0.998273146634742
"12",7,"scamp2l",-0.000293001079562956,0.0257566218647941,0.998273146634742
"13",7,"LOC129347348",-0.000114695724578649,0.0123086641548797,0.953366905102243
"14",7,"myo9aa",5.90252073101366e-05,0.430103868027316,0.998273146634742
"15",7,"senp8",3.91263564958483e-06,0.943781724486199,0.998778516688323
"16",7,"LOC111580711",-0.000188031202244294,0.100290281714731,0.998273146634742
"17",7,"anp32a",9.51216719685114e-05,0.501430276252265,0.998273146634742
"18",7,"coro2ba",-0.000328800555743046,0.335057382556246,0.998273146634742
"19",7,"itga11a",6.95078143864111e-05,0.257747576566454,0.998273146634742
"20",7,"LOC111564424",-5.40684543575086e-07,0.976662183915297,0.999613794381126
"21",7,"LOC129349160",6.9451864216985e-06,0.379431098736598,0.998273146634742
"22",7,"LOC111564416",5.2821810386634e-07,0.981449567046919,0.999613794381126
"23",7,"cpeb1b",-1.72208487471881e-06,0.992191966320413,0.999899138619348
"24",7,"LOC111564421",9.96947035286625e-05,0.739824587505651,0.998273146634742
"25",7,"LOC111564418",-0.000124414141923946,0.434945787223844,0.998273146634742
"26",7,"LOC111564417",-7.17403142783596e-05,0.154416735514224,0.998273146634742
"27",7,"LOC111564410",0.000192910408324343,0.0320523877743267,0.998273146634742
"28",7,"cars1",-0.000241696828695727,0.115167421212722,0.998273146634742
"29",7,"pex16",-8.48486935009318e-05,0.820861713535466,0.998778516688323
"30",7,"arfgap2",-2.0475427162388e-06,0.992032488659807,0.999899138619348
"31",7,"glceb",0.000184867261246678,0.782831055909737,0.998778516688323
"32",7,"paqr5b",0.000206919861369644,0.187195268614002,0.998273146634742
"33",7,"LOC111564414",-9.00544624279437e-05,0.0729384951932067,0.998273146634742
"34",7,"tle3b",-0.000176973909586181,0.2351161849861,0.998273146634742
"35",7,"uacab",-9.68004373952309e-05,0.290482545726798,0.998273146634742
"36",7,"LOC111564639",-0.000329356143485175,0.277922649172777,0.998273146634742
"37",7,"pias1a",0.000157740537393299,0.513820419057774,0.998273146634742
"38",7,"skor1a",-2.06601512595923e-05,0.806248632424408,0.998778516688323
"39",7,"map2k5",-0.000235947085029363,0.412415095640283,0.998273146634742
"40",7,"smad3a",1.49223505623893e-05,0.815877625475828,0.998778516688323
"41",7,"tmem208",-1.18666461897979e-05,0.652997329876035,0.998273146634742
"42",7,"slc39a1",3.41448569126614e-05,0.638280413509102,0.998273146634742
"43",7,"rlbp1a",1.72604125629503e-05,0.652523214502884,0.998273146634742
"44",7,"LOC111565738",-0.000456095457347052,0.470046030614562,0.998273146634742
"45",7,"LOC111565745",-9.03475848034661e-06,0.954011827782165,0.998935855369964
"46",7,"mibp2",4.49182738972545e-05,0.740048361889386,0.998273146634742
"47",7,"bloc1s6",9.83722273407031e-05,0.739710410455536,0.998273146634742
"48",7,"slc30a4",9.0409084072146e-05,0.230833677489049,0.998273146634742
"49",7,"spata5l1",1.68483289160781e-05,0.759957574745403,0.998273146634742
"50",7,"dtwd1",3.62114370678335e-05,0.409150975661168,0.998273146634742
"51",7,"cops2",0.000100544247673516,0.234965472649121,0.998273146634742
