"","cluster","gene","Time_estimate","Time_p.value","Time_q.value"
"1",21,"LOC129348986",-0.000299509876301979,0.351444508011967,0.92838542605563
"2",21,"trip4",0.000119141968076511,0.659570761262138,0.97381250429644
"3",21,"chrna7a",-1.13350511183063e-06,0.985620262838309,0.997376572604775
"4",21,"cln6a",-5.97610468170167e-05,0.531851503676888,0.962240031760197
"5",21,"LOC118470268",-0.000125005127994666,0.0373474529718466,0.896935114041454
"6",21,"rxfp3.3a2",4.32023957835969e-06,0.911972741931752,0.994003134580549
"7",21,"rps17",-2.13459043369706e-05,0.868152496586748,0.989296129978161
"8",21,"csnk1g1",-0.000254250670555816,0.46346965843292,0.949994934273207
"9",21,"LOC111571203",1.11384661261895e-05,0.919689727024955,0.994003134580549
"10",21,"neo1a",-0.000191735342402103,0.598382859071027,0.964603158500522
"11",21,"LOC129349243",0.000132728278250184,0.112030825836143,0.896935114041454
"12",21,"LOC111567962",3.66293105415208e-05,0.907836507755766,0.994003134580549
"13",21,"bbs4",-3.37679166591365e-05,0.855443166409129,0.989129304170459
"14",21,"scamp2l",0.000220354131885149,0.065631809957347,0.896935114041454
"15",21,"myo9aa",7.00671170739616e-05,0.423600281066954,0.944213549782155
"16",21,"senp8",0.000104885723839021,0.0151530814799714,0.896935114041454
"17",21,"LOC111580711",-1.98283057133436e-06,0.977744652089498,0.996369501176566
"18",21,"anp32a",0.000107497874146788,0.118881280451159,0.896935114041454
"19",21,"coro2ba",5.04382600027586e-05,0.761009928939158,0.983368558197541
"20",21,"itga11a",-8.710776564912e-06,0.944061069357639,0.994835281616076
"21",21,"LOC111564416",0.000137087390209807,0.108797265337167,0.896935114041454
"22",21,"cpeb1b",-0.000171201435301758,0.25072055164948,0.904749535089457
"23",21,"LOC111564418",7.243713719051e-05,0.327739915325111,0.923975648144879
"24",21,"LOC111564417",0.000102948333122034,0.127201900233288,0.898041286990566
"25",21,"LOC111564410",2.47158974760523e-05,0.85490744544007,0.989129304170459
"26",21,"cars1",-0.000231483644453832,0.324083145980285,0.923507234573416
"27",21,"pex16",0.000120099157237694,0.179146176167308,0.901575887209657
"28",21,"arfgap2",0.000222010800890492,0.255140269453956,0.904749535089457
"29",21,"glceb",0.000148006971103532,0.616097001528329,0.96741839303503
"30",21,"tle3b",-0.000341976485789586,0.0854821130257729,0.896935114041454
"31",21,"uacab",-0.000203963464220716,0.00500391628211138,0.896935114041454
"32",21,"LOC111564639",0.000284891270586316,0.259194768246369,0.905063328614572
"33",21,"pias1a",7.83775986785301e-05,0.703782284244886,0.97695145909668
"34",21,"map2k5",0.000124250448759183,0.581814484885683,0.964603158500522
"35",21,"tmem208",-3.45491785135784e-05,0.70871878777011,0.977779581617253
"36",21,"slc39a1",-3.33609674888457e-05,0.675294011660772,0.975854769682194
"37",21,"LOC111565738",-0.000293899133766098,0.0676332703108244,0.896935114041454
"38",21,"LOC111565745",-1.47511255874454e-05,0.806021713231449,0.987779047614755
"39",21,"mibp2",8.64051594977885e-05,0.361949431652741,0.931101401131405
"40",21,"bloc1s6",0.00015404937047194,0.197042928009974,0.902790968307578
"41",21,"slc30a4",8.03470414979e-05,0.60974975872042,0.965674511063289
"42",21,"spata5l1",9.17613065042075e-05,0.20975676855957,0.904749535089457
"43",21,"dtwd1",6.17348206988253e-05,0.5193665219233,0.960973649083737
"44",21,"cops2",-9.72376869845585e-05,0.263588513072936,0.908677091400619
"45",21,"secisbp2l",0.00016116915149914,0.314884100666984,0.9216406283136
"46",21,"dut",4.91084624670573e-05,0.325394061527478,0.923975648144879
"47",21,"slc12a1",-4.22845080510477e-05,0.474310738141017,0.952603898587382
"48",21,"ctxn2",-0.000102041678606659,0.0330600571935961,0.896935114041454
"49",21,"myef2",0.000253666274215306,0.25780255203974,0.904749535089457
"50",21,"LOC111565754",0.000161503694631174,0.264032633394541,0.908677091400619
"51",21,"sema6dl",-0.00010968649583878,0.706847581841599,0.977779581617253
"52",21,"dmxl2",6.36217827296972e-05,0.724515540260294,0.978908581223266
"53",21,"LOC111565746",5.27002192794373e-05,0.282496221374628,0.908894539079767
"54",21,"tnfaip8l3",-5.68960375189301e-06,0.948208508172342,0.995144316545035
"55",21,"scg3",-0.000282487227250827,0.530566854255704,0.962240031760197
"56",21,"lysmd2",-0.000257959639420635,0.183236953914756,0.901575887209657
"57",21,"tmod2",0.000217047215853679,0.12740347146111,0.898041286990566
"58",21,"leo1",9.52586578823198e-05,0.19399322229545,0.902790968307578
"59",21,"mapk6",2.6205895401269e-05,0.901422537565876,0.993038042069012
"60",21,"LOC118471234",-4.40086278246449e-05,0.589256084758895,0.964603158500522
"61",21,"usp8",5.03302079774174e-05,0.509944442146161,0.95986542541665
"62",21,"pde8a",-0.000143637720866227,0.60405802159246,0.965434210718456
"63",21,"LOC111563916",-1.13462404331778e-05,0.892221832864781,0.991577025593409
"64",21,"LOC111563902",4.48553533552095e-05,0.457750293548111,0.949361567714849
"65",21,"LOC111563893",4.7199604943329e-05,0.564522105699517,0.964603158500522
"66",21,"homer2",6.34039031602418e-05,0.792205636502467,0.986728359282509
"67",21,"ramac",2.77183492055299e-05,0.73031113114376,0.980667055988676
"68",21,"LOC111567331",-0.000115165792874833,0.363704055537434,0.931101401131405
"69",21,"LOC111567348",-5.96621000042144e-05,0.675687033426404,0.975854769682194
"70",21,"zrsr2",-0.000110858674306885,0.24568811163653,0.904749535089457
"71",21,"LOC111567330",4.03745454202089e-07,0.997222874941844,0.998607908459685
"72",21,"phka2",-0.000219298748190148,0.105341131308193,0.896935114041454
"73",21,"ppef1",2.15265374544896e-06,0.971674376848452,0.995999096438416
"74",21,"cdkl5",0.000308164882971735,0.0985805118938826,0.896935114041454
"75",21,"scml2",-0.000164526216167599,0.555475707704874,0.964603158500522
"76",21,"nhsb",0.00045506858208322,0.0722262153285568,0.896935114041454
"77",21,"ace2",-4.29034763922839e-06,0.944517798965063,0.994835281616076
"78",21,"pir",1.48953207681987e-05,0.713706497485572,0.977779581617253
"79",21,"tmem39a",-0.000170041957493791,0.176023756049303,0.901575887209657
"80",21,"LOC111566431",6.73342519086481e-05,0.419031515396435,0.943524527044578
"81",21,"LOC111564828",-5.0057687894399e-05,0.644104983292194,0.971212921925948
"82",21,"LOC111564831",-2.25027604828289e-05,0.841910056359166,0.988431259038862
"83",21,"stk16",1.84341416560106e-05,0.835617156550725,0.987916681370287
"84",21,"atic",2.35142941254599e-05,0.680188276166765,0.976282241012593
"85",21,"psmd14",5.2091049126131e-05,0.743201167262268,0.981421055479422
"86",21,"rbms1a",-0.000173914455445723,0.199540189533566,0.902790968307578
"87",21,"pla2r1",-6.64597014290399e-07,0.987379860721313,0.997478226056178
"88",21,"ly75",0.00014099591131521,0.231827227391544,0.904749535089457
"89",21,"marchf7",-9.77906333350943e-05,0.415093313675451,0.942256208583039
"90",21,"baz2ba",0.000753855863431978,0.0494924536027175,0.896935114041454
"91",21,"wdsub1",3.41272465256829e-05,0.605947047977674,0.965434210718456
"92",21,"LOC111564834",0.000106368132445295,0.136654850023699,0.898041286990566
"93",21,"LOC111564858",6.72084232181403e-05,0.175274623712867,0.901575887209657
"94",21,"gtf2f2a",0.000122008663797178,0.307904304928085,0.917462644970238
"95",21,"gpalpp1",8.53714669964724e-05,0.27924931703661,0.908894539079767
"96",21,"ercc3",4.15703740517844e-05,0.752718483746052,0.982826800997877
"97",21,"LOC111564848",6.61607310328513e-06,0.908487950471141,0.994003134580549
"98",21,"rbm26",4.2167989988329e-05,0.69277604209849,0.976625459434308
"99",21,"LOC118469912",-0.000303432724941795,0.338437242937007,0.923975648144879
"100",21,"obi1",5.97194849939444e-05,0.477331021012694,0.953334355347045
"101",21,"pou4f1",0.000482629338554319,0.168254671467992,0.900535765955796
"102",21,"LOC129349311",0.000169625377997356,0.101864948611054,0.896935114041454
"103",21,"LOC111562565",4.32118858001315e-05,0.884803753781741,0.990221893646835
"104",21,"tdrd3",1.34678665601171e-05,0.892515384788526,0.991577025593409
"105",21,"pcdh17",0.000401602221825559,0.10461945281161,0.896935114041454
"106",21,"lims1",0.000107656924948113,0.225629489662529,0.904749535089457
"107",21,"LOC111562382",1.8944227684131e-05,0.882065282709125,0.990221893646835
"108",21,"tgfbrap1",0.000152472330765125,0.0306027006980335,0.896935114041454
"109",21,"cul4a",-0.000126818994730099,0.197273102402312,0.902790968307578
"110",21,"lamp1a",-1.19114059828295e-05,0.881573884730098,0.990221893646835
"111",21,"dcun1d2b",9.99495172564119e-06,0.883604516724814,0.990221893646835
"112",21,"tmco3",3.81775966260332e-05,0.670762039803461,0.975502555984956
