"","cluster","gene","Time_estimate","Time_p.value","Time_q.value"
"1",18,"LOC129348986",-6.86776114546438e-05,0.788607480108441,0.997731921510616
"2",18,"trip4",-4.13263582103313e-05,0.839765126969821,0.997731921510616
"3",18,"cln6a",-3.17877738132405e-05,0.787451738556725,0.997731921510616
"4",18,"LOC118470268",-1.71767515887464e-05,0.66709583295739,0.997731921510616
"5",18,"LOC111568352",-0.000141695595101672,0.00853451527584427,0.997731921510616
"6",18,"rps17",-1.44930137404544e-05,0.873629202535093,0.997731921510616
"7",18,"csnk1g1",3.04945074065653e-05,0.825082686724121,0.997731921510616
"8",18,"LOC111571203",1.60652532152714e-05,0.882519764555682,0.997731921510616
"9",18,"neo1a",0.00010449052158149,0.510323223058762,0.997731921510616
"10",18,"LOC111567962",-0.000296491363724884,0.104021268944003,0.997731921510616
"11",18,"bbs4",1.11611228403736e-05,0.901188923653893,0.997731921510616
"12",18,"scamp2l",2.20012215804838e-06,0.985608303293056,0.999625534556196
"13",18,"LOC129347348",-5.28734463571073e-05,0.373552052234061,0.997731921510616
"14",18,"myo9aa",0.00056044766856086,0.161846664901372,0.997731921510616
"15",18,"senp8",-1.27677487290993e-05,0.740282586191239,0.997731921510616
"16",18,"LOC111580711",5.37148815223777e-05,0.169108448376512,0.997731921510616
"17",18,"anp32a",7.22124480096411e-05,0.452079112817219,0.997731921510616
"18",18,"coro2ba",-2.12581363535432e-05,0.872567972667337,0.997731921510616
"19",18,"itga11a",5.831695377689e-05,0.353678650446782,0.997731921510616
"20",18,"LOC111564424",-4.45249567371831e-05,0.0696426379813871,0.997731921510616
"21",18,"LOC111564416",8.59292282504729e-05,0.18270463460526,0.997731921510616
"22",18,"cpeb1b",-8.58023130990403e-05,0.421322851922492,0.997731921510616
"23",18,"LOC111564418",7.17399631822572e-05,0.219964866601515,0.997731921510616
"24",18,"LOC111564417",-6.83970828141789e-05,0.229804550061774,0.997731921510616
"25",18,"LOC111564410",-1.96597539290411e-05,0.859805918669915,0.997731921510616
"26",18,"cars1",5.14710455180908e-05,0.745761603788271,0.997731921510616
"27",18,"pex16",0.000130161130530576,0.168883019811151,0.997731921510616
"28",18,"arfgap2",-0.000278215860421858,0.0727011610281306,0.997731921510616
"29",18,"LOC118469870",4.11356110215804e-05,0.210587902905896,0.997731921510616
"30",18,"glceb",7.83526826806306e-07,0.994448037380178,0.999625534556196
"31",18,"tle3b",2.65303658981621e-05,0.667528550422075,0.997731921510616
"32",18,"LOC111564639",-0.000248228156037056,0.0506528809659362,0.997731921510616
"33",18,"rxfp3.3a1",4.19927385170608e-06,0.827034461645748,0.997731921510616
"34",18,"pias1a",-0.00010324014242034,0.487500278234124,0.997731921510616
"35",18,"map2k5",-0.000209030963873278,0.249950015963877,0.997731921510616
"36",18,"smad3a",-0.000151399315974183,0.175152717191429,0.997731921510616
"37",18,"tmem208",-4.798581485762e-05,0.204757184298017,0.997731921510616
"38",18,"slc39a1",5.91634401778721e-06,0.802671757366625,0.997731921510616
"39",18,"LOC111565738",-1.54686324534359e-05,0.863121846698905,0.997731921510616
"40",18,"LOC111565745",-1.6680612574491e-06,0.978565266782909,0.999625534556196
"41",18,"mibp2",-1.14142122088984e-05,0.732771296247152,0.997731921510616
"42",18,"bloc1s6",-0.000170344200334057,0.0838249532468519,0.997731921510616
"43",18,"slc30a4",0.000112629501639352,0.125888044607803,0.997731921510616
"44",18,"dtwd1",2.07388019818754e-05,0.757525775032742,0.997731921510616
"45",18,"LOC129349619",-7.25428026155647e-06,0.830538101284635,0.997731921510616
"46",18,"cops2",7.74244900608204e-05,0.329595762938701,0.997731921510616
"47",18,"secisbp2l",0.00020278452206719,0.0966310407112764,0.997731921510616
"48",18,"LOC111565759",-2.66992289236981e-05,0.54590780203417,0.997731921510616
"49",18,"dut",1.83042551965109e-05,0.645463501578346,0.997731921510616
"50",18,"slc12a1",-0.000175355233304606,0.106623697245345,0.997731921510616
"51",18,"ctxn2",-2.55257441775269e-05,0.784656793671363,0.997731921510616
"52",18,"myef2",0.000109883082895567,0.43353500988345,0.997731921510616
"53",18,"LOC111565754",9.50191448023492e-06,0.957607653576619,0.99902493157044
"54",18,"sema6dl",0.00014639053856555,0.638253742651438,0.997731921510616
"55",18,"LOC118470001",0.000171281457468392,0.51333079590969,0.997731921510616
"56",18,"dmxl2",-2.16917088642117e-05,0.842034142611715,0.997731921510616
"57",18,"LOC111565746",-1.80240726253009e-05,0.643910578282025,0.997731921510616
"58",18,"tnfaip8l3",-0.000612758195299319,0.0265584610767104,0.997731921510616
"59",18,"LOC129349365",-2.93893573021508e-05,0.415477789253216,0.997731921510616
"60",18,"scg3",2.75828775395845e-05,0.821254464125545,0.997731921510616
"61",18,"lysmd2",5.64508180620363e-05,0.521206074904118,0.997731921510616
"62",18,"tmod2",-0.000113058917459687,0.044447901819728,0.997731921510616
"63",18,"leo1",-3.39294218962671e-05,0.520992063874216,0.997731921510616
