"","cluster","gene","Time_estimate","Time_p.value","Time_q.value"
"1",5,"LOC129348986",-0.000101998995381856,0.71659164365347,0.982908438983172
"2",5,"trip4",9.40689726453206e-05,0.657355888251342,0.978342431315743
"3",5,"chrna7a",-2.38117477611674e-05,0.712854311980667,0.982908438983172
"4",5,"cln6a",-8.73823978321532e-05,0.377478658372521,0.966576378271037
"5",5,"LOC118470268",4.19590302488516e-06,0.927847647680176,0.992840373863238
"6",5,"calml4a",-1.25350309508189e-05,0.523112721381504,0.971653579419579
"7",5,"LOC111568352",-7.19207935557464e-05,0.11222017612512,0.962562211644739
"8",5,"rxfp3.3a2",2.60919260095165e-05,0.554111946951982,0.973251468122208
"9",5,"rps17",-8.41129897243114e-05,0.137321696774613,0.962562211644739
"10",5,"LOC129347713",3.11542954979532e-05,0.241693384486031,0.962562211644739
"11",5,"csnk1g1",-1.90057543561195e-05,0.9273601602744,0.992840373863238
"12",5,"LOC111571203",-2.32650350820458e-05,0.766605601628466,0.98302462060708
"13",5,"neo1a",-0.000317978087013481,0.208759150978446,0.962562211644739
"14",5,"LOC111567962",0.000444933244262451,0.0406650504259349,0.962562211644739
"15",5,"bbs4",5.4693347546001e-06,0.934356376487409,0.993801830966652
"16",5,"scamp2l",9.39974394566642e-05,0.275075849854215,0.962562211644739
"17",5,"LOC129347348",-1.84405241813937e-05,0.26457888323221,0.962562211644739
"18",5,"myo9aa",-1.91914985781136e-06,0.959435762993799,0.995117523001841
"19",5,"senp8",3.75048893214959e-06,0.917111064134214,0.991815681595597
"20",5,"LOC111580711",-1.63248631527932e-05,0.729019640022996,0.98302462060708
"21",5,"anp32a",7.22903750646858e-05,0.218176577530029,0.962562211644739
"22",5,"coro2ba",0.000284224239884662,0.114724230990172,0.962562211644739
"23",5,"itga11a",1.49216979394639e-05,0.354520902459993,0.965015368743491
"24",5,"LOC111564424",-2.65648842689268e-05,0.178368483093475,0.962562211644739
"25",5,"LOC129349160",1.36574957666762e-05,0.178868985575216,0.962562211644739
"26",5,"LOC111564416",-6.99945052983362e-07,0.987058857730811,0.997966283310958
"27",5,"cpeb1b",-3.08582189266451e-05,0.615757127740369,0.977714598091595
"28",5,"LOC111564421",-0.000101176773907072,0.0107874179537604,0.915344997736249
"29",5,"LOC111564418",-9.09166905041352e-05,0.172060119854752,0.962562211644739
"30",5,"LOC111564417",-1.07009537372742e-05,0.666159161643318,0.978342431315743
"31",5,"LOC111564410",-2.53572854759539e-05,0.822674645793856,0.98335463308219
"32",5,"cars1",-7.01973216851832e-05,0.41364571084522,0.966927842581584
"33",5,"pex16",6.00623435415315e-05,0.383514439409503,0.966576378271037
"34",5,"arfgap2",7.38602064995932e-05,0.587159540095343,0.977206322612533
"35",5,"glceb",2.23873357417257e-05,0.896873065646302,0.988673650863453
"36",5,"paqr5b",1.63533635487641e-05,0.293576754968923,0.962562211644739
"37",5,"tle3b",-1.91271061915971e-05,0.876204275937019,0.986632625108629
"38",5,"LOC129348677",-5.3802649978469e-06,0.772624217314743,0.98302462060708
"39",5,"uacab",-0.000451070315285204,0.00817974222408217,0.894362114879095
"40",5,"LOC111564639",-0.000365758097623492,0.0833968971184307,0.962562211644739
"41",5,"rxfp3.3a1",3.43333495863219e-05,0.408454697369663,0.966927842581584
"42",5,"pias1a",0.00033939609039527,0.140134738431508,0.962562211644739
"43",5,"skor1a",3.07538154793466e-05,0.296113680224369,0.962562211644739
"44",5,"map2k5",-9.07271222088246e-05,0.583486356828822,0.976997200403482
"45",5,"smad3a",1.0843169919468e-05,0.91344872564253,0.990424901541277
"46",5,"tmem208",3.44909611194393e-05,0.584989485979096,0.976997200403482
"47",5,"slc39a1",-1.86635806252605e-05,0.460121458894497,0.971653579419579
"48",5,"LOC111565738",-0.000123914516713653,0.568421561732937,0.974350940134937
