"","cluster","gene","Time_estimate","Time_p.value","Time_q.value"
"1",20,"LOC129348986",-0.000146711491323996,0.669191796003494,0.979652328032904
"2",20,"trip4",9.9321139109821e-05,0.700056222055395,0.983234877758799
"3",20,"cln6a",-9.9771402411737e-05,0.340932222643049,0.951976950272927
"4",20,"LOC118470268",9.65529571350487e-05,0.202484464230834,0.949480923715544
"5",20,"calml4a",8.71060686437745e-05,0.133166498836088,0.949480923715544
"6",20,"LOC111568352",7.60891908184635e-06,0.899564268384372,0.99424017901928
"7",20,"rxfp3.3a2",7.11588964564641e-05,0.305924515663827,0.949480923715544
"8",20,"rps17",2.24107087041232e-05,0.810820798556632,0.989125053973101
"9",20,"csnk1g1",-0.000207288363985802,0.39518299438288,0.956544183087501
"10",20,"LOC111571203",-7.42869454684648e-05,0.573993644979752,0.97013548310195
"11",20,"neo1a",-1.22369686611016e-05,0.957254467490079,0.99547632287536
"12",20,"LOC111567962",-9.65384529189399e-05,0.721859900808528,0.983421309819275
"13",20,"bbs4",0.000187747938401661,0.443834884769329,0.958587500316511
"14",20,"scamp2l",-0.000278318638774408,0.0180781152487253,0.893773076334249
"15",20,"myo9aa",1.4232481952111e-05,0.89516003266387,0.993451692831372
"16",20,"senp8",-4.07928495712581e-05,0.28614237661874,0.949480923715544
"17",20,"LOC111580711",-1.22548378289853e-05,0.805104726952782,0.98759778608351
"18",20,"anp32a",9.08197059312145e-05,0.06253414100997,0.935619921639564
"19",20,"coro2ba",0.000342533100603665,0.0210721360104141,0.893773076334249
"20",20,"itga11a",-1.69742295828425e-05,0.757631457153896,0.983792006844266
"21",20,"LOC111564424",-2.80905170696854e-05,0.591019257052532,0.971966738826322
"22",20,"LOC111564416",1.60539107638368e-05,0.736846084441478,0.983421309819275
"23",20,"cpeb1b",0.000133299651425403,0.228974487353763,0.949480923715544
"24",20,"LOC111564418",-4.79148093613447e-05,0.461396589476124,0.958587500316511
"25",20,"LOC111564417",4.99860998545628e-05,0.469218289427369,0.958587500316511
"26",20,"LOC111564410",-9.81749752895288e-05,0.382899966840882,0.952488750867146
"27",20,"cars1",4.03707593701106e-05,0.723916408876785,0.983421309819275
"28",20,"pex16",7.12551427801357e-05,0.452949568473175,0.958587500316511
"29",20,"arfgap2",8.74553577532361e-05,0.700931168250778,0.983234877758799
"30",20,"glceb",-6.68448498063359e-05,0.691167888924558,0.981099657013824
"31",20,"LOC111564414",-6.83020666757278e-05,0.039486337763321,0.934570071716847
"32",20,"tle3b",-9.97267085315308e-05,0.0971809033472821,0.949480923715544
"33",20,"LOC111564639",-2.23111586574704e-05,0.91599437105603,0.994280950862422
"34",20,"pias1a",-0.000167532341652613,0.385959779647615,0.952631351730492
"35",20,"map2k5",0.000257171943151546,0.285371548820487,0.949480923715544
"36",20,"smad3a",-3.77337309180824e-05,0.29382479209253,0.949480923715544
"37",20,"tmem208",0.000106442451983932,0.249573640063404,0.949480923715544
"38",20,"slc39a1",-2.54892515065337e-05,0.603930589779485,0.973614232205914
"39",20,"LOC111565738",1.59141217934829e-05,0.934073190565265,0.994879683787494
"40",20,"mibp2",5.75469721710011e-05,0.636070065562194,0.976810693623581
"41",20,"bloc1s6",0.000104813691307857,0.373316064432344,0.951976950272927
"42",20,"slc30a4",2.71351396034317e-05,0.857631719268217,0.992609831800961
"43",20,"c1h15orf48",1.65820063357332e-05,0.918054679473902,0.994280950862422
"44",20,"spata5l1",-8.54311943002347e-06,0.879661842048122,0.992609831800961
"45",20,"dtwd1",1.54339216264222e-05,0.706569780200322,0.983421309819275
"46",20,"cops2",0.000121988400831827,0.287991292383974,0.949480923715544
"47",20,"secisbp2l",-1.6765738943276e-05,0.904116549585359,0.99424017901928
"48",20,"LOC111565759",0.000113197675098389,0.371669749071954,0.951976950272927
"49",20,"dut",2.9869932811642e-05,0.716946308562851,0.983421309819275
"50",20,"slc12a1",0.000153689577665721,0.0481819584828429,0.934570071716847
"51",20,"ctxn2",-7.46487675860368e-06,0.917877296112111,0.994280950862422
"52",20,"myef2",-0.000247072197977263,0.119976917838626,0.949480923715544
"53",20,"LOC111565754",-0.000100479372556994,0.360331596738005,0.951976950272927
"54",20,"sema6dl",-8.82471276525013e-05,0.596422633735098,0.97321766204173
"55",20,"LOC118470001",-3.8581735304335e-06,0.973094712377121,0.997470672965944
"56",20,"dmxl2",0.000353981302744399,0.229584871485745,0.949480923715544
"57",20,"LOC111565746",7.35454280522617e-05,0.67781897742593,0.98056707903126
"58",20,"tnfaip8l3",-3.87820226966795e-07,0.997880948890801,0.999679659223518
"59",20,"scg3",2.8483908206322e-05,0.890020649108034,0.992609831800961
"60",20,"lysmd2",-0.000134191317076135,0.123348046644406,0.949480923715544
"61",20,"tmod2",8.1217369572377e-05,0.10812588058876,0.949480923715544
"62",20,"leo1",3.71230774232491e-05,0.558928826124151,0.96985003435407
"63",20,"mapk6",5.57664872281974e-05,0.804591010164949,0.987503914056205
"64",20,"LOC118471234",-0.000145558864967171,0.242282580123557,0.949480923715544
"65",20,"usp8",-0.000131319647715111,0.187445771615579,0.949480923715544
"66",20,"pde8a",1.91623479504708e-05,0.92922600663732,0.994570893565192
"67",20,"LOC111563916",-0.000106470289095484,0.255970168569213,0.949480923715544
"68",20,"LOC111563902",-1.97691249118831e-05,0.876173814830281,0.992609831800961
"69",20,"LOC111563893",9.84774692235124e-05,0.222689460112146,0.949480923715544
"70",20,"homer2",-5.4379645702591e-06,0.919504610611417,0.994280950862422
"71",20,"ramac",-2.41549462899995e-05,0.744155914905514,0.983421309819275
"72",20,"LOC111567331",1.38422613974902e-05,0.909953802502445,0.994280950862422
"73",20,"LOC111567348",6.05219667308954e-05,0.094408470832912,0.949480923715544
"74",20,"zrsr2",0.000270924557452462,0.0392502530298738,0.934570071716847
"75",20,"LOC111567330",0.000127124364752217,0.277002894967408,0.949480923715544
"76",20,"phka2",-0.000103091098890203,0.453257772186629,0.958587500316511
"77",20,"ppef1",-0.000199600136085762,0.00183733178505615,0.686604193027246
