"","cluster","gene","Mass_estimate","Mass_summary_p.value","Mass_summary_q.value"
"1",1,"LOC129348986",0.00376480313993385,0.207188045843641,0.790365604192685
"2",1,"trip4",0.0025696673063587,0.0598756646515832,0.709800635180324
"3",1,"chrna7a",0.00049846185724595,0.382744891033548,0.895852425497224
"4",1,"cln6a",5.79036343751444e-05,0.92490282756053,0.992067724528898
"5",1,"LOC118470268",-0.00017184500061055,0.552523669999165,0.957780032056861
"6",1,"calml4a",0.000491997934153197,0.0340260347058841,0.695257581134137
"7",1,"LOC111568352",0.000951345521042781,0.102607158704368,0.709800635180324
"8",1,"rxfp3.3a2",-0.00031601538625587,0.396206904649328,0.902288970262679
"9",1,"rps17",0.000279181774013047,0.800802869910613,0.96871217346848
"10",1,"LOC129347713",0.000100815779170923,0.683440164159989,0.967288248703581
"11",1,"csnk1g1",0.00135438474297005,0.543801856237278,0.957780032056861
"12",1,"LOC111571203",0.00174354603549017,0.0240571332928863,0.695257581134137
"13",1,"neo1a",0.00241978540683707,0.423005312790092,0.91566482274341
"14",1,"LOC129349243",-2.76539224626249e-05,0.952330299519589,0.99473046286312
"15",1,"LOC111567962",0.0013905403776772,0.423356887735131,0.91568355890659
"16",1,"bbs4",0.00108066047067337,0.320148662445508,0.858850149365544
"17",1,"scamp2l",-0.000455817950114321,0.588656204419515,0.962589430896583
"18",1,"LOC129347348",0.000133892067394214,0.602246906447874,0.967288248703581
"19",1,"myo9aa",0.00127466455029735,0.0532648674182631,0.708806023132068
"20",1,"senp8",0.00090413932243755,0.149055086541513,0.739760790076561
"21",1,"LOC111580711",1.02409414984712e-05,0.987455850006154,0.996547570295752
"22",1,"anp32a",0.00109021090512316,0.0553692795615384,0.708806023132068
"23",1,"coro2ba",0.000471791805747304,0.777828028862343,0.96871217346848
"24",1,"itga11a",-0.000431955609197712,0.17288044341652,0.764996943941705
"25",1,"LOC111588606",0.000157750973984861,0.192814417575494,0.780857035516593
"26",1,"LOC111564424",3.27773494508051e-05,0.91995708354863,0.99118992816749
"27",1,"LOC129349160",0.000147730908250632,0.352583466008846,0.876445097595645
"28",1,"LOC111564416",-1.80282296616663e-05,0.976077442098637,0.99473046286312
"29",1,"cpeb1b",-0.000298074305413733,0.649445736816672,0.967288248703581
