"","cluster","gene","Mass_estimate","Mass_summary_p.value","Mass_summary_q.value"
"1",6,"LOC129348986",0.00424337280953445,0.357445929653183,0.750425907495511
"2",6,"trip4",0.000506906710981743,0.880262109809584,0.946391220556428
"3",6,"chrna7a",7.60314603343855e-05,0.735231686116217,0.920849678048737
"4",6,"cln6a",0.00137975961803034,0.519434534485627,0.858302724897112
"5",6,"LOC118470268",0.000582065712687267,0.437123211988212,0.804210499041828
"6",6,"calml4a",-0.000533483839679786,0.227908792545546,0.645949922009248
"7",6,"LOC111568352",0.000533503162567354,0.111028498312558,0.581482159946649
"8",6,"rxfp3.3a2",6.2730294619145e-05,0.806591055382407,0.920849678048737
"9",6,"rps17",0.000670811953826375,0.436332257334585,0.80403865215505
"10",6,"LOC129347713",-0.00127984201232274,0.0382384592401592,0.581482159946649
"11",6,"csnk1g1",0.00310954504092308,0.265741759557507,0.676686855467206
"12",6,"LOC111571203",0.00125191977907131,0.398409083302624,0.777827592849775
"13",6,"neo1a",0.00203153671921258,0.807245454428897,0.920849678048737
"14",6,"LOC129349243",0.000178019527795525,0.51816452038015,0.857749257007477
"15",6,"LOC111567962",0.00231540025121613,0.477493397691857,0.832111500043555
"16",6,"LOC129347359",3.4208424517702e-05,0.736003497471439,0.920849678048737
"17",6,"bbs4",0.00138493508712733,0.133252178074736,0.581482159946649
"18",6,"scamp2l",0.00186473854457208,0.12142314807324,0.581482159946649
"19",6,"LOC129347348",0.000392522675016091,0.177672741400957,0.594605580086562
"20",6,"myo9aa",0.00188265599724981,0.142301273535348,0.581482159946649
"21",6,"senp8",0.000645388516537188,0.350628853245205,0.745590933905128
"22",6,"LOC111580711",-0.000354846277996643,0.451233226973349,0.814948254462413
"23",6,"anp32a",-7.5655290923949e-05,0.896834531939903,0.953731697596895
"24",6,"coro2ba",-0.00148409553483748,0.562974135959208,0.882922845927688
"25",6,"itga11a",-0.000140562493194262,0.831958287086909,0.923408247402624
"26",6,"LOC111564424",0.000468582161667636,0.220057143135981,0.636758427567382
"27",6,"LOC129349160",0.00011978061523702,0.177584864333767,0.594605580086562
"28",6,"LOC111564416",0.000794641582963802,0.239885181095209,0.654584730656737
"29",6,"cpeb1b",7.32168919975249e-05,0.967830648475177,0.985786798123234
"30",6,"LOC111564421",-0.000148515038184484,0.768049851675711,0.920849678048737
"31",6,"LOC111564418",0.00137985455975142,0.0946691408875502,0.581482159946649
"32",6,"LOC111564417",0.00102895634116095,0.0416631637955207,0.581482159946649
"33",6,"LOC111564410",-0.000176131601491805,0.892087424724489,0.951922271164594
"34",6,"ccnb2",0.000317187622440711,0.149896302741346,0.581482159946649
"35",6,"cars1",0.000534824194282272,0.820639397062973,0.920849678048737
"36",6,"pex16",0.000101804409537388,0.879103471599818,0.945867294980348
"37",6,"arfgap2",-0.00257882630495169,0.295159768482818,0.702162278278329
"38",6,"LOC118469870",0.000145728296906686,0.329187808641865,0.729073095065165
"39",6,"glceb",0.00465381154357509,0.0884345157593585,0.581482159946649
"40",6,"LOC111564414",3.75018900495627e-05,0.806591055382407,0.920849678048737
"41",6,"tle3b",-0.00121712841438727,0.727711078108674,0.920849678048737
"42",6,"LOC129348677",0.000379257430150536,0.075606513521132,0.581482159946649
"43",6,"uacab",0.000480765082406844,0.825297990162402,0.920849678048737
"44",6,"LOC111564639",-0.0050226449179889,0.328454034842686,0.728825402147218
"45",6,"rxfp3.3a1",9.11281523479702e-05,0.866652792681727,0.939787463897623
"46",6,"pias1a",0.000938814267411063,0.810323382601406,0.920849678048737
"47",6,"skor1a",0.000650409519798719,0.0678942258479593,0.581482159946649
"48",6,"map2k5",0.00173729333111103,0.337207635745366,0.735449310553178
"49",6,"smad3a",0.00213829342441503,0.347478397745773,0.74381341901617
"50",6,"tmem208",0.00076160900556794,0.182405890369735,0.600063603725487
"51",6,"slc39a1",0.000826623993264223,0.0923950608226902,0.581482159946649
"52",6,"LOC111565738",0.0020928206800239,0.0363579997185657,0.581482159946649
"53",6,"LOC111565745",0.00018609014548353,0.723524323769367,0.920849678048737
"54",6,"mibp2",-0.00069417168673685,0.370125308445573,0.759349144027391
"55",6,"bloc1s6",0.00203510918007999,0.471674682475903,0.82722609282758
"56",6,"slc30a4",0.000830092968288213,0.323907637506552,0.723923018925564
"57",6,"spata5l1",-0.0021779732376891,0.181996966214594,0.599651372950972
"58",6,"LOC111565744",7.42618392841842e-05,0.679195404858651,0.920849678048737
"59",6,"dtwd1",0.00125563081106353,0.275595706945648,0.685352516747276
"60",6,"fgf7",8.33239245832538e-05,0.825928343491364,0.920849678048737
"61",6,"cops2",-0.001192043776774,0.361168498392493,0.753655092848926
"62",6,"secisbp2l",0.00220203477067226,0.0454035717101514,0.581482159946649
"63",6,"LOC111565759",-0.00034541293600034,0.654302422296095,0.920849678048737
"64",6,"LOC129349512",0.000111747337131527,0.690569562083206,0.920849678048737
"65",6,"fbn1",4.08138481157958e-05,0.641605697130322,0.920849678048737
"66",6,"dut",0.000887564839891774,0.110805841570454,0.581482159946649
"67",6,"slc12a1",0.00156458343495517,0.240560837496519,0.655705059030241
"68",6,"ctxn2",0.00190112212700437,0.141630350510446,0.581482159946649
"69",6,"myef2",0.000764966176817467,0.434611264706415,0.802994584288597
"70",6,"LOC111565754",0.00104814880267692,0.214149234226717,0.630987069260332
"71",6,"sema6dl",0.00258789456552478,0.438410610314928,0.805093551401796
"72",6,"LOC118470001",0.0002639301430291,0.858809816051513,0.936179654606564
"73",6,"dmxl2",0.00530449611144729,0.101078259655781,0.581482159946649
"74",6,"gldn",0.000167422805335827,0.16231783988211,0.581482159946649
"75",6,"LOC111565746",0.00130434374450255,0.421044759230339,0.792765271061477
"76",6,"tnfaip8l3",0.00143031725509064,0.718050199601081,0.920849678048737
"77",6,"LOC129349365",0.00061240254035398,0.211725913165404,0.629716241898093
"78",6,"scg3",-0.00274724136964597,0.57783724381484,0.892657702482115
"79",6,"lysmd2",-0.0002954775508878,0.712024070209625,0.920849678048737
"80",6,"tmod2",-0.00114386064640416,0.385465795792449,0.769492297073734
"81",6,"leo1",-0.00143482463179227,0.104551415394809,0.581482159946649
"82",6,"mapk6",0.000869897444331613,0.765744772107266,0.920849678048737
"83",6,"LOC118471234",0.00128708555149866,0.135402411297025,0.581482159946649
"84",6,"usp8",0.000646647754146011,0.531395648735552,0.86657477991357
"85",6,"LOC111577621",0.000250036057621074,0.179013842812437,0.596008723464022
"86",6,"LOC129349535",-0.000603304180288315,0.0558308406396472,0.581482159946649
"87",6,"zgc:158482",6.5418057964228e-05,0.724121582286522,0.920849678048737
"88",6,"LOC129349407",-9.98778511537701e-05,0.795550717266457,0.920849678048737
"89",6,"pde8a",0.00609194206320684,0.0106182961803727,0.581482159946649
"90",6,"LOC111563916",0.000256533272628966,0.865207320484707,0.93907211897464
"91",6,"LOC111563902",0.000658928768730503,0.57825330848286,0.893096716978697
"92",6,"LOC111563893",0.000892480859456068,0.275048522704744,0.684789924910488
"93",6,"homer2",0.00595761238643058,0.104124334256808,0.581482159946649
"94",6,"ramac",0.000227200660784823,0.629890585087262,0.916816028008032
"95",6,"LOC111567331",0.00189286701636527,0.22327250941376,0.641004557574728
"96",6,"LOC111567348",0.000263034584735749,0.797817125678875,0.920849678048737
"97",6,"zrsr2",-0.00023334552803047,0.789614250552585,0.920849678048737
"98",6,"LOC111567330",-0.00110065360817214,0.229839916079722,0.646393958794832
"99",6,"phka2",-0.000910556198579759,0.655437164442695,0.920849678048737
"100",6,"ppef1",-4.56592270962772e-05,0.945013567362937,0.97644026654379
"101",6,"cdkl5",0.0018692682212403,0.80432771440938,0.920849678048737
"102",6,"scml2",0.00131573520134532,0.52851928968376,0.865012316862584
"103",6,"LOC118470148",5.43566222164574e-05,0.70373507159206,0.920849678048737
"104",6,"nhsb",-0.00863401915811075,0.326603656557269,0.726835347422223
"105",6,"ace2",0.00137871458334536,0.316865953276569,0.718786144123132
"106",6,"il1fma",0.000128581769495212,0.677027201459512,0.920849678048737
"107",6,"zgc:113276",0.00020978880231663,0.16231783988211,0.581482159946649
"108",6,"pir",-0.000704773733913542,0.118226817625204,0.581482159946649
"109",6,"vegfd",0.000402388114074415,0.325128640771762,0.725221065647685
"110",6,"LOC111566429",0.00074432031270152,0.0806938871957153,0.581482159946649
"111",6,"LOC129350612",-0.000159067622311173,0.728599012472808,0.920849678048737
"112",6,"LOC111566424",0.000804803244736651,0.221619489733678,0.638315856027354
"113",6,"ildr1a",0.000578571275672983,0.0359194972189818,0.581482159946649
"114",6,"tmem39a",-0.00220243161793649,0.0739142802392559,0.581482159946649
"115",6,"LOC111566425",-0.000672391366068882,0.0558308406396473,0.581482159946649
"116",6,"LOC111566431",0.000151759129554606,0.600187301970477,0.899417660753279
"117",6,"LOC111566421",0.000788878947727516,0.129207481261033,0.581482159946649
"118",6,"LOC111564828",-0.000204703347724193,0.89547746546407,0.95321302935965
"119",6,"LOC118469910",-0.000846194058611644,0.122434441565639,0.581482159946649
"120",6,"LOC111564831",-0.00061541643665508,0.64658959420803,0.920849678048737
"121",6,"stk16",0.000551217491752944,0.600265453305353,0.899418688701233
"122",6,"LOC129349502",0.000239334852676285,0.461678331421784,0.820025964431278
"123",6,"atic",-0.000327613341694483,0.464428264626865,0.822605181537418
"124",6,"LOC118469909",6.48323266863419e-05,0.656314839164195,0.920849678048737
"125",6,"psmd14",0.00138845420265702,0.327486687917601,0.727843731728911
"126",6,"rbms1a",-0.000118676999096219,0.931902436921288,0.970358566496097
"127",6,"itgb6",-0.000675281116092372,0.502666737053753,0.849169858064487
"128",6,"pla2r1",-4.35126088416655e-05,0.971770214332601,0.987677822572735
"129",6,"ly75",0.000412077729361219,0.804951203603486,0.920849678048737
"130",6,"marchf7",5.55669634975212e-06,0.997267265540627,0.999480106306961
"131",6,"baz2ba",0.000504167914900855,0.807716881085467,0.920849678048737
"132",6,"wdsub1",-0.0037556224081713,0.0915923786570027,0.581482159946649
"133",6,"LOC111564834",0.00224384252320656,0.238768505622392,0.653361094557917
"134",6,"LOC111564858",-0.000991604327524126,0.139306340309934,0.581482159946649
"135",6,"gtf2f2a",-0.00206557408781643,0.429279821007775,0.798800052286163
"136",6,"gpalpp1",0.000571420041622794,0.28913200805375,0.697128634657011
"137",6,"ercc3",0.000236284190561851,0.807081494306018,0.920849678048737
"138",6,"LOC111564848",3.42483664318973e-05,0.806591055382407,0.920849678048737
"139",6,"rbm26",0.00102481070346988,0.213692094067339,0.630762898898879
"140",6,"LOC118469912",0.000142903932238199,0.689566623831864,0.920849678048737
"141",6,"obi1",3.12358875426517e-05,0.806591055382407,0.920849678048737
"142",6,"LOC129349311",-0.00170366274435052,0.412890667194938,0.786637981696791
"143",6,"LOC111562565",-0.00312119434577335,0.803840400397066,0.920849678048737
"144",6,"LOC111562524",0.000545560974814059,0.0846792740162822,0.581482159946649
"145",6,"tdrd3",-0.0014745254779171,0.00965966175847414,0.581482159946649
"146",6,"LOC111562582",0.000446249344450916,0.135784553918433,0.581482159946649
"147",6,"LOC118470526",0.000173249354371532,0.823883262081736,0.920849678048737
"148",6,"pcdh17",0.00978885479213332,0.0178575523116474,0.581482159946649
"149",6,"LOC129348781",0.000153908937166293,0.191442617345876,0.607642150517215
"150",6,"lims1",-0.000723574846699984,0.563724909950994,0.883387047557975
"151",6,"LOC111562382",-0.00119897316202299,0.613672092389684,0.909142570041916
"152",6,"tgfbrap1",0.000340096818334516,0.433760180860544,0.802574848302623
