"","cluster","gene","Mass_estimate","Mass_summary_p.value","Mass_summary_q.value"
"1",9,"LOC129348986",0.00301287255822358,0.614263762266762,0.995081655613478
"2",9,"trip4",0.00730734811935553,0.0140745396482732,0.742354920631862
"3",9,"chrna7a",0.000348848469518417,0.137700833708646,0.742354920631862
"4",9,"cln6a",0.00344588279897056,0.278363482771934,0.89351489031561
"5",9,"LOC118470268",3.68907882440554e-05,0.78920569557097,0.995081655613478
"6",9,"calml4a",-0.000496249340217693,0.467142148621651,0.995081655613478
"7",9,"LOC111568352",-1.34573798423456e-05,0.981330987219477,0.995081655613478
"8",9,"rps17",-0.00173661631405513,0.304533136889521,0.914078085828716
"9",9,"LOC129347713",-0.000385306247542918,0.12693356128873,0.742354920631862
"10",9,"csnk1g1",0.00272407137009613,0.233277206560434,0.854128442197822
"11",9,"LOC111571203",-0.000294400493369716,0.807744293077556,0.995081655613478
"12",9,"neo1a",-0.00403528147676695,0.364077751910009,0.95724359557712
"13",9,"LOC129349243",-0.00117905810718822,0.0317959670778877,0.742354920631862
"14",9,"LOC111567962",-0.00220143730590273,0.343491356770019,0.944535016260898
"15",9,"LOC129347359",4.49425699472326e-06,0.983200705808289,0.995081655613478
"16",9,"bbs4",-0.00012876613923024,0.95416207230898,0.995081655613478
"17",9,"scamp2l",0.00255079391650159,0.171351685790979,0.779488423274809
"18",9,"LOC129347348",0.000144962871471326,0.82053649596759,0.995081655613478
"19",9,"myo9aa",-0.000729779151432877,0.175154022238618,0.782427800649572
"20",9,"senp8",-0.00183760002579773,0.0242812024290366,0.742354920631862
"21",9,"LOC111580711",-0.00137290733972332,0.360424310504704,0.955642233993575
"22",9,"anp32a",0.0008887428830336,0.466278055085717,0.995081655613478
"23",9,"coro2ba",0.00349139681933472,0.30695544219738,0.917742465038542
"24",9,"itga11a",-0.00528049173185532,0.0377616261501863,0.742354920631862
"25",9,"LOC111564424",0.000946656040667591,0.338988224315597,0.940615973776613
"26",9,"LOC129349160",6.49014776657313e-05,0.789205695570969,0.995081655613478
"27",9,"LOC111564416",0.000552890950300378,0.580953147347038,0.995081655613478
