"","cluster","gene","Mass_estimate","Mass_summary_p.value","Mass_summary_q.value"
"1",8,"LOC129348986",-0.000810368059225992,0.79287733567796,0.967716670236415
"2",8,"trip4",-0.00581050329535452,0.0741068098084452,0.630090461487469
"3",8,"cln6a",0.00132766384023069,0.0478712334821243,0.630090461487469
"4",8,"LOC118470268",0.000298452313831826,0.1164734633914,0.630090461487469
"5",8,"calml4a",7.51548668488407e-05,0.597276819353111,0.96751628918247
"6",8,"LOC111568352",0.000461193560134884,0.206147491774708,0.688317372593189
"7",8,"rps17",-0.000287412206249824,0.771123880671962,0.96751628918247
"8",8,"LOC129347713",-8.61337514777791e-06,0.988525916880315,0.996743048016604
"9",8,"csnk1g1",-0.00220153567799238,0.429652706516972,0.87768295415369
"10",8,"LOC111571203",0.000221406952777961,0.909539422263556,0.994755927710863
"11",8,"neo1a",0.0052631777118585,0.1496843634119,0.637700930334059
"12",8,"LOC129349243",0.000287005008389977,0.404230527761482,0.860893855131315
"13",8,"LOC111567962",0.00258728901381875,0.298913724025321,0.775912058740796
"14",8,"LOC129347359",-0.000202015420915009,0.697119947269155,0.96751628918247
"15",8,"bbs4",0.000135633340145527,0.934786843881129,0.994755927710863
"16",8,"scamp2l",0.00249828995092379,0.0620851738040768,0.630090461487469
"17",8,"LOC129347348",2.23799990782295e-05,0.986305315138365,0.996066996131145
"18",8,"myo9aa",0.00493628342948814,0.152967007202264,0.639106751835021
"19",8,"senp8",0.000669021676793658,0.150387359867416,0.638114928066919
"20",8,"LOC111580711",0.00150049753871821,0.422250831983327,0.873360406402839
"21",8,"anp32a",-0.00090973222591285,0.341658419383039,0.812126745376465
"22",8,"coro2ba",-0.00186832642252158,0.673900789792265,0.96751628918247
"23",8,"itga11a",-0.000368545562937734,0.766076597489306,0.96751628918247
"24",8,"LOC111564424",0.000107326241456105,0.929274598862923,0.994755927710863
"25",8,"LOC129349160",9.58388216183021e-05,0.716901504608477,0.96751628918247
"26",8,"LOC111564416",0.00175413812725561,0.114516885340436,0.630090461487469
"27",8,"cpeb1b",-0.00202557476521632,0.0716968249561635,0.630090461487469
"28",8,"LOC111564421",0.000406264557999382,0.544246789318237,0.949222298816842
"29",8,"LOC111564418",0.000528176368634791,0.601591339521333,0.96751628918247
"30",8,"LOC111564417",-0.000180090388657822,0.645823800472909,0.96751628918247
"31",8,"LOC111564423",3.42618661583986e-06,0.98320070580829,0.994755927710863
"32",8,"LOC111564410",0.000544798869278463,0.754370839021689,0.96751628918247
"33",8,"ccnb2",-0.000407627615708814,0.494420839635978,0.918243058109654
"34",8,"cars1",-0.0022147476235808,0.246106539180789,0.726351366718873
"35",8,"pex16",0.00181686343209129,0.0600232003536829,0.630090461487469
"36",8,"arfgap2",-0.0024159975228832,0.444106510487392,0.888662476000073
"37",8,"LOC118469870",0.000180665323154667,0.580449339290517,0.96751628918247
"38",8,"glceb",0.0054477989229595,0.191685606833498,0.67388685007729
"39",8,"paqr5b",0.000844625290307675,0.301319528929137,0.776763287405521
"40",8,"LOC111564414",-0.000191464245892536,0.826629123446716,0.973617145933667
"41",8,"tle3b",0.000381151967809867,0.900258825384956,0.992357556754828
"42",8,"LOC129348677",0.000206189899614241,0.304118292906818,0.779336751246445
"43",8,"uacab",2.11442517379738e-05,0.941582995148075,0.994755927710863
"44",8,"LOC111564639",-0.00418203104274537,0.212649329020979,0.695527733232503
"45",8,"rxfp3.3a1",-0.000737002696659871,0.0589691696770337,0.630090461487469
"46",8,"pias1a",0.000156653170127351,0.932033042767261,0.994755927710863
"47",8,"skor1a",0.00117573261847098,0.0692727309377103,0.630090461487469
"48",8,"map2k5",-0.00246170596403224,0.306354484524906,0.78133345667313
"49",8,"smad3a",-0.00167427543369498,0.100150551500336,0.630090461487469
"50",8,"smad6a",3.49603079009896e-05,0.789205695570969,0.96751628918247
"51",8,"tmem208",0.000627765046072975,0.370020796977201,0.834975028285005
"52",8,"slc39a1",0.000822305101097563,0.121586124286707,0.630090461487469
"53",8,"LOC111565738",-0.000861544656261574,0.572643633170504,0.966984546419969
"54",8,"LOC111565745",-0.000228937230205883,0.736365262082331,0.96751628918247
"55",8,"mibp2",0.000738330868991849,0.387502538438113,0.846460734869045
"56",8,"bloc1s6",0.00064479810460266,0.704162937204246,0.96751628918247
"57",8,"slc30a4",0.00222378669886605,0.0081202963633611,0.630090461487469
"58",8,"spata5l1",-0.00184043675280326,0.0657944670448555,0.630090461487469
"59",8,"LOC111565744",0.0015786583309347,0.00709870895385752,0.630090461487469
"60",8,"dtwd1",0.000193885126340414,0.590458809368417,0.96751628918247
"61",8,"LOC129349619",0.000131737341464931,0.267136033326812,0.745906025586192
"62",8,"cops2",0.00345111741867365,0.054417225624383,0.630090461487469
"63",8,"secisbp2l",-0.00411922417498946,0.101082882301838,0.630090461487469
"64",8,"LOC111565759",-0.00108779436460294,0.00882065058020834,0.630090461487469
"65",8,"LOC129349512",0.000156779830653343,0.619616850820946,0.96751628918247
"66",8,"fbn1",0.000180359918577061,0.65537320333462,0.96751628918247
"67",8,"dut",-0.000736088338108517,0.250417585456287,0.730756087828546
"68",8,"slc12a1",0.000497378374225665,0.0784345605753556,0.630090461487469
"69",8,"ctxn2",-0.000573026960699013,0.0575780885354534,0.630090461487469
"70",8,"myef2",0.000942405563112344,0.587483097842934,0.96751628918247
"71",8,"slc24a5",2.51643771179903e-05,0.789205695570969,0.96751628918247
"72",8,"LOC111565754",-0.000165165891448999,0.798967666868021,0.968516126577632
"73",8,"sema6dl",0.000214149977151632,0.735634139782128,0.96751628918247
"74",8,"LOC118470001",-0.00049775404394258,0.197257871818494,0.679315130412291
"75",8,"dmxl2",-0.00501241062210609,0.22130958926951,0.704031563444849
"76",8,"gldn",2.63134123307712e-05,0.789205695570969,0.96751628918247
"77",8,"LOC111565746",-0.00116669954117729,0.295677673222751,0.772428768962908
"78",8,"tnfaip8l3",0.000629015919791342,0.0691543377367805,0.630090461487469
"79",8,"scg3",-0.000656506888618001,0.843980274275944,0.975961300572679
"80",8,"lysmd2",-0.00212136951909381,0.0944009191882047,0.630090461487469
"81",8,"tmod2",-0.000123519722350854,0.875292518905166,0.981617383600654
