"","cluster","gene","Mass_estimate","Mass_summary_p.value","Mass_summary_q.value"
"1",0,"LOC129348986",0.0041009069990031,0.0228458358649012,0.968745889651405
"2",0,"trip4",2.07221759747828e-06,0.99945630869028,0.999646106040663
"3",0,"chrna7a",0.000351827934825069,0.547370101596263,0.997756132678026
"4",0,"cln6a",-0.000280611432711718,0.774143339386876,0.997756132678026
"5",0,"LOC118470268",-0.00026291150911464,0.494001426768588,0.997756132678026
"6",0,"calml4a",0.000260041751915078,0.184923551961484,0.988903159419497
"7",0,"LOC111568352",-7.98390017735817e-05,0.87117346500799,0.99888052552833
"8",0,"rxfp3.3a2",8.8550838571557e-05,0.709136066366205,0.997756132678026
"9",0,"rps17",-0.000591566624561891,0.43993051847137,0.997756132678026
"10",0,"LOC129347713",0.000352103015553231,0.0331056175133976,0.968745889651405
"11",0,"csnk1g1",0.00053887033994904,0.623859262397418,0.997756132678026
"12",0,"LOC111571203",-0.000387213136972193,0.634502990923409,0.997756132678026
"13",0,"neo1a",0.00505264082609409,0.171699183617001,0.988169654640004
"14",0,"LOC129349243",2.65059145772084e-05,0.884491000199057,0.99888052552833
"15",0,"LOC111567962",-0.000910357424162053,0.538647722721445,0.997756132678026
"16",0,"LOC129347359",-3.98783048801852e-05,0.739715057261631,0.997756132678026
"17",0,"bbs4",0.000901455842073853,0.497442399588241,0.997756132678026
"18",0,"scamp2l",-0.000383815812476371,0.676471536348047,0.997756132678026
"19",0,"LOC129347348",4.57670662105885e-05,0.858876661204291,0.99888052552833
"20",0,"myo9aa",0.00142322774881374,0.0065744693532699,0.968745889651405
"21",0,"senp8",-0.000180142195342131,0.621646602493127,0.997756132678026
"22",0,"LOC111580711",0.000388039262803428,0.479689278791247,0.997756132678026
"23",0,"anp32a",-0.000247127271672073,0.322979859801929,0.997756132678026
"24",0,"coro2ba",-0.00107486129012013,0.260077237577625,0.997756132678026
"25",0,"itga11a",-0.000729121098657942,0.210748370421647,0.994485892499117
"26",0,"LOC111588606",-2.95462619418307e-05,0.560924116443836,0.997756132678026
"27",0,"LOC111564424",-0.000673695956174631,0.285425076849172,0.997756132678026
"28",0,"LOC129349160",0.000104320662851417,0.448813213717817,0.997756132678026
"29",0,"LOC111564416",-9.06499665144668e-05,0.759643004538469,0.997756132678026
"30",0,"cpeb1b",0.000573683104191224,0.42168482247554,0.997756132678026
"31",0,"LOC111564421",-0.000403739661254553,0.144201356230981,0.977082663757573
"32",0,"LOC111564418",-0.000363036045323375,0.539772938486001,0.997756132678026
