"","cluster","gene","Mass_estimate","Mass_summary_p.value","Mass_summary_q.value"
"1",8,"LOC129348986",-0.00292741612560885,0.272737986284859,0.801260719222464
"2",8,"trip4",-0.00724150614851846,0.0213673318245202,0.575555627652387
"3",8,"cln6a",0.000500579617216097,0.493024236170055,0.888545031625601
"4",8,"calml4a",-0.000100962044316168,0.559273369927963,0.911361815786545
"5",8,"LOC111568352",0.000303720895816909,0.405770357232939,0.862619561046057
"6",8,"rps17",-0.000961249387744735,0.375585962839261,0.855017246196751
"7",8,"csnk1g1",-0.00204993431708203,0.358273547461701,0.851379282211213
"8",8,"LOC111571203",0.000889040171422679,0.516337743024006,0.896520962669093
"9",8,"neo1a",0.00165477525209032,0.616999248742546,0.92633338048886
"10",8,"LOC111567962",-0.00249018036422379,0.482849326997876,0.883708757127521
"11",8,"bbs4",0.000473306860540481,0.700230214142611,0.944910232446568
"12",8,"scamp2l",0.000442357115865051,0.790254399992032,0.965244816514435
"13",8,"LOC129347348",-0.00128979678648728,0.375749288931991,0.855055198671232
"14",8,"myo9aa",0.00380739953631102,0.108836907965975,0.690762806446702
"15",8,"LOC111580711",0.00123346950542551,0.378674267858386,0.855215009090328
"16",8,"anp32a",-0.00104823070108572,0.201060700601411,0.769847092791336
"17",8,"coro2ba",-0.00426605206857547,0.219848259339796,0.782630144125309
"18",8,"itga11a",-0.000412320851605026,0.615947906457774,0.925832795618607
"19",8,"LOC111564416",0.00054448572815197,0.578153183834524,0.916930162528813
"20",8,"cpeb1b",-0.00248439082987888,0.00804909313550853,0.56370355101142
"21",8,"LOC111564421",1.89480573724108e-05,0.97051716798427,0.996514009828284
"22",8,"LOC111564418",-0.000394244804613852,0.652150242707706,0.936796358169707
"23",8,"LOC111564417",-1.3405032013283e-05,0.961268635175191,0.995630940070358
"24",8,"LOC111564410",0.00090277987865219,0.494011965453738,0.88919002809277
"25",8,"ccnb2",-0.000451906587017477,0.271747153664701,0.80103883696455
"26",8,"cars1",-0.00317828649491607,0.153423676810988,0.744198954226408
"27",8,"pex16",0.00161558444507686,0.0169916019651258,0.575555627652387
"28",8,"arfgap2",-0.00119144488030093,0.588813702828332,0.918684294202067
"29",8,"LOC118469870",-0.000294049887494055,0.51563225373819,0.896413468877111
"30",8,"glceb",-0.000779502861321958,0.869147771463118,0.979068848144294
"31",8,"paqr5b",0.000127837535016605,0.848008924577957,0.97573292007681
