"","cluster","gene","Mass_estimate","Mass_summary_p.value","Mass_summary_q.value"
"1",9,"LOC129348986",-0.00112604171748562,0.810247762198583,0.992329569974557
"2",9,"trip4",0.00275395138444995,0.383344824342533,0.984811820653053
"3",9,"cln6a",0.00155948071578528,0.507225760552772,0.985128125816716
"4",9,"LOC118470268",0.00010828569445426,0.530077932244104,0.985128125816716
"5",9,"LOC111568352",0.000156158391865791,0.699574363946467,0.991146470465202
"6",9,"rps17",-0.0020775633365812,0.12036105729778,0.942509168892405
"7",9,"LOC129347713",-3.04434915011721e-05,0.908030638024209,0.995441994989602
"8",9,"csnk1g1",-0.00041122622465143,0.876708819066871,0.992436268744294
"9",9,"LOC111571203",0.00078789119787536,0.493089393549934,0.985128125816716
"10",9,"neo1a",-0.00507303897908861,0.111966009600009,0.936535092962689
"11",9,"LOC111567962",-0.0040392176700486,0.0671796106942346,0.85278220170851
"12",9,"bbs4",-0.000750337436907462,0.63159704556225,0.988901076700526
"13",9,"scamp2l",0.00207767032968142,0.103338527465754,0.92415720878291
"14",9,"myo9aa",-0.00112292761088646,0.0940868255084683,0.914206162809305
"15",9,"senp8",-0.000768544513772215,0.326963276071978,0.984811820653053
"16",9,"LOC111580711",-0.00241585291378452,0.16995138227936,0.967739291997087
"17",9,"anp32a",0.000105915898340063,0.927732006796804,0.99708401758035
"18",9,"coro2ba",-0.00135785716179613,0.712655058789226,0.991146470465202
"19",9,"itga11a",-0.0069581974153619,0.00908436312222881,0.794260379654883
"20",9,"LOC111564424",0.000997470593824181,0.149890631195598,0.964257223240969
"21",9,"LOC129349160",-8.59857077573868e-05,0.665846177473821,0.990687652210353
"22",9,"LOC111564416",0.000482547671896266,0.4711004318252,0.985128125816716
"23",9,"cpeb1b",0.000842912079439577,0.497555975058059,0.985128125816716
"24",9,"LOC111564418",-0.000707527370763114,0.264714681336429,0.984811820653053
"25",9,"LOC111564417",-1.68713317488235e-05,0.959621064475405,0.998478218564584
"26",9,"LOC111564410",-0.000610172783435654,0.811595001323006,0.992329569974557
"27",9,"cars1",-0.00061394795522115,0.800891018950162,0.992329569974557
"28",9,"pex16",-0.00055277539673291,0.696838069178296,0.991058612647992
"29",9,"arfgap2",0.000245901611757886,0.938171578456401,0.997592468421677
"30",9,"LOC118469870",-0.000886563201138573,0.14902521673321,0.963384878820124
"31",9,"glceb",-0.00238412599577022,0.630949390254465,0.988901076700526
"32",9,"paqr5b",0.000412544891259132,0.656173150372623,0.990174350884131
"33",9,"LOC111564414",-0.000211583174444573,0.565515666915248,0.985992457851128
"34",9,"tle3b",0.000683237399841855,0.551496504535467,0.985992457851128
"35",9,"uacab",-8.89986041606648e-05,0.950550422225634,0.998478218564584
"36",9,"LOC111564639",-0.00302267596038631,0.22617406844144,0.984811820653053
"37",9,"pias1a",-0.00528710850784702,0.031470880843847,0.794260379654883
"38",9,"skor1a",-0.000166358462917571,0.699733601188223,0.991146470465202
"39",9,"map2k5",-0.00309939300183501,0.40212334653595,0.984811820653053
"40",9,"smad3a",4.13651620907621e-05,0.965213506680773,0.999615239978029
"41",9,"tmem208",0.00045020037482094,0.680984169409844,0.991058612647992
"42",9,"slc39a1",-0.000463869887850406,0.42893280420731,0.984811820653053
"43",9,"rlbp1a",0.000181432102609296,0.322687728143028,0.984811820653053
"44",9,"LOC111565738",-0.000188711830251204,0.949074051317669,0.998478218564584
"45",9,"LOC111565745",-0.00116896074551716,0.161217756957341,0.967739291997087
"46",9,"mibp2",0.00118189634736467,0.292569339957229,0.984811820653053
"47",9,"bloc1s6",-0.00055310938028128,0.574964053863186,0.985992457851128
"48",9,"slc30a4",0.000405055136045497,0.695362976775676,0.991058612647992
"49",9,"c1h15orf48",1.78859041249512e-05,0.958192580825139,0.998478218564584
"50",9,"spata5l1",6.26381301422804e-05,0.819553935802616,0.992329569974557
"51",9,"dtwd1",0.00198595101200638,0.0594759850358908,0.848571429882474
"52",9,"cops2",0.000293825859093141,0.913309788346057,0.995441994989602
"53",9,"secisbp2l",-0.00180370685323059,0.352307171745966,0.984811820653053
"54",9,"LOC111565759",-0.000441888810469541,0.286548625849183,0.984811820653053
"55",9,"dut",0.000293760406072081,0.628198227708859,0.988862451781324
"56",9,"slc12a1",0.000639666821133797,0.281611339505468,0.984811820653053
"57",9,"myef2",0.00122755558610513,0.601116359305508,0.98810277286754
"58",9,"LOC111565754",-0.000315731292874936,0.408941388418572,0.984811820653053
"59",9,"sema6dl",-0.000450710419180766,0.715850326932499,0.991146470465202
"60",9,"LOC118470001",-0.000210664778438678,0.523083470427861,0.985128125816716
"61",9,"dmxl2",0.00614175504036332,0.31097641179712,0.984811820653053
"62",9,"LOC111565746",9.65980674178902e-05,0.960015503150716,0.998478218564584
"63",9,"tnfaip8l3",0.00106078124288621,0.384616752693543,0.984811820653053
"64",9,"LOC129349365",0.000266742238062651,0.412736253179881,0.984811820653053
"65",9,"scg3",-0.00366326309756243,0.121965927686056,0.944030808137173
"66",9,"lysmd2",0.00030016984993099,0.778622399612461,0.991711236205632
"67",9,"tmod2",-0.000292312853545276,0.689522070460999,0.991058612647992
"68",9,"leo1",-0.000175870150831559,0.872164228779668,0.992329569974557
"69",9,"mapk6",-0.003284170074144,0.200154546936473,0.984811820653053
"70",9,"LOC118471234",-0.000556728455652541,0.426425273741576,0.984811820653053
"71",9,"usp8",-0.00154814336279992,0.375258920154543,0.984811820653053
"72",9,"LOC129349407",0.000567152989076556,0.0302452066122438,0.794260379654883
"73",9,"pde8a",-0.00278552460104476,0.297385064213399,0.984811820653053
"74",9,"LOC111563916",-0.000461788851235291,0.604916248765314,0.98810277286754
"75",9,"LOC111563902",0.00153760033014014,0.052347469155289,0.83066898884804
"76",9,"LOC111563893",-0.00142149111973184,0.145808640849873,0.956630402329913
"77",9,"homer2",-0.000251037725756145,0.792600916357049,0.991711236205632
"78",9,"ramac",-0.000224067021768322,0.691950575297331,0.991058612647992
"79",9,"LOC111567331",-0.000232457117164021,0.820658522592455,0.992329569974557
"80",9,"LOC111567348",-0.000352996984817345,0.345519784609666,0.984811820653053
"81",9,"zrsr2",0.000577927193908316,0.723333889953913,0.991329598992607
"82",9,"LOC111567330",-0.000609433594392203,0.749549801145882,0.991711236205632
"83",9,"phka2",0.000856920813956028,0.663176391670028,0.990591304653468
"84",9,"ppef1",0.000318116901513683,0.371384077466786,0.984811820653053
"85",9,"cdkl5",0.0021500621931485,0.557450328280221,0.985992457851128
"86",9,"scml2",3.66232893663325e-05,0.988544286023423,0.999884344583488
"87",9,"LOC118470148",0.000155119897848143,0.447650302300085,0.985128125816716
"88",9,"nhsb",0.0013026168849441,0.685428903913612,0.991058612647992
"89",9,"ace2",0.000246714115363421,0.862634449316112,0.992329569974557
"90",9,"pir",-0.000212424270625993,0.535897538725043,0.985128125816716
"91",9,"vegfd",0.000221332240495516,0.45844431001346,0.985128125816716
"92",9,"LOC129350612",-0.000261194032489806,0.482058786567191,0.985128125816716
"93",9,"tmem39a",0.000272782645855258,0.692812447046033,0.991058612647992
"94",9,"LOC111564828",0.000481586264933548,0.710431704546326,0.991146470465202
"95",9,"LOC118469910",-1.05275401982561e-05,0.989965361433229,0.999884344583488
"96",9,"LOC111564831",0.00066984215825006,0.651982193629681,0.990174350884131
"97",9,"stk16",-0.000951448231018856,0.118528629815743,0.942509168892405
"98",9,"LOC129349502",-0.000135175369553716,0.505078795689069,0.985128125816716
"99",9,"atic",3.40292442384593e-05,0.934054761481835,0.99708401758035
"100",9,"psmd14",-0.0020241655884535,0.0276178341881347,0.794260379654883
"101",9,"rbms1a",-0.00124478627995108,0.407961225659484,0.984811820653053
"102",9,"marchf7",0.00124355551968328,0.384890602665973,0.984811820653053
"103",9,"baz2ba",-0.000409531427644016,0.518591938677789,0.985128125816716
"104",9,"wdsub1",-0.00103797272759855,0.127859508314339,0.948815528641909
"105",9,"LOC111564834",-0.0015067346290019,0.40124798699456,0.984811820653053
"106",9,"LOC111564858",0.000491088009790364,0.243773704732456,0.984811820653053
"107",9,"gtf2f2a",-0.00117935634903269,0.4468398843214,0.985128125816716
"108",9,"gpalpp1",-0.000124831377434654,0.878431148733787,0.992436268744294
"109",9,"ercc3",-8.53064201073559e-06,0.991114722141644,0.999884344583488
"110",9,"rbm26",0.0017227314423167,0.252189075772205,0.984811820653053
"111",9,"LOC129349311",-0.000993405260680236,0.673914607927231,0.991058612647992
"112",9,"LOC111562565",0.00229714522181094,0.687555957880853,0.991058612647992
"113",9,"tdrd3",0.000263868564522171,0.766632362653474,0.991711236205632
"114",9,"LOC111562582",-0.000935769692681544,0.110185878746839,0.936137797305918
"115",9,"LOC118470526",-0.000697694716707706,0.00505815728617124,0.794260379654883
"116",9,"pcdh17",-0.000408513722655908,0.736427708235332,0.991711236205632
"117",9,"LOC129348781",0.000365984286191422,0.155163178263472,0.967613445109646
"118",9,"lims1",0.000103252856413371,0.913417938480939,0.995441994989602
"119",9,"LOC111562382",0.00207778770403636,0.167992628522225,0.967739291997087
"120",9,"tgfbrap1",0.000982621827909367,0.449410718303321,0.985128125816716
"121",9,"cul4a",0.00029135968712305,0.778577673681537,0.991711236205632
"122",9,"lamp1a",-0.00092556148100503,0.353599474637532,0.984811820653053
"123",9,"dcun1d2b",0.00031789923381636,0.607646115774038,0.98810277286754
"124",9,"tmco3",0.0016240034825065,0.386887111174856,0.984811820653053
"125",9,"gas6",0.000187397775855554,0.799551540950399,0.992329569974557
"126",9,"pros1",-1.88045713263519e-05,0.915604902932575,0.995525442901043
"127",9,"rasa3",-0.000947946925056355,0.545459286869302,0.985992457851128
"128",9,"tpp2",-0.000651285058482277,0.684725251106291,0.991058612647992
"129",9,"ercc5",-0.000548868536159222,0.317168195551926,0.984811820653053
"130",9,"txnl4b",0.000296387639170691,0.623601970045223,0.988862451781324
"131",9,"mrpl16",0.000307782520104192,0.582769594712614,0.985992457851128
"132",9,"LOC111573078",-0.000976763184359589,0.128855585107039,0.948815528641909
"133",9,"gpc5a",0.0039359376933204,0.321782378901503,0.984811820653053
"134",9,"gpc6a",-0.00454322787153861,0.294563956552477,0.984811820653053
"135",9,"LOC129348956",-0.00044709635427598,0.557735717624782,0.985992457851128
"136",9,"LOC111565062",-0.000256458861052852,0.869002332905573,0.992329569974557
"137",9,"slc5a7a",-0.00182516279042501,0.0323025505491912,0.794260379654883
"138",9,"arl6",-0.00029038929206643,0.925084522727134,0.99708401758035
"139",9,"LOC111565060",-0.00084328384169414,0.551132651457462,0.985992457851128
"140",9,"nsun3",0.000242247050054535,0.713368300308659,0.991146470465202
"141",9,"LOC111565057",-0.000679195334886052,0.1429130073597,0.956006038691026
"142",9,"LOC129349150",0.000786943803665668,0.0848775232467538,0.891382420793652
"143",9,"rrad",-0.000132179873705511,0.436045428087638,0.984811820653053
"144",9,"ca7",-0.00153404910562295,0.241956305444404,0.984811820653053
"145",9,"nae1",-0.000564642266393937,0.505630865993121,0.985128125816716
"146",9,"si:dkey-56m19.5",-0.000103822353655595,0.78771386758031,0.991711236205632
"147",9,"LOC129349413",0.000383574085013131,0.0491074823160102,0.83066898884804
"148",9,"LOC129347791",4.1259780509824e-05,0.862947433370416,0.992329569974557
"149",9,"dync1li2",-0.00486379284825909,0.0314828748723571,0.794260379654883
"150",9,"cmtm4",0.000866930781757688,0.588517265933868,0.986620064177733
"151",9,"cmtm3",-9.33656650727658e-05,0.837364959709869,0.992329569974557
"152",9,"galns",0.000707748797154542,0.515652671773157,0.985128125816716
"153",9,"trappc2l",0.000253715848165211,0.745961562229846,0.991711236205632
"154",9,"pabpn1l",-0.00078702240055217,0.492335054335605,0.985128125816716
"155",9,"cbfa2t3",-0.00105412143235124,0.468292120224165,0.985128125816716
"156",9,"acsf3",-0.000621319745840922,0.147524585810164,0.961583100178072
"157",9,"spg7",0.000913920086518502,0.234869452046454,0.984811820653053
"158",9,"ankrd11",-0.00357490225374112,0.327110148750957,0.984811820653053
"159",9,"LOC111580049",0.000980402721534326,0.208342300256201,0.984811820653053
"160",9,"hp",-0.00288587727675585,0.0198110207784677,0.794260379654883
"161",9,"LOC111580062",-0.00036635875431958,0.104695357884453,0.925304877676258
"162",9,"dhodh",-0.000405333312764509,0.381250110784677,0.984811820653053
"163",9,"ist1",-0.000212154258206665,0.830167619368563,0.992329569974557
"164",9,"mphosph10",-0.000867149689187558,0.148280343950543,0.963097488480744
"165",9,"mcee",-0.000149860002152263,0.550609027483109,0.985992457851128
"166",9,"LOC111580055",-0.005051392228777,0.0842588881228236,0.891200901779136
"167",9,"rplp2l",0.000333481455931101,0.784808872773443,0.991711236205632
"168",9,"lin7c",-0.000567437837010445,0.725045877883731,0.991329598992607
"169",9,"bdnf",0.00107587219788276,0.748771053224713,0.991711236205632
"170",9,"kif18a",0.000754778875136826,0.346446001656572,0.984811820653053
"171",9,"mettl15",0.00167298179854077,0.397721288625663,0.984811820653053
"172",9,"LOC118471246",0.000127368290074716,0.844296626619445,0.992329569974557
"173",9,"lgr4",-0.00183614502768968,0.0824993792298774,0.891188492543763
"174",9,"mybpc3",-0.000593368353578257,0.0192807413688178,0.794260379654883
"175",9,"LOC129349316",1.90665984605258e-05,0.957901036478541,0.998478218564584
"176",9,"LOC118469808",0.000503111740232873,0.0242609871107796,0.794260379654883
"177",9,"slc39a13",0.00141481329490715,0.275505548156248,0.984811820653053
"178",9,"tmem276b",-0.0035693063577536,0.124208356071549,0.948815528641909
"179",9,"slc17a6b",0.00032230747528023,0.901842376750613,0.995441994989602
"180",9,"ano5b",-0.00029822733049649,0.860322396450777,0.992329569974557
"181",9,"igdcc3",0.000136015409769725,0.7798931844817,0.991711236205632
"182",9,"LOC129349470",-0.000547346915977124,0.509402472001101,0.985128125816716
"183",9,"eif3jb",-0.00074190706677398,0.521390258887837,0.985128125816716
"184",9,"strc1",0.00060809204124079,0.750773235011785,0.991711236205632
"185",9,"ctdspl2b",0.000262666540987071,0.798303822198002,0.992329569974557
"186",9,"golm2",-0.000808880570901148,0.516558485435295,0.985128125816716
"187",9,"fam189a1",0.00301878555359381,0.380453995087987,0.984811820653053
"188",9,"tjp1a",0.00234516393145747,0.486098290160235,0.985128125816716
"189",9,"terb2",0.00037903542742757,0.100217675372034,0.91938321775863
"190",9,"apba2b",3.53055931309239e-05,0.989950262616436,0.999884344583488
"191",9,"syt7b",-0.00116819133611832,0.773555586067398,0.991711236205632
"192",9,"sdhaf2",-0.000264961148333387,0.775685091008001,0.991711236205632
"193",9,"LOC111574613",0.00173679265939434,0.305976291389523,0.984811820653053
"194",9,"polr2l",0.000967883983057174,0.362046581364468,0.984811820653053
"195",9,"dagla",0.00310226688171349,0.156262275367724,0.967739291997087
"196",9,"ext2",0.000195828031114121,0.912706515215516,0.995441994989602
"197",9,"alx4a",0.000347296093151384,0.485693391950861,0.985128125816716
"198",9,"caprin1a",0.000175447207269086,0.765919902285142,0.991711236205632
"199",9,"nucb2a",-0.00203547926587262,0.201738871805133,0.984811820653053
"200",9,"sox6",0.000332463273150691,0.492669722774014,0.985128125816716
"201",9,"pde3b",0.00121398233913829,0.305974426399122,0.984811820653053
"202",9,"copb1",0.000459402704618217,0.486344458777102,0.985128125816716
"203",9,"rras2",0.000651627468036294,0.60754498273239,0.98810277286754
