"","cluster","gene","Mass_estimate","Mass_summary_p.value","Mass_summary_q.value"
"1",12,"LOC129348986",-0.00517592554580522,0.252471137147104,0.998588271141956
"2",12,"trip4",-0.000857601298672623,0.81481937541182,0.998588271141956
"3",12,"cln6a",0.000296165277897795,0.817758621057558,0.998588271141956
"4",12,"LOC118470268",0.000490207117467778,0.374012226608937,0.998588271141956
"5",12,"LOC111568352",3.16755358191148e-05,0.972595104990373,0.998588271141956
"6",12,"rps17",-0.000107702038329847,0.950482715063356,0.998588271141956
"7",12,"csnk1g1",0.000463783042028986,0.908456396368987,0.998588271141956
"8",12,"LOC111571203",-0.00030310115307823,0.774085421482135,0.998588271141956
"9",12,"neo1a",0.0002640519299885,0.952661780208896,0.998588271141956
"10",12,"LOC129349243",-0.000479203058292882,0.433319922790264,0.998588271141956
"11",12,"LOC111567962",-0.00496917245144682,0.295050200166243,0.998588271141956
"12",12,"bbs4",-0.00233102669219366,0.223526443457172,0.998588271141956
"13",12,"scamp2l",0.00114898909327261,0.300448346276645,0.998588271141956
"14",12,"LOC129347348",0.000143886545323578,0.795079530088383,0.998588271141956
"15",12,"myo9aa",-0.00268363609521711,0.100986280073827,0.998588271141956
"16",12,"LOC111580711",0.00115235103785328,0.0809301112967568,0.998588271141956
"17",12,"anp32a",-0.000100857553824135,0.837812199723508,0.998588271141956
"18",12,"coro2ba",-0.00136301620072983,0.698352279469414,0.998588271141956
"19",12,"itga11a",0.0013688665348075,0.262711312007608,0.998588271141956
"20",12,"LOC111564424",0.000310796937499217,0.445632287969032,0.998588271141956
"21",12,"LOC111564416",0.000439105677266754,0.580403478142404,0.998588271141956
"22",12,"cpeb1b",0.000125135335527504,0.889745024034875,0.998588271141956
"23",12,"LOC111564418",-0.000134566361505151,0.850873516934781,0.998588271141956
"24",12,"LOC111564410",-0.00170187429678681,0.182854625869131,0.998588271141956
"25",12,"cars1",-0.000842409165704505,0.605686219704814,0.998588271141956
"26",12,"arfgap2",-0.00103690106901783,0.596548781236927,0.998588271141956
"27",12,"glceb",-0.00217160648592983,0.393448651229011,0.998588271141956
"28",12,"tle3b",0.00193743034201303,0.29941061762553,0.998588271141956
"29",12,"LOC129348677",-0.000233095283144825,0.666564843660752,0.998588271141956
"30",12,"LOC111564639",0.00322482017169948,0.353361713904978,0.998588271141956
"31",12,"pias1a",0.000514264392833846,0.912327106770106,0.998588271141956
"32",12,"skor1a",8.34635342589915e-05,0.92885512033613,0.998588271141956
"33",12,"map2k5",-0.00130905838894187,0.741797334550061,0.998588271141956
"34",12,"smad3a",-0.00200910232506711,0.370722785495373,0.998588271141956
"35",12,"tmem208",0.000367089285309377,0.525196112008269,0.998588271141956
"36",12,"LOC111565738",-0.000804518911490328,0.619120151714295,0.998588271141956
"37",12,"LOC111565745",-0.00110084947915605,0.110925130358461,0.998588271141956
"38",12,"mibp2",-0.000997849704606128,0.343988261742749,0.998588271141956
"39",12,"bloc1s6",0.000438905899282039,0.7377768404604,0.998588271141956
"40",12,"slc30a4",-0.000272221528355007,0.874184871363659,0.998588271141956
"41",12,"dtwd1",0.000119387207460153,0.793411895157943,0.998588271141956
"42",12,"LOC129349619",-0.00067719270659066,0.287820905493532,0.998588271141956
"43",12,"secisbp2l",-0.00100859893036456,0.243240607957117,0.998588271141956
"44",12,"dut",0.000253122786408408,0.824899359036669,0.998588271141956
"45",12,"slc12a1",-0.00267222327512166,0.0339040928136684,0.998588271141956
"46",12,"ctxn2",0.000380792362560277,0.701681839984075,0.998588271141956
"47",12,"myef2",0.00374330330498056,0.207209873157429,0.998588271141956
"48",12,"LOC111565754",0.00202465992048413,0.163016128177123,0.998588271141956
"49",12,"sema6dl",-0.0027067684331554,0.212585978361147,0.998588271141956
"50",12,"LOC118470001",0.000381220205183708,0.309072594254953,0.998588271141956
"51",12,"dmxl2",0.00467339844668157,0.0693553952040374,0.998588271141956
"52",12,"LOC111565746",-0.000248577665299115,0.653401973353998,0.998588271141956
"53",12,"scg3",-0.00521489548929838,0.0359040040517205,0.998588271141956
"54",12,"lysmd2",-0.000642978570902796,0.710308093338942,0.998588271141956
"55",12,"tmod2",0.000343229740692303,0.721008935000165,0.998588271141956
"56",12,"leo1",-0.00123271952576444,0.211214008768428,0.998588271141956
"57",12,"mapk6",-0.00016562819471103,0.914806395919963,0.998588271141956
"58",12,"LOC118471234",0.000889073798110325,0.16405013097592,0.998588271141956
"59",12,"usp8",-0.00123800663880448,0.313491003049168,0.998588271141956
"60",12,"pde8a",-0.0034522813985138,0.412335738356266,0.998588271141956
"61",12,"LOC111563916",-0.000173813448459747,0.900214095367821,0.998588271141956
"62",12,"LOC111563902",-0.00148472322520039,0.0907223557984004,0.998588271141956
"63",12,"LOC111563893",0.00123825312000576,0.523436384397495,0.998588271141956
"64",12,"homer2",0.00211723832385537,0.187743409288618,0.998588271141956
"65",12,"ramac",-0.000983848869419534,0.00714849558986147,0.998588271141956
"66",12,"LOC111567331",-1.82811158572243e-05,0.984018321135625,0.999491676417046
"67",12,"zrsr2",0.00189496616265308,0.34081327768195,0.998588271141956
"68",12,"LOC111567330",0.0008718077664146,0.487061025429475,0.998588271141956
"69",12,"phka2",0.000569521215890819,0.753206732809201,0.998588271141956
"70",12,"ppef1",0.000425248502562145,0.334955370580619,0.998588271141956
"71",12,"cdkl5",0.0012440921566178,0.550628060143847,0.998588271141956
"72",12,"scml2",0.00263331718252072,0.350464981456047,0.998588271141956
"73",12,"nhsb",-0.000598128848355101,0.850794346992713,0.998588271141956
"74",12,"ace2",-0.000481593490744027,0.696381487072987,0.998588271141956
"75",12,"tmem39a",-0.000520749454511924,0.620806824070132,0.998588271141956
"76",12,"LOC111566431",0.00203898964643485,0.139396004419356,0.998588271141956
"77",12,"LOC111566421",0.000534060699039422,0.269351484311867,0.998588271141956
"78",12,"LOC111564828",-0.00228932416452954,0.0278267938696513,0.998588271141956
"79",12,"LOC111564831",0.00133296322424733,0.392822385276707,0.998588271141956
"80",12,"stk16",0.000856548416630328,0.270998964637972,0.998588271141956
"81",12,"atic",-0.000425537977575857,0.619741642263719,0.998588271141956
"82",12,"psmd14",-0.0016628634160775,0.0619730982817621,0.998588271141956
"83",12,"rbms1a",-0.00161213747509521,0.396045099822916,0.998588271141956
"84",12,"ly75",0.000821228079846009,0.414420028003466,0.998588271141956
"85",12,"marchf7",-0.00158095441400096,0.170980404529524,0.998588271141956
"86",12,"baz2ba",0.00309111494985456,0.200209743720645,0.998588271141956
"87",12,"LOC111564834",0.000537933180605155,0.721227173486279,0.998588271141956
"88",12,"LOC111564858",0.000711236007545056,0.15450504459929,0.998588271141956
"89",12,"gtf2f2a",0.00102892474788673,0.256303080249401,0.998588271141956
"90",12,"ercc3",0.000511939023015551,0.497300341513297,0.998588271141956
"91",12,"rbm26",0.00106931488543,0.437146941775361,0.998588271141956
"92",12,"LOC118469912",0.00030939479997874,0.486619187680351,0.998588271141956
"93",12,"pou4f1",0.00446536516088988,0.0947840473536489,0.998588271141956
"94",12,"LOC129349311",0.000460063855426046,0.613007575598748,0.998588271141956
"95",12,"LOC111562565",0.00260902442529162,0.396858547861275,0.998588271141956
"96",12,"tdrd3",0.000888487341067963,0.571161875213237,0.998588271141956
"97",12,"pcdh17",0.000687035388483637,0.6506280776751,0.998588271141956
"98",12,"lims1",0.00025068456621925,0.808488263936382,0.998588271141956
"99",12,"LOC111562382",-0.00295755237958117,0.0993228126109269,0.998588271141956
"100",12,"tgfbrap1",0.000530617060196823,0.44878580290923,0.998588271141956
"101",12,"cul4a",0.000328764782299952,0.857910418186649,0.998588271141956
"102",12,"lamp1a",-0.000143792302461641,0.926578101114483,0.998588271141956
"103",12,"tmco3",0.00171179753333885,0.252033089824086,0.998588271141956
"104",12,"gas6",0.00151385451555669,0.0139760335482045,0.998588271141956
"105",12,"rasa3",0.00244241077402377,0.246508205750364,0.998588271141956
"106",12,"tpp2",0.00134722581021956,0.343997400041609,0.998588271141956
"107",12,"blzf1",0.000341925734213721,0.606361650259176,0.998588271141956
"108",12,"mrpl16",2.74681495375879e-05,0.969842823076738,0.998588271141956
"109",12,"gpc5a",0.000948713682076413,0.324595381956786,0.998588271141956
"110",12,"gpc6a",0.00462482321517086,0.238930519450076,0.998588271141956
"111",12,"LOC111565062",0.000125254307309,0.772100661199376,0.998588271141956
"112",12,"slc5a7a",0.000369479346457281,0.186552795363326,0.998588271141956
"113",12,"arl6",-0.00113282257962342,0.243495801908117,0.998588271141956
"114",12,"LOC111565060",-0.000232830540182123,0.804821818546434,0.998588271141956
"115",12,"nsun3",7.59132720554784e-05,0.90576232461144,0.998588271141956
"116",12,"LOC111565057",0.000466356302781549,0.215355259318813,0.998588271141956
"117",12,"LOC129349150",0.000566221688177755,0.24441577309921,0.998588271141956
"118",12,"rrad",0.00073160685159985,0.716415878788292,0.998588271141956
"119",12,"nae1",0.000334032454914599,0.784640404747968,0.998588271141956
"120",12,"dync1li2",0.000969727707021728,0.519075211867797,0.998588271141956
"121",12,"cmtm3",0.000633913915145883,0.376041895139267,0.998588271141956
"122",12,"galns",0.000629162968545771,0.231290812524668,0.998588271141956
"123",12,"trappc2l",-0.000400377649927943,0.306609469671932,0.998588271141956
"124",12,"pabpn1l",-0.000320296396189967,0.66989261285173,0.998588271141956
"125",12,"cbfa2t3",-0.00696371242105198,0.1814746066139,0.998588271141956
"126",12,"acsf3",0.000153673580779895,0.88165976093105,0.998588271141956
"127",12,"spg7",-2.42497896192807e-06,0.995807382322163,0.999582608846082
"128",12,"ankrd11",0.00429242249906308,0.377117907770879,0.998588271141956
"129",12,"hp",0.000278075384973511,0.677590072878431,0.998588271141956
