"","cluster","gene","Mass_estimate","Mass_summary_p.value","Mass_summary_q.value"
"1",25,"LOC129348986",0.00119961356836953,0.791605201190906,0.997363418139039
"2",25,"trip4",-0.00110798293678343,0.814404860041166,0.997363418139039
"3",25,"cln6a",-0.00375071153974919,0.245745128046668,0.990065078286043
"4",25,"LOC118470268",0.0019879118008941,0.0129088484331258,0.811535974992135
"5",25,"rps17",0.00167984440516741,0.285023056821991,0.990065078286043
"6",25,"csnk1g1",-0.00368112249216945,0.041175827021603,0.825068516318458
"7",25,"LOC111571203",0.00105844850032538,0.664970177584928,0.997363418139039
"8",25,"neo1a",-0.00106233815063197,0.689805217033426,0.997363418139039
"9",25,"LOC111567962",-0.00503530078558782,0.175882544464863,0.990065078286043
"10",25,"bbs4",0.00198324049898483,0.519144077815764,0.997363418139039
"11",25,"scamp2l",-0.000120006475802249,0.939259688553539,0.998607408853002
"12",25,"myo9aa",-0.00259989295646509,0.0648694930328649,0.869097537705332
"13",25,"LOC111580711",0.000397770915466444,0.862397851984813,0.997363418139039
"14",25,"anp32a",-0.00151102708047432,0.172326826952411,0.989728643862784
"15",25,"coro2ba",0.000403588453218645,0.923324069917077,0.998213961771008
"16",25,"LOC111564416",0.000655346198946685,0.421238411365262,0.996463890020745
"17",25,"cpeb1b",-0.00502948549779253,0.00733259815367576,0.811535974992135
"18",25,"LOC111564421",-0.000851221192187772,0.560845237333585,0.997363418139039
"19",25,"LOC111564418",0.000339205318972308,0.71966483209103,0.997363418139039
"20",25,"LOC111564410",0.00173072578833276,0.265023114726358,0.990065078286043
"21",25,"cars1",0.000779700127816065,0.712289155578693,0.997363418139039
"22",25,"arfgap2",-0.00156050940591277,0.66881996097562,0.997363418139039
"23",25,"glceb",0.00326285703109414,0.691805684056008,0.997363418139039
"24",25,"tle3b",-0.0018566138117891,0.502736183622129,0.997363418139039
"25",25,"LOC111564639",-0.00133246480088743,0.527462662780997,0.997363418139039
"26",25,"pias1a",-0.00108835394636247,0.586626785439136,0.997363418139039
"27",25,"skor1a",0.00085090503057279,0.572235287524374,0.997363418139039
"28",25,"map2k5",0.00142933658422821,0.67785268496802,0.997363418139039
"29",25,"slc39a1",-0.000276383109428906,0.82571838763391,0.997363418139039
"30",25,"LOC111565738",-0.00216103622046834,0.261768983497422,0.990065078286043
"31",25,"bloc1s6",0.00144815025143793,0.369050892970609,0.990313911305458
"32",25,"slc30a4",-0.0009999811045641,0.41604497113141,0.996463890020745
"33",25,"LOC111565744",0.000178041069967772,0.787445783002089,0.997363418139039
"34",25,"dtwd1",0.000543648525650934,0.778328174261366,0.997363418139039
"35",25,"cops2",0.0015917908436853,0.369501290949635,0.990313911305458
"36",25,"secisbp2l",0.00169112829115885,0.241515628146645,0.990065078286043
"37",25,"dut",0.00139754981349143,0.246652809539659,0.990065078286043
"38",25,"slc12a1",-0.000850171812004921,0.6615824583005,0.997363418139039
"39",25,"ctxn2",0.0018054019269378,0.209805431128585,0.990065078286043
"40",25,"myef2",0.000638743319601822,0.822102893875772,0.997363418139039
"41",25,"LOC118470001",0.000219735547614211,0.804639996834018,0.997363418139039
"42",25,"dmxl2",0.0031206599032982,0.37970129108023,0.992485462026592
"43",25,"LOC111565746",-0.000663069486981598,0.532797817363226,0.997363418139039
"44",25,"tnfaip8l3",-0.000453057737792293,0.551611994066713,0.997363418139039
"45",25,"scg3",-0.00259700639518171,0.35706915194677,0.990065078286043
"46",25,"leo1",0.00150897617817349,0.317646571433034,0.990065078286043
"47",25,"mapk6",0.000690461630760763,0.847988353652899,0.997363418139039
"48",25,"LOC118471234",-0.000247221964281329,0.845380382584694,0.997363418139039
"49",25,"usp8",0.00229715345389473,0.133026129352158,0.946926652021974
"50",25,"pde8a",-0.00284495706431587,0.430018319733323,0.996463890020745
"51",25,"LOC111563916",0.00328122482630996,0.194712873940907,0.990065078286043
"52",25,"LOC111563893",-0.000926088788667912,0.515118097646425,0.997363418139039
"53",25,"homer2",-0.00109072991056047,0.407073620595838,0.996463890020745
"54",25,"LOC111567331",-0.00290521510971314,0.085108734001317,0.881323337618901
"55",25,"zrsr2",-0.00131198683757245,0.328863945468527,0.990065078286043
"56",25,"LOC111567330",0.00113657691398567,0.451193030774429,0.996880727735754
"57",25,"phka2",-0.000754787725959513,0.83294787444924,0.997363418139039
"58",25,"ppef1",-0.00125458898187097,0.552170528324802,0.997363418139039
"59",25,"rs1a",0.000257634334315856,0.780411863449873,0.997363418139039
"60",25,"cdkl5",0.00313406695839878,0.323903117712909,0.990065078286043
"61",25,"scml2",0.00217191294738221,0.220883166578468,0.990065078286043
"62",25,"nhsb",0.000769239443610042,0.85043328186283,0.997363418139039
"63",25,"ace2",0.000398231826588679,0.769174668666477,0.997363418139039
"64",25,"tmem39a",0.000356604327445824,0.80010639868433,0.997363418139039
"65",25,"LOC111564828",-0.000770418415031308,0.782497040227487,0.997363418139039
"66",25,"LOC111564831",-0.000714365835152249,0.751467690680862,0.997363418139039
"67",25,"stk16",-0.00126374530540609,0.487394990149111,0.997363418139039
"68",25,"mnx2b",-0.000846507272220551,0.372652770073664,0.990398034861638
"69",25,"atic",-5.36889850631628e-06,0.99619322292898,0.999223513981536
"70",25,"psmd14",0.00129507076982406,0.462298968114614,0.997363418139039
"71",25,"rbms1a",-0.00380380574976905,0.163931537350592,0.982864542353922
"72",25,"marchf7",-0.00169980762545419,0.079480508222012,0.871360915888879
"73",25,"baz2ba",-0.00132202027564244,0.615750333160529,0.997363418139039
"74",25,"LOC111564834",-0.00135440102891853,0.518625694059068,0.997363418139039
