"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.944053927705826,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"2","trip4",0.782369707827274,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"3","chrna7a",0.604983863847331,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"6_2"
"4","cln6a",0.983244468849362,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"5","LOC118470268",0.817028647249958,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"6","calml4a",0.511959719754965,NA,FALSE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"7","LOC111568352",0.28915278437544,NA,FALSE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"8","rxfp3.3a2",0.396013219521367,NA,FALSE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"9","rps17",0.409287629483975,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"10","LOC129347713",0.999999999933098,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"11","csnk1g1",0.454786533004221,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"12","LOC111571203",0.354239348464242,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"13","neo1a",0.343469558712899,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"14","LOC129349243",0.867793287290448,NA,FALSE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"15","LOC111567962",0.843677277101788,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"16","LOC129347359",0.99999999217945,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
"17","bbs4",0.434678187536003,NA,TRUE,"0.999999999986473",NA,NA,NA,NA,NA,NA,"6_2"
