,gene,av_p.value,warning,singular,av_q.value,f_m_p.value,d_m_p.value,d_f_p.value,f_m_estimate,d_m_estimate,d_f_estimate,cluster
4090,LOC111576470,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4091,gdnfb,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4092,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4093,nipbla,0.099163036,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4094,slc1a3a,0.981235414,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4095,LOC111576468,0.999980286,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4096,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4097,naa35,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4098,agtpbp1,0.502760821,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4099,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4100,rmi1,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4101,hnrnpk,0.144991258,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4102,qng1,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4103,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4104,gkap1,0.874317919,NA,FALSE,1,NA,NA,NA,NA,NA,NA,6_3
4105,LOC111567407,0.999999928,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4106,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4107,LOC111567411,0.941299347,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4108,LOC111576996,0.977840833,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4109,LOC111577007,0.943491828,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4110,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4111,tmed7,0.954357966,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4112,fem1c,0.834766847,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4113,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4114,trim36,0.157751757,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4115,ccser1,0.025494499,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4116,grid2,0.432907407,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4117,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4118,smarcad1a,0.702284915,NA,FALSE,1,NA,NA,NA,NA,NA,NA,6_3
4119,tspan36,0.33370198,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4120,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4121,me2,0.386883085,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4122,LOC129349149,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4123,elac1,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4124,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4125,plk2b,0.838118166,Model is nearly unidentifiable: large eigenvalue r,FALSE,NA,NA,NA,NA,NA,NA,NA,6_3
4126,rab3c,0.227133361,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4127,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4128,ercc8,0.972980224,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4129,smim15,0.978874408,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4130,LOC111588638,0.55381114,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4131,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4132,foxd5,0.999999982,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4133,cbwd,0.552889678,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4134,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4135,aopep,0.455442289,NA,FALSE,1,NA,NA,NA,NA,NA,NA,6_3
4136,fancc,0.985359236,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4137,ptch1,0.367655263,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4138,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4139,ipo11,0.542802168,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4140,htr1aa,0.999571601,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4141,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4142,oxct1a,0.883122445,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4143,rimoc1,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4144,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4145,ghra,0.999999854,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4146,selenop,0.932120592,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4147,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4148,nim1ka,0.433727463,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4149,creb3l3l,0.611383361,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4150,gadd45ga,0.650510865,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4151,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4152,LOC118471059,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4153,fbxl17,0.705803339,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4154,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4155,ubox5,0.992348604,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4156,ccl27a,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4157,avp,0.978656905,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4158,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4159,oxt,0.146021784,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4160,mrps27,0.999999999,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4161,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4162,ark2cb,0.044325168,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4163,LOC111573483,0.791818153,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4164,LOC111573484,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4165,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4166,rnf122,0.735339519,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4167,LOC111564690,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4168,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4169,mapkapk5,0.560210656,NA,FALSE,1,NA,NA,NA,NA,NA,NA,6_3
4170,atxn2,0.867082354,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4171,pheta1,0.739153572,NA,FALSE,1,NA,NA,NA,NA,NA,NA,6_3
4172,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4173,LOC129349136,0.703258268,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4174,LOC111564720,0.364160507,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4175,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4176,commd10,0.756898203,unable to evaluate scaled gradient,FALSE,NA,NA,NA,NA,NA,NA,NA,6_3
4177,LOC111564694,0.621718161,NA,FALSE,1,NA,NA,NA,NA,NA,NA,6_3
4178,cdo1,0.999999996,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4179,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4180,lifra,0.99999756,unable to evaluate scaled gradient,FALSE,NA,NA,NA,NA,NA,NA,NA,6_3
4181,pdxp,0.23415649,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4182,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4183,LOC111564722,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4184,LOC111564687,0.625128146,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4185,LOC111564686,0.143744537,NA,FALSE,1,NA,NA,NA,NA,NA,NA,6_3
4186,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4187,rasgrf2b,0.420180539,NA,FALSE,1,NA,NA,NA,NA,NA,NA,6_3
4188,msh3,0.460468903,NA,FALSE,1,NA,NA,NA,NA,NA,NA,6_3
4189,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4190,adra2b,0.999998176,unable to evaluate scaled gradient,FALSE,NA,NA,NA,NA,NA,NA,NA,6_3
4191,gpat2,0.999999997,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4192,fahd2a,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4193,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4194,pcna,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4195,kcnip3a,0.999889614,unable to evaluate scaled gradient,FALSE,NA,NA,NA,NA,NA,NA,NA,6_3
4196,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4197,slc23a2,0.026957484,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4198,rassf2a,0.821938456,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4199,LOC111566718,0.726926352,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4200,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4201,nsd3,0.974300131,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4202,plpp5,0.572110897,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4203,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4204,zgc:63587,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4205,septin5a,0.898869427,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4206,dhx37,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4207,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4208,ufd1l,0.343703775,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4209,mrpl40,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4210,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4211,rpl6,0.196020477,NA,FALSE,1,NA,NA,NA,NA,NA,NA,6_3
4212,dynll1,0.803776375,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4213,polb,0.736084502,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4214,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4215,cltcl1,0.560143388,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4216,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4217,si:dkey-178e17.3,1,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4218,snap29,0.498577636,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4219,pi4kab,0.840461176,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4220,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4221,LOC129349125,0.999999996,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4222,hic2,0.26076644,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4223,"Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
","Error in .dsy2dpo(.M2sym(from)) : 
  not a positive definite matrix (and positive semidefiniteness is not checked)
",NA,NA,NA,NA,NA,NA,NA,6_3
4224,LOC111566711,0.785637235,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4225,LOC111566709,0.363545434,NA,TRUE,1,NA,NA,NA,NA,NA,NA,6_3
4226,LOC111566713,0.712083453,NA,FALSE,1,NA,NA,NA,NA,NA,NA,6_3
