"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.762314980292484,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"2","trip4",0.741467698731578,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"3","chrna7a",0.128536087885443,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"4","cln6a",0.792776057542883,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"5","LOC118470268",0.15983989947095,NA,FALSE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"6","calml4a",0.73077130303594,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"7","LOC111568352",0.871768970651242,NA,FALSE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"8","rxfp3.3a2",0.561955717844823,NA,FALSE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"9","rps17",0.644464216657658,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"10","LOC129347713",0.68230771696024,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"11","csnk1g1",0.615679725786804,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"12","LOC111571203",0.411615767290256,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"13","neo1a",0.155746210761905,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"14","LOC129349243",0.968116505385539,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"15","LOC111567962",0.851694934038189,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"16","LOC129347359",0.99999999950393,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"6_0"
"17","bbs4",0.477694620263307,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"18","scamp2l",0.0809447326228297,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"19","LOC129347348",0.738676143885051,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"6_0"
"20","myo9aa",0.403959268889886,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"21","senp8",0.312462555376188,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"22","LOC111580711",0.131959907243271,NA,FALSE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"23","anp32a",0.0787545281412619,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"24","coro2ba",0.0185532881293808,NA,TRUE,"0.847322256021404",NA,NA,NA,NA,NA,NA,"6_0"
"25","itga11a",0.718864173960298,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"26","LOC111564424",0.664262246322679,NA,FALSE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"27","LOC129349160",0.99999999994484,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"28","LOC111564416",0.169522526921969,NA,FALSE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"29","cpeb1b",0.326880855471296,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"30","LOC111564421",0.481556139814727,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"31","LOC111564418",0,"Model failed to converge with max|grad| = 0.010167",FALSE,"NA",NA,NA,NA,NA,NA,NA,"6_0"
"32","LOC111564417",0.815357349886034,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"33","LOC111564410",0.472004326891401,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"34","cars1",0.743709520696406,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"35","pex16",1.1718811002196e-145,"Model failed to converge with max|grad| = 0.006278",FALSE,"NA",NA,NA,NA,NA,NA,NA,"6_0"
"36","arfgap2",0.314475985978805,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"37","LOC118469870",0.999917810478239,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"38","glceb",0.837843557895027,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"39","paqr5b",0.953140752190759,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"40","LOC111564414",0.451204027002273,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"41","tle3b",0.102939184622188,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"42","LOC129348677",0.999999999927997,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"43","uacab",0.741158852153852,NA,FALSE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"44","LOC111564639",0.975680529936029,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"45","LOC129348555",0.999999509808966,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"46","rxfp3.3a1",0.279576463148331,NA,TRUE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
"47","pias1a",0.0193459904864413,NA,TRUE,"0.856365652948834",NA,NA,NA,NA,NA,NA,"6_0"
"48","skor1a",0.911093722924127,NA,FALSE,"0.99999999996847",NA,NA,NA,NA,NA,NA,"6_0"
