"","cluster","gene","behavior_p.value","behavior_estimate","behavior_p.value.1","behavior_q.value"
"1",22,"LOC129348986",0.920795930654013,-2.28096853165975e-05,0.920795930654013,0.998007309390099
"2",22,"trip4",0.19891803778552,-0.000196908745675449,0.19891803778552,0.978005037953465
"3",22,"chrna7a",0.210734426092801,0.000101402247227443,0.210734426092801,0.978005037953465
"4",22,"cln6a",0.197590674245803,0.000137945198915539,0.197590674245803,0.978005037953465
"5",22,"LOC118470268",0.597242026876367,3.17296706134125e-05,0.597242026876367,0.984537736900064
"6",22,"calml4a",0.473463916177479,-3.15729835230199e-05,0.473463916177479,0.984537736900064
"7",22,"LOC111568352",0.441599066813965,-0.000131746162856393,0.441599066813965,0.984537736900064
"8",22,"rps17",0.67789865570264,4.14879200646575e-05,0.67789865570264,0.984537736900064
"9",22,"LOC129347713",0.745570367577076,-8.62666271961084e-06,0.745570367577076,0.988785931403782
"10",22,"csnk1g1",0.0548264837621548,0.000227981546177629,0.0548264837621548,0.978005037953465
"11",22,"LOC111571203",0.136095256860516,0.000110522114701089,0.136095256860516,0.978005037953465
"12",22,"neo1a",0.0574619257737209,0.000501269559600359,0.0574619257737209,0.978005037953465
"13",22,"LOC111567962",0.650728814074202,0.000115538047266844,0.650728814074202,0.984537736900064
"14",22,"bbs4",0.291832168458116,-0.000135940403003845,0.291832168458116,0.978005037953465
"15",22,"scamp2l",0.802782695023211,-1.21280468402121e-05,0.802782695023211,0.993746320834746
"16",22,"myo9aa",0.716232803737178,5.86081537183421e-05,0.716232803737178,0.988785931403782
"17",22,"senp8",0.789058472588291,7.98460359606512e-06,0.789058472588291,0.991792429458974
"18",22,"LOC111580711",0.137649002230743,-0.000249381303035961,0.137649002230743,0.978005037953465
"19",22,"anp32a",0.863555145843538,1.25534600836322e-05,0.863555145843538,0.996515879503667
"20",22,"coro2ba",0.122996602557015,-0.000252494115903713,0.122996602557015,0.978005037953465
"21",22,"itga11a",0.291705130563294,-5.42290255505029e-05,0.291705130563294,0.978005037953465
"22",22,"LOC111588606",0.0848260550763809,-0.000235895720080975,0.0848260550763809,0.978005037953465
"23",22,"LOC111564424",0.623663948747094,-4.41480607998413e-05,0.623663948747094,0.984537736900064
"24",22,"LOC129349160",0.608417510156212,-2.03316523677773e-05,0.608417510156212,0.984537736900064
"25",22,"cpeb1b",0.514227964904128,3.62255962850261e-05,0.514227964904128,0.984537736900064
"26",22,"LOC111564418",0.667929149786731,2.83485679894917e-05,0.667929149786731,0.984537736900064
"27",22,"LOC111564417",0.665920389601071,9.04037023598866e-06,0.665920389601071,0.984537736900064
"28",22,"LOC111564410",0.530882641330134,-4.97814633212273e-05,0.530882641330134,0.984537736900064
"29",22,"cars1",0.259218899456617,0.000145527742670339,0.259218899456617,0.978005037953465
"30",22,"pex16",0.450334648340111,-6.09863023531242e-05,0.450334648340111,0.984537736900064
"31",22,"arfgap2",0.279557123410186,-0.000108097392015431,0.279557123410186,0.978005037953465
"32",22,"glceb",0.236934884933755,0.000173962463116816,0.236934884933755,0.978005037953465
"33",22,"tle3b",0.589871476342177,4.65898204633796e-05,0.589871476342177,0.984537736900064
"34",22,"uacab",0.212276467582868,0.00028574776125057,0.212276467582868,0.978005037953465
"35",22,"LOC111564639",0.125564400576319,0.000213079666710529,0.125564400576319,0.978005037953465
"36",22,"pias1a",0.787079280053726,-3.79776392511259e-05,0.787079280053726,0.991792429458974
"37",22,"skor1a",0.00401485657697385,9.16328933230949e-05,0.00401485657697385,0.978005037953465
"38",22,"map2k5",0.902994436810284,2.23738123613482e-05,0.902994436810284,0.998007309390099
"39",22,"smad3a",0.536732397808718,-7.10690529694074e-05,0.536732397808718,0.984537736900064
"40",22,"tmem208",0.983348613414562,-1.00610469207623e-06,0.983348613414562,0.998315629581918
